dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14287719130516052,0.15270230174064636,0.1480036824941635,0.45352551468014113,0.446493543192247,0.4421204924583435,7.681202411651611,0.02815917320549488,2.8669665050692856
california,mlp,20260851,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,18,0.14607934653759003,0.1550998091697693,0.14938975870609283,0.45707195540992274,0.44857942436855325,0.3822799623012543,7.459326267242432,0.0280995424836874,2.360498637892306
california,mlp,20260852,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14151887595653534,0.15368272364139557,0.14811399579048157,0.45497912198812784,0.44665991284797,0.3635649085044861,7.806576728820801,0.028013907372951508,2.3434454849921167
california,resnet,20260850,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13870298862457275,0.1593974232673645,0.15367960929870605,0.46336110886739945,0.4549744871578021,3.2437961101531982,6.787571430206299,0.02814926579594612,1.968075109180063
california,resnet,20260851,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,15,0.12324628978967667,0.16335901618003845,0.1556863635778427,0.4690838445531256,0.45793541738195387,3.107465982437134,6.9252800941467285,0.028096644207835197,2.405151135986671
california,resnet,20260852,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,9,0.1405279040336609,0.16063839197158813,0.15278413891792297,0.4651613253895235,0.45364702332890516,3.247313976287842,6.789950370788574,0.028013436123728752,1.7963822109159082
tabred-weather,mlp,20260850,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.15239794552326202,0.1912243366241455,0.169320747256279,1.6984526301281448,1.5982214774487602,1.0671535730361938,9.96900749206543,0.09273181110620499,10.686298991087824
tabred-weather,mlp,20260851,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.15343321859836578,0.18949346244335175,0.1734781265258789,1.6907483469149156,1.617723298825581,1.4805665016174316,9.784806251525879,0.09273340553045273,10.609532872913405
tabred-weather,mlp,20260852,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,10,0.13807061314582825,0.19041572511196136,0.17014221847057343,1.6948578072748433,1.6020936443114806,1.459181308746338,11.915081024169922,0.09279971569776535,13.40864215604961
tabred-weather,resnet,20260850,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15131810307502747,0.18675310909748077,0.1699908822774887,1.678478536815419,1.601381069302306,29.27227020263672,12.611648559570312,0.09274428337812424,22.699435119051486
tabred-weather,resnet,20260851,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14949648082256317,0.18719807267189026,0.16910669207572937,1.6804768953206803,1.5972109544094337,18.000099182128906,13.15389347076416,0.09276508539915085,17.71068977098912
tabred-weather,resnet,20260852,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.1495513767004013,0.1872803419828415,0.16835062205791473,1.68084614715292,1.5936363883180888,16.317852020263672,13.566740036010742,0.0928281843662262,16.86526467790827
