dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-maps-routing,mlp,20260850,quantile_ple,1.0,128,3112321,3112321,0.0,24184,3112321,13,0.16312265396118164,0.1958167999982834,0.19917255640029907,0.16706283309395076,0.16848824525732198,4.967616081237793,15.087760925292969,0.26923635601997375,49.94487897702493
tabred-maps-routing,mlp,20260850,raple_raw,1.0,128,3112321,3115137,0.0009047909903894875,24206,3115137,13,0.16954825818538666,0.19711577892303467,0.2006549835205078,0.16761603991108132,0.169114113350588,3.3117692470550537,13.672660827636719,0.26935067772865295,64.3209810780827
tabred-maps-routing,mlp,20260850,anchor_only,1.0,128,3112321,3112449,4.1126863199522154e-05,24185,3112449,6,0.18374842405319214,0.1959494948387146,0.20037728548049927,0.1671194274294976,0.16899704296065465,4.803430080413818,11.917506217956543,0.2692517638206482,42.0486168989446
tabred-maps-routing,mlp,20260850,anchor_mass_representer,1.0,123,3112321,3111286,-0.0003325492454023862,25169,3111286,12,0.1549227237701416,0.19898906350135803,0.20216354727745056,0.16841062213188707,0.16974863373889093,4.1439313888549805,13.511699676513672,0.27466335892677307,67.89356839214452
tabred-maps-routing,mlp,20260850,anchor_riesz_representer,1.0,123,3112321,3111286,-0.0003325492454023862,25169,3111286,6,0.17538811266422272,0.19696354866027832,0.20157364010810852,0.1675512995916506,0.1695008000551752,4.1594767570495605,12.046268463134766,0.274664044380188,42.87376522785053
tabred-maps-routing,mlp,20260850,anchor_wrong_representer,1.0,123,3112321,3111286,-0.0003325492454023862,25169,3111286,6,0.1759917140007019,0.1995941400527954,0.2045787274837494,0.16866647803453816,0.17075959084377246,4.159916877746582,12.23142147064209,0.27466490864753723,44.630076678004116
tabred-maps-routing,mlp,20260851,quantile_ple,1.0,128,3112321,3112321,0.0,24184,3112321,5,0.18444786965847015,0.19425009191036224,0.20013241469860077,0.16639316346027044,0.16889375548544194,5.991674900054932,12.219282150268555,0.2691335678100586,27.468990097986534
tabred-maps-routing,mlp,20260851,raple_raw,1.0,128,3112321,3115137,0.0009047909903894875,24206,3115137,7,0.18218861520290375,0.1950869858264923,0.20121991634368896,0.16675121545631555,0.16935201208434592,8.122453689575195,12.994488716125488,0.26926952600479126,42.83392021083273
tabred-maps-routing,mlp,20260851,anchor_only,1.0,128,3112321,3112449,4.1126863199522154e-05,24185,3112449,9,0.17270322144031525,0.19567717611789703,0.20068228244781494,0.16700326839963964,0.16912561223944067,5.134045124053955,12.814687728881836,0.2691414952278137,50.213458938058466
tabred-maps-routing,mlp,20260851,anchor_mass_representer,1.0,123,3112321,3111286,-0.0003325492454023862,25169,3111286,5,0.1780167818069458,0.19948959350585938,0.2048119455575943,0.1686222939479194,0.17085689259602077,9.110437393188477,11.87083625793457,0.27456778287887573,44.11175043415278
tabred-maps-routing,mlp,20260851,anchor_riesz_representer,1.0,123,3112321,3111286,-0.0003325492454023862,25169,3111286,5,0.1834033578634262,0.19759957492351532,0.20304633677005768,0.16782160223920073,0.17011885970532603,9.10356330871582,11.817313194274902,0.2745671570301056,38.72412683791481
tabred-maps-routing,mlp,20260851,anchor_wrong_representer,1.0,123,3112321,3111286,-0.0003325492454023862,25169,3111286,5,0.17902369797229767,0.19857129454612732,0.2042018622159958,0.16823373951774556,0.17060224058877793,9.094496726989746,11.829385757446289,0.27456679940223694,40.31402864214033
tabred-maps-routing,mlp,20260852,quantile_ple,1.0,128,3112321,3112321,0.0,24184,3112321,10,0.17229685187339783,0.19202278554439545,0.1953262984752655,0.16543647165963193,0.16685346780650434,4.3867082595825195,13.414950370788574,0.26939553022384644,32.91448514186777
tabred-maps-routing,mlp,20260852,raple_raw,1.0,128,3112321,3115137,0.0009047909903894875,24206,3115137,5,0.1859659105539322,0.1953333169221878,0.20009559392929077,0.16685646066798654,0.16887821735872421,5.596357822418213,12.050503730773926,0.26953238248825073,28.631125822197646
