dataset,model,pairs,correct_mean_test_loss,wins_vs_raple_raw,gain_vs_raple_raw_pct,wins_vs_anchor_only,gain_vs_anchor_only_pct,wins_vs_anchor_product_mass,gain_vs_anchor_product_mass_pct,wins_vs_anchor_product_wrong,gain_vs_anchor_product_wrong_pct,wins_vs_anchor_product_isospectral,gain_vs_anchor_product_isospectral_pct
california,mlp,3,0.14586299657821652,3,2.658879474587694,3,1.4987315798861207,2,0.1072202002926338,0,-0.5124074712822299,2,0.2811421652388773
california,resnet,3,0.1494499991337458,3,3.3671791316422186,2,1.5756615759178816,3,0.25383527237438425,0,-0.9318461487798738,2,0.1225983373062511
california,tabm,3,0.14483127991358435,2,0.32664885733544197,2,0.45534556601974474,2,-0.3405411592394332,0,-0.13826472548944746,2,0.19824336903231865
king-county-sales,mlp,3,0.11281283199787136,3,1.4583317382294225,3,1.3142545460228998,2,0.2197288562608357,2,0.5473506846301676,2,0.15179718053589372
king-county-sales,resnet,3,0.12164453665415442,1,-3.0745607963294646,1,-2.6106694325616657,1,-1.4240868639743163,0,-1.658873958572057,0,-2.3114441647690858
king-county-sales,tabm,3,0.11267422636349994,2,0.14563357749078243,1,-0.22401701673204144,2,0.24868851364695732,1,-0.13491046380291807,1,0.07014175452576321
