dataset,task,model,seed,method,bins,spike_fraction,heat_strength,input_size,width,parameter_count,baseline_parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-weather,regression,mlp,20260836,quantile_ple,32,0.35,1.0,2772,128,371585,371585,0.0,2772,371585,7,0.15563857555389404,0.19298018515110016,0.18320588767528534,1.7048024440815226,1.6610679747639878,1.2673190832138062,10.71990966796875,0.09115087985992432,58.712811972014606
tabred-weather,regression,mlp,20260836,quantile_whitened,32,0.35,1.0,2772,128,371585,371585,0.0,2772,371585,2,0.11477014422416687,0.22587613761425018,0.22060047090053558,1.8443904422226112,1.82272392837978,0.7605503797531128,9.528332710266113,0.0911807268857956,37.79497670195997
tabred-weather,regression,mlp,20260836,adaptive_support_whitened,32,0.35,1.0,2779,128,372481,371585,0.0024112921673372176,2779,372481,1,0.18187566101551056,0.21277308464050293,0.20803776383399963,1.790094854318376,1.7700632522900506,1.2365981340408325,8.031609535217285,0.09129825234413147,33.0273039189633
tabred-weather,regression,resnet,20260836,quantile_ple,32,0.35,1.0,2772,128,487681,487681,0.0,2772,487681,15,0.15263806283473969,0.1908307820558548,0.17869248986244202,1.695281765978926,1.6404796052289399,17.634859085083008,15.20925521850586,0.09117496758699417,101.92397211701609
tabred-weather,regression,resnet,20260836,quantile_whitened,32,0.35,1.0,2772,128,487681,487681,0.0,2772,487681,2,0.08403946459293365,0.23631449043750763,0.2339344024658203,1.886526315678509,1.877002052242986,4.261099815368652,8.752270698547363,0.09119115024805069,34.08072366192937
tabred-weather,regression,resnet,20260836,adaptive_support_whitened,32,0.35,1.0,2779,128,488577,487681,0.0018372665738464282,2779,488577,3,0.1540002077817917,0.20740041136741638,0.2007090449333191,1.7673497335441581,1.7386058881602224,5.625946998596191,8.808371543884277,0.09130978584289551,34.295565616106614
