dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,anchor_product_riesz,3.0,49409,256,49537,23,0.14745844900608063,0.1499466747045517,0.14338825643062592,0.4494147660640557,0.43947658302048254,0.38244161009788513,7.760008335113525,0.02778460457921028,2.618983204010874,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,3.0,49409,256,49537,18,0.15151257812976837,0.15188366174697876,0.14593812823295593,0.45230821454219594,0.44336696966637845,0.34938767552375793,7.478501796722412,0.027721351012587547,2.22385517321527,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_riesz,3.0,49409,256,49537,20,0.14998604357242584,0.15170635282993317,0.14576496183872223,0.4520440983901999,0.44310382198639076,0.5192685723304749,7.58742094039917,0.027629271149635315,2.3062710450030863,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_riesz,3.0,165505,256,165633,10,0.14224611222743988,0.1543375700712204,0.14813514053821564,0.4559474210550647,0.4466918032476741,3.015411853790283,6.776237487792969,0.027790244668722153,1.8177109400276095,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_riesz,3.0,165505,256,165633,16,0.13759365677833557,0.15529890358448029,0.1508805751800537,0.45736519489874183,0.45081213281898513,7.435182094573975,6.905326843261719,0.027730446308851242,2.4651235439814627,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_riesz,3.0,165505,256,165633,9,0.1512782722711563,0.15489724278450012,0.14715224504470825,0.4567733547367716,0.4452074123651357,6.88803768157959,6.74579381942749,0.02763964980840683,1.6969421659596264,128,0.0007733905320080964,
california,regression,tabm,20260850,anchor_product_riesz,3.0,57216,256,57352,13,,0.14993341267108917,0.14405760169029236,0.4493949123878842,0.4405011226404767,,,,1.9449783200398088,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_riesz,3.0,57216,256,57352,23,,0.14868901669979095,0.1443990021944046,0.4475261072945962,0.44102278317012633,,,,2.3625743770971894,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_riesz,3.0,57216,256,57352,9,,0.15089644491672516,0.1452374905347824,0.4508358603831901,0.44230137375088674,,,,1.3583200031425804,128,0.0023769574944071587,8
california,regression,mlp,20260850,anchor_product_wrong,3.0,49409,256,49537,23,0.1475668102502823,0.150003582239151,0.1436607539653778,0.44950006077736404,0.43989395986780266,0.3840140700340271,7.749448299407959,0.02778434008359909,2.8276751379016787,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,3.0,49409,256,49537,23,0.14743170142173767,0.15106715261936188,0.144792839884758,0.4510907760511067,0.44162378922789003,0.3836304545402527,7.77016019821167,0.027784880250692368,2.417992587899789,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_wrong,3.0,49409,256,49537,18,0.15124692022800446,0.15171244740486145,0.14604465663433075,0.4520531951094213,0.44352873908006174,0.35021719336509705,7.492831230163574,0.02772054448723793,2.3103071060031652,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,3.0,49409,256,49537,23,0.1492106020450592,0.15253068506717682,0.1463998556137085,0.45327059901222455,0.44406776292928996,0.3483448326587677,7.829024791717529,0.027719929814338684,2.511832302901894,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_wrong,3.0,49409,256,49537,20,0.1500026285648346,0.15163955092430115,0.14596624672412872,0.4519445878913402,0.4434096516113186,0.5204606056213379,7.597911834716797,0.027628909796476364,2.350631143897772,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,3.0,49409,256,49537,20,0.14988179504871368,0.15222442150115967,0.14679525792598724,0.45281531340343406,0.444667039572753,0.519906222820282,7.587115287780762,0.027629103511571884,2.5023229538928717,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_wrong,3.0,165505,256,165633,12,0.1377028524875641,0.15468944609165192,0.1494121104478836,0.4564668679344095,0.44861297500598596,3.0292749404907227,6.839115619659424,0.02779029868543148,2.1965869050472975,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_isospectral,3.0,165505,256,165633,10,0.14256496727466583,0.15510773658752441,0.14925828576087952,0.45708361166230915,0.44838199443199045,3.007244110107422,6.778282165527344,0.027790213003754616,1.7864072299562395,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_wrong,3.0,165505,256,165633,16,0.13701526820659637,0.15536297857761383,0.1512962430715561,0.4574595517429856,0.45143268125834624,7.464920520782471,6.907598495483398,0.027730653062462807,2.74017227999866,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,3.0,165505,256,165633,14,0.1436888426542282,0.15683938562870026,0.1491619348526001,0.45962802974629113,0.4482372424550256,7.440240383148193,6.837636947631836,0.027730342000722885,2.342586837010458,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_wrong,3.0,165505,256,165633,9,0.15112696588039398,0.15495920181274414,0.1475176215171814,0.4568647024001322,0.445759787292765,6.86031436920166,6.746478080749512,0.027639318257570267,1.7653149829711765,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,3.0,165505,256,165633,17,0.13269951939582825,0.15456247329711914,0.1481875628232956,0.4562795031890765,0.44677083748121404,6.829708576202393,6.939055919647217,0.027639200910925865,2.6150475940667093,128,0.0007733905320080964,
california,regression,tabm,20260850,anchor_product_wrong,3.0,57216,256,57352,13,,0.1500241905450821,0.14419983327388763,0.44953091352848773,0.44071854460635507,,,,2.181134474929422,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_isospectral,3.0,57216,256,57352,13,,0.1506386399269104,0.14515994489192963,0.45045054687700414,0.442183289342438,,,,2.0123491331469268,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_wrong,3.0,57216,256,57352,23,,0.1484929472208023,0.14428746700286865,0.44723093086176036,0.4408524358615118,,,,2.6502903478685766,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_isospectral,3.0,57216,256,57352,25,,0.14919839799404144,0.14448021352291107,0.44829203030007037,0.4411467821754833,,,,2.548462064936757,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_wrong,3.0,57216,256,57352,9,,0.15077771246433258,0.14533807337284088,0.4506584224759429,0.44245453068135276,,,,1.3317999609280378,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_isospectral,3.0,57216,256,57352,9,,0.15152134001255035,0.14640547335147858,0.4517683951623894,0.4440763062359352,,,,1.1966415559872985,128,0.0023769574944071587,8
