dataset,fields,strength,semantic_retention,node_control_retention,isospectral_retention,semantic_minus_node,semantic_minus_isospectral
tabred-maps-routing,984,0.01,0.9729094385197798,0.9665683504717671,0.9751461396928126,0.006341088048012675,-0.0022367011730327875
tabred-maps-routing,984,0.03,0.9336866298422282,0.9247973788771086,0.9386145119382612,0.008889250965119583,-0.004927882096033001
tabred-maps-routing,984,0.1,0.8394811504095674,0.833225308098539,0.8503828016130989,0.0062558423110282875,-0.010901651203531556
tabred-maps-routing,984,0.3,0.6934996144955106,0.6965037430420293,0.712954861126312,-0.0030041285465188046,-0.019455246630801483
tabred-maps-routing,984,1.0,0.4937297940669687,0.5092367666858019,0.5231749746100739,-0.01550697261883321,-0.0294451805431052
tabred-maps-routing,984,3.0,0.3218738267577668,0.34672093064956344,0.35605886184214375,-0.02484710389179663,-0.03418503508437691
tabred-maps-routing,984,10.0,0.1809296931221403,0.20834930272516194,0.21217643315781673,-0.027419609603021637,-0.031246740035676422
tabred-maps-routing,984,30.0,0.0990061811320179,0.12018185170831919,0.1220901074399136,-0.021175670576301292,-0.023083926307895703
tabred-maps-routing,984,100.0,0.04704379809351324,0.05783115730900152,0.05996766520021932,-0.01078735921548828,-0.012923867106706082
