dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.1426478773355484,0.15373924374580383,0.1473667174577713,0.45506275646370753,0.4455317121347946,0.4408414959907532,7.699284553527832,0.028159303590655327,2.720078387996182
california,mlp,20260851,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,18,0.14537553489208221,0.155753955245018,0.14879578351974487,0.4580347895276695,0.44768676988312706,0.3811582028865814,7.503243923187256,0.02809806726872921,2.3491164681036025
california,mlp,20260852,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.13985688984394073,0.15470871329307556,0.14790253341197968,0.45649529950551226,0.4463409396743572,0.36329829692840576,7.884189605712891,0.02801329828798771,2.449513433035463
california,resnet,20260850,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13573142886161804,0.15828542411327362,0.15216435492038727,0.46174203119912605,0.4527259718606622,3.23048996925354,6.7863030433654785,0.02814921736717224,1.8989376849494874
california,resnet,20260851,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,11,0.1365792602300644,0.16386383771896362,0.1541333645582199,0.46980808867395396,0.4556456728478864,3.0416550636291504,6.814475059509277,0.028096791356801987,1.9892658679746091
california,resnet,20260852,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,9,0.1414182335138321,0.16043409705162048,0.15111827850341797,0.4648654571909674,0.4511671123983376,3.266437530517578,6.797238826751709,0.028013164177536964,1.843056681100279
tabred-weather,mlp,20260850,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.1542998105287552,0.19248661398887634,0.17255215346813202,1.7040491683215464,1.6134000428123159,1.0655685663223267,9.927284240722656,0.09273245185613632,10.387619462097064
tabred-weather,mlp,20260851,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.1527424305677414,0.18833708763122559,0.17187291383743286,1.6855815993337728,1.610221351726068,1.4760141372680664,9.70603084564209,0.09273295104503632,11.593662660103291
tabred-weather,mlp,20260852,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,8,0.1469515562057495,0.1919751763343811,0.16982215642929077,1.7017838835701582,1.600586078210199,1.4507759809494019,11.112273216247559,0.09279865026473999,12.733904881868511
tabred-weather,resnet,20260850,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.1525007039308548,0.18825221061706543,0.17117241024971008,1.6852018139853158,1.6069366309600923,29.203153610229492,12.807563781738281,0.09274429082870483,25.249943618895486
tabred-weather,resnet,20260851,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.1504942625761032,0.18702588975429535,0.16972124576568604,1.679703897284412,1.6001104494394554,18.182353973388672,13.292085647583008,0.09276480972766876,22.87898684805259
tabred-weather,resnet,20260852,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.14882880449295044,0.18763597309589386,0.16969658434391022,1.68244133821878,1.5999942335022865,16.025197982788086,13.758011817932129,0.09282806515693665,17.145082908915356
