dataset,task,model,seed,method,bins,spike_fraction,heat_strength,input_size,width,parameter_count,baseline_parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-cooking-time,regression,mlp,20260843,quantile_ple,32,0.35,1.0,4879,128,641281,641281,0.0,4879,641281,3,0.48446279764175415,0.5322337746620178,0.5559481978416443,0.4802262519635647,0.49080823321461864,2.2124905586242676,8.738171577453613,0.1208781749010086,11.638159738155082
tabred-cooking-time,regression,mlp,20260843,adaptive_support_whitened,32,0.35,1.0,4740,132,643501,641281,0.003461820949006754,4740,643501,3,0.4179595708847046,0.5527894496917725,0.5761527419090271,0.4894119344579586,0.49964723436097813,1.364603877067566,11.935955047607422,0.11911294609308243,9.824848124058917
tabred-cooking-time,regression,mlp,20260843,adaptive_support_riesz,32,0.35,1.0,4740,132,643501,641281,0.003461820949006754,4740,643501,3,0.4339284896850586,0.5453693270683289,0.5736735463142395,0.48611610754560175,0.49857105478931274,1.3147013187408447,12.049919128417969,0.11907830089330673,9.985432282090187
tabred-cooking-time,regression,mlp,20260843,adaptive_support_wrong_riesz,32,0.35,1.0,4740,132,643501,641281,0.003461820949006754,4740,643501,2,0.4609432518482208,0.5442896485328674,0.5643556118011475,0.485634692862444,0.49450547444021,1.2392362356185913,10.295010566711426,0.11912550032138824,8.98632366093807
