dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.1470472663640976,0.15020692348480225,0.14392773807048798,0.4498046106357094,0.44030251670218945,0.3830069601535797,7.784698486328125,0.027784449979662895,2.4990936550311744,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,1.0,49409,256,49537,18,0.1512477546930313,0.1520131230354309,0.14613460004329681,0.45250094047186096,0.4436652936332415,0.3493518531322479,7.504706859588623,0.027720453217625618,2.2422889650333673,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,1.0,49409,256,49537,20,0.14976516366004944,0.15154358744621277,0.14597925543785095,0.451801565328676,0.4434294361109181,0.5198305249214172,7.574247360229492,0.02762901410460472,2.221658973954618,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_isospectral,1.0,165505,256,165633,10,0.14195282757282257,0.15417909622192383,0.14800333976745605,0.455713292947042,0.4464930243679568,3.005877733230591,6.77647590637207,0.02779027819633484,1.6860304111614823,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,1.0,165505,256,165633,14,0.14339330792427063,0.15618810057640076,0.1482546031475067,0.4586727012866092,0.4468718698646583,7.426834583282471,6.84205436706543,0.027730584144592285,2.2651937659829855,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,1.0,165505,256,165633,9,0.15142014622688293,0.15504948794841766,0.14737583696842194,0.45699779812471064,0.4455455128609138,6.875055313110352,6.746068954467773,0.027639683336019516,1.6759564459789544,128,0.0007733905320080964,
california,regression,tabm,20260850,anchor_product_isospectral,1.0,57216,256,57352,13,,0.15000152587890625,0.14440584182739258,0.4494969824199089,0.4410332288325023,,,,1.9311991659924388,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_isospectral,1.0,57216,256,57352,23,,0.14873963594436646,0.14427797496318817,0.44760227070039704,0.4408379433696723,,,,2.4423634849954396,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_isospectral,1.0,57216,256,57352,9,,0.15100008249282837,0.14563100039958954,0.45099064296309876,0.4429001661583456,,,,1.5484849391505122,128,0.0023769574944071587,8
king-county-sales,regression,mlp,20260850,anchor_product_isospectral,1.0,64897,377,65025,19,0.07927358150482178,0.10328131914138794,0.10842297226190567,0.16882681657216025,0.17297812858537753,0.6614620089530945,9.222708702087402,0.033679425716400146,3.036612974014133,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_isospectral,1.0,64897,377,65025,21,0.07662772387266159,0.10344819724559784,0.11330898106098175,0.1689631489664727,0.1768327438594337,0.3475506901741028,9.4089994430542,0.03364168852567673,2.557067665969953,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_isospectral,1.0,64897,377,65025,10,0.08208438009023666,0.10550817102193832,0.12153131514787674,0.1706371504512525,0.18313637928106807,0.48009419441223145,8.317607879638672,0.03354712948203087,1.494333465816453,128,0.001972356195201627,
king-county-sales,regression,resnet,20260850,anchor_product_isospectral,1.0,180993,377,181121,5,0.08909184485673904,0.10784132033586502,0.11765951663255692,0.17251352131233944,0.18019555739916093,5.852148532867432,6.970776557922363,0.033691760152578354,1.2514086798764765,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,anchor_product_isospectral,1.0,180993,377,181121,10,0.08165998011827469,0.10578540712594986,0.1112959235906601,0.17086118772302683,0.17525490148878653,4.459661483764648,7.221423149108887,0.033656373620033264,1.650457153096795,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260852,anchor_product_isospectral,1.0,180993,377,181121,7,0.08179805427789688,0.1055203378200531,0.12149758636951447,0.17064698241538068,0.18311096960307438,5.798158168792725,7.1141767501831055,0.033559344708919525,1.4519532211124897,128,0.0007072096710922522,
king-county-sales,regression,tabm,20260850,anchor_product_isospectral,1.0,73672,377,73808,15,,0.10296299308538437,0.11473667621612549,0.16856644173869562,0.1779433174380909,,,,1.986900073941797,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260851,anchor_product_isospectral,1.0,73672,377,73808,13,,0.10306321829557419,0.11352936923503876,0.16864846349039553,0.1770046310157447,,,,1.987366758985445,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260852,anchor_product_isospectral,1.0,73672,377,73808,17,,0.10213391482830048,0.10854196548461914,0.16788640799049226,0.17307301956400956,,,,2.2661240238230675,128,0.0018460201976327505,8
