dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_riesz_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,21,0.1401444524526596,0.15254762768745422,0.1461068093776703,0.4532957792844421,0.4436230959243055,0.4485635757446289,7.728542804718018,0.028160063549876213,3.0597245299723
california,mlp,20260850,anchor_wrong_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,21,0.1419028639793396,0.1531221717596054,0.14732779562473297,0.4541485880643812,0.4454728774602863,0.4449598789215088,7.703242778778076,0.02815868705511093,2.5593430961016566
california,mlp,20260850,anchor_isospectral_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,17,0.14422038197517395,0.15391945838928223,0.14785358309745789,0.45532939756058255,0.4462670936837192,0.4411923587322235,7.4575419425964355,0.028158456087112427,2.3407727300655097
california,mlp,20260851,anchor_riesz_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,18,0.14387521147727966,0.15496253967285156,0.1485774964094162,0.4568696485250321,0.4473582503425746,0.39055562019348145,7.478332042694092,0.028098896145820618,2.6628844048827887
california,mlp,20260851,anchor_wrong_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,25,0.1401611566543579,0.15524858236312866,0.1481950730085373,0.45729110679010176,0.44678214785074033,0.38610395789146423,7.997889041900635,0.028099173679947853,2.558739717118442
california,mlp,20260851,anchor_isospectral_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,25,0.1395428627729416,0.15565550327301025,0.14727827906608582,0.45789000296241866,0.44539802840935394,0.38402116298675537,8.064433097839355,0.028099052608013153,2.589948504930362
california,mlp,20260852,anchor_riesz_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,19,0.14062082767486572,0.1539144217967987,0.14802837371826172,0.45532196107908973,0.4465307947762831,0.37102773785591125,7.738912582397461,0.02801440842449665,2.660849099047482
california,mlp,20260852,anchor_wrong_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,21,0.14145077764987946,0.15440264344215393,0.14787741005420685,0.4560435419018951,0.4463030309128868,0.3686189353466034,7.8280768394470215,0.028014473617076874,2.5723299048841
california,mlp,20260852,anchor_isospectral_representer,0.3,126,49281,49393,0.00227268115500903,263,49393,21,0.14050213992595673,0.15514004230499268,0.1480213701725006,0.4571312397321492,0.4465202453490491,0.3648107051849365,7.857485771179199,0.02801373228430748,2.6594599499367177
california,resnet,20260850,anchor_riesz_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,10,0.13291478157043457,0.15723872184753418,0.15063470602035522,0.4602127793096287,0.4504446668683819,3.274317979812622,6.795721530914307,0.028148964047431946,1.8357992090750486
california,resnet,20260850,anchor_wrong_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,10,0.13584040105342865,0.1568288952112198,0.15242913365364075,0.4596126379590153,0.4531196903203494,3.213059425354004,6.7951459884643555,0.02814917266368866,1.883779606083408
california,resnet,20260850,anchor_isospectral_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,10,0.1337425261735916,0.157695010304451,0.15233051776885986,0.4608800565233935,0.45297307057593983,3.186652898788452,6.794478893280029,0.028149228543043137,1.901516136014834
california,resnet,20260851,anchor_riesz_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,11,0.1326732039451599,0.16272209584712982,0.15149670839309692,0.4681685001520748,0.4517316624026435,3.099438428878784,6.822105407714844,0.028096307069063187,2.0298411939293146
california,resnet,20260851,anchor_wrong_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,5,0.1565404087305069,0.16424933075904846,0.15579119324684143,0.4703603944250112,0.45808954278442826,3.092362642288208,6.697254657745361,0.028096551075577736,1.2577656449284405
california,resnet,20260851,anchor_isospectral_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,11,0.1344190388917923,0.164066344499588,0.1537034660577774,0.4700983189818899,0.45500980179782147,3.065235137939453,6.826954364776611,0.028096875175833702,2.0077915331348777
california,resnet,20260852,anchor_riesz_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,9,0.1385524421930313,0.15875385701656342,0.14973293244838715,0.4624247693767387,0.44909434018243033,3.3139259815216064,6.813137531280518,0.028013214468955994,1.7717007859610021
california,resnet,20260852,anchor_wrong_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,9,0.13897062838077545,0.1606570929288864,0.1510075479745865,0.46518840801747174,0.451001780391195,3.2947027683258057,6.7918195724487305,0.028013186529278755,1.7777821929194033
california,resnet,20260852,anchor_isospectral_representer,0.3,128,165377,166529,0.006965902150843225,263,166529,9,0.1374911069869995,0.16132792830467224,0.15220816433429718,0.4661586094401393,0.4527911361915109,3.2612204551696777,6.8034539222717285,0.028013436123728752,1.6741705511230975
tabred-weather,mlp,20260850,anchor_riesz_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,9,0.14670738577842712,0.19369195401668549,0.1725776344537735,1.709376233704461,1.6135191525726214,1.068387508392334,11.309249877929688,0.0927322655916214,15.465488548157737
tabred-weather,mlp,20260850,anchor_wrong_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,9,0.13853740692138672,0.19211673736572266,0.17057262361049652,1.7024111486732636,1.6041188574954504,1.067897081375122,11.504250526428223,0.09273132681846619,12.693644486134872
tabred-weather,mlp,20260850,anchor_isospectral_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,9,0.14282938838005066,0.19163599610328674,0.17179793119430542,1.7002799058095661,1.6098700415972758,1.0655516386032104,11.587438583374023,0.09273196011781693,12.887055321130902
tabred-weather,mlp,20260851,anchor_riesz_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,6,0.15257593989372253,0.1873932033777237,0.17025507986545563,1.6813525662018378,1.602624950239374,1.4915778636932373,9.697981834411621,0.0927325040102005,9.50816983403638
tabred-weather,mlp,20260851,anchor_wrong_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,6,0.15499746799468994,0.1899508237838745,0.1729450821876526,1.6927875662028669,1.6152359999631472,1.4841551780700684,9.848915100097656,0.09273149818181992,10.47418494289741
tabred-weather,mlp,20260851,anchor_isospectral_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,6,0.15361987054347992,0.18982194364070892,0.17225681245326996,1.6922132001866999,1.6120186473997933,1.4802738428115845,9.83619213104248,0.09273336827754974,9.934636651072651
tabred-weather,mlp,20260852,anchor_riesz_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,10,0.13435856997966766,0.18975473940372467,0.17022386193275452,1.6919136316155914,1.6024780597769563,1.4635794162750244,11.976951599121094,0.09279879927635193,12.979344096966088
tabred-weather,mlp,20260852,anchor_wrong_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,10,0.13295668363571167,0.19124282896518707,0.17452672123908997,1.6985348147052264,1.622605062704224,1.459464430809021,12.510635375976562,0.09279832243919373,12.857442214852199
tabred-weather,mlp,20260852,anchor_isospectral_representer,0.3,124,371585,372001,0.001119528506263708,2873,372001,10,0.1354837715625763,0.19098210334777832,0.17251752316951752,1.697376590933004,1.6132381044695876,1.461143136024475,12.150367736816406,0.0927983820438385,13.442632000194862
tabred-weather,resnet,20260850,anchor_riesz_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15075062215328217,0.1855187863111496,0.1686168760061264,1.6729225121459308,1.5948960116530202,29.16265106201172,12.77262020111084,0.09274397790431976,18.12515325495042
tabred-weather,resnet,20260850,anchor_wrong_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15155823528766632,0.1873117834329605,0.16976585984230042,1.6809872499690641,1.6003207725050288,29.357133865356445,12.728667259216309,0.09274423122406006,17.575798318954185
tabred-weather,resnet,20260850,anchor_isospectral_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15078598260879517,0.18646612763404846,0.16863508522510529,1.6771883547081643,1.5949821318295676,29.305091857910156,12.752830505371094,0.09274414926767349,16.22340546688065
tabred-weather,resnet,20260851,anchor_riesz_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14847443997859955,0.18603123724460602,0.16931842267513275,1.67523143575022,1.5982104809208408,18.056686401367188,13.330556869506836,0.09276482462882996,18.29425832279958
tabred-weather,resnet,20260851,anchor_wrong_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,14,0.1500699371099472,0.18766742944717407,0.1675594002008438,1.6825823252819987,1.5898870353092889,18.27238655090332,13.236783027648926,0.09276489913463593,18.54964357893914
tabred-weather,resnet,20260851,anchor_isospectral_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14986784756183624,0.18583962321281433,0.16796652972698212,1.6743683819379385,1.5918173310943757,18.25025749206543,13.264561653137207,0.09276458621025085,19.620846746023744
tabred-weather,resnet,20260852,anchor_riesz_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,13,0.1481090784072876,0.1863192319869995,0.16752760112285614,1.676527637009599,1.5897362092474054,15.996379852294922,13.600044250488281,0.09282796084880829,16.698435310972854
tabred-weather,resnet,20260852,anchor_wrong_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,13,0.14906693994998932,0.187834694981575,0.16820389032363892,1.6833319412273227,1.5929417550123617,16.02756690979004,13.735589981079102,0.09282808005809784,15.746477977139875
tabred-weather,resnet,20260852,anchor_isospectral_representer,0.3,125,487681,485876,-0.003701189917179468,2873,485876,15,0.14168201386928558,0.18693901598453522,0.1685580611228943,1.679313694172663,1.5946178573731231,15.961813926696777,14.65224838256836,0.09282795339822769,17.752780146198347
