strength,dataset,model,pairs,correct_mean_test_loss,wins_vs_node,gain_vs_node_pct,wins_vs_isospectral,gain_vs_isospectral_pct,wins_vs_raple_raw,gain_vs_raple_raw_pct
0.3,california,mlp,3,0.1475708931684494,1,0.15620458419923802,1,0.09817949802737523,3,1.5185717704097412
0.3,california,resnet,3,0.15062144895394639,3,1.5926198469051005,3,1.3917279726034717,3,2.608202115692487
0.3,tabred-weather,mlp,3,0.17101885875066122,2,0.9484646839284925,2,0.6792458454629111,3,0.26345295545189695
0.3,tabred-weather,resnet,3,0.1684876332680384,2,0.009693251713085474,2,-0.060907407822295166,1,-1.1705008764629543
3.0,california,mlp,3,0.14760019878546393,2,0.05695488783143069,1,0.348566083937659,3,1.4994088659617681
3.0,california,resnet,3,0.1523117770751317,2,1.4483117367926515,2,1.6210906730336234,2,1.5224082254910865
3.0,tabred-weather,mlp,3,0.17276209096113837,1,-0.9798592747416449,1,-0.5692243398619798,1,-0.7644894027456347
3.0,tabred-weather,resnet,3,0.16931754847367605,3,0.839966608865133,1,-0.33748040904493976,0,-1.665675899313005
