dataset,model,method,seed,selected_columns,n_selected,parameters,target_parameters,matched_width,matched_ft_feedforward_width,best_epoch,val_loss,val_rmse,test_loss,test_rmse,mean_support_gate,train_seconds
delivery-eta,mlp,qple,20260828,38;86,2,533665,535411,128,64,7,0.5974137783050537,0.5649301104800178,0.5733816623687744,0.5534507820008714,0.0,12.355942073976621
delivery-eta,mlp,tple,20260828,38;86,2,533665,535411,128,64,7,0.5981498956680298,0.5652780492586548,0.5810330510139465,0.5571312566285054,0.0,12.674788956996053
delivery-eta,resnet,qple,20260828,38;86,2,649761,651507,128,64,13,0.5994390845298767,0.5658868915614832,0.5804691314697266,0.5568608301255161,0.0,21.449620777973905
delivery-eta,resnet,tple,20260828,38;86,2,649761,651507,128,64,13,0.6006776094436646,0.5664711906036295,0.5821827054023743,0.5576821649394956,0.0,20.35990215279162
delivery-eta,ft_transformer,qple,20260828,38;86,2,68533,68563,128,90,9,0.6031069159507751,0.5676155179178388,0.5662127733230591,0.5499800509998951,0.0,29.122927122050896
delivery-eta,ft_transformer,tple,20260828,38;86,2,68533,68563,128,90,13,0.6017038822174072,0.5669548992089872,0.5843875408172607,0.5587371906180665,0.0,34.6242810790427
