dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
king-county-sales,regression,mlp,20260850,raple_raw,1.0,64897,397,64977,19,0.07689739763736725,0.10549011826515198,0.1116010993719101,0.17062254340900473,0.17549500181023525,0.6739985346794128,9.66860580444336,0.034559156745672226,3.1579795971047133,124,0.001232722622001017,
king-county-sales,regression,mlp,20260850,anchor_only,1.0,64897,376,64897,19,0.08070863038301468,0.10338139533996582,0.10844098031520844,0.1689085878279588,0.17299248513172394,0.6330663561820984,9.163928031921387,0.03363354131579399,2.4253974549937993,128,0.0,
king-county-sales,regression,mlp,20260850,anchor_product_mass,1.0,64897,377,65025,19,0.07948438823223114,0.10327519476413727,0.1083923950791359,0.16882180665413316,0.1729537365469831,0.6617345809936523,9.24606990814209,0.03367919102311134,2.532721529947594,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_riesz,1.0,64897,377,65025,19,0.0798461064696312,0.10342216491699219,0.10830514132976532,0.16894188812684519,0.17288411434240025,0.6624032258987427,9.204610824584961,0.033678747713565826,2.795689921826124,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_wrong,1.0,64897,377,65025,19,0.07987512648105621,0.10327771306037903,0.10804038494825363,0.1688238575893255,0.172672664489669,0.6614096760749817,9.185287475585938,0.03367991000413895,2.511910099070519,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_isospectral,1.0,64897,377,65025,19,0.07943818718194962,0.10331536829471588,0.10850676149129868,0.1688546372732045,0.17304494836706397,0.6613398194313049,9.249082565307617,0.03368004783987999,2.6724585480988026,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,raple_raw,1.0,64897,397,64977,15,0.07669315487146378,0.10466431081295013,0.11256735771894455,0.16995339057651648,0.17625309634369835,0.5080184936523438,9.062437057495117,0.03451422229409218,2.315802276134491,124,0.001232722622001017,
king-county-sales,regression,mlp,20260851,anchor_only,1.0,64897,376,64897,18,0.07876583188772202,0.10385771095752716,0.11358614265918732,0.16929724787490485,0.17704889051031536,0.4773450493812561,8.9149169921875,0.033599525690078735,2.398170782951638,128,0.0,
king-county-sales,regression,mlp,20260851,anchor_product_mass,1.0,64897,377,65025,18,0.07845824211835861,0.10352987051010132,0.11174140870571136,0.1690298278442146,0.1756052982868006,0.34803706407546997,9.121183395385742,0.033640723675489426,2.488597383024171,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_riesz,1.0,64897,377,65025,18,0.0784619078040123,0.10350146144628525,0.11152700334787369,0.16900664131734544,0.1754367458571764,0.3482378125190735,9.108514785766602,0.03364024683833122,2.586542848031968,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_wrong,1.0,64897,377,65025,18,0.07869322597980499,0.10351450741291046,0.1111852154135704,0.16901728739315303,0.17516771325912117,0.34786558151245117,9.084145545959473,0.03364081308245659,2.40048606088385,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_isospectral,1.0,64897,377,65025,18,0.07830798625946045,0.10354982316493988,0.11250003427267075,0.16904612573379652,0.17620038261245696,0.34755438566207886,9.107887268066406,0.03363926708698273,2.344738418003544,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,raple_raw,1.0,64897,397,64977,10,0.08114328980445862,0.10530110448598862,0.11923924088478088,0.17046961566122754,0.18140119417238232,0.6865500211715698,8.37430477142334,0.0344281941652298,1.678924995008856,124,0.001232722622001017,
king-county-sales,regression,mlp,20260852,anchor_only,1.0,64897,376,64897,10,0.08228668570518494,0.10567231476306915,0.1210799291729927,0.17076983499900145,0.18279597100712053,0.5290783643722534,8.218097686767578,0.03350048139691353,1.5600022519938648,128,0.0,
king-county-sales,regression,mlp,20260852,anchor_product_mass,1.0,64897,377,65025,10,0.08213698118925095,0.10495451092720032,0.11931983381509781,0.1701888410677963,0.1814624873882451,0.48022225499153137,8.325592994689941,0.03354629501700401,1.5051260120235384,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_riesz,1.0,64897,377,65025,10,0.08232001960277557,0.10571175813674927,0.12201470136642456,0.17080169494645503,0.18350022457778614,0.4808691143989563,8.286944389343262,0.03354717791080475,1.6392497238703072,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_wrong,1.0,64897,377,65025,10,0.08210588246583939,0.10500634461641312,0.11986881494522095,0.1702308617552486,0.18187945347204426,0.48054268956184387,8.294791221618652,0.03354690596461296,1.8326303390786052,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_isospectral,1.0,64897,377,65025,10,0.08199195563793182,0.10489854961633682,0.11937104165554047,0.1701434699976634,0.18150142384491197,0.4799369275569916,8.337552070617676,0.03354697301983833,1.7072243611328304,128,0.001972356195201627,
king-county-sales,regression,resnet,20260850,raple_raw,1.0,180993,397,181230,17,0.07158151268959045,0.10588429868221283,0.11577673256397247,0.17094103329158372,0.17874798855321217,13.071059226989746,7.877511978149414,0.03455208241939545,2.967716900864616,127,0.0013094429066317483,
king-county-sales,regression,resnet,20260850,anchor_only,1.0,180993,376,180993,19,0.07485579699277878,0.10445094853639603,0.1129155308008194,0.16978007872476653,0.17652546366844035,4.736445903778076,7.8411865234375,0.03364795446395874,2.900141282007098,128,0.0,
king-county-sales,regression,resnet,20260850,anchor_product_mass,1.0,180993,377,181121,5,0.08847468346357346,0.10747618973255157,0.11955591291189194,0.17222122390744588,0.1816419050775906,5.838269233703613,6.971126556396484,0.03369157016277313,1.3911126980092376,128,0.0007072096710922522,
