dataset,model,method,seed,n_fields,parameters,best_epoch,val_loss,val_rmse,test_loss,test_rmse,mean_identity_gate,mean_frequency_gate,train_seconds
delivery-eta,mlp,interval_rank,20260827,223,766495,5,0.5996567010879517,0.5659896002321717,0.5681443810462952,0.5509173675626281,0.0,0.0,13.087817711988464
delivery-eta,resnet,interval_rank,20260827,223,882591,10,0.6027296781539917,0.5674379710221944,0.5628481507301331,0.5483435349902477,0.0,0.0,19.977763694012538
delivery-eta,ft_transformer,interval_rank,20260827,223,299647,8,0.6021134853363037,0.5671478404496101,0.5680845975875854,0.550888381434046,0.0,0.0,31.177994060097262
