dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,17,0.14520542323589325,0.15406683087348938,0.14816059172153473,0.4555473383507511,0.44673016165686263,0.43908214569091797,7.45075798034668,0.028160732239484787,2.4118773811496794
california,mlp,20260851,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,25,0.14057126641273499,0.1560157686471939,0.14731435477733612,0.4584196187978513,0.4454525741363966,0.3818681240081787,8.054550170898438,0.02809763140976429,2.6633906338829547
california,mlp,20260852,anchor_isospectral_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14109154045581818,0.1552189588546753,0.14827905595302582,0.45724749096143924,0.4469087409775483,0.36289137601852417,7.829594612121582,0.028013061732053757,2.2389297641348094
california,resnet,20260850,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13495461642742157,0.1584865003824234,0.15340256690979004,0.4620352015113731,0.45456423549740066,3.185896873474121,6.793587684631348,0.028149178251624107,1.9395847988780588
california,resnet,20260851,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,5,0.1559847742319107,0.1641887128353119,0.1560738980770111,0.4702735778271183,0.45850498268773165,3.0547335147857666,6.70024299621582,0.02809685282409191,1.290681190090254
california,resnet,20260852,anchor_isospectral_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,9,0.13773339986801147,0.16207699477672577,0.15323999524116516,0.46723956255462085,0.4543232934970334,3.246016263961792,6.800436973571777,0.028013158589601517,1.9947695140726864
tabred-weather,mlp,20260850,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,9,0.14256802201271057,0.191150963306427,0.17033451795578003,1.6981267856429554,1.6029988321886322,1.0657223463058472,11.541014671325684,0.09273134171962738,17.032368237851188
tabred-weather,mlp,20260851,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.15569733083248138,0.19079355895519257,0.1739996075630188,1.6965385397526234,1.6201529527311322,1.4804047346115112,9.790717124938965,0.09273359924554825,12.53646808420308
tabred-weather,mlp,20260852,anchor_isospectral_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,3,0.17035609483718872,0.19386409223079681,0.17545843124389648,1.710135572895524,1.6269304022701476,1.4635770320892334,8.66295051574707,0.09279818832874298,8.78393201995641
tabred-weather,resnet,20260850,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.1513633131980896,0.18634748458862305,0.1688014268875122,1.6766547337217617,1.5957686729581155,29.334808349609375,12.70482063293457,0.09274443984031677,28.011417624074966
tabred-weather,resnet,20260851,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14988648891448975,0.18657559156417847,0.16796952486038208,1.6776806519001752,1.5918315687042082,18.258956909179688,13.322672843933105,0.09276504069566727,22.05064961197786
tabred-weather,resnet,20260852,anchor_isospectral_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,15,0.14272573590278625,0.18734222650527954,0.16878721117973328,1.6811238384211151,1.5957014205084192,15.978638648986816,14.54536247253418,0.09282802790403366,26.450254084076732
