localizer,dataset,model,pairs,mean_test_loss,wins_vs_quantile_ple,gain_vs_quantile_ple_pct,wins_vs_raple_raw,gain_vs_raple_raw_pct,wins_vs_anchor_only,gain_vs_anchor_only_pct,wins_vs_anchor_riesz_representer,gain_vs_anchor_riesz_representer_pct
top8_positive,california,mlp,3,0.14770969748497004,3,18.642551381660766,3,1.4267474779840523,2,0.24969952976114063,1,-0.29750407693450936
top8_positive,california,resnet,3,0.15064875284830725,3,15.672966627911846,3,2.5862417901801145,2,0.7866070038432574,1,-0.1520297381362957
top8_positive,tabred-weather,mlp,3,0.17286300659179685,3,1.9703566040069243,1,-0.8197910614795889,0,-1.5137958737055996,0,-1.8303256884752042
top8_positive,tabred-weather,resnet,3,0.17025248209635413,3,1.2148568772900552,0,-2.2288534336237036,1,-0.6849659813358704,0,-1.1150153839639947
top2_california,california,mlp,3,0.14684972663720444,3,19.11510673178272,3,2.000206581630651,2,0.8285057124230036,2,0.2857859733377976
top2_california,california,resnet,3,0.15061609447002405,3,15.707682156627966,2,2.601599356618321,2,0.8115461876409077,1,-0.13513507410844186
