dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,quantile_ple,1.0,128,49281,49281,0.0,254,49281,24,0.15829046070575714,0.18044176697731018,0.18042948842048645,0.4930006066826067,0.49298386595217636,0.30033183097839355,9.195625305175781,0.027673905715346336,2.841007940005511
california,mlp,20260850,raple_raw,1.0,123,49281,49447,0.0033684381404598123,276,49447,24,0.14366105198860168,0.15343846380710602,0.1500263512134552,0.4546173976930028,0.44953416482737296,0.5675647258758545,7.98121976852417,0.02883230708539486,2.1352607449516654
california,mlp,20260850,anchor_only,1.0,128,49281,49409,0.002597349891438891,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,5.911009764065966
california,mlp,20260850,anchor_mass_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14130158722400665,0.15317697823047638,0.14724761247634888,0.454229870536512,0.44535164551781037,0.44392290711402893,7.73221492767334,0.02816014550626278,4.131705224048346
california,mlp,20260850,anchor_riesz_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14090663194656372,0.1527443826198578,0.1458244025707245,0.4535880157129668,0.443194166589457,0.45078951120376587,7.706389427185059,0.028160249814391136,3.851145091932267
california,mlp,20260850,anchor_wrong_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14275646209716797,0.15292538702487946,0.14708054065704346,0.4538566629304306,0.4450989089119126,0.44578614830970764,7.682852268218994,0.028159748762845993,3.1774912518449128
california,mlp,20260851,quantile_ple,1.0,128,49281,49281,0.0,254,49281,25,0.15492771565914154,0.1823474019765854,0.18173611164093018,0.4955970455487524,0.4947656469178554,0.43471476435661316,9.274744033813477,0.027615606784820557,2.5519002811051905
california,mlp,20260851,raple_raw,1.0,123,49281,49447,0.0033684381404598123,276,49447,18,0.14788594841957092,0.154214009642601,0.1495659053325653,0.45576486408148753,0.4488438172268374,0.4428768754005432,7.534802436828613,0.028767546638846397,2.2538216719403863
california,mlp,20260851,anchor_only,1.0,128,49281,49409,0.002597349891438891,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.6155539660248905
california,mlp,20260851,anchor_mass_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,25,0.13903433084487915,0.15513503551483154,0.14745281636714935,0.4571238378389424,0.4456618678550619,0.3853572607040405,8.036981582641602,0.028099045157432556,2.528624896891415
california,mlp,20260851,anchor_riesz_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,18,0.1439308077096939,0.1549944132566452,0.148047536611557,0.4569166194174379,0.44655971058339006,0.39341792464256287,7.486865520477295,0.028098009526729584,2.568118590861559
california,mlp,20260851,anchor_wrong_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,25,0.14090187847614288,0.15507639944553375,0.14818087220191956,0.45703743630048166,0.4467607377016982,0.3862348794937134,7.978496551513672,0.028100481256842613,2.579156406922266
california,mlp,20260852,quantile_ple,1.0,128,49281,49281,0.0,254,49281,25,0.1562100648880005,0.18259955942630768,0.18251335620880127,0.4959396079334262,0.4958225265852718,0.3107123076915741,9.468099594116211,0.0275124441832304,2.3276134519837797
california,mlp,20260852,raple_raw,1.0,123,49281,49447,0.0033684381404598123,276,49447,19,0.14615677297115326,0.15363720059394836,0.14995118975639343,0.4549117094186883,0.4494215453681143,0.5198734402656555,7.623741626739502,0.028680354356765747,2.2957804969046265
california,mlp,20260852,anchor_only,1.0,128,49281,49409,0.002597349891438891,255,49409,13,0.15433906018733978,0.15427875518798828,0.14915581047534943,0.4558605352805998,0.4482280419709461,0.33352625370025635,7.239808082580566,0.02756969816982746,1.886515281163156
california,mlp,20260852,anchor_mass_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14010483026504517,0.15434479713439941,0.14767567813396454,0.45595810883544274,0.44599851564282744,0.3662712275981903,7.875460624694824,0.0280135665088892,2.3303874710109085
california,mlp,20260852,anchor_riesz_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,19,0.14115625619888306,0.15406645834445953,0.1479625254869461,0.4555467849381749,0.44643145721885347,0.3737648129463196,7.746154308319092,0.02801438607275486,2.3677036720328033
california,mlp,20260852,anchor_wrong_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.1417790949344635,0.15419505536556244,0.1479215919971466,0.4557368475698169,0.4463697171283201,0.3688053488731384,7.815978050231934,0.028013790026307106,2.3277832639869303
california,resnet,20260850,quantile_ple,1.0,128,165377,165377,0.0,254,165377,23,0.09899944067001343,0.17550723254680634,0.18101683259010315,0.4862128630822511,0.4937855878336741,5.995369911193848,7.511524677276611,0.027680477127432823,2.8828354158904403
california,resnet,20260850,raple_raw,1.0,127,165377,165863,0.0029387399698869855,276,165863,17,0.13043974339962006,0.15436868369579315,0.15140262246131897,0.4559933888871761,0.45159137231457436,6.818328380584717,6.9683308601379395,0.028849704191088676,2.832253327127546
california,resnet,20260850,anchor_only,1.0,128,165377,165505,0.0007739891278714695,255,165505,12,0.14395999908447266,0.15455442667007446,0.1514374166727066,0.456267639406974,0.451643254743594,6.49027156829834,6.802332878112793,0.027741938829421997,1.9439093610271811
california,resnet,20260850,anchor_mass_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13418015837669373,0.15700091421604156,0.15164335072040558,0.4598646482109068,0.4519502257819603,3.2121968269348145,6.795552730560303,0.02814910188317299,1.8468458198476583
california,resnet,20260850,anchor_riesz_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13327717781066895,0.15757983922958374,0.1504005491733551,0.4607117153353677,0.4500944258842132,3.3024892807006836,6.794968128204346,0.028149204328656197,1.8372240760363638
california,resnet,20260850,anchor_wrong_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13733062148094177,0.1572483628988266,0.15298892557621002,0.460226891330322,0.4539509505981023,3.2080938816070557,6.791735649108887,0.02814917452633381,1.8811470451764762
california,resnet,20260851,quantile_ple,1.0,128,165377,165377,0.0,254,165377,23,0.09885403513908386,0.17818956077098846,0.17470097541809082,0.4899142247450854,0.4850947621485915,7.0676984786987305,7.626547336578369,0.02762232907116413,2.765307562192902
california,resnet,20260851,raple_raw,1.0,127,165377,165863,0.0029387399698869855,276,165863,16,0.1289694756269455,0.15900975465774536,0.15567860007286072,0.46279728521709984,0.45792396865928353,4.851644039154053,7.003137588500977,0.028798585757613182,2.4667044680099934
california,resnet,20260851,anchor_only,1.0,128,165377,165505,0.0007739891278714695,255,165505,11,0.14523570239543915,0.15592391788959503,0.15122655034065247,0.4582846553058282,0.45132870887059084,3.786465883255005,6.781329154968262,0.027683384716510773,1.88604328292422
california,resnet,20260851,anchor_mass_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,11,0.13411612808704376,0.16376380622386932,0.1532171219587326,0.46966468564014363,0.4542893623884545,3.094799518585205,6.823139190673828,0.02809683047235012,1.9368820660747588
california,resnet,20260851,anchor_riesz_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,11,0.1331295669078827,0.1628604233264923,0.15126988291740417,0.46836745197322216,0.45139335437714934,3.104466438293457,6.821953773498535,0.02809688076376915,1.8870130779687315
