dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,anchor_product_riesz,0.3,49409,256,49537,23,0.14741459488868713,0.14996978640556335,0.1437995582818985,0.44944942352664086,0.44010643570878116,0.3830295205116272,7.766149520874023,0.027783988043665886,2.674482185160741,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,0.3,49409,256,49537,18,0.15140646696090698,0.15185266733169556,0.1461978256702423,0.45226203918036845,0.44376127612692784,0.3493400514125824,7.485584735870361,0.02772066742181778,2.409889674047008,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_riesz,0.3,49409,256,49537,25,0.14791648089885712,0.15148834884166718,0.14539851248264313,0.4517192106196788,0.4425465009338616,0.5194698572158813,7.901538372039795,0.027629176154732704,2.5035215290263295,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_riesz,0.3,165505,256,165633,10,0.14190907776355743,0.15458233654499054,0.14844933152198792,0.4563088340556156,0.44716524770662147,3.016850709915161,6.7775678634643555,0.027790267020463943,2.013521699933335,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_riesz,0.3,165505,256,165633,16,0.13741235435009003,0.15538759529590607,0.15151484310626984,0.4574958002667273,0.45175871044230576,7.434229373931885,6.906362056732178,0.027730580419301987,2.5299590239301324,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_riesz,0.3,165505,256,165633,9,0.15133199095726013,0.15500006079673767,0.14761072397232056,0.45692495519436704,0.4459004232636943,6.885266304016113,6.746556758880615,0.027639852836728096,1.7431027861312032,128,0.0007733905320080964,
california,regression,tabm,20260850,anchor_product_riesz,0.3,57216,256,57352,13,,0.14988534152507782,0.14432327449321747,0.4493228649881189,0.4409071199416985,,,,2.1086922879330814,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_riesz,0.3,57216,256,57352,23,,0.1485050916671753,0.14428849518299103,0.4472492280650613,0.4408539923343824,,,,2.7614693080540746,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_riesz,0.3,57216,256,57352,9,,0.1510562151670456,0.145636647939682,0.4510744503801085,0.44290874405327685,,,,1.6070990329608321,128,0.0023769574944071587,8
california,regression,mlp,20260850,anchor_product_wrong,0.3,49409,256,49537,23,0.14753906428813934,0.15013504028320312,0.14392811059951782,0.44969697188963664,0.4403031047030517,0.38380298018455505,7.765256881713867,0.0277844425290823,2.7860291758552194,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,0.3,49409,256,49537,23,0.14739367365837097,0.15108007192611694,0.14448881149291992,0.451110076314702,0.4411599257241683,0.38294559717178345,7.7774553298950195,0.02778339572250843,2.3311545541509986,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_wrong,0.3,49409,256,49537,18,0.15138450264930725,0.15182490646839142,0.14632099866867065,0.4522207061785828,0.44394815663625664,0.3494304418563843,7.492156505584717,0.027719900012016296,2.2203971000853926,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,0.3,49409,256,49537,23,0.14913806319236755,0.15239644050598145,0.1464049518108368,0.45307109377850097,0.4440755107053569,0.34802326560020447,7.8423333168029785,0.027720117941498756,2.941744856070727,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_wrong,0.3,49409,256,49537,20,0.14996546506881714,0.15158626437187195,0.14608998596668243,0.4518651731866541,0.4435975697692278,0.5195837020874023,7.5830078125,0.027628866955637932,2.5595560430083424,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,0.3,49409,256,49537,20,0.15003113448619843,0.15215449035167694,0.14683131873607635,0.45271127183910664,0.4447216544763677,0.5191314220428467,7.565976142883301,0.027628930285573006,2.5374490851536393,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_wrong,0.3,165505,256,165633,12,0.1378624141216278,0.15460816025733948,0.14959575235843658,0.45634695034680206,0.4488885744689384,3.0237152576446533,6.8402791023254395,0.027790304273366928,2.4863160019740462,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_isospectral,0.3,165505,256,165633,10,0.1425258070230484,0.15512089431285858,0.14941394329071045,0.4571030156907625,0.448615742068867,3.0066730976104736,6.776676177978516,0.027790024876594543,1.7909214759711176,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_wrong,0.3,165505,256,165633,16,0.13712382316589355,0.15575233101844788,0.1515779197216034,0.4580324029359346,0.4518527214036894,7.448856830596924,6.907760143280029,0.027730675414204597,3.1202787251677364,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,0.3,165505,256,165633,13,0.14383356273174286,0.1570683866739273,0.15050745010375977,0.4599634669440462,0.4502543621187378,7.441869258880615,6.813554763793945,0.027730580419301987,2.2528940599877387,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_wrong,0.3,165505,256,165633,9,0.15123572945594788,0.155051127076149,0.14766360819339752,0.45700021930473156,0.44598028761609854,6.873580455780029,6.746025562286377,0.027639934793114662,1.784320536069572,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,0.3,165505,256,165633,9,0.1517653614282608,0.15604311227798462,0.1484786868095398,0.4584597757979125,0.44720948612443223,6.855096340179443,6.747974395751953,0.027639299631118774,1.8456976190209389,128,0.0007733905320080964,
