dataset,model,method,seed,n_fields,anchor_parameters,anchor_target_parameters,anchor_width,anchor_ft_feedforward_width,anchor_best_epoch,anchor_val_log_loss,anchor_val_auc,anchor_val_accuracy,anchor_test_log_loss,anchor_test_auc,anchor_test_accuracy,anchor_train_seconds,residual_parameters,residual_best_epoch,val_log_loss,val_auc,val_accuracy,val_anchor_log_loss,val_anchor_auc,val_anchor_accuracy,test_log_loss,test_auc,test_accuracy,test_anchor_log_loss,test_anchor_auc,test_anchor_accuracy,residual_gate,residual_train_seconds,total_train_seconds
adult,mlp,frozen_t_anchor_q_rank_residual,20260828,14,55265,55078,141,64,23,0.28376919000144024,0.926113137368193,0.8667280822969445,0.2869276520582475,0.9215872114201631,0.8694666666666667,17.891233016038314,67214,3,0.2837680188676442,0.9260841836734695,0.8665745432212498,0.28376919000144024,0.926113137368193,0.8667280822969445,0.28685465339153865,0.9215832042744728,0.8697333333333334,0.2869276520582475,0.9215872114201631,0.8694666666666667,-0.01516558974981308,9.770766480825841,29.761878381017596
adult,resnet,frozen_t_anchor_q_rank_residual,20260828,14,171843,171174,131,64,11,0.28801407501966236,0.9228048714430159,0.8628896054045755,0.29390336929253014,0.91788051534902,0.8646,12.322641670936719,183310,5,0.2868271955327088,0.9233527346732424,0.8635037617073545,0.28801407501966236,0.9228048714430159,0.8628896054045755,0.29300015533060736,0.9183157653490448,0.8664,0.29390336929253014,0.91788051534902,0.8646,0.0381709560751915,13.028569637099281,27.184923690976575
adult,ft_transformer,frozen_t_anchor_q_rank_residual,20260828,14,16271,16262,128,159,26,0.2806875122101111,0.9271008517158127,0.8662674650698603,0.28599393499984455,0.9224050883500414,0.8713333333333333,35.138940579025075,28398,5,0.28037001290917585,0.9271414771672066,0.8671886995240289,0.2806875122101111,0.9271008517158127,0.8662674650698603,0.2858836272628196,0.922463715973908,0.8713333333333333,0.28599393499984455,0.9224050883500414,0.8713333333333333,0.04148721322417259,19.932700730860233,55.587181662907824
churn,mlp,frozen_t_anchor_q_rank_residual,20260828,11,42675,42724,131,64,38,0.33396064803889614,0.8609772129710781,0.870625,0.3486422033534442,0.8491125948753067,0.8625,5.171473211143166,55816,25,0.32801127215140247,0.8685074784987143,0.868125,0.33396064803889614,0.8609772129710781,0.870625,0.3402885420838163,0.857428306580849,0.863,0.3486422033534442,0.8491125948753067,0.8625,-0.0807112529873848,7.092149849049747,12.645308509003371
churn,resnet,frozen_t_anchor_q_rank_residual,20260828,11,159703,158820,129,64,9,0.33772413309141003,0.8610145332318865,0.86125,0.3444432916729415,0.8533078533078532,0.862,2.0885236428584903,171912,14,0.33419549728215614,0.8646454334447322,0.859375,0.33772413309141003,0.8610145332318865,0.86125,0.34180687796275977,0.8555558640304403,0.865,0.3444432916729415,0.8533078533078532,0.862,0.06565143167972565,4.5133264060132205,8.218972532078624
churn,ft_transformer,frozen_t_anchor_q_rank_residual,20260828,11,10075,10052,128,85,29,0.3290442344940048,0.8659396037792182,0.869375,0.3363617241754087,0.8599585718229786,0.8665,8.004155978094786,23144,4,0.3289864926453508,0.8659323805029326,0.869375,0.3290442344940048,0.8659396037792182,0.869375,0.3360429231294504,0.8598945632843938,0.866,0.3363617241754087,0.8599585718229786,0.8665,-0.024436870589852333,3.1061630949843675,11.479794258950278
higgs-small,mlp,frozen_t_anchor_q_rank_residual,20260828,28,81729,81989,128,64,16,0.5383393591860807,0.800190700385594,0.7233333333333334,0.5428871888025679,0.7963703861686328,0.7186666666666667,20.563031188910827,118522,7,0.5353485242139039,0.8028431833298348,0.7241333333333333,0.5383393591860807,0.800190700385594,0.7233333333333334,0.5409085773404139,0.7979817623400658,0.7194666666666667,0.5428871888025679,0.7963703861686328,0.7186666666666667,-0.03983498364686966,20.953273370862007,42.28174525988288
higgs-small,resnet,frozen_t_anchor_q_rank_residual,20260828,28,197825,198085,128,64,13,0.539395698282376,0.799481678356737,0.7205333333333334,0.5424631760497306,0.7971567564381183,0.7178,20.3061779900454,234618,17,0.5358217176421111,0.8025703261403234,0.7257333333333333,0.539395698282376,0.799481678356737,0.7205333333333334,0.5393315815848917,0.7993274973516171,0.7165333333333334,0.5424631760497306,0.7971567564381183,0.7178,-0.06224958226084709,41.54515615804121,63.77718933601864
higgs-small,ft_transformer,frozen_t_anchor_q_rank_residual,20260828,28,14505,14501,128,68,24,0.5409761379692681,0.79886399517397,0.7195333333333334,0.5490961018413254,0.791692994680968,0.7158666666666667,53.229814435122535,51034,18,0.5385399981779585,0.8014673128127532,0.7221333333333333,0.5409761379692681,0.79886399517397,0.7195333333333334,0.548516383384339,0.7927234001297714,0.7142,0.5490961018413254,0.791692994680968,0.7158666666666667,-0.11916343867778778,56.02441677986644,109.83538405806758
