dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
king-county-sales,regression,mlp,20260850,raple_raw,1.0,64897,397,64977,19,0.07689739763736725,0.10549011826515198,0.1116010993719101,0.17062254340900473,0.17549500181023525,0.6739985346794128,9.66860580444336,0.034559156745672226,3.0727282660081983,124,0.001232722622001017,
king-county-sales,regression,mlp,20260850,anchor_only,1.0,64897,376,64897,19,0.08070863038301468,0.10338139533996582,0.10844098031520844,0.1689085878279588,0.17299248513172394,0.6330663561820984,9.163928031921387,0.03363354131579399,2.307338888058439,128,0.0,
king-county-sales,regression,mlp,20260850,anchor_product_mass,1.0,64897,377,65025,19,0.07948438823223114,0.10327519476413727,0.1083923950791359,0.16882180665413316,0.1729537365469831,0.6617345809936523,9.24606990814209,0.03367919102311134,2.575720947002992,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_riesz,1.0,64897,377,65025,19,0.08002258092164993,0.10332828760147095,0.10825105756521225,0.16886518941304907,0.1728409351114042,0.6624079346656799,9.18491268157959,0.0336790569126606,2.617498714942485,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_wrong,1.0,64897,377,65025,19,0.07974511384963989,0.10335499793291092,0.10871504247188568,0.16888701386845462,0.17321094886969313,0.6618644595146179,9.18834114074707,0.03368009626865387,2.389305663993582,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_isospectral,1.0,64897,377,65025,19,0.07922466099262238,0.1032872423529625,0.10873866826295853,0.16883165427425517,0.17322976737428242,0.6612824201583862,9.261006355285645,0.033680640161037445,2.705064832000062,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,raple_raw,1.0,64897,397,64977,15,0.07669315487146378,0.10466431081295013,0.11256735771894455,0.16995339057651648,0.17625309634369835,0.5080184936523438,9.062437057495117,0.03451422229409218,2.226566607132554,124,0.001232722622001017,
king-county-sales,regression,mlp,20260851,anchor_only,1.0,64897,376,64897,18,0.07876583188772202,0.10385771095752716,0.11358614265918732,0.16929724787490485,0.17704889051031536,0.4773450493812561,8.9149169921875,0.033599525690078735,2.3678409040439874,128,0.0,
king-county-sales,regression,mlp,20260851,anchor_product_mass,1.0,64897,377,65025,18,0.07845824211835861,0.10352987051010132,0.11174140870571136,0.1690298278442146,0.1756052982868006,0.34803706407546997,9.121183395385742,0.033640723675489426,2.522865369915962,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_riesz,1.0,64897,377,65025,18,0.07857721298933029,0.10330646485090256,0.11119367182254791,0.16884735723607136,0.1751743670565009,0.34819090366363525,9.10413646697998,0.03364073485136032,2.7013473589904606,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_wrong,1.0,64897,377,65025,18,0.07879773527383804,0.10352829098701477,0.11117833852767944,0.16902854405272016,0.17516229628525437,0.34823569655418396,9.077366828918457,0.03364146128296852,2.522963859839365,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_isospectral,1.0,64897,377,65025,18,0.07830771058797836,0.10354335606098175,0.11253805458545685,0.16904084966387423,0.17623016031273053,0.34749165177345276,9.107941627502441,0.03364118933677673,2.4792607580311596,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,raple_raw,1.0,64897,397,64977,10,0.08114328980445862,0.10530110448598862,0.11923924088478088,0.17046961566122754,0.18140119417238232,0.6865500211715698,8.37430477142334,0.0344281941652298,1.8100759470835328,124,0.001232722622001017,
king-county-sales,regression,mlp,20260852,anchor_only,1.0,64897,376,64897,10,0.08228668570518494,0.10567231476306915,0.1210799291729927,0.17076983499900145,0.18279597100712053,0.5290783643722534,8.218097686767578,0.03350048139691353,1.6040468190331012,128,0.0,
king-county-sales,regression,mlp,20260852,anchor_product_mass,1.0,64897,377,65025,10,0.08213698118925095,0.10495451092720032,0.11931983381509781,0.1701888410677963,0.1814624873882451,0.48022225499153137,8.325592994689941,0.03354629501700401,1.5269194259308279,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_riesz,1.0,64897,377,65025,10,0.08230231702327728,0.10515973716974258,0.12091917544603348,0.17035515469030216,0.18267457443092638,0.481171190738678,8.261343002319336,0.03354647010564804,1.6015607570298016,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_wrong,1.0,64897,377,65025,10,0.08231985569000244,0.10548586398363113,0.12160899490118027,0.17061911474635494,0.18319490138602212,0.48068615794181824,8.287678718566895,0.03354648873209953,1.609180087922141,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_isospectral,1.0,64897,377,65025,10,0.08198244869709015,0.10491886734962463,0.11947504431009293,0.17015994010317748,0.1815804709577833,0.479909211397171,8.338010787963867,0.03354761749505997,1.65886510303244,128,0.001972356195201627,
king-county-sales,regression,resnet,20260850,raple_raw,1.0,180993,397,181230,17,0.07158151268959045,0.10588429868221283,0.11577673256397247,0.17094103329158372,0.17874798855321217,13.071059226989746,7.877511978149414,0.03455208241939545,4.000151218147948,127,0.0013094429066317483,
king-county-sales,regression,resnet,20260850,anchor_only,1.0,180993,376,180993,19,0.07485579699277878,0.10445094853639603,0.1129155308008194,0.16978007872476653,0.17652546366844035,4.736445903778076,7.8411865234375,0.03364795446395874,4.340288462117314,128,0.0,
king-county-sales,regression,resnet,20260850,anchor_product_mass,1.0,180993,377,181121,5,0.08847468346357346,0.10747618973255157,0.11955591291189194,0.17222122390744588,0.1816419050775906,5.838269233703613,6.971126556396484,0.03369157016277313,2.259691019076854,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260850,anchor_product_riesz,1.0,180993,377,181121,5,0.08870654553174973,0.1073046326637268,0.1197722926735878,0.17208371731359584,0.1818062147328856,5.821485996246338,6.957774639129639,0.033691875636577606,2.1392011060379446,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260850,anchor_product_wrong,1.0,180993,377,181121,5,0.08840010315179825,0.10780362784862518,0.12108559161424637,0.17248336786821383,0.1828002450934374,5.823453903198242,6.962736129760742,0.033691585063934326,2.797253011027351,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260850,anchor_product_isospectral,1.0,180993,377,181121,5,0.09023606777191162,0.10803128778934479,0.11534348130226135,0.1726654001085297,0.17841323209303894,5.831725597381592,6.971447467803955,0.03369120508432388,1.4793631529901177,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,raple_raw,1.0,180993,397,181230,11,0.07890579849481583,0.1066165417432785,0.11301741003990173,0.1715310763872253,0.17660509005308356,6.910045623779297,7.5597243309021,0.034524522721767426,2.2005640659481287,127,0.0013094429066317483,
king-county-sales,regression,resnet,20260851,anchor_only,1.0,180993,376,180993,14,0.07905023545026779,0.10610987991094589,0.12455211579799652,0.1711230185639181,0.1853984512062663,11.983153343200684,7.563039779663086,0.03361087292432785,2.3099580770358443,128,0.0,
king-county-sales,regression,resnet,20260851,anchor_product_mass,1.0,180993,377,181121,8,0.0816640853881836,0.10555338859558105,0.11862988024950027,0.17067370719685648,0.18093708789114693,4.463074207305908,7.104293346405029,0.03365621715784073,1.7649198391009122,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,anchor_product_riesz,1.0,180993,377,181121,8,0.08207254856824875,0.10546918958425522,0.1183805987238884,0.17060561927966944,0.18074688322204935,4.467259883880615,7.096320629119873,0.033656045794487,1.803271593991667,128,0.0007072096710922522,
