dataset,model,method,seed,n_fields,parameters,best_epoch,val_loss,val_rmse,test_loss,test_rmse,mean_identity_gate,mean_frequency_gate,train_seconds
weather,mlp,rank_cycle,20260827,103,363055,4,0.189962238073349,1.7003759174694835,0.17371858656406403,1.626052075719237,0.042475514113903046,0.12679213285446167,16.25322281406261
weather,mlp,rank_cycle_control,20260827,103,363055,4,0.19043076038360596,1.7024715272169815,0.17355948686599731,1.6253072974546432,0.043139852583408356,0.12501263618469238,16.261875034077093
weather,resnet,rank_cycle,20260827,103,479151,9,0.191751167178154,1.7083636207715072,0.1765151172876358,1.6390879569940215,0.0959426760673523,0.13326360285282135,25.521954184165224
weather,resnet,rank_cycle_control,20260827,103,479151,12,0.19120487570762634,1.7059283549390922,0.17522870004177094,1.633104314300059,0.13861222565174103,0.1316773146390915,31.67237787693739
