field_index,field,baseline_test_loss,correct_test_loss,correct_gain_pct,wrong_test_loss,correct_vs_wrong_pct
0,MedInc,0.1820327788591385,0.1855878829956054,-1.9530021783702773,,
1,HouseAge,0.1820327788591385,0.1823872625827789,-0.19473620402989206,,
3,AveBedrms,0.1820327788591385,0.1828751116991043,-0.4627369011476985,,
6,Latitude,0.1820327788591385,0.16398386657238,9.915199009693291,0.1653896123170852,0.8499601184203167
7,Longitude,0.1820327788591385,0.1630924791097641,10.40488414673429,0.1658481657505035,1.6615719735393257
