dataset,model,method,seed,selected_columns,parameters,target_parameters,matched_width,matched_ft_feedforward_width,best_epoch,val_log_loss,val_auc,val_accuracy,test_log_loss,test_auc,test_accuracy,mean_support_gate,train_seconds
adult,ft_transformer,tple,20260827,0;2;3;4;5,16271,16262,128,159,21,0.2822673272262391,0.9263648217123048,0.8693382465837556,0.2862230508973141,0.92233947258976,0.8681899146244089,0.0,55.88735792902298
adult,ft_transformer,qple_bin_all_additive,20260827,0;2;3;4;5,16262,16262,128,64,21,0.30291993230784875,0.9156476986649058,0.8599723629663749,0.30581778045554636,0.9123274412279266,0.8588538787543762,0.29261359572410583,62.87701113615185
adult,ft_transformer,qple_exact_all_additive,20260827,0;2;3;4;5,16262,16262,128,64,21,0.2714720929210649,0.9314755034976578,0.8734838016275142,0.2757012098916439,0.9276099785446986,0.8733493028683742,0.3787286877632141,62.87555546895601
adult,ft_transformer,qple_bin_supervised_additive,20260827,3;4;5,16256,16262,128,86,12,0.30450120908299527,0.9151338189471947,0.8572086596038692,0.3086283787576214,0.9113930660965884,0.8575026104047663,0.28173184394836426,42.06407285295427
adult,ft_transformer,qple_exact_supervised_additive,20260827,3;4;5,16256,16262,128,86,21,0.27071788479135617,0.9325351829306039,0.8745585751573776,0.27501480319142335,0.9276999523889278,0.8748234137952214,0.39664554595947266,61.764996415004134
adult,ft_transformer,tple_exact_supervised_additive,20260827,3;4;5,16256,16262,128,86,12,0.27078325495924127,0.9326150151668352,0.8748656533087671,0.27530072666719857,0.9283627750417617,0.8744548860635096,0.3158699870109558,42.06260112510063
