dataset,task,model,seed,method,bins,spike_fraction,heat_strength,input_size,width,parameter_count,baseline_parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
adult,binclass,resnet,20260831,adaptive_support_spectral,32,0.35,1.0,204,127,156719,157185,-0.0029646594776855297,204,156719,9,0.26288701097870776,0.29677469387579786,0.29742263619788256,0.8616612927990174,0.8636,1.646244764328003,8.005260467529297,0.024782396852970123,19.3516615240369
adult,binclass,resnet,20260831,adaptive_support_heat,32,0.35,1.0,204,127,156719,157185,-0.0029646594776855297,204,156719,5,0.2825151639488049,0.30233831446514664,0.30375617549709166,0.8535237217871948,0.8600666666666666,1.8945201635360718,7.498863697052002,0.024695252999663353,12.487523569026962
black-friday,regression,mlp,20260831,quantile_ple,32,0.35,1.0,58,128,24193,24193,0.0,58,24193,24,0.5038876533508301,0.5165132880210876,0.5227279663085938,0.7177501302953431,0.722055168860507,0.12142162770032883,11.563481330871582,0.013136530295014381,13.445557624101639
black-friday,regression,mlp,20260831,adaptive_support_ple,32,0.35,1.0,72,122,24035,24193,-0.006530814698466498,72,24035,25,0.47790417075157166,0.4907383322715759,0.49232539534568787,0.6996124297556889,0.700742784387316,0.10316357016563416,10.382540702819824,0.014538257382810116,71.09159224107862
black-friday,regression,mlp,20260831,adaptive_support_standardized,32,0.35,1.0,72,122,24035,24193,-0.006530814698466498,72,24035,24,0.4666684865951538,0.4838235676288605,0.48623257875442505,0.6946659897920426,0.6963932197668328,0.2535599172115326,8.607805252075195,0.014656797051429749,69.10982288885862
black-friday,regression,mlp,20260831,adaptive_support_whitened,32,0.35,1.0,72,122,24035,24193,-0.006530814698466498,72,24035,21,0.45899930596351624,0.48293179273605347,0.48705974221229553,0.6940254812957392,0.696985332965042,0.19103145599365234,8.599543571472168,0.014657417312264442,65.92120601492934
black-friday,regression,mlp,20260831,adaptive_support_spectral,32,0.35,1.0,72,122,24035,24193,-0.006530814698466498,72,24035,21,0.4587739408016205,0.48381730914115906,0.48781296610832214,0.6946614657543364,0.6975240506129552,0.2289377748966217,8.574691772460938,0.01465789694339037,70.55634481995367
black-friday,regression,mlp,20260831,adaptive_support_heat,32,0.35,1.0,72,122,24035,24193,-0.006530814698466498,72,24035,24,0.46084171533584595,0.48282134532928467,0.48757654428482056,0.6939461320554443,0.6973549944670907,0.134724423289299,15.34294605255127,0.014503532089293003,73.71712546912022
black-friday,regression,resnet,20260831,quantile_ple,32,0.35,1.0,58,128,140289,140289,0.0,58,140289,10,0.46098464727401733,0.49546560645103455,0.49674588441848755,0.7029740278786676,0.7038816927068865,0.9601904153823853,7.461641311645508,0.013155743479728699,11.50645377393812
black-friday,regression,resnet,20260831,adaptive_support_ple,32,0.35,1.0,72,127,139955,140289,-0.002380799635039098,72,139955,10,0.46132931113243103,0.4885218143463135,0.4905332922935486,0.6980306833092413,0.6994662319056033,1.5147593021392822,7.33042049407959,0.01456840056926012,63.43928783084266
