variant,true_prior,scale,noise,tasks,mse_model,se_model,mse_zero,se_zero,mse_always_smooth,se_always_smooth,mse_hard_route,se_hard_route,mse_bayes_mixture,se_bayes_mixture,mse_regime_oracle,se_regime_oracle,trust_posterior_correlation,trust_regime_auroc,trust_mean,posterior_mean,seed
structured,0.5,0.3,0.3,4096,0.9914569854736328,0.0065933438017964,1.0180165767669678,0.0067087071947753,1.0223774909973145,0.0069372160360217,0.9996769428253174,0.0066920039243996,0.9897738695144652,0.0065980744548141,0.9707732796669006,0.0064431186765432,0.9261588144402412,0.7273215555460111,0.4407364726066589,0.4975460767745971,20260831
structured,0.5,0.3,1.0,4096,0.9942408800125122,0.006460057105869,1.0067285299301147,0.0065353135578334,1.0071077346801758,0.0065857013687491,1.000525712966919,0.0065394979901611,0.9927632808685304,0.0064607001841068,0.9802818298339844,0.0063759377226233,0.8287688859600107,0.6210201692134532,0.4565971791744232,0.5008165240287781,20260831
structured,0.5,1.0,0.1,4096,0.7419852614402771,0.0072012860327959,1.0097322463989258,0.0068992730230093,1.1341160535812378,0.0149451559409499,0.7289843559265137,0.0075680925510823,0.7213407158851624,0.0072887684218585,0.7018522024154663,0.007082138210535,0.9686580598997012,0.9857625885985776,0.4632810950279236,0.5046477317810059,20260831
structured,0.5,1.0,0.3,4096,0.7655620574951172,0.0071898149326443,0.9983434677124025,0.0070372493937611,1.0490024089813232,0.0124264620244503,0.762894868850708,0.0076015866361558,0.7531976699829102,0.0072859711945056,0.7252543568611145,0.0069620399735867,0.9737015638129176,0.97455926506663,0.4582343697547912,0.4968531131744385,20260831
structured,0.5,1.0,1.0,4096,0.9048664569854736,0.0066746757365763,1.0051021575927734,0.0069440393708646,0.9879809617996216,0.0082846917212009,0.9205646514892578,0.007004770450294,0.8984647989273071,0.0066766855306923,0.8519666194915771,0.0063547505997121,0.9517677772504464,0.8096115170350979,0.4433883726596832,0.4971697926521301,20260831
structured,0.5,3.0,0.1,4096,0.5320338606834412,0.0085222981870174,0.9980299472808838,0.0080931680276989,1.3777313232421875,0.0275613702833652,0.5166571140289307,0.0086512872949242,0.516660749912262,0.0086512444540858,0.5166571140289307,0.0086512872949242,0.9937061062461692,0.9995777485150268,0.4814853072166443,0.5026490688323975,20260831
structured,0.5,3.0,0.3,4096,0.5667263269424438,0.0080411564558744,0.9892677068710328,0.0077989306300878,0.9408880472183228,0.015588098205626,0.5553616285324097,0.0081449262797832,0.5541181564331055,0.0081139532849192,0.5532280802726746,0.0081105716526508,0.9912152515828296,0.9995729923248292,0.473736047744751,0.4997186660766601,20260831
structured,0.5,3.0,1.0,4096,0.7745894193649292,0.0074183670803904,1.0002424716949463,0.0078109805472195,0.9028242826461792,0.0102047519758343,0.7863713502883911,0.0080856066197156,0.7667772173881531,0.0075143449939787,0.7195892333984375,0.0069885258562862,0.9711778209044184,0.9095737013532504,0.4550637602806091,0.4847215712070465,20260831
structured,0.9,0.3,0.1,4096,0.929660141468048,0.0059859417378902,0.9991037845611572,0.0064349304884672,0.912276327610016,0.0059733586385846,0.9321050047874452,0.0060944356955587,0.9226855039596558,0.0059667350724339,0.9017979502677916,0.0058499653823673,0.8991036871752899,0.7510603041498887,0.5152135491371155,0.586042046546936,20260831
structured,0.9,0.3,0.3,4096,0.9374977350234984,0.0061939163133502,0.9991847276687622,0.0065290415659546,0.921508014202118,0.0061772721819579,0.9429988265037536,0.0063129342161118,0.93157958984375,0.0061725983396172,0.9113600254058838,0.0060764453373849,0.9024354066285688,0.7189160332511375,0.5073450803756714,0.5737106800079346,20260831
structured,0.9,0.3,1.0,4096,0.9725431799888612,0.0063781202770769,1.0050358772277832,0.0066134836524724,0.9608916640281676,0.0062959329225122,0.9752175211906432,0.0063960365951061,0.9685364961624146,0.0063563678413629,0.956752061843872,0.0062668323516845,0.8109065704071454,0.6288479532980462,0.4846217036247253,0.5270116925239563,20260831
structured,0.9,1.0,0.1,4096,0.5138604640960693,0.0055815307423472,1.0023744106292725,0.0074730399064719,0.550147294998169,0.0090753491967916,0.4807883501052856,0.0056704212911427,0.476483404636383,0.0054375356994569,0.4601540565490722,0.0052075930871069,0.9105522469647368,0.9837014958413712,0.7800579071044922,0.8500436544418335,20260831
structured,0.9,1.0,0.3,4096,0.5584415197372437,0.0055545903742313,0.9958555102348328,0.0074384729377925,0.5749942064285278,0.0075986953452229,0.5379548072814941,0.0057642222382128,0.5313382148742676,0.0054010129533708,0.5097094774246216,0.0051308264955878,0.9300651152392218,0.9729513398880824,0.7560970783233643,0.8189284801483154,20260831
structured,0.9,1.0,1.0,4096,0.7833844423294067,0.0063135237433016,0.998734712600708,0.0076580410823225,0.7483335137367249,0.0064704376272857,0.7859814167022705,0.00660245353356,0.7671350836753845,0.0062196133658289,0.7199997305870056,0.0058279833756387,0.9387260194538364,0.8043069807775691,0.5715563893318176,0.6257550716400146,20260831
structured,0.9,3.0,0.1,4096,0.1754985898733139,0.0051781171932816,0.9898574352264404,0.0093682054430246,0.3292907476425171,0.0150216175243258,0.1493012011051178,0.0051569165661931,0.1493018269538879,0.0051569170318543,0.1493012011051178,0.0051569165661931,0.9785168866216868,1.0,0.8443902730941772,0.8901143074035645,20260831
structured,0.9,3.0,0.3,4096,0.2371687591075897,0.0050816289149224,1.005617618560791,0.0091764442622661,0.2938201427459717,0.0090085417032241,0.2198491841554641,0.0050818617455661,0.2194398939609527,0.005060264840722,0.2170445621013641,0.0050183455459773,0.9695657334906566,0.9992321240382648,0.8406538963317871,0.8922976851463318,20260831
structured,0.9,3.0,1.0,4096,0.543287456035614,0.0059557231143116,1.0069921016693115,0.0095559610053896,0.5061321258544922,0.0065328441560268,0.5410158634185791,0.0063785407692193,0.5210875868797302,0.0057751890271902,0.4743556380271911,0.0052468134090304,0.9458532219014236,0.8988818400517341,0.6556392908096313,0.7072591781616211,20260831
structured,0.1,0.3,0.1,4096,0.9974809288978576,0.0064314710907638,0.9916162490844728,0.0063440343365073,1.075434923171997,0.0070609040558338,1.0129549503326416,0.0065711252391338,1.000483751296997,0.0064708185382187,0.9807051420211792,0.0063043851405382,0.9311260702767185,0.7426369652464356,0.3659074008464813,0.4129594564437866,20260832
structured,0.1,0.3,0.3,4096,1.00329327583313,0.0065151201561093,0.9956517815589904,0.0064406981691718,1.0755672454833984,0.0070515321567654,1.019190549850464,0.0066766845993697,1.0063813924789429,0.0065560243092477,0.987064778804779,0.0063955704681575,0.906973385145178,0.730579026018463,0.3696469366550445,0.4222605526447296,20260832
structured,0.1,0.3,1.0,4096,1.0014466047286987,0.0063744559884071,0.9954096674919128,0.0063042934052646,1.0357346534729004,0.0066227437928318,1.0109648704528809,0.0064811394549906,1.0020849704742432,0.0063787153922021,0.9891661405563354,0.0062855239957571,0.8156201425083559,0.6048400801097956,0.4412821233272552,0.4762645959854126,20260832
structured,0.1,1.0,0.1,4096,0.9747867584228516,0.0069880448281764,1.0075442790985107,0.0065211076289415,1.7224156856536863,0.0137786446139216,0.9762046337127686,0.0072259395383298,0.9686264991760254,0.0070123500190675,0.9505442380905152,0.0068107466213405,0.9636316785986196,0.9886015995656728,0.1590803414583206,0.1440522968769073,20260832
structured,0.1,1.0,0.3,4096,0.984108567237854,0.007072549778968,0.9996684193611144,0.0065156812779605,1.5064836740493774,0.0114062232896685,0.9916404485702516,0.0073557598516345,0.980256199836731,0.0070860460400581,0.9472055435180664,0.0066889594309031,0.9709705022582767,0.9721401515151514,0.1980843842029571,0.1844582855701446,20260832
structured,0.1,1.0,1.0,4096,1.0119531154632568,0.0068471804261207,0.9980696439743042,0.0065486123785376,1.2131798267364502,0.0085264313966035,1.042401909828186,0.0072842030785977,1.0159435272216797,0.0069117853417992,0.9666849374771118,0.0065278252586722,0.9698263090950304,0.8118356175886345,0.3649241924285888,0.3782806098461151,20260832
structured,0.1,3.0,0.1,4096,0.9046922326087952,0.0075116399675607,0.9915677309036256,0.0066280760802328,2.399691581726074,0.0270752850919961,0.9003198146820068,0.0075735212303698,0.9003200531005859,0.0075735300779342,0.9003198146820068,0.0075735212303698,0.9890920737455664,0.9999732180183948,0.1058873534202575,0.1015629470348358,20260832
structured,0.1,3.0,0.3,4096,0.9190536737442015,0.0072804912924766,1.0009942054748535,0.0066865445114672,1.6104443073272705,0.0144231170415878,0.9161343574523926,0.0073097269050776,0.9157333374023438,0.0072995093651115,0.9139416217803956,0.0072672870010137,0.9853461014521602,0.9988784421153571,0.1127466410398483,0.1036472842097282,20260832
structured,0.1,3.0,1.0,4096,1.0022928714752195,0.0073410021141171,1.0094112157821655,0.0067616775631904,1.287926435470581,0.0099198734387755,1.0328903198242188,0.0081113008782267,1.0082647800445557,0.0074971914291381,0.9494845867156982,0.0068748639896512,0.9647577509577676,0.9064921435031036,0.2764163911342621,0.2922962307929992,20260832
structured,0.5,0.3,0.1,4096,0.965811848640442,0.0063031055033206,0.9966377019882202,0.0064749978482723,0.9948192834854126,0.0066807586699724,0.9723054766654968,0.0063899760134518,0.9628076553344728,0.0062911286950111,0.9395209550857544,0.0061466828919947,0.9248963816264996,0.7485836033874635,0.428984522819519,0.5045369863510132,20260832
structured,0.5,0.3,0.3,4096,0.9747793674468994,0.0063818907365202,1.0007328987121582,0.0065051913261413,1.0023249387741089,0.0067500374279916,0.9844125509262084,0.0065061259083449,0.972704529762268,0.0063928281888365,0.952621042728424,0.0062878858298063,0.8944882643415196,0.7229497858318819,0.4174007773399353,0.5056224465370178,20260832
structured,0.5,0.3,1.0,4096,0.9972858428955078,0.0063453735783696,1.0110267400741575,0.0064438618719577,1.0102410316467283,0.0064576175063848,1.0037033557891846,0.0063859517686069,0.9963395595550536,0.0063441903330385,0.9840153455734252,0.0062462794594466,0.7983880994362418,0.6213987553670617,0.4594222605228424,0.5027706623077393,20260832
structured,0.5,1.0,0.1,4096,0.7298343777656555,0.0073917941190302,0.9967833161354064,0.0070366780273616,1.132239580154419,0.0149945486336946,0.7212647795677185,0.007692920975387,0.7143406867980957,0.007410567253828,0.6947061419487,0.0071581811644136,0.9821859695364388,0.9839550492468432,0.4869638681411743,0.5003879070281982,20260832
structured,0.5,1.0,0.3,4096,0.759357213973999,0.0070436825044453,1.0000025033950806,0.007020266726613,1.0525225400924685,0.0124587304890155,0.7601485252380371,0.0074322307482361,0.7489867210388184,0.0071082026697695,0.7215936183929443,0.0067755663767457,0.9818875347972014,0.9748105735484855,0.4814510345458984,0.5000829696655273,20260832
structured,0.5,1.0,1.0,4096,0.8963192105293274,0.006761229597032,0.99993896484375,0.0071323728188872,0.9800764322280884,0.0082733435556292,0.9167333841323853,0.0072014327161014,0.8921442627906799,0.0068000108003616,0.8448119163513184,0.006388496607542,0.9706042859900832,0.8099837207173184,0.4677420854568481,0.504291296005249,20260832
structured,0.5,3.0,0.1,4096,0.5447452664375305,0.0086109135299921,1.002715826034546,0.007829968817532,1.4135262966156006,0.0286357682198286,0.5294346213340759,0.0087590422481298,0.5294330716133118,0.0087589602917432,0.5294346213340759,0.0087590422481298,0.995567768296608,0.9999475457990742,0.48490971326828,0.4968423843383789,20260832
structured,0.5,3.0,0.3,4096,0.5664661526679993,0.0082342885434627,1.009859323501587,0.0081912176683545,0.933140993118286,0.0158616732805967,0.5570603609085083,0.0083454614505171,0.5564902424812317,0.0083053717389702,0.5534054040908813,0.0082458071410655,0.9946941705162454,0.9987437761117152,0.4983998835086822,0.5076994895935059,20260832
structured,0.5,3.0,1.0,4096,0.7607970237731934,0.007336285430938,0.9826452732086182,0.00775978108868,0.8940838575363159,0.0102108130231499,0.7759932279586792,0.0080108493566513,0.7537938952445984,0.0074719171971082,0.7019106149673462,0.0069533186033368,0.968998817872676,0.9020816211797068,0.4626381993293762,0.4992778301239013,20260832
structured,0.9,0.3,0.1,4096,0.9298365712165833,0.006263387389481,0.9950783252716064,0.0066962740384042,0.911806583404541,0.0062152072787284,0.9333316683769226,0.0063591375946998,0.9217856526374816,0.0062400382012128,0.9016363620758056,0.0060757859610021,0.8989416143055788,0.7504317690212898,0.4828749001026153,0.5823999047279358,20260832
structured,0.9,0.3,0.3,4096,0.947640895843506,0.0062246732413768,1.0033460855484009,0.0065688863396644,0.9301164746284484,0.0061648851260542,0.9505075216293336,0.0063199899159371,0.9389472007751464,0.0061850729398429,0.9199764132499696,0.0060470420867204,0.8712368908985142,0.7357681029371705,0.4555224180221557,0.5697897672653198,20260832
structured,0.9,0.3,1.0,4096,0.9817504286766052,0.0064453417435288,1.0143842697143557,0.0066742463968694,0.9715185165405272,0.0063848965801298,0.9863520860671996,0.0064977253787219,0.9786473512649536,0.0064288447611033,0.9659602642059326,0.0063283741474151,0.7931461252658916,0.599854039666867,0.4759664237499237,0.5249714851379395,20260832
structured,0.9,1.0,0.1,4096,0.4908996224403381,0.0052729272283613,0.9912146925926208,0.0073415776714682,0.5313948392868042,0.0084818266332149,0.4700285196304321,0.0054604029282927,0.4640539884567261,0.0051629873923957,0.4478541910648346,0.0049404655583202,0.9415972984644704,0.986165544772079,0.807746171951294,0.8518662452697754,20260832
structured,0.9,1.0,0.3,4096,0.5381360054016113,0.0053909383714199,0.9969877004623412,0.0075712711550295,0.5654479265213013,0.0075973970815539,0.5282403230667114,0.0055961110629141,0.5206828713417053,0.0052953963167965,0.4994603097438812,0.0050250552594661,0.9544009714627706,0.9784020846376504,0.7671011686325073,0.8129233121871948,20260832
structured,0.9,1.0,1.0,4096,0.7752662897109985,0.0060797673650085,0.996638834476471,0.0074477028101682,0.7454268336296082,0.0063346326351165,0.7869577407836914,0.0065306732431054,0.7653670907020569,0.0060723708011209,0.7184301614761353,0.0056784208863973,0.9622020654732698,0.8123837454268918,0.5677490234375,0.6233071684837341,20260832
structured,0.9,3.0,0.1,4096,0.1759825348854065,0.0051634404808282,1.0230467319488523,0.0093166306614875,0.3415471911430359,0.0157717447727918,0.1491519212722778,0.0051902220584452,0.1491511166095733,0.0051902090199291,0.1491519212722778,0.0051902220584452,0.9860846881634716,1.0,0.8637034893035889,0.890350341796875,20260832
structured,0.9,3.0,0.3,4096,0.2238977253437042,0.0047731618396937,1.003309965133667,0.0093104699626564,0.2780974209308624,0.0087235067039728,0.2081538587808609,0.0047443839721381,0.2077809423208236,0.0046950811520218,0.2058964073657989,0.0046759010292589,0.9785286963624824,0.999825065015207,0.8717796802520752,0.8974037170410156,20260832
structured,0.9,3.0,1.0,4096,0.5385504961013794,0.0057090381160378,0.981426239013672,0.0088471695780754,0.5062184929847717,0.0065109059214591,0.5404843091964722,0.0062899687327444,0.5178332328796387,0.0056471261195838,0.4696645140647888,0.005052144639194,0.9494276438412688,0.8765071899267534,0.649345874786377,0.7116209268569946,20260832
structured,0.1,0.3,0.1,4096,1.008976936340332,0.0066191074438393,0.9931317567825316,0.0065132277086377,1.0781127214431765,0.0070780324749648,1.013244390487671,0.0067145582288503,1.002546787261963,0.006575315259397,0.9838207960128784,0.0064675365574657,0.926854587571305,0.7500655886402509,0.4948594868183136,0.4076419472694397,20260833
structured,0.1,0.3,0.3,4096,1.0138146877288818,0.0063929185271263,1.0003511905670166,0.0062597328796982,1.081093192100525,0.0069239633157849,1.0226783752441406,0.0064662811346352,1.0107920169830322,0.0063688177615404,0.9908705949783324,0.0062262355349957,0.9285012785175472,0.7167677271622469,0.4635916352272033,0.4212861657142639,20260833
structured,0.1,0.3,1.0,4096,1.0026443004608154,0.0064638294279575,0.9940556883811952,0.0064288792200386,1.0372374057769775,0.0066593829542398,1.0108821392059326,0.006529196165502,1.001624345779419,0.0064539005979895,0.9890196323394777,0.0064126313664019,0.8636488041743359,0.629135749228128,0.4871978759765625,0.4772166013717651,20260833
structured,0.1,1.0,0.1,4096,0.9723764061927797,0.0071123181842267,1.0135679244995115,0.0064837764948606,1.7056785821914673,0.0138160642236471,0.9756503701210022,0.0073633356951177,0.9666197299957277,0.0071251220069825,0.945401668548584,0.0068168323487043,0.9723926511971044,0.9871099720806616,0.1797849237918853,0.1507855951786041,20260833
structured,0.1,1.0,0.3,4096,0.9983384013175964,0.0071027469821274,1.0110836029052734,0.0064081093296408,1.540021896362305,0.0118026128038764,1.008747100830078,0.0076141813769936,0.9954233765602112,0.0071369018405675,0.9591740369796752,0.0066006872802972,0.9734624637254154,0.9761945473148056,0.209094226360321,0.1829771846532821,20260833
structured,0.1,1.0,1.0,4096,1.0237929821014404,0.0069902334362268,0.9961712956428528,0.0066332435235381,1.224820852279663,0.0086523881182074,1.0526409149169922,0.0074630859307944,1.0227227210998535,0.0069861537776887,0.9704824090003968,0.0066101248376071,0.971550643844675,0.8160589717946082,0.3881796896457672,0.3746383786201477,20260833
structured,0.1,3.0,0.1,4096,0.899762749671936,0.0074487929232418,0.9901812076568604,0.0066105811856687,2.47184681892395,0.0294416267424821,0.8956249952316284,0.0074950903654098,0.8956259489059448,0.0074950931593775,0.8956249952316284,0.0074950903654098,0.9946369688323384,0.9999745786409742,0.1132083386182785,0.1018070057034492,20260833
structured,0.1,3.0,0.3,4096,0.9272472858428956,0.007167873904109,0.9895003437995912,0.0065511842258274,1.6422213315963743,0.0145103624090552,0.9260762929916382,0.0072284420020878,0.9246155023574828,0.0071930945850908,0.921700358390808,0.0071590119041502,0.9888161532541208,0.9989330488130168,0.102714717388153,0.0900959074497222,20260833
structured,0.1,3.0,1.0,4096,0.976188063621521,0.0072287344373762,0.9748072028160096,0.0066204951144754,1.257903218269348,0.0098009472712874,1.0064047574996948,0.0080252988263964,0.9787551760673524,0.0073489672504365,0.9224534034729004,0.0067234737798571,0.9661294691754484,0.8920629679618505,0.2969734072685241,0.2945532202720642,20260833
structured,0.5,0.3,0.1,4096,0.9659150838851928,0.0063023068942129,0.994837522506714,0.0063930307514965,0.9982865452766418,0.0067122788168489,0.973633587360382,0.0063845091499388,0.9629952907562256,0.0062617543153464,0.9412786960601808,0.0060881497338414,0.922144190651266,0.7421923273669487,0.569951057434082,0.4908294677734375,20260833
structured,0.5,0.3,0.3,4096,0.971898913383484,0.0062824580818414,0.9994790554046632,0.0063739055767655,1.0011100769042969,0.0066469092853367,0.9815863966941832,0.006397739984095,0.9705088138580322,0.0062647606246173,0.9490443468093872,0.0061162328347563,0.9252870206004558,0.7403064012657756,0.5210055708885193,0.4963512718677521,20260833
structured,0.5,0.3,1.0,4096,0.9830647706985474,0.006398239172995,0.9949053525924684,0.0063907043077051,0.99625825881958,0.0065684858709573,0.9911825656890868,0.0065090237185359,0.982074499130249,0.0063873874023556,0.9696835279464722,0.0063151312060654,0.8662392755841645,0.6179820956787054,0.5079841613769531,0.4977284073829651,20260833
structured,0.5,1.0,0.1,4096,0.725735068321228,0.0073063401505351,0.9949944615364076,0.0069402875378727,1.1286914348602295,0.0147130386903882,0.7191725373268127,0.0075174286030232,0.713746190071106,0.0073200641199946,0.6941062211990356,0.0070883417502045,0.9846453136926968,0.9871971485110744,0.5054073333740234,0.4988197684288025,20260833
structured,0.5,1.0,0.3,4096,0.7550008296966553,0.0071601448580622,0.9872880578041076,0.0069452477619051,1.0542635917663574,0.0126785244792699,0.7565582990646362,0.0073715378530323,0.7478122711181641,0.0071468534879386,0.7215020656585693,0.0068354071117937,0.9846004804491532,0.9751771984157248,0.495635986328125,0.4939785301685333,20260833
structured,0.5,1.0,1.0,4096,0.8950263261795044,0.0069673052057623,0.9925109148025512,0.0070740329101681,0.9842228889465332,0.008565928786993,0.9190412759780884,0.0073714419268071,0.8922123908996582,0.0069639789871871,0.8431368470191956,0.0065425406210124,0.9733949892581578,0.8061244001570732,0.4976676106452942,0.500182032585144,20260833
structured,0.5,3.0,0.1,4096,0.547103762626648,0.0086562996730208,1.0047423839569092,0.0080207297578454,1.427479267120361,0.0285621862858533,0.5346902012825012,0.0087826503440737,0.5344918966293335,0.0087772393599152,0.5343904495239258,0.0087762307375669,0.9967547543082774,0.9999973759541984,0.4826449453830719,0.4884289801120758,20260833
structured,0.5,3.0,0.3,4096,0.5763099193572998,0.00817790068686,1.0004079341888428,0.0081516541540622,0.9404993653297424,0.015444204211235,0.5682758092880249,0.0082905311137437,0.5671605467796326,0.0082612680271267,0.5642549991607666,0.0082222176715731,0.993911731096778,0.9992008161593446,0.496427834033966,0.4982712864875793,20260833
structured,0.5,3.0,1.0,4096,0.7726933360099792,0.0074169435538351,0.9972789883613586,0.0077471500262618,0.9013671875,0.0102151287719607,0.7886515855789185,0.0080599598586559,0.7656776905059814,0.0075033288449049,0.7164981961250305,0.007029025349766,0.9737003965538296,0.9003981393129771,0.4860054850578308,0.501084566116333,20260833
structured,0.9,0.3,0.1,4096,0.9285578727722168,0.0060918414965271,1.004818081855774,0.0065179881639778,0.9220776557922364,0.0060963802970945,0.9412710666656494,0.0061887819319963,0.9310029745101928,0.006099509075284,0.9107838869094848,0.0059558162465691,0.8885741502371701,0.7438772010973587,0.6570414304733276,0.588682234287262,20260833
structured,0.9,0.3,0.3,4096,0.9325160980224608,0.0061111436225473,1.000539779663086,0.0064904023893177,0.9230369329452516,0.006144184153527,0.9406673908233644,0.0061859772540628,0.9319901466369628,0.0061046960763633,0.9138203859329224,0.006051302421838,0.905533728257756,0.7345147177341981,0.5792598724365234,0.5713351368904114,20260833
structured,0.9,0.3,1.0,4096,0.9677342176437378,0.0063337567262351,1.002105951309204,0.0065360963344573,0.958910882472992,0.0063182152807712,0.975675880908966,0.006400978192687,0.9667137861251832,0.0063337013125419,0.9539884924888612,0.0062507758848369,0.8499019862266604,0.6346055863294314,0.527906060218811,0.5217316150665283,20260833
structured,0.9,1.0,0.1,4096,0.4833824336528778,0.0053012021817266,0.9993720054626464,0.0074575967155396,0.5334305167198181,0.0087587721645832,0.4701985120773315,0.0054689068347215,0.4656209349632263,0.0051937676034867,0.4521254301071167,0.0050449720583856,0.9513206538877044,0.9855651493087836,0.8391013741493225,0.8595693707466125,20260833
structured,0.9,1.0,0.3,4096,0.534697413444519,0.0053337179124355,1.0037429332733154,0.0074948868714272,0.5615640878677368,0.0075467587448656,0.5327023863792419,0.0056199175305664,0.524043619632721,0.0053114681504666,0.5010131597518921,0.0050886860117316,0.961096707460654,0.979910037878788,0.7920476794242859,0.8133367300033569,20260833
structured,0.9,1.0,1.0,4096,0.7733963131904602,0.0062229800969362,0.9938892722129822,0.007556484080851,0.7473940253257751,0.0064447205513715,0.7916483879089355,0.0065781101584434,0.7685133218765259,0.0062090046703815,0.7231591939926147,0.0058888532221317,0.9641918423435476,0.8138617621974129,0.5961778163909912,0.6189805269241333,20260833
structured,0.9,3.0,0.1,4096,0.1645336151123047,0.0049616429023444,0.9973220825195312,0.0089164590463042,0.3152780830860138,0.0147962784394621,0.140554666519165,0.0049578826874494,0.1405598819255828,0.0049578659236431,0.140554666519165,0.0049578826874494,0.9822807234246252,1.0,0.8740234375,0.8996028900146484,20260833
structured,0.9,3.0,0.3,4096,0.2332075238227844,0.0050096553750336,1.003652811050415,0.0091477995738387,0.2948788404464721,0.0092553626745939,0.2176153063774109,0.0050405659712851,0.2168346792459488,0.0050058080814778,0.2149785459041595,0.0049885618500411,0.976577819783515,0.9993199129488576,0.8722188472747803,0.8903955817222595,20260833
structured,0.9,3.0,1.0,4096,0.5380308628082275,0.0057270401157438,1.0068758726119995,0.0092993229627609,0.5123767852783203,0.0065130218863487,0.5358431339263916,0.0061820275150239,0.521611213684082,0.0056593315675854,0.4757907688617706,0.0051155271939933,0.9593492733007062,0.8989819055316092,0.6747811436653137,0.7107616662979126,20260833
set,0.1,0.3,0.1,4096,1.0062857866287231,0.0064231744036078,1.0052003860473633,0.0064193848520517,1.093130350112915,0.0070707108825445,1.029059886932373,0.006645864341408,1.01604962348938,0.0065132263116538,0.9958365559577942,0.0063847173005342,0.1544682845840682,0.5372126556586218,0.0352656543254852,0.4128520786762237,20260831
set,0.1,0.3,0.3,4096,0.9996795058250428,0.0065728803165256,0.9987642765045166,0.0065747620537877,1.078608512878418,0.0072284704074263,1.0225486755371094,0.0068401028402149,1.0087902545928955,0.0066948244348168,0.9888187050819396,0.0065407366491854,0.1743895605118745,0.5248429947093974,0.0336218290030956,0.4283096492290497,20260831
