dataset,split_seed,seed,query_family,model,rmse,nll,coverage90
openml-abalone-183,2026082811,2027083103,scaled_dense,direct,2.4982759730052906,11.443580706914267,0.5520833333333334
openml-abalone-183,2026082811,2027083103,scaled_dense,ridge,1.9311121985068196,,
openml-abalone-183,2026082821,2027083103,point,projective,0.996544924015128,1.6476017038027446,0.7740885416666666
openml-abalone-183,2026082821,2027083103,point,direct,1.019457150588569,1.4972280065218608,0.8958333333333334
openml-abalone-183,2026082821,2027083103,point,ridge,0.8288823988704161,,
openml-abalone-183,2026082821,2027083103,dense,projective,0.9721715963140455,1.4942970275878906,0.77734375
openml-abalone-183,2026082821,2027083103,dense,direct,0.9842186152652952,1.7746008435885112,0.7962239583333334
openml-abalone-183,2026082821,2027083103,dense,ridge,0.7967463994195689,,
openml-abalone-183,2026082821,2027083103,scaled_dense,projective,2.294883452831067,2.3457689682642617,0.7682291666666666
openml-abalone-183,2026082821,2027083103,scaled_dense,direct,2.3528202111106906,12.365966320037842,0.552734375
openml-abalone-183,2026082821,2027083103,scaled_dense,ridge,1.916376451275409,,
openml-kin8nm-189,2026082801,2027083103,point,projective,0.9198715077385019,1.3525988856951396,0.8899739583333334
openml-kin8nm-189,2026082801,2027083103,point,direct,1.0004740326615986,1.4358924428621929,0.9069010416666666
openml-kin8nm-189,2026082801,2027083103,point,ridge,1.0130907719388111,,
openml-kin8nm-189,2026082801,2027083103,dense,projective,0.9387560800964163,1.3747910062472026,0.8834635416666666
openml-kin8nm-189,2026082801,2027083103,dense,direct,1.014834825311563,1.5095105568567913,0.8587239583333334
openml-kin8nm-189,2026082801,2027083103,dense,ridge,1.0257392314934781,,
openml-kin8nm-189,2026082801,2027083103,scaled_dense,projective,2.2010601458756933,2.1916276613871255,0.884765625
openml-kin8nm-189,2026082801,2027083103,scaled_dense,direct,2.344533373992646,3.834973136583964,0.68359375
openml-kin8nm-189,2026082801,2027083103,scaled_dense,ridge,2.379710161314526,,
openml-kin8nm-189,2026082811,2027083103,point,projective,0.9419666484819488,1.383939266204834,0.8684895833333334
openml-kin8nm-189,2026082811,2027083103,point,direct,1.0457995000181828,1.4815331101417542,0.880859375
openml-kin8nm-189,2026082811,2027083103,point,ridge,1.0251427099466244,,
openml-kin8nm-189,2026082811,2027083103,dense,projective,0.9664928176499209,1.405924916267395,0.857421875
openml-kin8nm-189,2026082811,2027083103,dense,direct,1.037969056921435,1.530572493871053,0.8541666666666666
openml-kin8nm-189,2026082811,2027083103,dense,ridge,1.082558137523297,,
openml-kin8nm-189,2026082811,2027083103,scaled_dense,projective,2.241173970368466,2.2241191069285073,0.8665364583333334
openml-kin8nm-189,2026082811,2027083103,scaled_dense,direct,2.3914523884907366,5.26422103246053,0.6588541666666666
openml-kin8nm-189,2026082811,2027083103,scaled_dense,ridge,2.489869717096584,,
openml-kin8nm-189,2026082821,2027083103,point,projective,0.987409018296946,1.4561168352762859,0.8502604166666666
openml-kin8nm-189,2026082821,2027083103,point,direct,1.0649272924179123,1.5204855004946392,0.8828125
openml-kin8nm-189,2026082821,2027083103,point,ridge,1.1005033988432196,,
openml-kin8nm-189,2026082821,2027083103,dense,projective,0.9221670582529911,1.3548752665519714,0.875
openml-kin8nm-189,2026082821,2027083103,dense,direct,0.9816849854000886,1.4700322945912678,0.8736979166666666
openml-kin8nm-189,2026082821,2027083103,dense,ridge,1.0338287190236919,,
openml-kin8nm-189,2026082821,2027083103,scaled_dense,projective,2.2602223665843324,2.2411427100499473,0.8776041666666666
openml-kin8nm-189,2026082821,2027083103,scaled_dense,direct,2.407903672756612,5.169162670771281,0.6673177083333334
openml-kin8nm-189,2026082821,2027083103,scaled_dense,ridge,2.5748102013226695,,
openml-pol-201,2026082801,2027083103,point,projective,1.0326223874621068,1.683314045270284,0.7884114583333334
openml-pol-201,2026082801,2027083103,point,direct,1.006951055103102,1.5275500615437825,0.8932291666666666
openml-pol-201,2026082801,2027083103,point,ridge,1.4017217632801775,,
openml-pol-201,2026082801,2027083103,dense,projective,1.011337763314445,1.5188192129135132,0.845703125
openml-pol-201,2026082801,2027083103,dense,direct,0.9863235574245133,1.6413033604621887,0.8684895833333334
openml-pol-201,2026082801,2027083103,dense,ridge,1.3212738825679538,,
openml-pol-201,2026082801,2027083103,scaled_dense,projective,2.537353065383261,2.4381707509358725,0.8203125
openml-pol-201,2026082801,2027083103,scaled_dense,direct,2.4332213874654545,9.445704539616903,0.6061197916666666
openml-pol-201,2026082801,2027083103,scaled_dense,ridge,3.4598007229655665,,
openml-pol-201,2026082811,2027083103,point,projective,1.049744407638307,1.6964854001998901,0.8125
openml-pol-201,2026082811,2027083103,point,direct,1.0151284887075944,1.5586510300636292,0.9088541666666666
openml-pol-201,2026082811,2027083103,point,ridge,1.6150631550544872,,
openml-pol-201,2026082811,2027083103,dense,projective,1.041924781609265,1.5305730104446411,0.8665364583333334
openml-pol-201,2026082811,2027083103,dense,direct,0.9952166217195025,1.5859363476435344,0.8841145833333334
openml-pol-201,2026082811,2027083103,dense,ridge,1.5847891547782123,,
openml-pol-201,2026082811,2027083103,scaled_dense,projective,2.5292993415417913,2.396134893099467,0.8723958333333334
openml-pol-201,2026082811,2027083103,scaled_dense,direct,2.3905873347620914,8.83590030670166,0.6569010416666666
openml-pol-201,2026082811,2027083103,scaled_dense,ridge,3.7245572050988764,,
openml-pol-201,2026082821,2027083103,point,projective,1.0469763787370086,1.7277539571126301,0.7955729166666666
openml-pol-201,2026082821,2027083103,point,direct,1.0221183613449647,1.5851540764172871,0.8997395833333334
openml-pol-201,2026082821,2027083103,point,ridge,1.5787300234245825,,
openml-pol-201,2026082821,2027083103,dense,projective,1.0684858081120885,1.5937843720118205,0.8502604166666666
openml-pol-201,2026082821,2027083103,dense,direct,1.031049997991443,1.650851567586263,0.8684895833333334
openml-pol-201,2026082821,2027083103,dense,ridge,1.6307568180936456,,
openml-pol-201,2026082821,2027083103,scaled_dense,projective,2.625909345037739,2.4674208561579385,0.8346354166666666
openml-pol-201,2026082821,2027083103,scaled_dense,direct,2.5142599157536307,10.260469834009806,0.6484375
openml-pol-201,2026082821,2027083103,scaled_dense,ridge,3.9563763783595225,,
openml-puma32h-308,2026082801,2027083103,point,projective,1.1222041409649453,1.7309457262357075,0.7688802083333334
openml-puma32h-308,2026082801,2027083103,point,direct,1.0954247504673993,1.5865886211395264,0.8430989583333334
openml-puma32h-308,2026082801,2027083103,point,ridge,1.348184948105469,,
openml-puma32h-308,2026082801,2027083103,dense,projective,1.1370127364390004,1.6979982256889343,0.767578125
openml-puma32h-308,2026082801,2027083103,dense,direct,1.0980495775375663,1.7344136238098145,0.8125
openml-puma32h-308,2026082801,2027083103,dense,ridge,1.3566222326084734,,
openml-puma32h-308,2026082801,2027083103,scaled_dense,projective,2.7215908452592243,2.535582343737284,0.7708333333333334
openml-puma32h-308,2026082801,2027083103,scaled_dense,direct,2.606464064335178,7.963667869567871,0.60546875
openml-puma32h-308,2026082801,2027083103,scaled_dense,ridge,3.2982098617561415,,
openml-puma32h-308,2026082811,2027083103,point,projective,1.1296539470496436,1.7399038672447205,0.7493489583333334
openml-puma32h-308,2026082811,2027083103,point,direct,1.1147481968721036,1.6016212304433186,0.8255208333333334
openml-puma32h-308,2026082811,2027083103,point,ridge,1.3213850927687083,,
openml-puma32h-308,2026082811,2027083103,dense,projective,1.103504030059844,1.64888197183609,0.7740885416666666
openml-puma32h-308,2026082811,2027083103,dense,direct,1.0863317053135857,1.6714518070220947,0.7897135416666666
openml-puma32h-308,2026082811,2027083103,dense,ridge,1.29663388565487,,
openml-puma32h-308,2026082811,2027083103,scaled_dense,projective,2.698578217059919,2.5314036210378013,0.765625
openml-puma32h-308,2026082811,2027083103,scaled_dense,direct,2.6323403709584516,8.103460709253946,0.5748697916666666
openml-puma32h-308,2026082811,2027083103,scaled_dense,ridge,3.2059711744044206,,
openml-puma32h-308,2026082821,2027083103,point,projective,1.0458126181315144,1.5967647631963093,0.7884114583333334
openml-puma32h-308,2026082821,2027083103,point,direct,1.0216001465680318,1.485638976097107,0.869140625
openml-puma32h-308,2026082821,2027083103,point,ridge,1.2661234341199734,,
openml-puma32h-308,2026082821,2027083103,dense,projective,1.0248055087464847,1.5178022782007854,0.8046875
openml-puma32h-308,2026082821,2027083103,dense,direct,0.977818878704075,1.5206478238105774,0.8333333333333334
openml-puma32h-308,2026082821,2027083103,dense,ridge,1.246870693559468,,
openml-puma32h-308,2026082821,2027083103,scaled_dense,projective,2.610044245070841,2.474161465962728,0.7805989583333334
openml-puma32h-308,2026082821,2027083103,scaled_dense,direct,2.471664929053874,7.411740620930989,0.6048177083333334
openml-puma32h-308,2026082821,2027083103,scaled_dense,ridge,3.1637158364860767,,
