dataset,split,round,model,r2,spearman,choice_percentile,chosen_gain,oracle_gain,regret,normalized_regret,improving_choice
diamonds,leave_one_round_out,1,row_extra_trees,0.6441670597255892,0.7082762905576391,0.9990234375,0.024978022322217797,0.030759324585729386,0.00578130226351159,0.3408205217468271,1.0
diamonds,leave_one_round_out,1,contextual_ridge,0.4419803492254941,0.5157349037446033,0.33035714285714285,-0.009696086376048713,0.030759324585729386,0.0404554109617781,2.3849357191541487,0.0
diamonds,leave_one_round_out,1,contextual_hist_gbdt,0.6672243874597128,0.6837447648600072,0.9998604910714286,0.029091287011139,0.030759324585729386,0.0016680375745903864,0.09833449464375472,1.0
diamonds,leave_one_round_out,1,contextual_extra_trees,0.6727224985489367,0.7075447323058177,0.9990234375,0.024978022322217797,0.030759324585729386,0.00578130226351159,0.3408205217468271,1.0
diamonds,leave_one_round_out,2,additive_delta,-0.20380318599624947,0.07450759928460088,0.091796875,-0.030759324585729386,0.011835216906157603,0.04259454149188699,2.3597821953387417,0.0
diamonds,leave_one_round_out,2,fm_delta,-0.21695604552163683,0.08693251520724438,0.28445870535714285,-0.017979439676362008,0.011835216906157603,0.02981465658251961,1.6517631907593036,0.0
diamonds,leave_one_round_out,2,empirical_static_swap,0.7759733224575679,0.7665620555493441,0.99609375,0.007930185067110795,0.011835216906157603,0.0039050318390468075,0.21634285247016338,1.0
diamonds,leave_one_round_out,2,row_ridge,0.32370487957005645,0.43406625129876264,0.9799107142857143,0.0038256352964156914,0.011835216906157603,0.008009581609741911,0.4437392072498689,1.0
diamonds,leave_one_round_out,2,row_hist_gbdt,0.7569413939448364,0.7393464351403078,0.9973493303571429,0.009104869532247095,0.011835216906157603,0.0027303473739105077,0.1512641032013718,1.0
diamonds,leave_one_round_out,2,row_extra_trees,0.7743413645211307,0.769130975619292,0.9956752232142857,0.007877999372458006,0.011835216906157603,0.003957217533699597,0.21923399459259926,1.0
diamonds,leave_one_round_out,2,contextual_ridge,0.48201143070520347,0.5491305652022055,0.8657924107142857,-0.0018166192551004046,0.011835216906157603,0.013651836161258007,0.7563260168713009,0.0
diamonds,leave_one_round_out,2,contextual_hist_gbdt,0.6443676454391609,0.7185951428615241,0.9835379464285714,0.004076122820933004,0.011835216906157603,0.007759094085224599,0.4298619361299763,1.0
diamonds,leave_one_round_out,2,contextual_extra_trees,0.7687574265005359,0.7455732905294229,0.7650669642857143,-0.004732646018044212,0.011835216906157603,0.016567862924201815,0.9178769526323238,0.0
diamonds,leave_one_round_out,3,additive_delta,-0.22607479127779362,0.08550113909057477,0.1064453125,-0.02753544501808411,0.009135481528887907,0.036670926546972016,2.327028243551139,0.0
diamonds,leave_one_round_out,3,fm_delta,-0.2539361061762444,0.12882444992198167,0.41964285714285715,-0.0120141367717293,0.009135481528887907,0.021149618300617207,1.3420920538460221,0.0
diamonds,leave_one_round_out,3,empirical_static_swap,0.819512342559447,0.7541371874411262,0.978515625,0.0024019769776867095,0.009135481528887907,0.006733504551201197,0.4272882292367152,1.0
diamonds,leave_one_round_out,3,row_ridge,0.38733955045300317,0.4909580129966787,0.9800502232142857,0.002499046352078399,0.009135481528887907,0.0066364351768095076,0.4211284946168668,1.0
diamonds,leave_one_round_out,3,row_hist_gbdt,0.809308618940013,0.7313939512831032,0.9614955357142857,0.0011121687989290863,0.009135481528887907,0.00802331272995882,0.5091356310711823,1.0
diamonds,leave_one_round_out,3,row_extra_trees,0.8114382708664184,0.7499784604471015,0.9760044642857143,0.002163871246352811,0.009135481528887907,0.006971610282535096,0.4423977127960046,1.0
diamonds,leave_one_round_out,3,contextual_ridge,-1.1008863858223488,0.5571512823030037,0.7878069196428571,-0.004333157130060911,0.009135481528887907,0.013468638658948817,0.8546798652990838,0.0
diamonds,leave_one_round_out,3,contextual_hist_gbdt,0.7691402328978884,0.8364081019871623,0.9857700892857143,0.0032206889716336895,0.009135481528887907,0.005914792557254217,0.3753351941584127,1.0
diamonds,leave_one_round_out,3,contextual_extra_trees,0.8491054236655787,0.8621899859751069,0.9733537946428571,0.00189043036995451,0.009135481528887907,0.007245051158933397,0.45974945986749394,1.0
diamonds,leave_one_round_out,4,additive_delta,-0.512256365025969,0.14622199887957726,0.2197265625,-0.023833635818086202,0.006062410545448704,0.029896046363534906,1.8243562894948813,0.0
diamonds,leave_one_round_out,4,fm_delta,-0.5395876784034479,0.11511401710770394,0.306640625,-0.019763153687578416,0.006062410545448704,0.02582556423302712,1.5759619170160466,0.0
diamonds,leave_one_round_out,4,empirical_static_swap,0.421438119320943,0.5197153376448136,0.9926060267857143,0.0022857644970152857,0.006062410545448704,0.0037766460484334186,0.23046351640862353,1.0
diamonds,leave_one_round_out,4,row_ridge,0.14088304261443374,0.4264817048250328,0.5740792410714286,-0.012357691439229601,0.006062410545448704,0.018420101984678305,1.1240559537622947,0.0
diamonds,leave_one_round_out,4,row_hist_gbdt,0.4288731610033596,0.521488446034487,0.8065011160714286,-0.006905012368479513,0.006062410545448704,0.012967422913928217,0.7913153218955524,0.0
diamonds,leave_one_round_out,4,row_extra_trees,0.4246954684741405,0.5231194151584981,0.9866071428571429,0.0009892720623471962,0.006062410545448704,0.005073138483101508,0.30957980150892506,1.0
diamonds,leave_one_round_out,4,contextual_ridge,-0.5994331612073875,0.5494334860809083,0.9337332589285714,-0.00288234721927072,0.006062410545448704,0.008944757764719424,0.5458389008246296,0.0
diamonds,leave_one_round_out,4,contextual_hist_gbdt,0.6135851889246456,0.6473092072839174,0.9973493303571429,0.003739701986466004,0.006062410545448704,0.0023227085589827,0.1417394098442469,1.0
diamonds,leave_one_round_out,4,contextual_extra_trees,0.4775659131805364,0.5539617930172346,0.986328125,0.0009547219402235019,0.006062410545448704,0.005107688605225202,0.3116881649972845,1.0
diamonds,past_to_next,1,additive_delta,-0.04799900206195318,-0.05083861548617491,0.04282924107142857,-0.04271153859411492,0.030759324585729386,0.0734708631798443,4.331269458126315,0.0
diamonds,past_to_next,1,fm_delta,-0.07973557365561756,0.002679105074787934,0.05231584821428571,-0.036245867499728024,0.030759324585729386,0.06700519208545741,3.9501038841101557,0.0
diamonds,past_to_next,1,row_hist_gbdt,0.5825570787432184,0.6190473898716654,0.9990234375,0.024978022322217797,0.030759324585729386,0.00578130226351159,0.3408205217468271,1.0
diamonds,past_to_next,1,row_extra_trees,0.5280204294387165,0.568765855328904,0.9990234375,0.024978022322217797,0.030759324585729386,0.00578130226351159,0.3408205217468271,1.0
diamonds,past_to_next,1,contextual_hist_gbdt,0.5649833486283868,0.599748713594285,0.9990234375,0.024978022322217797,0.030759324585729386,0.00578130226351159,0.3408205217468271,1.0
diamonds,past_to_next,1,contextual_extra_trees,0.5277129458535188,0.5730141254977272,0.9990234375,0.024978022322217797,0.030759324585729386,0.00578130226351159,0.3408205217468271,1.0
diamonds,past_to_next,2,additive_delta,-0.20380318599624947,0.07450759928460088,0.091796875,-0.030759324585729386,0.011835216906157603,0.04259454149188699,2.3597821953387417,0.0
diamonds,past_to_next,2,fm_delta,-0.21695604552163683,0.08693251520724438,0.28445870535714285,-0.017979439676362008,0.011835216906157603,0.02981465658251961,1.6517631907593036,0.0
diamonds,past_to_next,2,row_hist_gbdt,0.48880089385630043,0.5856493214923922,0.890625,-0.000980768655413411,0.011835216906157603,0.012815985561571014,0.7100190185090749,0.0
diamonds,past_to_next,2,row_extra_trees,0.47249767441725443,0.5907985428235337,0.890625,-0.000980768655413411,0.011835216906157603,0.012815985561571014,0.7100190185090749,0.0
diamonds,past_to_next,2,contextual_hist_gbdt,0.5307388282303688,0.6222784709274749,0.890625,-0.000980768655413411,0.011835216906157603,0.012815985561571014,0.7100190185090749,0.0
diamonds,past_to_next,2,contextual_extra_trees,0.4416670822570604,0.5865104252654623,0.890625,-0.000980768655413411,0.011835216906157603,0.012815985561571014,0.7100190185090749,0.0
diamonds,past_to_next,3,additive_delta,-0.22607479127779362,0.08550113909057477,0.1064453125,-0.02753544501808411,0.009135481528887907,0.036670926546972016,2.327028243551139,0.0
diamonds,past_to_next,3,fm_delta,-0.2539361061762444,0.12882444992198167,0.41964285714285715,-0.0120141367717293,0.009135481528887907,0.021149618300617207,1.3420920538460221,0.0
diamonds,past_to_next,3,row_hist_gbdt,0.6807092614792647,0.6407636749881445,0.7600446428571429,-0.004986687933442896,0.009135481528887907,0.014122169462330803,0.8961509919026771,0.0
diamonds,past_to_next,3,row_extra_trees,0.6651681925377116,0.6476533328825936,0.9061104910714286,-0.0013385696510883893,0.009135481528887907,0.010474051179976296,0.6646522249440554,0.0
diamonds,past_to_next,3,contextual_hist_gbdt,0.7914187133341194,0.7564322481494102,0.9303850446428571,-0.0004034599196454103,0.009135481528887907,0.009538941448533317,0.6053129346455121,0.0
diamonds,past_to_next,3,contextual_extra_trees,0.811125479955215,0.8132558442343175,0.9857700892857143,0.0032206889716336895,0.009135481528887907,0.005914792557254217,0.3753351941584127,1.0
diamonds,past_to_next,4,additive_delta,-0.512256365025969,0.14622199887957726,0.2197265625,-0.023833635818086202,0.006062410545448704,0.029896046363534906,1.8243562894948813,0.0
diamonds,past_to_next,4,fm_delta,-0.5395876784034479,0.11511401710770394,0.306640625,-0.019763153687578416,0.006062410545448704,0.02582556423302712,1.5759619170160466,0.0
diamonds,past_to_next,4,row_hist_gbdt,0.4288731610033596,0.521488446034487,0.8065011160714286,-0.006905012368479513,0.006062410545448704,0.012967422913928217,0.7913153218955524,0.0
diamonds,past_to_next,4,row_extra_trees,0.4246954684741405,0.5231194151584981,0.9866071428571429,0.0009892720623471962,0.006062410545448704,0.005073138483101508,0.30957980150892506,1.0
diamonds,past_to_next,4,contextual_hist_gbdt,0.6135851889246456,0.6473092072839174,0.9973493303571429,0.003739701986466004,0.006062410545448704,0.0023227085589827,0.1417394098442469,1.0
diamonds,past_to_next,4,contextual_extra_trees,0.4775659131805364,0.5539617930172346,0.986328125,0.0009547219402235019,0.006062410545448704,0.005107688605225202,0.3116881649972845,1.0
