dataset,round,budget,repetition,method,achieved_gain,oracle_gain,regret,improving
diamonds,0,64,1,random_best,0.024432213869931302,0.04271153859411492,0.018279324724183615,1.0
diamonds,0,64,1,contextual_plus_one,0.024432213869931302,0.04271153859411492,0.018279324724183615,1.0
diamonds,0,64,2,random_best,0.025802358475068593,0.04271153859411492,0.016909180119046324,1.0
diamonds,0,64,2,contextual_plus_one,0.025802358475068593,0.04271153859411492,0.016909180119046324,1.0
diamonds,0,64,3,random_best,0.025182682968296205,0.04271153859411492,0.017528855625818712,1.0
diamonds,0,64,3,contextual_plus_one,0.025182682968296205,0.04271153859411492,0.017528855625818712,1.0
diamonds,0,64,4,random_best,0.022482673854844093,0.04271153859411492,0.020228864739270824,1.0
diamonds,0,64,4,contextual_plus_one,0.022482673854844093,0.04271153859411492,0.020228864739270824,1.0
diamonds,0,128,0,random_best,0.027909320514106717,0.04271153859411492,0.0148022180800082,1.0
diamonds,0,128,0,contextual_plus_one,0.027909320514106717,0.04271153859411492,0.0148022180800082,1.0
diamonds,0,128,1,random_best,0.030062483111428506,0.04271153859411492,0.012649055482686411,1.0
diamonds,0,128,1,contextual_plus_one,0.031147995714186805,0.04271153859411492,0.011563542879928113,1.0
diamonds,0,128,2,random_best,0.025012834004919604,0.04271153859411492,0.017698704589195313,1.0
diamonds,0,128,2,contextual_plus_one,0.025012834004919604,0.04271153859411492,0.017698704589195313,1.0
diamonds,0,128,3,random_best,0.031167628583099904,0.04271153859411492,0.011543910011015013,1.0
diamonds,0,128,3,contextual_plus_one,0.031167628583099904,0.04271153859411492,0.011543910011015013,1.0
diamonds,0,128,4,random_best,0.025393088376839013,0.04271153859411492,0.017318450217275905,1.0
diamonds,0,128,4,contextual_plus_one,0.025393088376839013,0.04271153859411492,0.017318450217275905,1.0
diamonds,0,256,0,random_best,0.025182682968296205,0.04271153859411492,0.017528855625818712,1.0
diamonds,0,256,0,contextual_plus_one,0.025182682968296205,0.04271153859411492,0.017528855625818712,1.0
diamonds,0,256,1,random_best,0.030062483111428506,0.04271153859411492,0.012649055482686411,1.0
diamonds,0,256,1,contextual_plus_one,0.030062483111428506,0.04271153859411492,0.012649055482686411,1.0
diamonds,0,256,2,random_best,0.034704098952358015,0.04271153859411492,0.008007439641756903,1.0
diamonds,0,256,2,contextual_plus_one,0.034704098952358015,0.04271153859411492,0.008007439641756903,1.0
diamonds,0,256,3,random_best,0.027110053157667707,0.04271153859411492,0.01560148543644721,1.0
diamonds,0,256,3,contextual_plus_one,0.027110053157667707,0.04271153859411492,0.01560148543644721,1.0
diamonds,0,256,4,random_best,0.027110052053278016,0.04271153859411492,0.0156014865408369,1.0
diamonds,0,256,4,contextual_plus_one,0.027110052053278016,0.04271153859411492,0.0156014865408369,1.0
diamonds,1,16,0,random_best,0.013645470890012779,0.030759324585729386,0.017113853695716608,1.0
diamonds,1,16,0,contextual_plus_one,0.013645470890012779,0.030759324585729386,0.017113853695716608,1.0
diamonds,1,16,1,random_best,-0.00044269238954872114,0.030759324585729386,0.031202016975278107,0.0
diamonds,1,16,1,contextual_plus_one,0.007786380161920986,0.030759324585729386,0.0229729444238084,1.0
diamonds,1,16,2,random_best,0.009761138726034985,0.030759324585729386,0.0209981858596944,1.0
diamonds,1,16,2,contextual_plus_one,0.009761138726034985,0.030759324585729386,0.0209981858596944,1.0
diamonds,1,16,3,random_best,0.014442409320657879,0.030759324585729386,0.016316915265071508,1.0
diamonds,1,16,3,contextual_plus_one,0.014442409320657879,0.030759324585729386,0.016316915265071508,1.0
diamonds,1,16,4,random_best,0.009629408874707285,0.030759324585729386,0.0211299157110221,1.0
diamonds,1,16,4,contextual_plus_one,0.009629408874707285,0.030759324585729386,0.0211299157110221,1.0
diamonds,1,32,0,random_best,0.0130855092755095,0.030759324585729386,0.017673815310219887,1.0
diamonds,1,32,0,contextual_plus_one,0.01555017664993738,0.030759324585729386,0.015209147935792006,1.0
diamonds,1,32,1,random_best,0.014512247112167198,0.030759324585729386,0.016247077473562188,1.0
diamonds,1,32,1,contextual_plus_one,0.014512247112167198,0.030759324585729386,0.016247077473562188,1.0
diamonds,1,32,2,random_best,0.011409229424135775,0.030759324585729386,0.01935009516159361,1.0
diamonds,1,32,2,contextual_plus_one,0.011409229424135775,0.030759324585729386,0.01935009516159361,1.0
diamonds,1,32,3,random_best,0.01679029205965038,0.030759324585729386,0.013969032526079006,1.0
diamonds,1,32,3,contextual_plus_one,0.01679029205965038,0.030759324585729386,0.013969032526079006,1.0
diamonds,1,32,4,random_best,0.018580620309021578,0.030759324585729386,0.012178704276707808,1.0
diamonds,1,32,4,contextual_plus_one,0.018580620309021578,0.030759324585729386,0.012178704276707808,1.0
diamonds,1,64,0,random_best,0.029091287011139,0.030759324585729386,0.0016680375745903864,1.0
diamonds,1,64,0,contextual_plus_one,0.029091287011139,0.030759324585729386,0.0016680375745903864,1.0
diamonds,1,64,1,random_best,0.0133307026870286,0.030759324585729386,0.017428621898700786,1.0
diamonds,1,64,1,contextual_plus_one,0.0133307026870286,0.030759324585729386,0.017428621898700786,1.0
diamonds,1,64,2,random_best,0.02470892537193428,0.030759324585729386,0.006050399213795105,1.0
diamonds,1,64,2,contextual_plus_one,0.030759324585729386,0.030759324585729386,0.0,1.0
diamonds,1,64,3,random_best,0.01759284858039578,0.030759324585729386,0.013166476005333605,1.0
diamonds,1,64,3,contextual_plus_one,0.01759284858039578,0.030759324585729386,0.013166476005333605,1.0
diamonds,1,64,4,random_best,0.020889895017069088,0.030759324585729386,0.009869429568660298,1.0
diamonds,1,64,4,contextual_plus_one,0.020889895017069088,0.030759324585729386,0.009869429568660298,1.0
diamonds,1,128,0,random_best,0.0202186638280131,0.030759324585729386,0.010540660757716286,1.0
diamonds,1,128,0,contextual_plus_one,0.0202186638280131,0.030759324585729386,0.010540660757716286,1.0
diamonds,1,128,1,random_best,0.022994527791705077,0.030759324585729386,0.007764796794024309,1.0
diamonds,1,128,1,contextual_plus_one,0.022994527791705077,0.030759324585729386,0.007764796794024309,1.0
diamonds,1,128,2,random_best,0.01864254446458638,0.030759324585729386,0.012116780121143006,1.0
diamonds,1,128,2,contextual_plus_one,0.01864254446458638,0.030759324585729386,0.012116780121143006,1.0
diamonds,1,128,3,random_best,0.02226385066380998,0.030759324585729386,0.008495473921919405,1.0
diamonds,1,128,3,contextual_plus_one,0.02226385066380998,0.030759324585729386,0.008495473921919405,1.0
diamonds,1,128,4,random_best,0.01916968801810448,0.030759324585729386,0.011589636567624906,1.0
diamonds,1,128,4,contextual_plus_one,0.01916968801810448,0.030759324585729386,0.011589636567624906,1.0
diamonds,1,256,0,random_best,0.02591409350197918,0.030759324585729386,0.004845231083750207,1.0
diamonds,1,256,0,contextual_plus_one,0.02591409350197918,0.030759324585729386,0.004845231083750207,1.0
diamonds,1,256,1,random_best,0.02129208711245889,0.030759324585729386,0.009467237473270496,1.0
diamonds,1,256,1,contextual_plus_one,0.02129208711245889,0.030759324585729386,0.009467237473270496,1.0
diamonds,1,256,2,random_best,0.019451374524877302,0.030759324585729386,0.011307950060852084,1.0
diamonds,1,256,2,contextual_plus_one,0.02340778726222789,0.030759324585729386,0.007351537323501495,1.0
diamonds,1,256,3,random_best,0.029091287011139,0.030759324585729386,0.0016680375745903864,1.0
diamonds,1,256,3,contextual_plus_one,0.029091287011139,0.030759324585729386,0.0016680375745903864,1.0
diamonds,1,256,4,random_best,0.020017816507035602,0.030759324585729386,0.010741508078693784,1.0
diamonds,1,256,4,contextual_plus_one,0.020017816507035602,0.030759324585729386,0.010741508078693784,1.0
diamonds,2,16,0,random_best,0.011835216906157603,0.011835216906157603,0.0,1.0
diamonds,2,16,0,contextual_plus_one,0.011835216906157603,0.011835216906157603,0.0,1.0
diamonds,2,16,1,random_best,0.002296147147315214,0.011835216906157603,0.009539069758842389,1.0
diamonds,2,16,1,contextual_plus_one,0.002296147147315214,0.011835216906157603,0.009539069758842389,1.0
diamonds,2,16,2,random_best,0.004398831242139911,0.011835216906157603,0.007436385664017692,1.0
diamonds,2,16,2,contextual_plus_one,0.004398831242139911,0.011835216906157603,0.007436385664017692,1.0
diamonds,2,16,3,random_best,0.003983745920664,0.011835216906157603,0.007851470985493603,1.0
diamonds,2,16,3,contextual_plus_one,0.0039928807746535955,0.011835216906157603,0.007842336131504007,1.0
diamonds,2,16,4,random_best,0.004542992534504298,0.011835216906157603,0.007292224371653305,1.0
diamonds,2,16,4,contextual_plus_one,0.004542992534504298,0.011835216906157603,0.007292224371653305,1.0
diamonds,2,32,0,random_best,0.004096869489692789,0.011835216906157603,0.007738347416464814,1.0
diamonds,2,32,0,contextual_plus_one,0.004096869489692789,0.011835216906157603,0.007738347416464814,1.0
diamonds,2,32,1,random_best,0.008999693117086816,0.011835216906157603,0.0028355237890707874,1.0
diamonds,2,32,1,contextual_plus_one,0.008999693117086816,0.011835216906157603,0.0028355237890707874,1.0
diamonds,2,32,2,random_best,-0.00033479381756040816,0.011835216906157603,0.012170010723718011,0.0
diamonds,2,32,2,contextual_plus_one,-0.00033479381756040816,0.011835216906157603,0.012170010723718011,0.0
diamonds,2,32,3,random_best,0.007401215905722208,0.011835216906157603,0.004434001000435395,1.0
diamonds,2,32,3,contextual_plus_one,0.011483127611008115,0.011835216906157603,0.00035208929514948806,1.0
diamonds,2,32,4,random_best,0.0007323724452716895,0.011835216906157603,0.011102844460885913,1.0
diamonds,2,32,4,contextual_plus_one,0.0021884556838855096,0.011835216906157603,0.009646761222272093,1.0
diamonds,2,64,0,random_best,0.0039024471556257934,0.011835216906157603,0.00793276975053181,1.0
diamonds,2,64,0,contextual_plus_one,0.0039024471556257934,0.011835216906157603,0.00793276975053181,1.0
diamonds,2,64,1,random_best,0.00779223568253401,0.011835216906157603,0.004042981223623593,1.0
diamonds,2,64,1,contextual_plus_one,0.00779223568253401,0.011835216906157603,0.004042981223623593,1.0
diamonds,2,64,2,random_best,0.011465734669245414,0.011835216906157603,0.0003694822369121886,1.0
diamonds,2,64,2,contextual_plus_one,0.011465734669245414,0.011835216906157603,0.0003694822369121886,1.0
diamonds,2,64,3,random_best,0.011483127611008115,0.011835216906157603,0.00035208929514948806,1.0
diamonds,2,64,3,contextual_plus_one,0.011483127611008115,0.011835216906157603,0.00035208929514948806,1.0
diamonds,2,64,4,random_best,0.003983745920664,0.011835216906157603,0.007851470985493603,1.0
diamonds,2,64,4,contextual_plus_one,0.0039928807746535955,0.011835216906157603,0.007842336131504007,1.0
diamonds,2,128,0,random_best,0.010554511117204013,0.011835216906157603,0.00128070578895359,1.0
diamonds,2,128,0,contextual_plus_one,0.010554511117204013,0.011835216906157603,0.00128070578895359,1.0
diamonds,2,128,1,random_best,0.00554372115341481,0.011835216906157603,0.006291495752742793,1.0
diamonds,2,128,1,contextual_plus_one,0.00554372115341481,0.011835216906157603,0.006291495752742793,1.0
diamonds,2,128,2,random_best,0.004641782959445395,0.011835216906157603,0.007193433946712208,1.0
diamonds,2,128,2,contextual_plus_one,0.004641782959445395,0.011835216906157603,0.007193433946712208,1.0
diamonds,2,128,3,random_best,0.005939072579835392,0.011835216906157603,0.005896144326322211,1.0
diamonds,2,128,3,contextual_plus_one,0.005939072579835392,0.011835216906157603,0.005896144326322211,1.0
diamonds,2,128,4,random_best,0.0091542600407917,0.011835216906157603,0.002680956865365902,1.0
diamonds,2,128,4,contextual_plus_one,0.0091542600407917,0.011835216906157603,0.002680956865365902,1.0
diamonds,2,256,0,random_best,0.005594787158239106,0.011835216906157603,0.006240429747918497,1.0
diamonds,2,256,0,contextual_plus_one,0.005594787158239106,0.011835216906157603,0.006240429747918497,1.0
diamonds,2,256,1,random_best,0.011835216906157603,0.011835216906157603,0.0,1.0
diamonds,2,256,1,contextual_plus_one,0.011835216906157603,0.011835216906157603,0.0,1.0
diamonds,2,256,2,random_best,0.010124723294273413,0.011835216906157603,0.0017104936118841896,1.0
diamonds,2,256,2,contextual_plus_one,0.010124723294273413,0.011835216906157603,0.0017104936118841896,1.0
diamonds,2,256,3,random_best,0.00975582193419619,0.011835216906157603,0.0020793949719614124,1.0
diamonds,2,256,3,contextual_plus_one,0.00975582193419619,0.011835216906157603,0.0020793949719614124,1.0
diamonds,2,256,4,random_best,0.009779085423881312,0.011835216906157603,0.002056131482276291,1.0
diamonds,2,256,4,contextual_plus_one,0.009779085423881312,0.011835216906157603,0.002056131482276291,1.0
diamonds,3,16,0,random_best,-0.003952428353877602,0.009135481528887907,0.013087909882765508,0.0
diamonds,3,16,0,contextual_plus_one,-0.003952428353877602,0.009135481528887907,0.013087909882765508,0.0
diamonds,3,16,1,random_best,0.005125148883543096,0.009135481528887907,0.004010332645344811,1.0
diamonds,3,16,1,contextual_plus_one,0.005220297833301496,0.009135481528887907,0.0039151836955864106,1.0
diamonds,3,16,2,random_best,0.006065941763155808,0.009135481528887907,0.003069539765732099,1.0
diamonds,3,16,2,contextual_plus_one,0.006065941763155808,0.009135481528887907,0.003069539765732099,1.0
diamonds,3,16,3,random_best,0.003412836399310698,0.009135481528887907,0.0057226451295772085,1.0
diamonds,3,16,3,contextual_plus_one,0.003412836399310698,0.009135481528887907,0.0057226451295772085,1.0
diamonds,3,16,4,random_best,-0.0006044878168225964,0.009135481528887907,0.009739969345710503,0.0
diamonds,3,16,4,contextual_plus_one,-0.0006044878168225964,0.009135481528887907,0.009739969345710503,0.0
diamonds,3,32,0,random_best,0.002233911084053103,0.009135481528887907,0.006901570444834804,1.0
diamonds,3,32,0,contextual_plus_one,0.004963010446360688,0.009135481528887907,0.004172471082527218,1.0
diamonds,3,32,1,random_best,0.0016922123139156975,0.009135481528887907,0.007443269214972209,1.0
diamonds,3,32,1,contextual_plus_one,0.0016922123139156975,0.009135481528887907,0.007443269214972209,1.0
diamonds,3,32,2,random_best,-0.00128070578895359,0.009135481528887907,0.010416187317841497,0.0
diamonds,3,32,2,contextual_plus_one,-0.0006353335508061941,0.009135481528887907,0.0097708150796941,0.0
diamonds,3,32,3,random_best,0.004243906967572597,0.009135481528887907,0.004891574561315309,1.0
diamonds,3,32,3,contextual_plus_one,0.004243906967572597,0.009135481528887907,0.004891574561315309,1.0
diamonds,3,32,4,random_best,0.0028890909707003087,0.009135481528887907,0.006246390558187598,1.0
diamonds,3,32,4,contextual_plus_one,0.0028890909707003087,0.009135481528887907,0.006246390558187598,1.0
diamonds,3,64,0,random_best,0.004684574241650696,0.009135481528887907,0.00445090728723721,1.0
diamonds,3,64,0,contextual_plus_one,0.004684574241650696,0.009135481528887907,0.00445090728723721,1.0
diamonds,3,64,1,random_best,0.0036701559825433883,0.009135481528887907,0.005465325546344518,1.0
diamonds,3,64,1,contextual_plus_one,0.0036701559825433883,0.009135481528887907,0.005465325546344518,1.0
diamonds,3,64,2,random_best,0.0018845380864004058,0.009135481528887907,0.007250943442487501,1.0
diamonds,3,64,2,contextual_plus_one,0.0018845380864004058,0.009135481528887907,0.007250943442487501,1.0
diamonds,3,64,3,random_best,0.0005106884624400121,0.009135481528887907,0.008624793066447894,1.0
diamonds,3,64,3,contextual_plus_one,0.0005106884624400121,0.009135481528887907,0.008624793066447894,1.0
diamonds,3,64,4,random_best,0.004875201693533587,0.009135481528887907,0.004260279835354319,1.0
diamonds,3,64,4,contextual_plus_one,0.004963010446360688,0.009135481528887907,0.004172471082527218,1.0
diamonds,3,128,0,random_best,0.003626501626630807,0.009135481528887907,0.0055089799022570995,1.0
diamonds,3,128,0,contextual_plus_one,0.006065941763155808,0.009135481528887907,0.003069539765732099,1.0
diamonds,3,128,1,random_best,0.007775302441701798,0.009135481528887907,0.0013601790871861086,1.0
diamonds,3,128,1,contextual_plus_one,0.007775302441701798,0.009135481528887907,0.0013601790871861086,1.0
diamonds,3,128,2,random_best,0.004918738908281206,0.009135481528887907,0.0042167426206067005,1.0
diamonds,3,128,2,contextual_plus_one,0.004918738908281206,0.009135481528887907,0.0042167426206067005,1.0
diamonds,3,128,3,random_best,0.0030959161517548073,0.009135481528887907,0.006039565377133099,1.0
diamonds,3,128,3,contextual_plus_one,0.003403515830041892,0.009135481528887907,0.005731965698846014,1.0
diamonds,3,128,4,random_best,0.0039669647811226005,0.009135481528887907,0.005168516747765306,1.0
diamonds,3,128,4,contextual_plus_one,0.0039669647811226005,0.009135481528887907,0.005168516747765306,1.0
diamonds,3,256,0,random_best,0.007775302441701798,0.009135481528887907,0.0013601790871861086,1.0
diamonds,3,256,0,contextual_plus_one,0.007775302441701798,0.009135481528887907,0.0013601790871861086,1.0
diamonds,3,256,1,random_best,0.005546962190923488,0.009135481528887907,0.0035885193379644187,1.0
diamonds,3,256,1,contextual_plus_one,0.007775302441701798,0.009135481528887907,0.0013601790871861086,1.0
diamonds,3,256,2,random_best,0.003975517178794102,0.009135481528887907,0.005159964350093804,1.0
diamonds,3,256,2,contextual_plus_one,0.003975517178794102,0.009135481528887907,0.005159964350093804,1.0
diamonds,3,256,3,random_best,0.0059518018737710066,0.009135481528887907,0.0031836796551169,1.0
diamonds,3,256,3,contextual_plus_one,0.0059518018737710066,0.009135481528887907,0.0031836796551169,1.0
diamonds,3,256,4,random_best,0.004862719809081512,0.009135481528887907,0.004272761719806395,1.0
diamonds,3,256,4,contextual_plus_one,0.004862719809081512,0.009135481528887907,0.004272761719806395,1.0
diamonds,4,16,0,random_best,0.0006227325102148018,0.006062410545448704,0.0054396780352339025,1.0
diamonds,4,16,0,contextual_plus_one,0.0006227325102148018,0.006062410545448704,0.0054396780352339025,1.0
diamonds,4,16,1,random_best,-0.000773226162254198,0.006062410545448704,0.006835636707702902,0.0
diamonds,4,16,1,contextual_plus_one,-0.000773226162254198,0.006062410545448704,0.006835636707702902,0.0
diamonds,4,16,2,random_best,-0.0007042753557374992,0.006062410545448704,0.0067666859011862035,0.0
diamonds,4,16,2,contextual_plus_one,-0.0007042753557374992,0.006062410545448704,0.0067666859011862035,0.0
diamonds,4,16,3,random_best,-0.00198577319917681,0.006062410545448704,0.008048183744625514,0.0
diamonds,4,16,3,contextual_plus_one,-0.00198577319917681,0.006062410545448704,0.008048183744625514,0.0
diamonds,4,16,4,random_best,-0.00412435493994151,0.006062410545448704,0.010186765485390215,0.0
diamonds,4,16,4,contextual_plus_one,-0.0003864214567161073,0.006062410545448704,0.0064488320021648116,0.0
diamonds,4,32,0,random_best,0.003428311907509085,0.006062410545448704,0.002634098637939619,1.0
diamonds,4,32,0,contextual_plus_one,0.003428311907509085,0.006062410545448704,0.002634098637939619,1.0
diamonds,4,32,1,random_best,0.0024843555464235945,0.006062410545448704,0.00357805499902511,1.0
diamonds,4,32,1,contextual_plus_one,0.0030444565967951975,0.006062410545448704,0.0030179539486535067,1.0
diamonds,4,32,2,random_best,0.0009857947361311958,0.006062410545448704,0.0050766158093175084,1.0
diamonds,4,32,2,contextual_plus_one,0.0009857947361311958,0.006062410545448704,0.0050766158093175084,1.0
diamonds,4,32,3,random_best,0.003191101566397403,0.006062410545448704,0.0028713089790513013,1.0
diamonds,4,32,3,contextual_plus_one,0.003191101566397403,0.006062410545448704,0.0028713089790513013,1.0
diamonds,4,32,4,random_best,0.0013948379162357916,0.006062410545448704,0.004667572629212913,1.0
diamonds,4,32,4,contextual_plus_one,0.002391793467470399,0.006062410545448704,0.0036706170779783054,1.0
diamonds,4,64,0,random_best,0.0007363342349590019,0.006062410545448704,0.005326076310489702,1.0
diamonds,4,64,0,contextual_plus_one,0.0007363342349590019,0.006062410545448704,0.005326076310489702,1.0
diamonds,4,64,1,random_best,0.0022857644970152857,0.006062410545448704,0.0037766460484334186,1.0
diamonds,4,64,1,contextual_plus_one,0.0022857644970152857,0.006062410545448704,0.0037766460484334186,1.0
diamonds,4,64,2,random_best,0.0024843555464235945,0.006062410545448704,0.00357805499902511,1.0
diamonds,4,64,2,contextual_plus_one,0.0024843555464235945,0.006062410545448704,0.00357805499902511,1.0
diamonds,4,64,3,random_best,0.002780955722678502,0.006062410545448704,0.0032814548227702023,1.0
diamonds,4,64,3,contextual_plus_one,0.002780955722678502,0.006062410545448704,0.0032814548227702023,1.0
diamonds,4,64,4,random_best,-0.0010148054163977016,0.006062410545448704,0.007077215961846406,0.0
diamonds,4,64,4,contextual_plus_one,0.0017336282223934796,0.006062410545448704,0.004328782323055225,1.0
diamonds,4,128,0,random_best,0.001467407903933099,0.006062410545448704,0.004595002641515605,1.0
diamonds,4,128,0,contextual_plus_one,0.001467407903933099,0.006062410545448704,0.004595002641515605,1.0
diamonds,4,128,1,random_best,0.003303474345896479,0.006062410545448704,0.0027589361995522255,1.0
diamonds,4,128,1,contextual_plus_one,0.003303474345896479,0.006062410545448704,0.0027589361995522255,1.0
diamonds,4,128,2,random_best,0.0035934110748201964,0.006062410545448704,0.002468999470628508,1.0
diamonds,4,128,2,contextual_plus_one,0.0035934110748201964,0.006062410545448704,0.002468999470628508,1.0
diamonds,4,128,3,random_best,0.0037894749215277856,0.006062410545448704,0.0022729356239209186,1.0
diamonds,4,128,3,contextual_plus_one,0.0037894749215277856,0.006062410545448704,0.0022729356239209186,1.0
diamonds,4,128,4,random_best,0.002780955722678502,0.006062410545448704,0.0032814548227702023,1.0
diamonds,4,128,4,contextual_plus_one,0.002780955722678502,0.006062410545448704,0.0032814548227702023,1.0
diamonds,4,256,0,random_best,0.001676196307757588,0.006062410545448704,0.004386214237691116,1.0
diamonds,4,256,0,contextual_plus_one,0.001676196307757588,0.006062410545448704,0.004386214237691116,1.0
diamonds,4,256,1,random_best,0.006062410545448704,0.006062410545448704,0.0,1.0
diamonds,4,256,1,contextual_plus_one,0.006062410545448704,0.006062410545448704,0.0,1.0
diamonds,4,256,2,random_best,0.004795093625837105,0.006062410545448704,0.0012673169196115996,1.0
diamonds,4,256,2,contextual_plus_one,0.004795093625837105,0.006062410545448704,0.0012673169196115996,1.0
diamonds,4,256,3,random_best,0.005627284256462584,0.006062410545448704,0.0004351262889861207,1.0
diamonds,4,256,3,contextual_plus_one,0.005627284256462584,0.006062410545448704,0.0004351262889861207,1.0
diamonds,4,256,4,random_best,0.003935651003424689,0.006062410545448704,0.002126759542024015,1.0
diamonds,4,256,4,contextual_plus_one,0.003935651003424689,0.006062410545448704,0.002126759542024015,1.0
