dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
openml-tic-tac-toe-50,catboost_native,binclass,validation,3456,27648,0.00720611091994736,0.4839073337740408,0.8075027306416,0.26299179261322075,0.25578568169327337,0.00045038193249671,0.0002713862866278692,0.0002516256117424909,0.00015412851942040172,1.5178830414797062e-18,1.6263032587282567e-19,0.2559398102126938,0.6577826322517331,0.43206961068100647,0.38746887348600245,True,2.3418766925686896e-17
openml-tic-tac-toe-50,catboost_native,binclass,test,3456,27648,0.008016356272209885,0.5033815875897448,0.8166743952990292,0.2754055880024943,0.2673892317302844,0.0005010222670131178,0.000290933528182175,0.0002713626448138235,0.00016328926234458865,1.0842021724855044e-18,1.3552527156068805e-19,0.267552520992629,0.6740878138649407,0.43874030825920773,0.3982618261381623,True,3.8163916471489756e-17
openml-mushroom-24,native_histgb,binclass,validation,3456,27648,2.144638372891146e-07,1.0000000000000002,1.0000000000000002,3.976545237803291e-06,3.7620814005141763e-06,1.3403989830569663e-08,7.289529148123556e-24,5.361595932227865e-08,4.5478777819077596e-24,3.790094974489141e-23,2.40867392547015e-24,3.7620814005141763e-06,0.9999999999999997,0.3761081560283688,0.9999999999999999,True,0.0
openml-mushroom-24,native_histgb,binclass,test,3456,27648,1.1959637003567873e-06,1.0000000000000002,1.0000000000000002,0.0003124232900707769,0.0003112273263704201,7.474773127229921e-08,1.9025154088719637e-23,2.989909250891969e-07,6.927637630131607e-24,1.248552745793663e-22,5.001693637562206e-24,0.0003112273263704201,0.9999999999999999,0.6358695652173914,1.0,False,3.7269449679189215e-20
openml-mushroom-24,catboost_native,binclass,validation,3456,27648,2.2167313307029156e-06,0.4380090414243721,0.8665831265497681,2.599663635637713e-05,2.377990502567422e-05,1.3854570816893223e-07,9.559998702548665e-08,1.8984858287465193e-07,3.286104038017278e-08,1.5881867761018131e-22,0.0,2.381276606605439e-05,0.7628144471995878,0.6562652213392861,0.826909214266459,True,2.541098841762901e-21
openml-mushroom-24,catboost_native,binclass,test,3456,27648,4.24848717830651e-05,0.41655392042181566,0.8738352704615914,0.0010779166788299666,0.001035431807046901,2.6553044864415686e-06,1.91674453587914e-06,2.681784939130549e-06,5.955658175538178e-07,1.6940658945086007e-21,1.2705494208814505e-21,0.0010360273728644547,0.7757071474872742,0.6892826318763163,0.7779218576166276,True,5.285485590866834e-19
openml-colic-25,native_histgb,binclass,validation,3456,27648,0.0026432520333297548,0.9999999999999999,0.9999999999999999,0.2840596732145707,0.28141642118124094,0.00016520325208310967,-6.776263578034403e-21,0.0006608130083324387,1.7999450129153882e-20,8.064976253366542e-20,8.366090162904307e-21,0.28141642118124094,0.9999999999999999,3.65625,1.0,True,1.3444106938820255e-17
openml-colic-25,native_histgb,binclass,test,3456,27648,0.007579589408698667,1.0,1.0,0.29232358293326804,0.28474399352456947,0.0004737243380436667,2.236166980751353e-19,0.0018948973521746668,-1.5267768874258764e-19,1.2034563469106077e-18,2.282815159344124e-19,0.28474399352456947,1.0000000000000002,1.6827651515151514,1.0,True,9.454242944073599e-17
openml-colic-25,catboost_native,binclass,validation,3456,27648,0.006011930896581947,0.5373416570612005,0.8167413682085166,0.22061681809718572,0.21460488720060378,0.0003757456810363717,0.0002011853258025825,0.00019655562919266192,0.00012241535894806145,4.336808689942018e-19,5.421010862427522e-20,0.21472730255955183,0.6742068768151408,0.39152938486088096,0.37719738960988447,True,8.673617379884035e-19
openml-colic-25,catboost_native,binclass,test,3456,27648,0.005666256867056421,0.4530449593228658,0.7604316501532419,0.2171827992457282,0.2115165423786718,0.0003541410541910263,0.00022055854050486768,0.0001698008442983699,0.0001508284230498409,5.421010862427522e-19,5.421010862427522e-20,0.21166737080172163,0.5741007113835411,0.3161524250904618,0.11173337404136297,True,1.3877787807814457e-17
openml-hepatitis-55,native_histgb,binclass,validation,3456,27648,0.009124449153977745,0.9999999999999998,0.9999999999999998,0.31406709703114655,0.30494264787716885,0.0005702780721236091,-1.6263032587282567e-19,0.0022811122884944363,8.915021769851511e-20,2.7855399390139783e-19,1.8630601798658555e-21,0.30494264787716885,0.9999999999999999,1.5481770833333335,1.0,True,4.683753385137379e-17
openml-hepatitis-55,native_histgb,binclass,test,3456,27648,0.002225727915581828,1.0,1.0,0.24617618307270825,0.24395045515712638,0.00013910799472386425,1.2705494208814505e-21,0.000556431978895457,3.340486185734147e-20,9.581622564149878e-20,1.1203982676135316e-20,0.24395045515712638,0.9999999999999998,-25.291666666666668,0.9999999999999999,True,4.2934406030425976e-17
openml-hepatitis-55,catboost_native,binclass,validation,3456,27648,0.004478095686415325,0.33794869933799637,0.8145974619341857,0.2751618494225987,0.27068375373618336,0.00027988098040095783,0.00022399824764104292,0.00018188686700747645,9.225003399588626e-05,4.336808689942018e-19,1.3552527156068805e-20,0.27077600377017924,0.6703954878829967,0.5881662693017273,0.49281641102711216,True,3.469446951953614e-18
openml-hepatitis-55,catboost_native,binclass,test,3456,27648,0.0038874690832682904,0.2718447930140518,0.78641716610616,0.1484428271293943,0.14455535804612601,0.00024296681770426815,0.00021282627504047108,0.00015642826358355774,9.22551848310145e-05,5.421010862427522e-19,0.0,0.14464761323095704,0.6202971841887286,0.5665235187080578,0.4102396669401406,True,4.7704895589362195e-18
openml-vote-56,native_histgb,binclass,validation,3456,27648,0.0011949655755420392,1.0,1.0,0.06407340008765176,0.06287843451210968,7.468534847137745e-05,-1.079967007749233e-20,0.0002987413938855098,1.5008365034162134e-20,5.515288356638118e-21,3.0889897221198888e-21,0.06287843451210968,0.9999999999999998,2.389705882352941,1.0,True,3.924811864397526e-17
openml-vote-56,native_histgb,binclass,test,3456,27648,0.0009676422712411967,0.9999999999999998,0.9999999999999998,0.08870691628878265,0.08773927401754142,6.0477641952574795e-05,2.329340604949326e-21,0.00024191056781029912,4.0763460586613204e-21,4.8764268880133395e-20,5.575556585888999e-21,0.08773927401754142,0.9999999999999999,-0.75,1.0,True,3.187554387107383e-17
openml-vote-56,catboost_native,binclass,validation,3456,27648,0.0023179036183769795,0.5401913862512078,0.8553562934962741,0.046276179145896504,0.04395827552751953,0.00014486897614856122,7.950294383409001e-05,0.00010761960645453351,3.725224118671604e-05,1.6263032587282567e-19,1.3552527156068805e-20,0.04399552776870625,0.7428556328822649,0.5314357004885815,0.6538526536755722,True,8.673617379884035e-18
openml-vote-56,catboost_native,binclass,test,3456,27648,0.0032947684896280907,0.46220211118251825,0.846333528476485,0.07733453230886927,0.07403976381924117,0.00020592303060175567,0.00013359619903625112,0.00016575835574426131,5.6255049809778856e-05,3.2526065174565133e-19,6.776263578034403e-21,0.07409601886905094,0.7268151617359733,0.5789172879498306,0.6606201264654711,True,1.474514954580286e-17
