dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
openml-colic-25,onehot_adam_mlp,binclass,test,3456,27648,0.015001985001641183,0.1551296858248039,0.4336118266721378,0.3307707420558826,0.3157687570542413,0.0009376240626025739,0.000845303489841096,0.0010921431072347756,0.0007432880599553952,2.6020852139652106e-18,4.336808689942018e-19,0.31651204511419667,0.20726430815753394,0.12068497422727797,0.31942246851024425,True,1.1102230246251565e-16
openml-hepatitis-55,onehot_linear,binclass,validation,3456,27648,0.0,0.0,0.0,0.14022279320052708,0.14022279320052708,0.0,0.0,0.0,0.0,0.0,0.0,0.14022279320052708,0.0,0.0,0.0,False,0.0
openml-hepatitis-55,onehot_linear,binclass,test,3456,27648,0.0,0.0,0.0,0.22863471421949233,0.22863471421949227,0.0,0.0,0.0,0.0,0.0,0.0,0.22863471421949227,0.0,0.0,0.0,False,5.551115123125783e-17
openml-hepatitis-55,ordinal_forest,binclass,validation,3456,27648,0.0019471865911096665,0.5834300427401051,0.9050688031820111,0.17226103047450692,0.1703138438833972,0.00012169916194435415,6.246026532180007e-05,0.0002368082795013408,2.053875039133118e-05,0.0,0.0,0.17033438263378853,0.8312334278791309,0.6711709390679985,0.9132684446904447,True,3.9898639947466563e-17
openml-hepatitis-55,ordinal_forest,binclass,test,3456,27648,0.0015215375835021642,0.46575158142938533,0.8721717228606344,0.21064452115197502,0.20912298356847284,9.509609896888526e-05,6.233726709565227e-05,0.00010831972122881441,2.1610614211319475e-05,0.0,0.0,0.20914459418268416,0.7727497295300167,0.6533275323385694,0.8004923391035207,True,1.6263032587282567e-17
openml-hepatitis-55,onehot_adam_mlp,binclass,validation,3456,27648,0.019887840056068175,0.2646079542352376,0.5209768389098707,0.3764281771796382,0.3565403371235701,0.001242990003504261,0.000983449017338739,0.0012229535415234514,0.0008241212276382552,2.6020852139652106e-18,5.421010862427522e-19,0.35736445835120834,0.3369848306785437,0.1620092011801817,0.3261222117958503,True,3.469446951953614e-17
openml-hepatitis-55,onehot_adam_mlp,binclass,test,3456,27648,0.019038731852038082,0.2861972342639254,0.5443554691599971,0.3782920735522398,0.3592533417002018,0.0011899207407523801,0.0009215298379591885,0.0010986927472960701,0.0007238171485535135,3.469446951953614e-18,4.336808689942018e-19,0.3599771588487553,0.391709780522148,0.21454833176484844,0.34120148664414274,True,5.551115123125783e-17
openml-vote-56,onehot_linear,binclass,validation,3456,27648,0.0,0.0,0.0,0.04612622862873449,0.04612622862873448,0.0,0.0,0.0,0.0,0.0,0.0,0.04612622862873448,0.0,0.0,0.0,False,1.3877787807814457e-17
openml-vote-56,onehot_linear,binclass,test,3456,27648,0.0,0.0,0.0,0.09362793464984477,0.09362793464984477,0.0,0.0,0.0,0.0,0.0,0.0,0.09362793464984477,0.0,0.0,0.0,False,0.0
openml-vote-56,ordinal_forest,binclass,validation,3456,27648,0.00275887509066994,0.8455292377470276,0.928492061689842,0.06466020619888393,0.061901331108213976,0.00017242969316687124,3.0033754023903193e-05,0.0005811901296978847,2.1920163309895375e-05,1.6263032587282567e-19,3.3881317890172014e-21,0.06192325127152387,0.8728747763374964,0.27014906986154286,0.9622840062316785,True,1.8648277366750676e-17
openml-vote-56,ordinal_forest,binclass,test,3456,27648,0.004171513586283346,0.9002270498824873,0.9609871323156823,0.06679350320473826,0.06262198961845492,0.0002607195991427091,3.016305398031446e-05,0.0009448172400326221,1.8082523065000693e-05,3.6591823321385775e-19,1.6940658945086007e-20,0.06264007214151991,0.930643790783435,0.40050755215960476,0.9808613536048767,True,2.6020852139652106e-18
openml-vote-56,onehot_adam_mlp,binclass,validation,3456,27648,0.02347142625015859,0.1871905493300667,0.3803643159702497,0.2424968988146886,0.21902547256453003,0.0014669641406349118,0.0012200247548233576,0.001774717907732241,0.0013423629837816607,3.469446951953614e-18,4.336808689942018e-19,0.22036783554831169,0.08493810680288538,-0.10027520218310326,0.24361895604189254,True,1.0408340855860843e-17
openml-vote-56,onehot_adam_mlp,binclass,test,3456,27648,0.0240792582774096,0.18796240526702485,0.3825258544638729,0.2510343896509698,0.2269551313735602,0.0015049536423381,0.0012512552524564164,0.0018676202588674385,0.001373431137822388,5.204170427930421e-18,4.336808689942018e-19,0.2283285625113826,0.0873930603678783,-0.0976426553463976,0.2646089956984812,True,1.3877787807814457e-17
