batch,control,dataset,model,strength2_residual,control_residual,strength2_lower
5,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012119795271988356,True
5,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.0001453645255545176,True
5,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.000831037102982128,True
5,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017898891489972693,True
5,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007974100411282367,True
5,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,8.978458326140088e-06,True
5,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.420017261728127e-06,True
5,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006553749660713953,True
5,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,8.971304187998694e-06,True
5,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3707319431004132e-05,True
5,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.493796999011269e-05,True
5,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.0994999002281218e-05,True
5,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6788096470640293e-05,True
5,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.5191952190362684e-05,True
5,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2359246495104138e-05,True
5,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.0383697116123688e-05,True
5,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016314238561800418,False
5,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.6159118556858132e-05,True
5,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005625223537824074,True
6,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013074158138156176,True
6,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.7096775784030464e-05,False
6,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.2439014686889174e-08,False
6,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7275098704339804e-07,True
6,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.4711234058017326e-06,False
6,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.8993045630567103e-05,True
6,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.486606033481477e-05,False
6,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014002121206005462,True
6,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.000920818732479519,True
6,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023286370607245965,True
6,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012407948944076798,True
6,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.989769218866495e-06,True
6,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.853163531277384e-06,True
6,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011959804023161868,False
6,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.8681891477699755e-06,True
6,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.44574513933513e-06,True
6,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.124941755520105e-05,True
6,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.0326724140298025e-06,True
6,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0767182516908524e-05,True
6,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.993117395559059e-05,True
6,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.060661261047291e-06,True
6,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4429261263540308e-05,True
6,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.0001853438071005804,False
6,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5218477260724477e-05,True
6,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00026706181310633603,True
6,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.0001298747170270058,True
6,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.327299021224771e-05,True
6,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.252443370004491e-06,True
6,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,4.048430042968573e-07,True
6,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.794953755809377e-06,False
6,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.68573169634021e-05,True
6,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012163149852826133,True
6,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014535953179319286,True
6,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008378347837142253,True
6,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.0001791396236460598,True
6,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007984010141578487,True
6,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,8.964956912802683e-06,True
6,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.4903632808300865e-06,True
6,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006583087928607428,True
6,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,8.997232921498954e-06,True
6,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.371337946552764e-05,True
6,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.564298669215259e-05,True
6,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1042472548329534e-05,True
6,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6853535471476522e-05,True
6,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.585020934232467e-05,True
6,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.238355115738288e-05,True
6,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.0471326143079707e-05,True
6,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016390452991045523,False
6,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.637154420065013e-05,True
6,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005858299105046798,True
7,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013029392064904663,True
7,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.7129930922949e-05,False
7,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.1222828783389584e-08,False
7,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7325232093521508e-07,True
7,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.471081922819462e-06,False
7,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.896849930813524e-05,True
7,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.459174761389662e-05,False
7,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00013999938502525953,True
7,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009127925833395277,True
7,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.0002338401441377263,True
7,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012435679714313886,True
7,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.995842995294263e-06,True
7,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.874810974249269e-06,True
7,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011161733978079909,False
7,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.88554903059659e-06,True
7,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.363750018464449e-06,True
7,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.0919025588956634e-05,True
7,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.0315432007912435e-06,True
7,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.084766277068787e-05,True
7,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.9601961871831327e-05,True
7,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.048857249883602e-06,True
7,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.445135084238638e-05,True
7,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00018792451421980306,False
7,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5159937860695185e-05,True
7,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0002642669632173778,True
7,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013009688516450865,True
7,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.256885049904527e-05,True
7,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2373912839804386e-06,True
7,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,4.026476959891417e-07,True
7,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7777365787726582e-06,False
7,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.6913410191203686e-05,True
7,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.0001211470627323052,True
7,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014537103497482657,True
7,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008346670211450747,True
7,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017869655395300955,True
7,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007980523778149309,True
7,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,8.999006982969255e-06,True
7,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.415683931514178e-06,True
7,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006535973159811593,True
7,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,9.006820636383214e-06,True
7,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3823278391957054e-05,True
7,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.421059345545891e-05,True
7,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.105741888502368e-05,True
7,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6863333673863094e-05,True
7,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.472760900444275e-05,True
7,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2409748300035027e-05,True
7,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.0423569385726126e-05,True
7,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016582093302705395,False
7,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.6522500049467553e-05,True
7,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005599662048593012,True
8,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.000134407074969241,True
8,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.667240115361903e-05,False
8,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,4.970313838885046e-08,False
8,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7399864615407154e-07,True
8,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.474257492058843e-06,False
8,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.8984335645188054e-05,True
8,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.523191203909016e-05,False
8,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00013990097517765254,True
8,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009135509592988131,True
8,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023342122251109032,True
8,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012378064212450266,True
8,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.991924429856993e-06,True
8,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.860844882009343e-06,True
8,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011329891067834778,False
8,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.874349106192321e-06,True
8,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.416650096445534e-06,True
8,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.0833797180585187e-05,True
8,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.032271725461281e-06,True
8,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0795740026314097e-05,True
8,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.951996104067403e-05,True
8,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.05647274095695e-06,True
8,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4437099501195365e-05,True
8,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.0001912262426060248,False
8,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.519770521555279e-05,True
8,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00026207454402374597,True
8,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013132395266184576,True
8,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.292949155535419e-05,True
8,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2348101768648254e-06,True
8,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,3.9861781207542427e-07,True
8,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7883299109440078e-06,False
8,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.704023458532992e-05,True
8,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012258959789921998,True
8,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014552133628684512,True
8,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008309346425498334,True
8,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017899412810116442,True
8,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0008025367494267765,True
8,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,9.033444224192478e-06,True
8,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.440914977355841e-06,True
8,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006825717465229238,True
8,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,9.024729261567404e-06,True
8,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3770589493045786e-05,True
8,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.47400544185526e-05,True
8,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1080781264447103e-05,True
8,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6894398626057244e-05,True
8,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.5038695317078156e-05,True
8,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2447807796077836e-05,True
8,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.054899482427116e-05,True
8,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016165539735214112,False
8,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.63827703620088e-05,True
8,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005944095682409477,True
9,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013136584078039833,True
9,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.7013962615826356e-05,False
9,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.0452131814072016e-08,False
9,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7502604292742264e-07,True
9,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.5025327565428217e-06,False
9,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.8951475245803466e-05,True
9,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.462439943583866e-05,False
9,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00013999365450060225,True
9,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.000918618520986533,True
9,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023473019579491693,True
9,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012437367050764734,True
9,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,6.000055453139328e-06,True
9,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.8898245234071885e-06,True
9,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011211843125677126,False
9,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.897588949331177e-06,True
9,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.306882434634785e-06,True
9,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.1522463843104007e-05,True
9,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.030760036770954e-06,True
9,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0903479720889674e-05,True
9,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,2.0145134200458774e-05,True
9,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.040670596979753e-06,True
9,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4466671034166726e-05,True
9,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00018607378153220097,False
9,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5119337954223256e-05,True
9,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0002567766216491632,True
9,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013103840561752596,True
9,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.227884178549655e-05,True
9,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2258092156622407e-06,True
9,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,4.0037285405900946e-07,True
9,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.8101412806643752e-06,False
9,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.642506288975353e-05,True
9,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012245986176623438,True
9,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014537423701837425,True
9,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008399774914510354,True
9,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00017865724542172088,True
9,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007988736300368746,True
9,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,8.904548819594078e-06,True
9,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.379275932440576e-06,True
9,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006696019775384976,True
9,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,8.916723069757022e-06,True
9,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.369096015509508e-05,True
9,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.420540975858249e-05,True
9,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.0936074908988004e-05,True
9,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.669579699948195e-05,True
9,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.4576665414703495e-05,True
9,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2287995104108733e-05,True
9,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.024078094402798e-05,True
9,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016354531767762763,False
9,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.6152078575627975e-05,True
9,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005891117137878114,True
10,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00013129064473855147,True
10,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.7160236020938526e-05,False
10,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.17360085878571e-08,False
10,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7462590360119374e-07,True
10,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.4474265940067098e-06,False
10,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.897562565980901e-05,True
10,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.490756784978638e-05,False
10,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00013999977358904812,True
10,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009165881842474965,True
10,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023370103338328136,True
10,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.001240564517433832,True
10,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.994079640847491e-06,True
10,sobol16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,4.868526232741302e-06,True
10,sobol16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.00011336345491126758,False
10,sobol16,polish_bankruptcy_2year,ordinal_forest,0.0,5.8805090646146695e-06,True
10,sobol16,polish_bankruptcy_2year,catboost_native,0.0,9.387555053555937e-06,True
10,sobol16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,2.104094301552026e-05,True
10,sobol16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,7.031871036892761e-06,True
10,sobol16,polish_bankruptcy_3year,catboost_native,0.0,1.0824297535719671e-05,True
10,sobol16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,1.972114854108317e-05,True
10,sobol16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,8.052284220866608e-06,True
10,sobol16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,1.4444937738850423e-05,True
10,sobol16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.0001892271351300958,False
10,sobol16,polish_bankruptcy_5year,catboost_native,0.0,1.5176933170381108e-05,True
10,sobol16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.00025603213504757556,True
10,lhs16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.00012866003620810388,True
10,lhs16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,8.32495549196857e-05,True
10,lhs16,credit_card_fraud,native_histgb,8.470257660572782e-08,1.2349531231796954e-06,True
10,lhs16,credit_card_fraud,catboost_native,8.175942473422183e-08,4.003786502706613e-07,True
10,lhs16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.7766041959801615e-06,False
10,lhs16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,4.678304329309966e-05,True
10,lhs16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,0.00012138615844840196,True
10,lhs16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.0001454698876335587,True
10,lhs16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0008344099555025817,True
10,lhs16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.0001787494387809413,True
10,lhs16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0007958854418541955,True
10,lhs16,polish_bankruptcy_1year,ordinal_forest,0.0,8.978124831462927e-06,True
10,lhs16,polish_bankruptcy_1year,catboost_native,-4.235164736271502e-22,7.44167833915998e-06,True
10,lhs16,polish_bankruptcy_1year,onehot_adam_mlp,0.00015464200790749446,0.0006428618763433397,True
10,lhs16,polish_bankruptcy_2year,ordinal_forest,0.0,8.980453736340498e-06,True
10,lhs16,polish_bankruptcy_2year,catboost_native,0.0,1.3723021514962467e-05,True
10,lhs16,polish_bankruptcy_2year,onehot_adam_mlp,1.3849325852650032e-05,6.416256545512198e-05,True
10,lhs16,polish_bankruptcy_3year,ordinal_forest,4.235164736271502e-22,1.1028145009555342e-05,True
10,lhs16,polish_bankruptcy_3year,catboost_native,0.0,1.6832409463154312e-05,True
10,lhs16,polish_bankruptcy_3year,onehot_adam_mlp,1.3119202818296277e-05,5.471359721202661e-05,True
10,lhs16,polish_bankruptcy_4year,ordinal_forest,8.470329472543003e-22,1.2370771215195113e-05,True
10,lhs16,polish_bankruptcy_4year,catboost_native,8.470329472543003e-22,2.043488847995612e-05,True
10,lhs16,polish_bankruptcy_4year,onehot_adam_mlp,0.00022197162867486508,0.00016258922753622734,False
10,lhs16,polish_bankruptcy_5year,catboost_native,0.0,2.6248349509474358e-05,True
10,lhs16,polish_bankruptcy_5year,onehot_adam_mlp,0.00025466675776904924,0.0005667323371152961,True
11,sobol16,compustat_kor_direction,onehot_adam_mlp,0.00011716751380228378,0.0001308554979800269,True
11,sobol16,credit_card_default,onehot_adam_mlp,7.048944334094666e-05,5.71680027296514e-05,False
11,sobol16,credit_card_fraud,native_histgb,8.470257660572782e-08,5.316974293726314e-08,False
11,sobol16,credit_card_fraud,catboost_native,8.175942473422183e-08,1.7051510222029131e-07,True
11,sobol16,credit_card_fraud,onehot_adam_mlp,1.946881175620496e-06,1.435960737897659e-06,False
11,sobol16,heloc_credit_risk,ordinal_forest,3.3881317890172014e-21,2.89871070041723e-05,True
11,sobol16,heloc_credit_risk,onehot_adam_mlp,9.602593828254518e-05,6.475947155358639e-05,False
11,sobol16,kdd17_stock_direction,ordinal_forest,0.00013276389721734327,0.00014000110020402493,True
11,sobol16,kdd17_stock_direction,onehot_adam_mlp,0.0007806028381460947,0.0009184800358824519,True
11,sobol16,kdd17_stock_return,ordinal_forest,0.00015532984621958025,0.00023334630577299094,True
11,sobol16,kdd17_stock_return,onehot_adam_mlp,0.0004826308630860923,0.0012450566290895253,True
11,sobol16,polish_bankruptcy_1year,ordinal_forest,0.0,5.9912386809054715e-06,True
