dataset,split_seed,internal_estimators,internal_policy,external_method,schema_risk,feature_total_variance,category_total_variance,class_total_variance,external_residual,external_calls,forward_ensemble_members,canonical_brier,quotient_brier
australian_credit_approval,2026082811,1,none,iid16,0.0027515274573022335,0.0014580590605369208,0.0018754311914914888,0.0003716206955271975,0.0001748729469696492,16,16,0.19194556420550218,0.18474951669126052
australian_credit_approval,2026082811,1,none,srswor16,0.0027515274573022335,0.0014580590605369208,0.0018754311914914888,0.0003716206955271975,8.919597830915523e-05,16,16,0.19194556420550218,0.18474951669126052
australian_credit_approval,2026082811,1,none,strength1_16,0.0027515274573022335,0.0014580590605369208,0.0018754311914914888,0.0003716206955271975,6.301786763429503e-05,16,16,0.19194556420550218,0.18474951669126052
australian_credit_approval,2026082811,1,none,strength2_16,0.0027515274573022335,0.0014580590605369208,0.0018754311914914888,0.0003716206955271975,1.696077854891364e-05,16,16,0.19194556420550218,0.18474951669126052
australian_credit_approval,2026082811,1,default,iid16,0.003324505979690547,0.001878417365502201,0.0023060083150690954,0.0003047915664417557,0.00020998679320301215,16,16,0.1967050696445992,0.19046332806023633
australian_credit_approval,2026082811,1,default,srswor16,0.003324505979690547,0.001878417365502201,0.0023060083150690954,0.0003047915664417557,0.0001059211771391181,16,16,0.1967050696445992,0.19046332806023633
australian_credit_approval,2026082811,1,default,strength1_16,0.003324505979690547,0.001878417365502201,0.0023060083150690954,0.0003047915664417557,8.216685443299435e-05,16,16,0.1967050696445992,0.19046332806023633
australian_credit_approval,2026082811,1,default,strength2_16,0.003324505979690547,0.001878417365502201,0.0023060083150690954,0.0003047915664417557,1.4761961424591813e-05,16,16,0.1967050696445992,0.19046332806023633
australian_credit_approval,2026082811,8,default,iid16,0.001005072232752317,0.00025948389230746725,0.0008516098712132706,4.9902779591948645e-05,6.5782252687232e-05,16,128,0.18964556087620305,0.18780270708982855
australian_credit_approval,2026082811,8,default,srswor16,0.001005072232752317,0.00025948389230746725,0.0008516098712132706,4.9902779591948645e-05,3.3049161167628005e-05,16,128,0.18964556087620305,0.18780270708982855
australian_credit_approval,2026082811,8,default,strength1_16,0.001005072232752317,0.00025948389230746725,0.0008516098712132706,4.9902779591948645e-05,1.1028049522695176e-05,16,128,0.18964556087620305,0.18780270708982855
australian_credit_approval,2026082811,8,default,strength2_16,0.001005072232752317,0.00025948389230746725,0.0008516098712132706,4.9902779591948645e-05,1.8953344427932575e-06,16,128,0.18964556087620305,0.18780270708982855
australian_credit_approval,2026082821,1,none,iid16,0.0023792804268407764,0.0016836382336288599,0.0011431618484753544,0.0003879586882995586,0.00014761733097316956,16,16,0.22534765976671384,0.22869265360052798
australian_credit_approval,2026082821,1,none,srswor16,0.0023792804268407764,0.0016836382336288599,0.0011431618484753544,0.0003879586882995586,7.572663161491087e-05,16,16,0.22534765976671384,0.22869265360052798
australian_credit_approval,2026082821,1,none,strength1_16,0.0023792804268407764,0.0016836382336288599,0.0011431618484753544,0.0003879586882995586,5.508768346313097e-05,16,16,0.22534765976671384,0.22869265360052798
australian_credit_approval,2026082821,1,none,strength2_16,0.0023792804268407764,0.0016836382336288599,0.0011431618484753544,0.0003879586882995586,1.4895387906492367e-05,16,16,0.22534765976671384,0.22869265360052798
australian_credit_approval,2026082821,1,default,iid16,0.002425045631343451,0.0014480609740048591,0.001627796193852966,0.00028845156580274646,0.00015129469346891562,16,16,0.2372846347585794,0.22696473493389693
australian_credit_approval,2026082821,1,default,srswor16,0.002425045631343451,0.0014480609740048591,0.001627796193852966,0.00028845156580274646,7.728726359593893e-05,16,16,0.2372846347585794,0.22696473493389693
australian_credit_approval,2026082821,1,default,strength1_16,0.002425045631343451,0.0014480609740048591,0.001627796193852966,0.00028845156580274646,6.56420541193357e-05,16,16,0.2372846347585794,0.22696473493389693
australian_credit_approval,2026082821,1,default,strength2_16,0.002425045631343451,0.0014480609740048591,0.001627796193852966,0.00028845156580274646,1.325728782140391e-05,16,16,0.2372846347585794,0.22696473493389693
australian_credit_approval,2026082821,8,default,iid16,0.0007043859004029981,0.0002524377507128506,0.0005342211486678264,4.0526008677612094e-05,4.3537692599049035e-05,16,128,0.22964018608473644,0.22870976348916816
australian_credit_approval,2026082821,8,default,srswor16,0.0007043859004029981,0.0002524377507128506,0.0005342211486678264,4.0526008677612094e-05,2.3101124661287957e-05,16,128,0.22964018608473644,0.22870976348916816
australian_credit_approval,2026082821,8,default,strength1_16,0.0007043859004029981,0.0002524377507128506,0.0005342211486678264,4.0526008677612094e-05,8.640513014195998e-06,16,128,0.22964018608473644,0.22870976348916816
australian_credit_approval,2026082821,8,default,strength2_16,0.0007043859004029981,0.0002524377507128506,0.0005342211486678264,4.0526008677612094e-05,1.6429801586806748e-06,16,128,0.22964018608473644,0.22870976348916816
bank_marketing_subscription,2026082801,1,none,iid16,0.0024421219874081164,0.00169868651153882,0.001481622584298801,0.0003831599221418636,0.00015107451833345402,16,16,0.1823711557328319,0.17757558166946563
bank_marketing_subscription,2026082801,1,none,srswor16,0.0024421219874081164,0.00169868651153882,0.001481622584298801,0.0003831599221418636,7.865745832646634e-05,16,16,0.1823711557328319,0.17757558166946563
bank_marketing_subscription,2026082801,1,none,strength1_16,0.0024421219874081164,0.00169868651153882,0.001481622584298801,0.0003831599221418636,7.399809016716813e-05,16,16,0.1823711557328319,0.17757558166946563
bank_marketing_subscription,2026082801,1,none,strength2_16,0.0024421219874081164,0.00169868651153882,0.001481622584298801,0.0003831599221418636,1.9393882465802698e-05,16,16,0.1823711557328319,0.17757558166946563
bank_marketing_subscription,2026082801,1,default,iid16,0.0020873215995078527,0.0014094337532354968,0.0014572238600555863,0.00035770372757157256,0.0001287149535807319,16,16,0.17471583953324055,0.17590819168054028
bank_marketing_subscription,2026082801,1,default,srswor16,0.0020873215995078527,0.0014094337532354968,0.0014572238600555863,0.00035770372757157256,6.760647818305109e-05,16,16,0.17471583953324055,0.17590819168054028
bank_marketing_subscription,2026082801,1,default,strength1_16,0.0020873215995078527,0.0014094337532354968,0.0014572238600555863,0.00035770372757157256,7.56993835662315e-05,16,16,0.17471583953324055,0.17590819168054028
bank_marketing_subscription,2026082801,1,default,strength2_16,0.0020873215995078527,0.0014094337532354968,0.0014572238600555863,0.00035770372757157256,1.8847640435609456e-05,16,16,0.17471583953324055,0.17590819168054028
bank_marketing_subscription,2026082801,8,default,iid16,0.0007488868611189801,0.0002451295961923081,0.0005969248316465453,5.544785917738573e-05,4.731043001650164e-05,16,128,0.17629949884625978,0.17725405431471894
bank_marketing_subscription,2026082801,8,default,srswor16,0.0007488868611189801,0.0002451295961923081,0.0005969248316465453,5.544785917738573e-05,2.4084936458601184e-05,16,128,0.17629949884625978,0.17725405431471894
bank_marketing_subscription,2026082801,8,default,strength1_16,0.0007488868611189801,0.0002451295961923081,0.0005969248316465453,5.544785917738573e-05,1.0106389810057965e-05,16,128,0.17629949884625978,0.17725405431471894
bank_marketing_subscription,2026082801,8,default,strength2_16,0.0007488868611189801,0.0002451295961923081,0.0005969248316465453,5.544785917738573e-05,2.28054537771561e-06,16,128,0.17629949884625978,0.17725405431471894
bank_marketing_subscription,2026082811,1,none,iid16,0.0021750345938554272,0.0016211551393793067,0.0014400197990239432,0.0003622020754502589,0.00013586799068277525,16,16,0.18635699503304481,0.1800518953508066
bank_marketing_subscription,2026082811,1,none,srswor16,0.0021750345938554272,0.0016211551393793067,0.0014400197990239432,0.0003622020754502589,7.015036246926166e-05,16,16,0.18635699503304481,0.1800518953508066
bank_marketing_subscription,2026082811,1,none,strength1_16,0.0021750345938554272,0.0016211551393793067,0.0014400197990239432,0.0003622020754502589,8.398537363997472e-05,16,16,0.18635699503304481,0.1800518953508066
bank_marketing_subscription,2026082811,1,none,strength2_16,0.0021750345938554272,0.0016211551393793067,0.0014400197990239432,0.0003622020754502589,1.973818758214494e-05,16,16,0.18635699503304481,0.1800518953508066
bank_marketing_subscription,2026082811,1,default,iid16,0.00196095617298601,0.001540643242198499,0.0012344288349771795,0.0003367927223813459,0.0001235132119899383,16,16,0.17621607155363989,0.17842779461800473
bank_marketing_subscription,2026082811,1,default,srswor16,0.00196095617298601,0.001540643242198499,0.0012344288349771795,0.0003367927223813459,6.284373614203358e-05,16,16,0.17621607155363989,0.17842779461800473
bank_marketing_subscription,2026082811,1,default,strength1_16,0.00196095617298601,0.001540643242198499,0.0012344288349771795,0.0003367927223813459,7.762548237563616e-05,16,16,0.17621607155363989,0.17842779461800473
bank_marketing_subscription,2026082811,1,default,strength2_16,0.00196095617298601,0.001540643242198499,0.0012344288349771795,0.0003367927223813459,1.861098496926105e-05,16,16,0.17621607155363989,0.17842779461800473
bank_marketing_subscription,2026082811,8,default,iid16,0.0005143825548262567,0.0002327770030261569,0.0003831414187686507,4.5242506398627456e-05,3.2863829671983554e-05,16,128,0.17972304308132608,0.17978102469320853
bank_marketing_subscription,2026082811,8,default,srswor16,0.0005143825548262567,0.0002327770030261569,0.0003831414187686507,4.5242506398627456e-05,1.6746298146311688e-05,16,128,0.17972304308132608,0.17978102469320853
bank_marketing_subscription,2026082811,8,default,strength1_16,0.0005143825548262567,0.0002327770030261569,0.0003831414187686507,4.5242506398627456e-05,1.0159403505117711e-05,16,128,0.17972304308132608,0.17978102469320853
bank_marketing_subscription,2026082811,8,default,strength2_16,0.0005143825548262567,0.0002327770030261569,0.0003831414187686507,4.5242506398627456e-05,2.0253122884323222e-06,16,128,0.17972304308132608,0.17978102469320853
bank_marketing_subscription,2026082821,1,none,iid16,0.0026373487137503868,0.0019049395966829169,0.0015764494066889546,0.0004678656879121127,0.00016613346906160645,16,16,0.17840351400085896,0.17239056595366847
bank_marketing_subscription,2026082821,1,none,srswor16,0.0026373487137503868,0.0019049395966829169,0.0015764494066889546,0.0004678656879121127,8.401655862245861e-05,16,16,0.17840351400085896,0.17239056595366847
bank_marketing_subscription,2026082821,1,none,strength1_16,0.0026373487137503868,0.0019049395966829169,0.0015764494066889546,0.0004678656879121127,8.918296792540545e-05,16,16,0.17840351400085896,0.17239056595366847
bank_marketing_subscription,2026082821,1,none,strength2_16,0.0026373487137503868,0.0019049395966829169,0.0015764494066889546,0.0004678656879121127,2.1274139196015628e-05,16,16,0.17840351400085896,0.17239056595366847
bank_marketing_subscription,2026082821,1,default,iid16,0.0021098653899321532,0.0014692287999593843,0.0013256097011876851,0.00023567202560285808,0.00013338796096024088,16,16,0.17686437145604822,0.17418378755651442
bank_marketing_subscription,2026082821,1,default,srswor16,0.0021098653899321532,0.0014692287999593843,0.0013256097011876851,0.00023567202560285808,6.764159055651577e-05,16,16,0.17686437145604822,0.17418378755651442
bank_marketing_subscription,2026082821,1,default,strength1_16,0.0021098653899321532,0.0014692287999593843,0.0013256097011876851,0.00023567202560285808,6.582133867801336e-05,16,16,0.17686437145604822,0.17418378755651442
bank_marketing_subscription,2026082821,1,default,strength2_16,0.0021098653899321532,0.0014692287999593843,0.0013256097011876851,0.00023567202560285808,1.1534669517996863e-05,16,16,0.17686437145604822,0.17418378755651442
bank_marketing_subscription,2026082821,8,default,iid16,0.0005737930222901637,0.00019987962531101472,0.0004757951433560609,4.530510343796627e-05,3.583941791003049e-05,16,128,0.17049861111714715,0.1710946889960312
bank_marketing_subscription,2026082821,8,default,srswor16,0.0005737930222901637,0.00019987962531101472,0.0004757951433560609,4.530510343796627e-05,1.862964045242206e-05,16,128,0.17049861111714715,0.1710946889960312
bank_marketing_subscription,2026082821,8,default,strength1_16,0.0005737930222901637,0.00019987962531101472,0.0004757951433560609,4.530510343796627e-05,1.0028239743045372e-05,16,128,0.17049861111714715,0.1710946889960312
bank_marketing_subscription,2026082821,8,default,strength2_16,0.0005737930222901637,0.00019987962531101472,0.0004757951433560609,4.530510343796627e-05,2.3087249327203954e-06,16,128,0.17049861111714715,0.1710946889960312
credit_card_default,2026082801,1,none,iid16,0.000648936237642838,0.0005558152911757624,0.0,0.0002186965782170192,4.1052579248466446e-05,16,16,0.2604641592475292,0.26174793154221176
credit_card_default,2026082801,1,none,srswor16,0.000648936237642838,0.0005558152911757624,0.0,0.0002186965782170192,0.0,8,8,0.2604641592475292,0.26174793154221176
credit_card_default,2026082801,1,none,strength1_16,0.000648936237642838,0.0005558152911757624,0.0,0.0002186965782170192,1.0634010508143316e-05,16,16,0.2604641592475292,0.26174793154221176
credit_card_default,2026082801,1,none,strength2_16,0.000648936237642838,0.0005558152911757624,0.0,0.0002186965782170192,0.0,16,16,0.2604641592475292,0.26174793154221176
credit_card_default,2026082801,1,default,iid16,0.0007358123375157236,0.0006329896769028588,0.0,0.00022635274694139746,4.626499185448341e-05,16,16,0.2605656374258813,0.26133035623301326
credit_card_default,2026082801,1,default,srswor16,0.0007358123375157236,0.0006329896769028588,0.0,0.00022635274694139746,0.0,8,8,0.2605656374258813,0.26133035623301326
credit_card_default,2026082801,1,default,strength1_16,0.0007358123375157236,0.0006329896769028588,0.0,0.00022635274694139746,1.046955353880751e-05,16,16,0.2605656374258813,0.26133035623301326
credit_card_default,2026082801,1,default,strength2_16,0.0007358123375157236,0.0006329896769028588,0.0,0.00022635274694139746,0.0,16,16,0.2605656374258813,0.26133035623301326
credit_card_default,2026082801,8,default,iid16,0.0001070913517989011,9.579998431730687e-05,0.0,2.495207866863783e-05,6.8938346457551165e-06,16,128,0.2597083506397023,0.25877803538755323
credit_card_default,2026082801,8,default,srswor16,0.0001070913517989011,9.579998431730687e-05,0.0,2.495207866863783e-05,0.0,8,64,0.2597083506397023,0.25877803538755323
credit_card_default,2026082801,8,default,strength1_16,0.0001070913517989011,9.579998431730687e-05,0.0,2.495207866863783e-05,1.1505267551083059e-06,16,128,0.2597083506397023,0.25877803538755323
credit_card_default,2026082801,8,default,strength2_16,0.0001070913517989011,9.579998431730687e-05,0.0,2.495207866863783e-05,0.0,16,128,0.2597083506397023,0.25877803538755323
credit_card_default,2026082811,1,none,iid16,0.0009125226276633307,0.0007547194658355752,0.0,0.00038193922368927053,5.74017674291736e-05,16,16,0.2996305119998922,0.30102918226622255
credit_card_default,2026082811,1,none,srswor16,0.0009125226276633307,0.0007547194658355752,0.0,0.00038193922368927053,0.0,8,8,0.2996305119998922,0.30102918226622255
credit_card_default,2026082811,1,none,strength1_16,0.0009125226276633307,0.0007547194658355752,0.0,0.00038193922368927053,1.9084475174346755e-05,16,16,0.2996305119998922,0.30102918226622255
credit_card_default,2026082811,1,none,strength2_16,0.0009125226276633307,0.0007547194658355752,0.0,0.00038193922368927053,0.0,16,16,0.2996305119998922,0.30102918226622255
credit_card_default,2026082811,1,default,iid16,0.0009266186371158978,0.0008077176295347785,0.0,0.00030290528880481645,5.858877539522596e-05,16,16,0.30218706821884106,0.30169115714389017
credit_card_default,2026082811,1,default,srswor16,0.0009266186371158978,0.0008077176295347785,0.0,0.00030290528880481645,0.0,8,8,0.30218706821884106,0.30169115714389017
credit_card_default,2026082811,1,default,strength1_16,0.0009266186371158978,0.0008077176295347785,0.0,0.00030290528880481645,1.570016043276736e-05,16,16,0.30218706821884106,0.30169115714389017
credit_card_default,2026082811,1,default,strength2_16,0.0009266186371158978,0.0008077176295347785,0.0,0.00030290528880481645,0.0,16,16,0.30218706821884106,0.30169115714389017
credit_card_default,2026082811,8,default,iid16,9.777074929276429e-05,8.473575266796262e-05,0.0,2.9804453466880868e-05,6.051422613700059e-06,16,128,0.3010109639756594,0.3012590910970424
credit_card_default,2026082811,8,default,srswor16,9.777074929276429e-05,8.473575266796262e-05,0.0,2.9804453466880868e-05,0.0,8,64,0.3010109639756594,0.3012590910970424
credit_card_default,2026082811,8,default,strength1_16,9.777074929276429e-05,8.473575266796262e-05,0.0,2.9804453466880868e-05,1.3913100487534508e-06,16,128,0.3010109639756594,0.3012590910970424
credit_card_default,2026082811,8,default,strength2_16,9.777074929276429e-05,8.473575266796262e-05,0.0,2.9804453466880868e-05,0.0,16,128,0.3010109639756594,0.3012590910970424
credit_card_default,2026082821,1,none,iid16,0.0009895896190255929,0.0008653857167009326,0.0,0.00029162159695044366,6.249133269391813e-05,16,16,0.2856152903486838,0.2833746346551094
credit_card_default,2026082821,1,none,srswor16,0.0009895896190255929,0.0008653857167009326,0.0,0.00029162159695044366,0.0,8,8,0.2856152903486838,0.2833746346551094
credit_card_default,2026082821,1,none,strength1_16,0.0009895896190255929,0.0008653857167009326,0.0,0.00029162159695044366,1.3969730192166227e-05,16,16,0.2856152903486838,0.2833746346551094
credit_card_default,2026082821,1,none,strength2_16,0.0009895896190255929,0.0008653857167009326,0.0,0.00029162159695044366,0.0,16,16,0.2856152903486838,0.2833746346551094
credit_card_default,2026082821,1,default,iid16,0.0011495493378415281,0.0010512039323420362,0.0,0.00025921356295131577,7.217228990047408e-05,16,16,0.2876623150885587,0.28297665842115494
credit_card_default,2026082821,1,default,srswor16,0.0011495493378415281,0.0010512039323420362,0.0,0.00025921356295131577,0.0,8,8,0.2876623150885587,0.28297665842115494
credit_card_default,2026082821,1,default,strength1_16,0.0011495493378415281,0.0010512039323420362,0.0,0.00025921356295131577,1.3416179311114627e-05,16,16,0.2876623150885587,0.28297665842115494
credit_card_default,2026082821,1,default,strength2_16,0.0011495493378415281,0.0010512039323420362,0.0,0.00025921356295131577,0.0,16,16,0.2876623150885587,0.28297665842115494
credit_card_default,2026082821,8,default,iid16,0.00011954365614387115,0.000110760566508348,0.0,2.886845782910402e-05,7.436123676272926e-06,16,128,0.2822302295642657,0.28304124899973804
credit_card_default,2026082821,8,default,srswor16,0.00011954365614387115,0.000110760566508348,0.0,2.886845782910402e-05,0.0,8,64,0.2822302295642657,0.28304124899973804
credit_card_default,2026082821,8,default,strength1_16,0.00011954365614387115,0.000110760566508348,0.0,2.886845782910402e-05,1.6397391800518068e-06,16,128,0.2822302295642657,0.28304124899973804
credit_card_default,2026082821,8,default,strength2_16,0.00011954365614387115,0.000110760566508348,0.0,2.886845782910402e-05,0.0,16,128,0.2822302295642657,0.28304124899973804
german_credit_risk,2026082801,1,none,iid16,0.005946048163242688,0.003475193925183765,0.004255140131219708,0.0006286544450852062,0.00037138855547434225,16,16,0.3779681213614441,0.35764271612648135
german_credit_risk,2026082801,1,none,srswor16,0.005946048163242688,0.003475193925183765,0.004255140131219708,0.0006286544450852062,0.0001934150041198291,16,16,0.3779681213614441,0.35764271612648135
german_credit_risk,2026082801,1,none,strength1_16,0.005946048163242688,0.003475193925183765,0.004255140131219708,0.0006286544450852062,0.00016664321697688753,16,16,0.3779681213614441,0.35764271612648135
german_credit_risk,2026082801,1,none,strength2_16,0.005946048163242688,0.003475193925183765,0.004255140131219708,0.0006286544450852062,3.5175635310431576e-05,16,16,0.3779681213614441,0.35764271612648135
german_credit_risk,2026082801,1,default,iid16,0.006420188637597978,0.0032935441884217685,0.004824827318877191,0.0006567791039291916,0.00040154703048015555,16,16,0.3801424694512184,0.36023657577431706
german_credit_risk,2026082801,1,default,srswor16,0.006420188637597978,0.0032935441884217685,0.004824827318877191,0.0006567791039291916,0.00020976649890417013,16,16,0.3801424694512184,0.36023657577431706
german_credit_risk,2026082801,1,default,strength1_16,0.006420188637597978,0.0032935441884217685,0.004824827318877191,0.0006567791039291916,0.00016667525153617093,16,16,0.3801424694512184,0.36023657577431706
german_credit_risk,2026082801,1,default,strength2_16,0.006420188637597978,0.0032935441884217685,0.004824827318877191,0.0006567791039291916,3.129622830352662e-05,16,16,0.3801424694512184,0.36023657577431706
german_credit_risk,2026082801,8,default,iid16,0.002564810068319594,0.000515032829639894,0.00231461791904072,6.995890878260582e-05,0.00016135746310938972,16,128,0.363939666701929,0.35516396277789897
german_credit_risk,2026082801,8,default,srswor16,0.002564810068319594,0.000515032829639894,0.00231461791904072,6.995890878260582e-05,8.310897913322386e-05,16,128,0.363939666701929,0.35516396277789897
german_credit_risk,2026082801,8,default,strength1_16,0.002564810068319594,0.000515032829639894,0.00231461791904072,6.995890878260582e-05,2.4714382529882608e-05,16,128,0.363939666701929,0.35516396277789897
german_credit_risk,2026082801,8,default,strength2_16,0.002564810068319594,0.000515032829639894,0.00231461791904072,6.995890878260582e-05,3.409519370794058e-06,16,128,0.363939666701929,0.35516396277789897
german_credit_risk,2026082811,1,none,iid16,0.005253555695629963,0.003562814088238606,0.003700529494506369,0.0008283548137319367,0.0003322077183963003,16,16,0.32602624716612943,0.31387408660586535
german_credit_risk,2026082811,1,none,srswor16,0.005253555695629963,0.003562814088238606,0.003700529494506369,0.0008283548137319367,0.00017208611573267025,16,16,0.32602624716612943,0.31387408660586535
german_credit_risk,2026082811,1,none,strength1_16,0.005253555695629963,0.003562814088238606,0.003700529494506369,0.0008283548137319367,0.000197456838455293,16,16,0.32602624716612943,0.31387408660586535
german_credit_risk,2026082811,1,none,strength2_16,0.005253555695629963,0.003562814088238606,0.003700529494506369,0.0008283548137319367,3.9285433135005605e-05,16,16,0.32602624716612943,0.31387408660586535
german_credit_risk,2026082811,1,default,iid16,0.005194176905165346,0.0035769860704877175,0.003480709337347466,0.0006857123759491041,0.00032167327985766284,16,16,0.3210069869544425,0.3189336387117214
german_credit_risk,2026082811,1,default,srswor16,0.005194176905165346,0.0035769860704877175,0.003480709337347466,0.0006857123759491041,0.00016631601368086345,16,16,0.3210069869544425,0.3189336387117214
german_credit_risk,2026082811,1,default,strength1_16,0.005194176905165346,0.0035769860704877175,0.003480709337347466,0.0006857123759491041,0.00018095429371995986,16,16,0.3210069869544425,0.3189336387117214
german_credit_risk,2026082811,1,default,strength2_16,0.005194176905165346,0.0035769860704877175,0.003480709337347466,0.0006857123759491041,3.1306565081388015e-05,16,16,0.3210069869544425,0.3189336387117214
german_credit_risk,2026082811,8,default,iid16,0.001543900866657068,0.0004622626600373057,0.0013498456150372417,8.571427754177721e-05,9.943591250968316e-05,16,128,0.3195193380653494,0.3135037443791803
german_credit_risk,2026082811,8,default,srswor16,0.001543900866657068,0.0004622626600373057,0.0013498456150372417,8.571427754177721e-05,5.029755035226964e-05,16,128,0.3195193380653494,0.3135037443791803
german_credit_risk,2026082811,8,default,strength1_16,0.001543900866657068,0.0004622626600373057,0.0013498456150372417,8.571427754177721e-05,2.5176090615416e-05,16,128,0.3195193380653494,0.3135037443791803
german_credit_risk,2026082811,8,default,strength2_16,0.001543900866657068,0.0004622626600373057,0.0013498456150372417,8.571427754177721e-05,4.189156784496146e-06,16,128,0.3195193380653494,0.3135037443791803
german_credit_risk,2026082821,1,none,iid16,0.005113641841940592,0.0036617602525567798,0.0031872602261994,0.0005991351701366608,0.0003218680525662625,16,16,0.345824789153439,0.33997854864302746
german_credit_risk,2026082821,1,none,srswor16,0.005113641841940592,0.0036617602525567798,0.0031872602261994,0.0005991351701366608,0.00016555733061771288,16,16,0.345824789153439,0.33997854864302746
german_credit_risk,2026082821,1,none,strength1_16,0.005113641841940592,0.0036617602525567798,0.0031872602261994,0.0005991351701366608,0.00016856190258819403,16,16,0.345824789153439,0.33997854864302746
german_credit_risk,2026082821,1,none,strength2_16,0.005113641841940592,0.0036617602525567798,0.0031872602261994,0.0005991351701366608,2.7434587911623978e-05,16,16,0.345824789153439,0.33997854864302746
german_credit_risk,2026082821,1,default,iid16,0.005993296898804543,0.003919670202182013,0.0039764544990076875,0.0006013041453033326,0.0003799444812748041,16,16,0.35271875305652034,0.3387260291281352
german_credit_risk,2026082821,1,default,srswor16,0.005993296898804543,0.003919670202182013,0.0039764544990076875,0.0006013041453033326,0.00019341382149110553,16,16,0.35271875305652034,0.3387260291281352
german_credit_risk,2026082821,1,default,strength1_16,0.005993296898804543,0.003919670202182013,0.0039764544990076875,0.0006013041453033326,0.00017648114157834096,16,16,0.35271875305652034,0.3387260291281352
german_credit_risk,2026082821,1,default,strength2_16,0.005993296898804543,0.003919670202182013,0.0039764544990076875,0.0006013041453033326,3.159136484508597e-05,16,16,0.35271875305652034,0.3387260291281352
german_credit_risk,2026082821,8,default,iid16,0.0014325710936830944,0.00043747954524327897,0.0012197973742139401,8.411225929962291e-05,8.974852868685277e-05,16,128,0.33679147422114286,0.3367328930787442
german_credit_risk,2026082821,8,default,srswor16,0.0014325710936830944,0.00043747954524327897,0.0012197973742139401,8.411225929962291e-05,4.6756813700254736e-05,16,128,0.33679147422114286,0.3367328930787442
german_credit_risk,2026082821,8,default,strength1_16,0.0014325710936830944,0.00043747954524327897,0.0012197973742139401,8.411225929962291e-05,2.117491276476404e-05,16,128,0.33679147422114286,0.3367328930787442
german_credit_risk,2026082821,8,default,strength2_16,0.0014325710936830944,0.00043747954524327897,0.0012197973742139401,8.411225929962291e-05,4.618301279494708e-06,16,128,0.33679147422114286,0.3367328930787442
heloc_credit_risk,2026082801,1,none,iid16,0.000939200565073093,0.0008157917477065277,0.0,0.00033141883519453754,5.911004374222076e-05,16,16,0.37998226510991234,0.379824464909702
heloc_credit_risk,2026082801,1,none,srswor16,0.000939200565073093,0.0008157917477065277,0.0,0.00033141883519453754,0.0,8,8,0.37998226510991234,0.379824464909702
heloc_credit_risk,2026082801,1,none,strength1_16,0.000939200565073093,0.0008157917477065277,0.0,0.00033141883519453754,1.7648765079748894e-05,16,16,0.37998226510991234,0.379824464909702
heloc_credit_risk,2026082801,1,none,strength2_16,0.000939200565073093,0.0008157917477065277,0.0,0.00033141883519453754,0.0,16,16,0.37998226510991234,0.379824464909702
