dataset,model,task,split,strength3_design_count,joint_risk,through_triple_fraction,mean_member_loss,quotient_loss,iid64_residual,four_strength2_residual,sixteen_strength1_residual,sixteen_seed_blocks_residual,strength3_residual,strength3_expected_loss,component_reconstruction_error,ambiguity_error
compustat_kor_direction,onehot_linear,binclass,validation,27648,9.33748132200124e-13,1.0,0.5009209993582491,0.5009209993573153,1.4589814565626938e-14,6.525020721942961e-15,1.3594298872724476e-14,5.835925826250775e-14,-2.792598419361492e-32,0.5009209993573153,5.750475875677823e-31,6.045381209513305e-17
compustat_kor_direction,onehot_linear,binclass,test,27648,1.1334559538051883e-12,1.0000000000000002,0.499512825341797,0.49951282534066355,1.7710249278206068e-14,7.859186142991432e-15,1.651588170294702e-14,7.084099711282427e-14,4.753195102747698e-31,0.49951282534066355,3.984712056411404e-31,2.926796536600873e-17
compustat_kor_direction,ordinal_forest,binclass,validation,27648,0.0022780527525710498,0.9999999999999998,0.5119218923034015,0.5096438395508305,3.559457425892265e-05,2.4870157631056083e-05,3.1808803209111206e-05,3.3239497381415214e-05,1.6675961149069038e-21,0.5096438395508305,4.994578532900098e-22,6.938893903907228e-17
compustat_kor_direction,ordinal_forest,binclass,test,27648,0.002395495439144505,0.9999999999999998,0.5076253336698637,0.5052298382307193,3.742961623663289e-05,2.6641107196830352e-05,3.4137239078948643e-05,3.628343614790534e-05,9.529120656610879e-22,0.5052298382307193,9.416297890738788e-23,9.237402509576498e-17
compustat_kor_direction,native_histgb,binclass,validation,27648,0.0007791783967708598,0.9999720557506288,0.49351828590089364,0.4927391075041228,1.2174662449544685e-05,2.4062884578387753e-06,8.144190322002741e-06,7.96843288632833e-06,8.064279786741417e-10,0.4927391083105508,2.0100488885038572e-21,2.992397996059992e-17
compustat_kor_direction,native_histgb,binclass,test,27648,0.000806467783844246,0.999965711266483,0.4979521014656324,0.49714563368178816,1.2601059122566343e-05,2.68900822667482e-06,8.7591897567085e-06,8.510367363531053e-06,1.024176256678689e-09,0.4971456347059644,2.121718271198516e-21,1.3010426069826053e-18
compustat_kor_direction,catboost_native,binclass,validation,27648,0.0008789486031319928,1.0000000000000004,0.4943099007199061,0.4934309521167741,1.3733571923937387e-05,6.565978325663849e-06,1.2080438461554695e-05,1.1492431387453099e-05,-3.893827525590501e-23,0.4934309521167741,4.9399705201443705e-22,1.3444106938820255e-17
compustat_kor_direction,catboost_native,binclass,test,27648,0.0010025118031856271,1.0,0.4973254749463034,0.4963229631431177,1.5664246924775424e-05,7.22801929927013e-06,1.3446913379988345e-05,1.3147356680153987e-05,1.9493570858997735e-22,0.4963229631431177,4.642486487131906e-22,9.6710833785707e-17
compustat_kor_direction,onehot_adam_mlp,binclass,validation,27648,0.002516129730127944,0.8813678750382711,0.49449066103153116,0.49197453130140323,3.9314527033249125e-05,2.223424491567943e-05,3.2744517623250235e-05,3.138315503539283e-05,1.105532653942443e-05,0.4919855866279427,6.776263578034403e-21,7.806255641895632e-18
compustat_kor_direction,onehot_adam_mlp,binclass,test,27648,0.0023814325683666373,0.8781710902180672,0.49838891317405276,0.4960074806056861,3.720988388072871e-05,2.1246134799767797e-05,3.108124588842227e-05,2.9360308845391678e-05,1.0745456797159085e-05,0.49601822606248325,0.0,1.0842021724855044e-17
credit_card_default,onehot_linear,binclass,validation,1152,2.0507549343738623e-17,1.0,0.2972702068384168,0.29727020683841676,3.20430458495916e-19,-3.7427740130181634e-35,1.5778141223910288e-19,1.281721833983664e-18,7.52316384526264e-36,0.29727020683841676,7.52316384526264e-36,3.5003601887519204e-17
credit_card_default,onehot_linear,binclass,test,1152,2.060493799799385e-17,1.0000000000000002,0.28924859522345153,0.2892485952234515,3.219521562186539e-19,-2.635311397749716e-35,1.3819752926328486e-19,1.2878086248746156e-18,2.7083389842945504e-35,0.2892485952234515,2.7083389842945504e-35,3.4906213233263974e-17
credit_card_default,ordinal_forest,binclass,validation,1152,0.0012105470350513932,0.9999999999999998,0.27226648914474105,0.27105594210968964,1.891479742267802e-05,8.470329472543003e-22,1.4830276480939589e-05,1.451832809636712e-05,1.52121823370952e-19,0.27105594210968964,1.52121823370952e-19,1.929879867024198e-17
credit_card_default,ordinal_forest,binclass,test,1152,0.0012057276812715617,1.0000000000000002,0.274857007154636,0.27365127947336443,1.883949501986815e-05,4.235164736271502e-22,1.4750009220390201e-05,1.4901145792740128e-05,1.6363617749769015e-19,0.27365127947336443,1.6363617749769015e-19,2.2768245622195593e-17
credit_card_default,native_histgb,binclass,validation,1152,0.0010442764757138026,1.0,0.2686251182053684,0.2675808417296546,1.6316819933028165e-05,6.810975037828488e-10,9.765752833291699e-06,9.35229782230925e-06,1.2197274440461925e-19,0.2675808417296546,1.2197274440461925e-19,9.75781955236954e-18
credit_card_default,native_histgb,binclass,test,1152,0.001098311562032736,1.0000000000000002,0.27056410801905384,0.26946579645702107,1.71611181567615e-05,4.2087064164736573e-10,1.0030964304520389e-05,9.636375613861638e-06,1.5754812818929986e-19,0.26946579645702107,1.5754812818929986e-19,3.621235256101585e-17
credit_card_default,catboost_native,binclass,validation,1152,0.0005675203199613233,1.0000000000000004,0.26829825889767134,0.26773073857771007,8.867504999395677e-06,1.1266753328106417e-06,7.4329376309775285e-06,7.077346881014273e-06,7.464477847678522e-20,0.26773073857771007,7.464477847678522e-20,5.561957144850638e-17
credit_card_default,catboost_native,binclass,test,1152,0.0005821485991561956,1.0,0.2716526471971875,0.2710704985980314,9.096071861815556e-06,1.2209897357152657e-06,7.44820467862414e-06,7.629863249240415e-06,7.064784175692899e-20,0.2710704985980314,7.064784175692899e-20,7.741203511546502e-17
credit_card_default,onehot_adam_mlp,binclass,validation,1152,0.003269087895414272,0.9999999999999999,0.2754796587499667,0.2722105708545524,5.1079498365848e-05,1.838432680072856e-05,4.5592038581436114e-05,4.422831488275027e-05,4.482921873343385e-19,0.2722105708545524,4.482921873343385e-19,2.992397996059992e-17
credit_card_default,onehot_adam_mlp,binclass,test,1152,0.0033306370747177424,0.9999999999999999,0.2789074311606478,0.27557679408593005,5.2041204292464725e-05,1.8517770906697696e-05,4.608861334334418e-05,4.534729765742722e-05,4.777265822514254e-19,0.27557679408593005,4.777265822514254e-19,1.474514954580286e-17
credit_card_fraud,onehot_linear,binclass,validation,1152,4.399465725582443e-14,1.0,0.001770570900710085,0.0017705709006660903,6.874165196222567e-16,-5.970382827600431e-32,1.1637194305383363e-16,2.7496660784890264e-15,1.0168910106364605e-29,0.0017705709006660903,1.0168910106364605e-29,9.849929237087851e-20
credit_card_fraud,onehot_linear,binclass,test,1152,6.07516580740552e-15,0.9999999999999999,0.00279091278872709,0.002790912788721015,9.492446574071125e-17,-7.902331303063877e-33,5.6345064325205965e-18,3.7969786296284493e-16,3.93660080632751e-31,0.002790912788721015,3.93660080632751e-31,1.64194534741297e-19
credit_card_fraud,ordinal_forest,binclass,validation,1152,6.893760958742646e-06,1.0,0.0010638279525393575,0.0010569341915806151,1.0771501498035385e-07,3.308722450212111e-24,7.94141676408683e-08,7.430692476889104e-08,-4.963083675318166e-23,0.0010569341915806151,4.963083675318166e-23,2.270048298641525e-19
credit_card_fraud,ordinal_forest,binclass,test,1152,4.6415167776214305e-06,1.0,0.002257043141805876,0.0022524016250282546,7.252369965033485e-08,1.6543612251060553e-24,5.2147104604854644e-08,6.27706131579947e-08,-8.023651941764368e-23,0.0022524016250282546,8.023651941764368e-23,1.9397054492123478e-19
