dataset,model,method,metric,exact_metric,bias,rmse
openml-adult-1590,native_histgb,two_disjoint_pairs64,accuracy,0.8722489507626164,0.0,0.0
openml-adult-1590,catboost_native,disjoint_pair32,brier,0.18679824721206606,3.0304835827994585e-06,5.004317294528853e-05
openml-adult-1590,catboost_native,disjoint_pair32,log_loss,0.2949793534916054,4.702636455565805e-06,6.557916463770377e-05
openml-adult-1590,catboost_native,disjoint_pair32,roc_auc,0.9194550056584924,-3.388841312561828e-06,4.576578463103766e-05
openml-adult-1590,catboost_native,disjoint_pair32,accuracy,0.8649810625447846,-8.10719815232256e-05,0.00024106593600447984
openml-adult-1590,catboost_native,independent_pair32,brier,0.18679824721206606,3.61369281449251e-06,5.399823452073339e-05
openml-adult-1590,catboost_native,independent_pair32,log_loss,0.2949793534916054,5.841149440193754e-06,7.226535428960472e-05
openml-adult-1590,catboost_native,independent_pair32,roc_auc,0.9194550056584924,-3.6693237071671724e-06,4.9717797593438464e-05
openml-adult-1590,catboost_native,independent_pair32,accuracy,0.8649810625447846,-9.216814668854987e-05,0.0002529757257622201
openml-adult-1590,catboost_native,mutually_disjoint_pack64,brier,0.18679824721206606,-4.3543920186532494e-08,2.828719808908283e-05
openml-adult-1590,catboost_native,mutually_disjoint_pack64,log_loss,0.2949793534916054,-1.0181601945748187e-07,3.811033022175368e-05
openml-adult-1590,catboost_native,mutually_disjoint_pack64,roc_auc,0.9194550056584924,-4.3912348438837796e-07,2.642725677006826e-05
openml-adult-1590,catboost_native,mutually_disjoint_pack64,accuracy,0.8649810625447846,-2.729056837960078e-05,0.0001245927301550446
openml-adult-1590,catboost_native,two_disjoint_pairs64,brier,0.18679824721206606,1.4197339926362638e-06,3.433352218434651e-05
openml-adult-1590,catboost_native,two_disjoint_pairs64,log_loss,0.2949793534916054,1.6784076558533216e-06,4.657787227722489e-05
openml-adult-1590,catboost_native,two_disjoint_pairs64,roc_auc,0.9194550056584924,-1.677215562015345e-06,3.217383874347323e-05
openml-adult-1590,catboost_native,two_disjoint_pairs64,accuracy,0.8649810625447846,-3.49879081789718e-05,0.00015374673508930837
openml-adult-1590,onehot_adam_mlp,disjoint_pair32,brier,0.19737760908168123,6.157813413383681e-05,0.0001303293308634926
openml-adult-1590,onehot_adam_mlp,disjoint_pair32,log_loss,0.3083519525661444,0.0001028307299582117,0.00020233613710848563
openml-adult-1590,onehot_adam_mlp,disjoint_pair32,roc_auc,0.9125983730164762,-5.655783970895574e-05,0.00011653999621132372
openml-adult-1590,onehot_adam_mlp,disjoint_pair32,accuracy,0.8553587880028662,0.00020073062749510653,0.0005568282061088891
openml-adult-1590,onehot_adam_mlp,independent_pair32,brier,0.19737760908168123,7.253415501044677e-05,0.0001444506304432595
openml-adult-1590,onehot_adam_mlp,independent_pair32,log_loss,0.3083519525661444,0.00011995249015052113,0.00022498489064762112
openml-adult-1590,onehot_adam_mlp,independent_pair32,roc_auc,0.9125983730164762,-6.663021354747552e-05,0.00013095355864375447
openml-adult-1590,onehot_adam_mlp,independent_pair32,accuracy,0.8553587880028662,0.00022722147225915463,0.0006108213379097529
openml-adult-1590,onehot_adam_mlp,mutually_disjoint_pack64,brier,0.19737760908168123,2.1562272878151615e-05,6.720439365852687e-05
openml-adult-1590,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,0.3083519525661444,3.5545902302840354e-05,0.0001022747256459067
openml-adult-1590,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,0.9125983730164762,-2.1038934659613185e-05,6.134296354126501e-05
openml-adult-1590,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,0.8553587880028662,7.497408895455011e-06,0.00036751107107602484
openml-adult-1590,onehot_adam_mlp,two_disjoint_pairs64,brier,0.19737760908168123,3.074869331332164e-05,8.49372821274027e-05
openml-adult-1590,onehot_adam_mlp,two_disjoint_pairs64,log_loss,0.3083519525661444,5.3987373958859996e-05,0.0001314131292066296
openml-adult-1590,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,0.9125983730164762,-2.9046922089316922e-05,7.908200646458585e-05
openml-adult-1590,onehot_adam_mlp,two_disjoint_pairs64,accuracy,0.8553587880028662,7.737325980138228e-05,0.0004355668076790095
openml-bank-marketing-1461,onehot_linear,disjoint_pair32,brier,0.14437274962430643,-1.7312633450320206e-11,3.370117218138348e-10
openml-bank-marketing-1461,onehot_linear,disjoint_pair32,log_loss,0.243486612190875,1.7566956244698118e-11,3.238707989044694e-10
openml-bank-marketing-1461,onehot_linear,disjoint_pair32,roc_auc,0.9038344884475946,0.0,0.0
openml-bank-marketing-1461,onehot_linear,disjoint_pair32,accuracy,0.900464499004645,0.0,0.0
openml-bank-marketing-1461,onehot_linear,independent_pair32,brier,0.14437274962430643,-2.1216087968487646e-11,3.632200957820581e-10
openml-bank-marketing-1461,onehot_linear,independent_pair32,log_loss,0.243486612190875,1.45906681647736e-11,3.5187578158059656e-10
openml-bank-marketing-1461,onehot_linear,independent_pair32,roc_auc,0.9038344884475946,0.0,0.0
openml-bank-marketing-1461,onehot_linear,independent_pair32,accuracy,0.900464499004645,0.0,0.0
openml-bank-marketing-1461,onehot_linear,mutually_disjoint_pack64,brier,0.14437274962430643,-1.1370511059398056e-11,1.9225970141690437e-10
openml-bank-marketing-1461,onehot_linear,mutually_disjoint_pack64,log_loss,0.243486612190875,1.83698247043472e-12,1.7475115934124798e-10
openml-bank-marketing-1461,onehot_linear,mutually_disjoint_pack64,roc_auc,0.9038344884475946,0.0,0.0
openml-bank-marketing-1461,onehot_linear,mutually_disjoint_pack64,accuracy,0.900464499004645,0.0,0.0
openml-bank-marketing-1461,onehot_linear,two_disjoint_pairs64,brier,0.14437274962430643,-2.967572774971103e-12,2.3437721737952645e-10
openml-bank-marketing-1461,onehot_linear,two_disjoint_pairs64,log_loss,0.243486612190875,-4.911761264641407e-12,2.2470889177183637e-10
openml-bank-marketing-1461,onehot_linear,two_disjoint_pairs64,roc_auc,0.9038344884475946,0.0,0.0
openml-bank-marketing-1461,onehot_linear,two_disjoint_pairs64,accuracy,0.900464499004645,0.0,0.0
openml-bank-marketing-1461,ordinal_forest,disjoint_pair32,brier,0.1273245043084854,1.2105737664240692e-05,4.585372191064772e-05
openml-bank-marketing-1461,ordinal_forest,disjoint_pair32,log_loss,0.20330028581251486,2.2424762178414892e-05,9.605454544333674e-05
openml-bank-marketing-1461,ordinal_forest,disjoint_pair32,roc_auc,0.9315459842179633,-4.404135631994868e-05,0.0001162743398871533
openml-bank-marketing-1461,ordinal_forest,disjoint_pair32,accuracy,0.904777704047777,-0.00021211775602740664,0.0003744083876341114
openml-bank-marketing-1461,ordinal_forest,independent_pair32,brier,0.1273245043084854,1.3426891519101276e-05,4.88676938279591e-05
openml-bank-marketing-1461,ordinal_forest,independent_pair32,log_loss,0.20330028581251486,2.546214835542386e-05,0.00010505262174149616
openml-bank-marketing-1461,ordinal_forest,independent_pair32,roc_auc,0.9315459842179633,-4.770155582458095e-05,0.00012879040316016507
openml-bank-marketing-1461,ordinal_forest,independent_pair32,accuracy,0.904777704047777,-0.00021028170620436147,0.00037715786324246805
openml-bank-marketing-1461,ordinal_forest,mutually_disjoint_pack64,brier,0.1273245043084854,3.858956586218795e-06,2.4389908614405472e-05
openml-bank-marketing-1461,ordinal_forest,mutually_disjoint_pack64,log_loss,0.20330028581251486,6.523438111670157e-06,5.1196633572060324e-05
openml-bank-marketing-1461,ordinal_forest,mutually_disjoint_pack64,roc_auc,0.9315459842179633,-1.4560333746387781e-05,6.163815598961248e-05
openml-bank-marketing-1461,ordinal_forest,mutually_disjoint_pack64,accuracy,0.904777704047777,-0.00016826856613579022,0.0002856247720553218
openml-bank-marketing-1461,ordinal_forest,two_disjoint_pairs64,brier,0.1273245043084854,5.362413762784933e-06,3.250437636157951e-05
openml-bank-marketing-1461,ordinal_forest,two_disjoint_pairs64,log_loss,0.20330028581251486,9.138334118878431e-06,6.871734240443416e-05
openml-bank-marketing-1461,ordinal_forest,two_disjoint_pairs64,roc_auc,0.9315459842179633,-2.141650246156369e-05,8.28702559304316e-05
openml-bank-marketing-1461,ordinal_forest,two_disjoint_pairs64,accuracy,0.904777704047777,-0.0001859810467816648,0.00031732135952050616
openml-bank-marketing-1461,native_histgb,disjoint_pair32,brier,0.12397975648530686,0.0,0.0
openml-bank-marketing-1461,native_histgb,disjoint_pair32,log_loss,0.1964051042380779,2.7755575615628914e-17,2.7755575615628914e-17
openml-bank-marketing-1461,native_histgb,disjoint_pair32,roc_auc,0.9355253512696471,0.0,0.0
openml-bank-marketing-1461,native_histgb,disjoint_pair32,accuracy,0.9082061490820615,0.0,0.0
openml-bank-marketing-1461,native_histgb,independent_pair32,brier,0.12397975648530686,0.0,0.0
openml-bank-marketing-1461,native_histgb,independent_pair32,log_loss,0.1964051042380779,2.7755575615628914e-17,2.7755575615628914e-17
openml-bank-marketing-1461,native_histgb,independent_pair32,roc_auc,0.9355253512696471,0.0,0.0
openml-bank-marketing-1461,native_histgb,independent_pair32,accuracy,0.9082061490820615,0.0,0.0
openml-bank-marketing-1461,native_histgb,mutually_disjoint_pack64,brier,0.12397975648530686,0.0,0.0
openml-bank-marketing-1461,native_histgb,mutually_disjoint_pack64,log_loss,0.1964051042380779,2.7755575615628914e-17,2.7755575615628914e-17
openml-bank-marketing-1461,native_histgb,mutually_disjoint_pack64,roc_auc,0.9355253512696471,0.0,0.0
openml-bank-marketing-1461,native_histgb,mutually_disjoint_pack64,accuracy,0.9082061490820615,0.0,0.0
openml-bank-marketing-1461,native_histgb,two_disjoint_pairs64,brier,0.12397975648530686,0.0,0.0
openml-bank-marketing-1461,native_histgb,two_disjoint_pairs64,log_loss,0.1964051042380779,2.7755575615628914e-17,2.7755575615628914e-17
openml-bank-marketing-1461,native_histgb,two_disjoint_pairs64,roc_auc,0.9355253512696471,0.0,0.0
openml-bank-marketing-1461,native_histgb,two_disjoint_pairs64,accuracy,0.9082061490820615,0.0,0.0
openml-bank-marketing-1461,catboost_native,disjoint_pair32,brier,0.1293153676902975,5.0948205002110435e-06,6.693025957428933e-05
openml-bank-marketing-1461,catboost_native,disjoint_pair32,log_loss,0.2094794596209031,1.032467326259325e-05,0.00013000629427719948
openml-bank-marketing-1461,catboost_native,disjoint_pair32,roc_auc,0.9255072053369499,-1.5650763365077937e-05,0.00015511572826427332
openml-bank-marketing-1461,catboost_native,disjoint_pair32,accuracy,0.9063260340632603,-0.00023026224839632983,0.000329001249925368
openml-bank-marketing-1461,catboost_native,independent_pair32,brier,0.1293153676902975,4.921426122412654e-06,7.336756801677187e-05
openml-bank-marketing-1461,catboost_native,independent_pair32,log_loss,0.2094794596209031,9.268060436017702e-06,0.0001427181777615824
openml-bank-marketing-1461,catboost_native,independent_pair32,roc_auc,0.9255072053369499,-1.4779182693391802e-05,0.00016793562695103527
openml-bank-marketing-1461,catboost_native,independent_pair32,accuracy,0.9063260340632603,-0.0002675232595111185,0.00034991989529453986
openml-bank-marketing-1461,catboost_native,mutually_disjoint_pack64,brier,0.1293153676902975,2.326901577469451e-06,3.799364304219486e-05
openml-bank-marketing-1461,catboost_native,mutually_disjoint_pack64,log_loss,0.2094794596209031,4.960056760215621e-06,7.417411742153111e-05
openml-bank-marketing-1461,catboost_native,mutually_disjoint_pack64,roc_auc,0.9255072053369499,-8.209321118873478e-06,8.82399000680937e-05
openml-bank-marketing-1461,catboost_native,mutually_disjoint_pack64,accuracy,0.9063260340632603,-0.00013241159312095288,0.00022515065078107519
openml-bank-marketing-1461,catboost_native,two_disjoint_pairs64,brier,0.1293153676902975,1.7995426898029547e-06,4.620197550429029e-05
openml-bank-marketing-1461,catboost_native,two_disjoint_pairs64,log_loss,0.2094794596209031,3.2801837989452026e-06,8.99573931920621e-05
openml-bank-marketing-1461,catboost_native,two_disjoint_pairs64,roc_auc,0.9255072053369499,-6.7077838110301885e-06,0.00010716337488351815
openml-bank-marketing-1461,catboost_native,two_disjoint_pairs64,accuracy,0.9063260340632603,-0.00016470446942043807,0.0002531455993865747
openml-bank-marketing-1461,onehot_adam_mlp,disjoint_pair32,brier,0.12813776915821842,7.87912494989594e-05,0.00018514131541471054
openml-bank-marketing-1461,onehot_adam_mlp,disjoint_pair32,log_loss,0.20511627394158616,0.00016110356471217284,0.000336736446960337
openml-bank-marketing-1461,onehot_adam_mlp,disjoint_pair32,roc_auc,0.9275947926097943,-0.0001130962917720304,0.00027307762021628766
openml-bank-marketing-1461,onehot_adam_mlp,disjoint_pair32,accuracy,0.9083167440831674,-0.00013673171035167631,0.000455811472435864
openml-bank-marketing-1461,onehot_adam_mlp,independent_pair32,brier,0.12813776915821842,9.224616256624926e-05,0.00019825888211403087
openml-bank-marketing-1461,onehot_adam_mlp,independent_pair32,log_loss,0.20511627394158616,0.00018956299839555302,0.00036656564073766926
openml-bank-marketing-1461,onehot_adam_mlp,independent_pair32,roc_auc,0.9275947926097943,-0.00013195840042267196,0.0003011683252082434
openml-bank-marketing-1461,onehot_adam_mlp,independent_pair32,accuracy,0.9083167440831674,-0.0001887891229816242,0.0004933142603475373
openml-bank-marketing-1461,onehot_adam_mlp,mutually_disjoint_pack64,brier,0.12813776915821842,2.348511150433011e-05,9.871561453941178e-05
openml-bank-marketing-1461,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,0.20511627394158616,4.776151888966036e-05,0.00017443133584627414
openml-bank-marketing-1461,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,0.9275947926097943,-3.531052035695033e-05,0.00015005036289847124
openml-bank-marketing-1461,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,0.9083167440831674,-0.00010206276957529746,0.00036798879278579944
openml-bank-marketing-1461,onehot_adam_mlp,two_disjoint_pairs64,brier,0.12813776915821842,4.309829414928971e-05,0.0001280205207810295
openml-bank-marketing-1461,onehot_adam_mlp,two_disjoint_pairs64,log_loss,0.20511627394158616,8.548431925293817e-05,0.000226795157632519
openml-bank-marketing-1461,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,0.9275947926097943,-6.514415216895479e-05,0.0001932934120696602
openml-bank-marketing-1461,onehot_adam_mlp,two_disjoint_pairs64,accuracy,0.9083167440831674,-0.00010044272561378668,0.0003946913575925455
openml-titanic-40945,onehot_linear,disjoint_pair32,brier,0.03931095572555955,-1.0270105078868941e-16,2.2712668083875664e-15
openml-titanic-40945,onehot_linear,disjoint_pair32,log_loss,0.08791373067230004,-9.71445146547012e-17,9.71445146547012e-17
openml-titanic-40945,onehot_linear,disjoint_pair32,roc_auc,0.993641975308642,0.0,0.0
openml-titanic-40945,onehot_linear,disjoint_pair32,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,onehot_linear,independent_pair32,brier,0.03931095572555955,-4.002061269187118e-17,2.549413691146677e-15
openml-titanic-40945,onehot_linear,independent_pair32,log_loss,0.08791373067230004,-9.71445146547012e-17,9.71445146547012e-17
openml-titanic-40945,onehot_linear,independent_pair32,roc_auc,0.993641975308642,0.0,0.0
openml-titanic-40945,onehot_linear,independent_pair32,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,onehot_linear,mutually_disjoint_pack64,brier,0.03931095572555955,-2.4435206462392056e-17,1.2948393371887887e-15
openml-titanic-40945,onehot_linear,mutually_disjoint_pack64,log_loss,0.08791373067230004,-9.71445146547012e-17,9.71445146547012e-17
openml-titanic-40945,onehot_linear,mutually_disjoint_pack64,roc_auc,0.993641975308642,0.0,0.0
openml-titanic-40945,onehot_linear,mutually_disjoint_pack64,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,onehot_linear,two_disjoint_pairs64,brier,0.03931095572555955,-8.852510738344144e-17,1.6708865052845286e-15
openml-titanic-40945,onehot_linear,two_disjoint_pairs64,log_loss,0.08791373067230004,-9.71445146547012e-17,9.71445146547012e-17
openml-titanic-40945,onehot_linear,two_disjoint_pairs64,roc_auc,0.993641975308642,0.0,0.0
openml-titanic-40945,onehot_linear,two_disjoint_pairs64,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,ordinal_forest,disjoint_pair32,brier,0.06968991560069533,8.15709404016961e-06,0.0005555080604118721
openml-titanic-40945,ordinal_forest,disjoint_pair32,log_loss,0.17500118772056733,6.617911073105923e-06,0.0011579310183275806
openml-titanic-40945,ordinal_forest,disjoint_pair32,roc_auc,0.9967901234567901,-2.14602623456406e-05,0.00010388049396477662
openml-titanic-40945,ordinal_forest,disjoint_pair32,accuracy,0.9694656488549618,0.001408933683206127,0.002461804322584752
openml-titanic-40945,ordinal_forest,independent_pair32,brier,0.06968991560069533,3.0621956371830624e-05,0.000614783550254315
openml-titanic-40945,ordinal_forest,independent_pair32,log_loss,0.17500118772056733,4.09354196204209e-05,0.0012883475627451463
openml-titanic-40945,ordinal_forest,independent_pair32,roc_auc,0.9967901234567901,-2.7970679012305792e-05,0.00010819678751835176
openml-titanic-40945,ordinal_forest,independent_pair32,accuracy,0.9694656488549618,0.0014163883587786454,0.0025189303532852014
openml-titanic-40945,ordinal_forest,mutually_disjoint_pack64,brier,0.06968991560069533,3.674587711038885e-07,0.00030970655906555295
openml-titanic-40945,ordinal_forest,mutually_disjoint_pack64,log_loss,0.17500118772056733,-1.3103203682020455e-06,0.0006525222601734997
openml-titanic-40945,ordinal_forest,mutually_disjoint_pack64,roc_auc,0.9967901234567901,-1.0669849536999168e-05,6.844596836114409e-05
openml-titanic-40945,ordinal_forest,mutually_disjoint_pack64,accuracy,0.9694656488549618,0.000354097089694662,0.001186769366777952
openml-titanic-40945,ordinal_forest,two_disjoint_pairs64,brier,0.06968991560069533,2.151584427623566e-05,0.0003868876240682359
openml-titanic-40945,ordinal_forest,two_disjoint_pairs64,log_loss,0.17500118772056733,3.39271785964613e-05,0.0008046675196457813
openml-titanic-40945,ordinal_forest,two_disjoint_pairs64,roc_auc,0.9967901234567901,-1.3925057870330516e-05,7.932440275829467e-05
openml-titanic-40945,ordinal_forest,two_disjoint_pairs64,accuracy,0.9694656488549618,0.0007268308683206217,0.0017243359130249484
openml-titanic-40945,native_histgb,disjoint_pair32,brier,0.04534663162173038,-1.893964829803932e-12,6.834352144347199e-11
openml-titanic-40945,native_histgb,disjoint_pair32,log_loss,0.09988225228351433,-2.4845817935058127e-11,8.965614482600722e-10
openml-titanic-40945,native_histgb,disjoint_pair32,roc_auc,0.9906172839506173,0.0,0.0
openml-titanic-40945,native_histgb,disjoint_pair32,accuracy,0.9770992366412213,0.0,0.0
openml-titanic-40945,native_histgb,independent_pair32,brier,0.04534663162173038,2.2096187930037946e-12,7.744200313288967e-11
openml-titanic-40945,native_histgb,independent_pair32,log_loss,0.09988225228351433,2.8986879235348532e-11,1.0159194859152905e-09
openml-titanic-40945,native_histgb,independent_pair32,roc_auc,0.9906172839506173,0.0,0.0
openml-titanic-40945,native_histgb,independent_pair32,accuracy,0.9770992366412213,0.0,0.0
openml-titanic-40945,native_histgb,mutually_disjoint_pack64,brier,0.04534663162173038,9.469793655833558e-13,3.933825499266467e-11
openml-titanic-40945,native_histgb,mutually_disjoint_pack64,log_loss,0.09988225228351433,1.2422937434612355e-11,5.160571239919032e-10
openml-titanic-40945,native_histgb,mutually_disjoint_pack64,roc_auc,0.9906172839506173,0.0,0.0
openml-titanic-40945,native_histgb,mutually_disjoint_pack64,accuracy,0.9770992366412213,0.0,0.0
openml-titanic-40945,native_histgb,two_disjoint_pairs64,brier,0.04534663162173038,3.6826809234492136e-13,4.876404732250171e-11
openml-titanic-40945,native_histgb,two_disjoint_pairs64,log_loss,0.09988225228351433,4.831150941537327e-12,6.397089659907127e-10
openml-titanic-40945,native_histgb,two_disjoint_pairs64,roc_auc,0.9906172839506173,0.0,0.0
openml-titanic-40945,native_histgb,two_disjoint_pairs64,accuracy,0.9770992366412213,0.0,0.0
openml-titanic-40945,catboost_native,disjoint_pair32,brier,0.03622745560642037,-1.8466222042943625e-07,2.6408911220476748e-05
openml-titanic-40945,catboost_native,disjoint_pair32,log_loss,0.07661094252097196,9.547502489815703e-07,8.588614577752e-05
openml-titanic-40945,catboost_native,disjoint_pair32,roc_auc,0.9960493827160494,5.648389274690924e-05,8.80399205805855e-05
openml-titanic-40945,catboost_native,disjoint_pair32,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,catboost_native,independent_pair32,brier,0.03622745560642037,5.914550985001803e-07,2.988570201461549e-05
openml-titanic-40945,catboost_native,independent_pair32,log_loss,0.07661094252097196,1.0426116734810117e-06,9.260535380489495e-05
openml-titanic-40945,catboost_native,independent_pair32,roc_auc,0.9960493827160494,6.540557484567555e-05,9.592837005521817e-05
openml-titanic-40945,catboost_native,independent_pair32,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,catboost_native,mutually_disjoint_pack64,brier,0.03622745560642037,2.6973881071655102e-08,1.5742779385848926e-05
openml-titanic-40945,catboost_native,mutually_disjoint_pack64,log_loss,0.07661094252097196,-4.531770136050311e-07,5.0484608268786346e-05
openml-titanic-40945,catboost_native,mutually_disjoint_pack64,roc_auc,0.9960493827160494,3.906249999999602e-05,7.066612300930999e-05
openml-titanic-40945,catboost_native,mutually_disjoint_pack64,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,catboost_native,two_disjoint_pairs64,brier,0.03622745560642037,3.0949951256040387e-07,1.8400179167883576e-05
openml-titanic-40945,catboost_native,two_disjoint_pairs64,log_loss,0.07661094252097196,8.535035597017628e-07,5.874184733460659e-05
openml-titanic-40945,catboost_native,two_disjoint_pairs64,roc_auc,0.9960493827160494,5.009403935184772e-05,8.053482154763869e-05
openml-titanic-40945,catboost_native,two_disjoint_pairs64,accuracy,0.9809160305343512,0.0,0.0
openml-titanic-40945,onehot_adam_mlp,disjoint_pair32,brier,0.07817958088774778,0.00010005571235215163,0.001891065631561892
openml-titanic-40945,onehot_adam_mlp,disjoint_pair32,log_loss,0.15553206074747464,0.00011684682446709603,0.0041081971078732495
openml-titanic-40945,onehot_adam_mlp,disjoint_pair32,roc_auc,0.9919135802469136,-0.00017192322530862217,0.0003072402583651838
