dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
kdd17_stock_direction,onehot_adam_mlp,binclass,test,3456,27648,0.01672002643386834,0.15216357153599927,0.47841065593094245,0.5287357243791051,0.5120156979452367,0.0010450016521167712,0.0009626204417960301,0.0009536032012558063,0.0007806028381460947,2.6020852139652106e-18,3.2526065174565133e-19,0.5127963007833828,0.253012819104263,0.1890855375046182,0.18141755699004192,True,4.5102810375396984e-17
kdd17_stock_return,onehot_linear,regression,validation,576,13824,0.0,0.0,0.0,0.3773402016726704,0.37734020167267046,0.0,0.0,0.0,0.0,0.0,0.0,0.37734020167267046,0.0,0.0,0.0,False,5.551115123125783e-17
kdd17_stock_return,onehot_linear,regression,test,576,13824,0.0,0.0,0.0,0.5613042477340585,0.5613042477340585,0.0,0.0,0.0,0.0,0.0,0.0,0.5613042477340585,0.0,0.0,0.0,False,0.0
kdd17_stock_return,ordinal_forest,regression,validation,576,13824,0.0026253929088457125,0.18424152134980498,0.6036723013212942,0.3666080883732768,0.363982695464431,0.00016408705680285703,0.0001495706568290764,0.00016504747917200213,0.00011561288107669046,0.0,2.710505431213761e-20,0.3640983083455077,0.2954174245711899,0.22703501122677805,0.2995174379112694,True,6.808789643208968e-17
kdd17_stock_return,ordinal_forest,regression,test,576,13824,0.004176040985139152,0.20125110186559356,0.6652406858670618,0.558819769824968,0.5546437288398289,0.000261002561571197,0.00023913488306543984,0.00024233060769673028,0.00015532984621958025,4.336808689942018e-19,0.0,0.5547990586860485,0.4048723304303321,0.35045090775370547,0.3590168089126775,True,1.3444106938820255e-16
kdd17_stock_return,native_histgb,regression,validation,576,13824,0.0008666262788416268,1.0,1.0,0.36405793599922764,0.363191309720386,5.416414242760167e-05,5.717472393966527e-21,0.0,3.0636701937432763e-21,8.30041676080658e-20,2.0884593564113334e-21,0.363191309720386,0.9999999999999999,0.46415653935185186,0.0,False,2.667137344314341e-17
kdd17_stock_return,native_histgb,regression,test,576,13824,0.004962668152888807,0.9999728933326926,0.9999999999999998,0.5573739087017311,0.5524112405488422,0.0003101667595555504,1.121011621473286e-08,1.121011621474269e-08,-2.4616895029578104e-21,3.050377401299549e-19,3.196403110145122e-20,0.5524112405488422,1.0,1.0000000000002196,1.0000000000002196,True,1.205632815803881e-16
kdd17_stock_return,catboost_native,regression,validation,576,13824,0.0006521410368197605,0.4022720152758705,1.0,0.3638963946526521,0.36324425361583235,4.075881480123503e-05,3.2483578974514985e-05,3.224576609079815e-05,1.6940658945086007e-21,8.131516293641283e-20,5.0462827410999985e-22,0.36324425361583235,1.0,1.0,1.0,False,3.903127820947816e-18
kdd17_stock_return,catboost_native,regression,test,576,13824,0.0024776055356572303,0.38260006891198356,1.0000000000000002,0.5581194896244129,0.5556418840887557,0.0001548503459785769,0.0001274727905815052,0.0001225026939595726,9.317362419797304e-21,2.168404344971009e-19,5.0811123983642996e-21,0.5556418840887557,0.9999999999999999,0.9999999999999999,0.9999999999999999,False,4.336808689942018e-18
kdd17_stock_return,onehot_adam_mlp,regression,validation,576,13824,0.016049253764045993,0.3782268817961737,0.8059737388977751,0.38783926863036033,0.3717900148663143,0.0010030783602528745,0.0007450835269952074,0.0007385439570534018,0.00034599741125762823,1.3010426069826053e-18,0.0,0.3721360122775719,0.6550644247071558,0.5356260087335768,0.5315141259322358,True,4.163336342344337e-17
kdd17_stock_return,onehot_adam_mlp,regression,test,576,13824,0.024311506728746483,0.40527959431420535,0.8213324325703443,0.5967348549356218,0.5724233482068753,0.0015194691705466552,0.001084221379607896,0.0010994584442388826,0.0004826308630860923,8.673617379884035e-19,3.2526065174565133e-19,0.5729059790699614,0.6823687690139462,0.5548594851905302,0.5610285539985087,True,6.938893903907228e-18
polish_bankruptcy_1year,onehot_linear,binclass,validation,144,1152,1.4992628630515657e-17,0.6777697319273681,1.0000000000000002,0.07611445780559858,0.07611445780559857,9.370392894072286e-19,4.0258989522703977e-19,3.748157157628914e-18,-9.046604523928325e-35,3.851859888774472e-34,3.7503910806752424e-35,0.07611445780559857,1.0,1.0000000000000002,1.0,False,1.1148408227012e-18
polish_bankruptcy_1year,onehot_linear,binclass,test,144,1152,1.395119178981076e-17,0.6377462615973657,1.0,0.0762385770496414,0.07623857704964139,8.719494868631726e-19,4.211559484192572e-19,3.48779794745269e-18,-2.3274788146281293e-35,1.925929944387236e-34,3.0957559030211907e-35,0.07623857704964139,1.0,1.0,1.0,False,7.340398199630471e-20
polish_bankruptcy_1year,ordinal_forest,binclass,validation,144,1152,0.0003637656380001029,0.42174459129440084,1.0000000000000002,0.05177588607406592,0.05141212043606583,2.273535237500643e-05,1.7529120639566883e-05,1.6833999498911665e-05,8.470329472543003e-22,2.710505431213761e-20,6.636729670643835e-22,0.05141212043606583,1.0,1.0,1.0,True,1.0625181290357943e-17
polish_bankruptcy_1year,ordinal_forest,binclass,test,144,1152,0.00035727496130156627,0.4158126102087361,1.0000000000000002,0.0572744824856318,0.05691720752433025,2.2329685081347892e-05,1.739296059004474e-05,1.805693040131981e-05,0.0,2.710505431213761e-20,1.8802197141569697e-22,0.05691720752433025,1.0,1.0,1.0,True,1.6317242695906842e-17
polish_bankruptcy_1year,native_histgb,binclass,validation,144,1152,0.00010010729188904448,1.0,1.0,0.035342671718425894,0.03524256442653685,6.25670574306528e-06,2.117582368135751e-22,2.5026822972261123e-05,-7.833400400877172e-22,7.914555597976922e-23,2.4065732334900455e-22,0.03524256442653685,1.0000000000000002,4.69921875,1.0,False,1.7076184216646695e-18
polish_bankruptcy_1year,native_histgb,binclass,test,144,1152,5.6924411487560374e-05,1.0,1.0,0.041412271415680185,0.041355347004192626,3.5577757179725234e-06,3.1763735522036263e-22,1.4231102871890095e-05,-2.903403950061127e-22,7.438928184087315e-22,1.8247458005246096e-23,0.041355347004192626,1.0,1.9140625,1.0,False,1.2061749168901237e-18
