dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
openml-titanic-40945,catboost_native,binclass,validation,3456,27648,0.0001815774198778831,0.6964337441912248,0.9019661264175473,0.03395066988681943,0.03376909246694155,1.1348588742367694e-05,4.098933184708451e-06,4.752483964449991e-06,1.9778597584151517e-06,3.3881317890172014e-21,1.2705494208814505e-21,0.033771070326699966,0.8257175580756393,0.5174696270254444,0.583826105840622,True,1.5720931501039814e-18
openml-titanic-40945,catboost_native,binclass,test,3456,27648,0.00011949287452047778,0.6446627895014134,0.8958138096104828,0.03642980851219514,0.036310315637674666,7.468304657529861e-06,3.192535742908651e-06,3.691047626697451e-06,1.3832785972201328e-06,6.776263578034403e-21,8.470329472543003e-22,0.03631169891627189,0.8147801059741915,0.5667147657492294,0.625234151080891,False,2.087089182034596e-18
openml-titanic-40945,onehot_adam_mlp,binclass,validation,3456,27648,0.003768180064555188,0.33026465756858653,0.6521220497007474,0.05755300174471219,0.053784821680157,0.00023551125403469924,0.00017843781099847588,0.00024134108662744603,0.00010930122735137146,6.505213034913027e-19,8.131516293641283e-20,0.05389412290750837,0.5358980707764077,0.387454784724382,0.5471089117946261,True,2.6020852139652106e-18
openml-titanic-40945,onehot_adam_mlp,binclass,test,3456,27648,0.0031465662997006783,0.3057952621130319,0.6475660465605411,0.0669711516903059,0.06382458539060523,0.0001966603937312924,0.00015509125946128302,0.0001871633822722056,9.229332422120021e-05,4.336808689942018e-19,6.776263578034403e-20,0.06391687871482643,0.5306969417171741,0.40490957039239006,0.5068836483892389,True,7.806255641895632e-18
openml-churn-40701,onehot_linear,binclass,validation,3456,27648,2.230967019699976e-14,0.18448686930145433,0.7005307528257955,0.18321893646893245,0.18321893646891013,1.394354387312485e-15,1.3305674117506012e-15,5.57741754924994e-15,7.423400154000338e-16,5.5220263365470826e-30,0.0,0.18321893646891088,0.46761022724585877,0.4420876320551458,0.8669025568114647,False,5.81259796588539e-18
openml-churn-40701,onehot_linear,binclass,test,3456,27648,2.406307510412608e-14,0.19919829637740885,0.6996983747080591,0.18652647490529145,0.1865264749052674,1.50394219400788e-15,1.4050853902793465e-15,6.01576877603152e-15,8.029089514767896e-16,3.944304526105059e-30,2.9582283945787943e-31,0.1865264749052682,0.466130443925438,0.42856928338201394,0.8665326109813595,False,1.0089546241888158e-18
openml-churn-40701,ordinal_forest,binclass,validation,3456,27648,0.0031010840721158554,0.7892595690449151,0.9067516378480301,0.10808717075705351,0.10498608668493767,0.00019381775450724096,4.6427788076015884e-05,0.000620501050245179,3.213011229115171e-05,0.0,3.3881317890172014e-20,0.10501821679722882,0.8342251339520532,0.3079551358650705,0.9482190847566557,True,1.0408340855860843e-17
openml-churn-40701,ordinal_forest,binclass,test,3456,27648,0.0031828081712901,0.7880078790836854,0.9038592464465485,0.10566079256221264,0.10247798439092254,0.00019892551070563124,4.772758855835506e-05,0.0006352618371713104,3.3999730667101446e-05,2.710505431213761e-20,2.0328790734103208e-20,0.10251198412158964,0.829083104793864,0.2876294048350878,0.9464791859393046,True,2.6020852139652106e-18
openml-churn-40701,native_histgb,binclass,validation,3456,27648,0.0007186974033278306,0.8233574514668701,1.0,0.07538470076419124,0.07466600336086342,4.491858770798941e-05,1.0579378412330894e-05,0.00017967435083195764,7.06246806997775e-21,6.776263578034403e-20,6.650039790281424e-22,0.07466600336086342,0.9999999999999999,0.9999999999999993,1.0,True,1.0733601507606494e-17
openml-churn-40701,native_histgb,binclass,test,3456,27648,0.0006970112611448189,0.837354461207407,0.9999999999999997,0.06911001669871854,0.06841300543757371,4.356320382155118e-05,9.447147676116979e-06,0.0001742528152862047,4.1028158382630173e-22,7.453889935837843e-20,5.851111832892787e-21,0.06841300543757371,1.0,1.0,1.0,True,6.5052130349130266e-18
