panel,dataset,task,model,method,product_cells,score_bias,absolute_bias,score_rmse,max_absolute_score_error,clip_epsilon
confirmation,polish_bankruptcy_4year,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_linear,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_linear,independent_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_linear,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_linear,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,ordinal_forest,disjoint_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,ordinal_forest,independent_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,ordinal_forest,mutually_disjoint_pack64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,ordinal_forest,two_disjoint_pairs64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,native_histgb,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,catboost_native,disjoint_pair32,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,catboost_native,independent_pair32,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,catboost_native,mutually_disjoint_pack64,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,catboost_native,two_disjoint_pairs64,32,4.163336342344337e-17,4.163336342344337e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_adam_mlp,disjoint_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_adam_mlp,independent_pair32,32,0.00029272712147554447,0.00029272712147554447,0.004503370860315872,0.013496480122276833,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
confirmation,polish_bankruptcy_5year,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_linear,disjoint_pair32,128,8.474909662936625e-11,8.474909662936625e-11,3.8065479035173204e-09,9.377752019368302e-09,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_linear,independent_pair32,128,-1.1884537798323436e-10,1.1884537798323436e-10,4.087173021055161e-09,9.377807752564138e-09,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_linear,mutually_disjoint_pack64,128,-1.9185875110849793e-11,1.9185875110849793e-11,2.13752638962658e-09,7.559512460453277e-09,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_linear,two_disjoint_pairs64,128,-2.0140555889724965e-11,2.0140555889724965e-11,2.693847806118825e-09,8.168802190233748e-09,1e-12
menu_repeat,compustat_kor_direction,binclass,ordinal_forest,disjoint_pair32,128,4.090028901448939e-05,4.090028901448939e-05,0.0001949049848185555,0.0006027510421019455,1e-12
menu_repeat,compustat_kor_direction,binclass,ordinal_forest,independent_pair32,128,5.124912571674578e-05,5.124912571674578e-05,0.0002132158715664736,0.0007442712218224123,1e-12
menu_repeat,compustat_kor_direction,binclass,ordinal_forest,mutually_disjoint_pack64,128,1.7573394083147953e-05,1.7573394083147953e-05,0.00010697178199222461,0.0003521805266648581,1e-12
menu_repeat,compustat_kor_direction,binclass,ordinal_forest,two_disjoint_pairs64,128,2.1761113875862215e-05,2.1761113875862215e-05,0.0001395311255993863,0.0005088762474128039,1e-12
menu_repeat,compustat_kor_direction,binclass,native_histgb,disjoint_pair32,128,-2.073602479502057e-06,2.073602479502057e-06,0.00013219064683313528,0.0003723262706246677,1e-12
menu_repeat,compustat_kor_direction,binclass,native_histgb,independent_pair32,128,-3.2171250305967902e-06,3.2171250305967902e-06,0.00014358188443336194,0.0004070853010107456,1e-12
menu_repeat,compustat_kor_direction,binclass,native_histgb,mutually_disjoint_pack64,128,1.6981868247167853e-06,1.6981868247167853e-06,7.435601137930392e-05,0.00027579029911872777,1e-12
menu_repeat,compustat_kor_direction,binclass,native_histgb,two_disjoint_pairs64,128,3.603714808120273e-06,3.603714808120273e-06,9.285402906639345e-05,0.000311528418809881,1e-12
menu_repeat,compustat_kor_direction,binclass,catboost_native,disjoint_pair32,128,1.2056449067432418e-05,1.2056449067432418e-05,0.0001210567372589948,0.00046184215162048403,1e-12
menu_repeat,compustat_kor_direction,binclass,catboost_native,independent_pair32,128,1.677840483205184e-05,1.677840483205184e-05,0.00012912740466023006,0.00046184215162048403,1e-12
menu_repeat,compustat_kor_direction,binclass,catboost_native,mutually_disjoint_pack64,128,6.479295532768603e-06,6.479295532768603e-06,6.62373995188135e-05,0.00028203530663239995,1e-12
menu_repeat,compustat_kor_direction,binclass,catboost_native,two_disjoint_pairs64,128,6.306717301063358e-06,6.306717301063358e-06,8.743943993411767e-05,0.0003751513100176407,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,disjoint_pair32,128,2.4401842882548763e-05,2.4401842882548763e-05,0.00019038257498343387,0.0006513221034336603,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,independent_pair32,128,2.5672019954070535e-05,2.5672019954070535e-05,0.00020201560754915364,0.0006567850670392561,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128,1.1131985635848274e-05,1.1131985635848274e-05,0.00011074243736278429,0.00038025299816502045,1e-12
menu_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,two_disjoint_pairs64,128,1.4364934984523181e-05,1.4364934984523181e-05,0.0001379740391616271,0.0005792805421837022,1e-12
menu_repeat,credit_card_default,binclass,onehot_linear,disjoint_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,onehot_linear,independent_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,onehot_linear,mutually_disjoint_pack64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,onehot_linear,two_disjoint_pairs64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,ordinal_forest,disjoint_pair32,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,ordinal_forest,independent_pair32,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,ordinal_forest,mutually_disjoint_pack64,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,ordinal_forest,two_disjoint_pairs64,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,native_histgb,disjoint_pair32,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,native_histgb,independent_pair32,32,1.788642273181651e-08,1.788642273181651e-08,9.604692059192895e-07,2.702376259045014e-06,1e-12
menu_repeat,credit_card_default,binclass,native_histgb,mutually_disjoint_pack64,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,native_histgb,two_disjoint_pairs64,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,catboost_native,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,catboost_native,independent_pair32,32,8.249416041550273e-06,8.249416041550273e-06,7.781084021402442e-05,0.00026297228283855834,1e-12
menu_repeat,credit_card_default,binclass,catboost_native,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,catboost_native,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,onehot_adam_mlp,disjoint_pair32,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,onehot_adam_mlp,independent_pair32,32,6.767065344825962e-05,6.767065344825962e-05,0.00033275263890440964,0.0012209908605252395,1e-12
menu_repeat,credit_card_default,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_default,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_linear,disjoint_pair32,32,-2.6020852139652106e-18,2.6020852139652106e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_linear,independent_pair32,32,-2.6020852139652106e-18,2.6020852139652106e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_linear,mutually_disjoint_pack64,32,-2.6020852139652106e-18,2.6020852139652106e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_linear,two_disjoint_pairs64,32,-2.6020852139652106e-18,2.6020852139652106e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,ordinal_forest,disjoint_pair32,32,-5.204170427930421e-18,5.204170427930421e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,ordinal_forest,independent_pair32,32,-5.204170427930421e-18,5.204170427930421e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,ordinal_forest,mutually_disjoint_pack64,32,-5.204170427930421e-18,5.204170427930421e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,ordinal_forest,two_disjoint_pairs64,32,-5.204170427930421e-18,5.204170427930421e-18,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,native_histgb,independent_pair32,32,1.6414845125604233e-07,1.6414845125604233e-07,2.710563202623551e-06,4.632874381307883e-06,1e-12
menu_repeat,credit_card_fraud,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,catboost_native,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,catboost_native,independent_pair32,32,2.2480334009328945e-07,2.2480334009328945e-07,1.8034173862506322e-05,5.9726814212512046e-05,1e-12
menu_repeat,credit_card_fraud,binclass,catboost_native,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,catboost_native,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_adam_mlp,disjoint_pair32,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_adam_mlp,independent_pair32,32,6.634857688633811e-06,6.634857688633811e-06,5.499049029662657e-05,0.00013637375786123944,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
menu_repeat,credit_card_fraud,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_linear,disjoint_pair32,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_linear,independent_pair32,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_linear,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_linear,two_disjoint_pairs64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,ordinal_forest,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,ordinal_forest,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,ordinal_forest,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,ordinal_forest,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,native_histgb,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,native_histgb,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,native_histgb,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,native_histgb,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,catboost_native,disjoint_pair32,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,catboost_native,independent_pair32,32,1.1656666108250668e-05,1.1656666108250668e-05,0.00014630088057448906,0.00045512066014097297,1e-12
menu_repeat,heloc_credit_risk,binclass,catboost_native,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,catboost_native,two_disjoint_pairs64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,independent_pair32,32,6.269844891504395e-05,6.269844891504395e-05,0.00016683219826801326,0.0005266571562366762,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_linear,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_linear,independent_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_linear,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_linear,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,disjoint_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,independent_pair32,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,mutually_disjoint_pack64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,two_disjoint_pairs64,32,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,native_histgb,disjoint_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,native_histgb,independent_pair32,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,native_histgb,mutually_disjoint_pack64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,native_histgb,two_disjoint_pairs64,32,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,catboost_native,disjoint_pair32,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,catboost_native,independent_pair32,32,1.7116998374255843e-07,1.7116998374255843e-07,4.431498644611033e-05,6.526865542974547e-05,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,catboost_native,mutually_disjoint_pack64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,catboost_native,two_disjoint_pairs64,32,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,disjoint_pair32,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,independent_pair32,32,-4.996901082909844e-07,4.996901082909844e-07,0.0005527203745372285,0.0016102902001128294,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,0.0,0.0,0.0,0.0,1e-12
menu_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,0.0,0.0,0.0,0.0,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_linear,disjoint_pair32,128,2.0031387659713573e-10,2.0031387659713573e-10,5.221091005380725e-09,1.3411127208762252e-08,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_linear,independent_pair32,128,-1.716541353502521e-10,1.716541353502521e-10,5.725250273800961e-09,1.3411127208762252e-08,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_linear,mutually_disjoint_pack64,128,-1.8593238060304884e-11,1.8593238060304884e-11,2.8353640991851275e-09,1.2389521408806559e-08,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_linear,two_disjoint_pairs64,128,3.5691449795649532e-12,3.5691449795649532e-12,3.583976964373263e-09,1.0854226184520144e-08,1e-12
subsample_repeat,compustat_kor_direction,binclass,ordinal_forest,disjoint_pair32,128,5.690541617775491e-05,5.690541617775491e-05,0.00029406095851272754,0.0011100277910019996,1e-12
subsample_repeat,compustat_kor_direction,binclass,ordinal_forest,independent_pair32,128,5.540770925949179e-05,5.540770925949179e-05,0.0003212461681529947,0.0012062911599778348,1e-12
subsample_repeat,compustat_kor_direction,binclass,ordinal_forest,mutually_disjoint_pack64,128,1.2281033904826266e-05,1.2281033904826266e-05,0.0001608191949406787,0.0005538641396005684,1e-12
subsample_repeat,compustat_kor_direction,binclass,ordinal_forest,two_disjoint_pairs64,128,2.1161191170571136e-05,2.1161191170571136e-05,0.0001971756177710615,0.000798981548537081,1e-12
subsample_repeat,compustat_kor_direction,binclass,native_histgb,disjoint_pair32,128,4.787955133589428e-06,4.787955133589428e-06,6.86947850955752e-05,0.0002421925922773127,1e-12
subsample_repeat,compustat_kor_direction,binclass,native_histgb,independent_pair32,128,5.5629034751980555e-06,5.5629034751980555e-06,7.409472020411469e-05,0.00026333434170922043,1e-12
subsample_repeat,compustat_kor_direction,binclass,native_histgb,mutually_disjoint_pack64,128,-1.1759777452935438e-06,1.1759777452935438e-06,4.093958340007038e-05,0.00016790497574659113,1e-12
subsample_repeat,compustat_kor_direction,binclass,native_histgb,two_disjoint_pairs64,128,1.8420237822835972e-06,1.8420237822835972e-06,4.9294532294220955e-05,0.0001946049533481098,1e-12
subsample_repeat,compustat_kor_direction,binclass,catboost_native,disjoint_pair32,128,1.2783472219335401e-05,1.2783472219335401e-05,0.00010417673826436998,0.00027926566147806753,1e-12
subsample_repeat,compustat_kor_direction,binclass,catboost_native,independent_pair32,128,1.536236729382523e-05,1.536236729382523e-05,0.000112819814404562,0.00027926566147806753,1e-12
subsample_repeat,compustat_kor_direction,binclass,catboost_native,mutually_disjoint_pack64,128,5.559746692140877e-06,5.559746692140877e-06,6.206880813147152e-05,0.0002219465063203474,1e-12
subsample_repeat,compustat_kor_direction,binclass,catboost_native,two_disjoint_pairs64,128,8.27629533817209e-06,8.27629533817209e-06,7.391197095478126e-05,0.0002486538056322152,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,disjoint_pair32,128,4.466238593525684e-05,4.466238593525684e-05,0.0002325048663043558,0.0008709100035964035,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,independent_pair32,128,4.1048132226606526e-05,4.1048132226606526e-05,0.00023886425358935167,0.0007558352570709026,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128,1.6874016636858613e-05,1.6874016636858613e-05,0.00012490865423327342,0.0004277258123436267,1e-12
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,two_disjoint_pairs64,128,2.470431668144535e-05,2.470431668144535e-05,0.0001562744684011501,0.0006042019379767227,1e-12
subsample_repeat,credit_card_default,binclass,onehot_linear,disjoint_pair32,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,onehot_linear,independent_pair32,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,onehot_linear,mutually_disjoint_pack64,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,onehot_linear,two_disjoint_pairs64,32,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,ordinal_forest,disjoint_pair32,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,ordinal_forest,independent_pair32,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,ordinal_forest,mutually_disjoint_pack64,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,ordinal_forest,two_disjoint_pairs64,32,-1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,native_histgb,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,native_histgb,independent_pair32,32,-5.187751295210319e-08,5.187751295210319e-08,9.436931936527868e-07,2.196976330859357e-06,1e-12
subsample_repeat,credit_card_default,binclass,native_histgb,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,native_histgb,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,catboost_native,disjoint_pair32,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,catboost_native,independent_pair32,32,2.7983563479216933e-06,2.7983563479216933e-06,6.534981308736466e-05,0.0001581383897833466,1e-12
subsample_repeat,credit_card_default,binclass,catboost_native,mutually_disjoint_pack64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,catboost_native,two_disjoint_pairs64,32,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,disjoint_pair32,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,independent_pair32,32,9.506025488476011e-05,9.506025488476011e-05,0.00044071066398859655,0.0016423289848676026,1e-12
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,mutually_disjoint_pack64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,two_disjoint_pairs64,32,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_linear,disjoint_pair32,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_linear,independent_pair32,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_linear,mutually_disjoint_pack64,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,onehot_linear,two_disjoint_pairs64,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,disjoint_pair32,32,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,independent_pair32,32,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,mutually_disjoint_pack64,32,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,two_disjoint_pairs64,32,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,native_histgb,disjoint_pair32,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,native_histgb,independent_pair32,32,3.307016256245618e-07,3.307016256245618e-07,5.0743300258600246e-06,1.2844446214488672e-05,1e-12
subsample_repeat,credit_card_fraud,binclass,native_histgb,mutually_disjoint_pack64,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,native_histgb,two_disjoint_pairs64,32,-8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,catboost_native,disjoint_pair32,32,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,catboost_native,independent_pair32,32,9.885681433322371e-07,9.885681433322371e-07,1.3825882808716522e-05,3.355752181498882e-05,1e-12
subsample_repeat,credit_card_fraud,binclass,catboost_native,mutually_disjoint_pack64,32,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
subsample_repeat,credit_card_fraud,binclass,catboost_native,two_disjoint_pairs64,32,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,1e-12
