dataset,model,method,metric,exact_metric,bias,rmse
openml-kr-vs-kp-3,catboost_native,disjoint_pair32,roc_auc,0.9989692745656229,-5.876438720950339e-06,1.822340573804618e-05
openml-kr-vs-kp-3,catboost_native,disjoint_pair32,accuracy,0.9890453834115805,0.0,0.0
openml-kr-vs-kp-3,catboost_native,independent_pair32,brier,0.019926234985481454,2.6610770954194586e-06,8.24933021759712e-05
openml-kr-vs-kp-3,catboost_native,independent_pair32,log_loss,0.04932561644052545,1.3951767600553394e-06,0.00013852561954635272
openml-kr-vs-kp-3,catboost_native,independent_pair32,roc_auc,0.9989692745656229,-6.451620324959026e-06,1.907615319897886e-05
openml-kr-vs-kp-3,catboost_native,independent_pair32,accuracy,0.9890453834115805,0.0,0.0
openml-kr-vs-kp-3,catboost_native,mutually_disjoint_pack64,brier,0.019926234985481454,1.7969662069934124e-06,4.327171618348439e-05
openml-kr-vs-kp-3,catboost_native,mutually_disjoint_pack64,log_loss,0.04932561644052545,2.7595198596282644e-06,7.20124634771751e-05
openml-kr-vs-kp-3,catboost_native,mutually_disjoint_pack64,roc_auc,0.9989692745656229,-5.751816040071799e-06,1.1681206908719945e-05
openml-kr-vs-kp-3,catboost_native,mutually_disjoint_pack64,accuracy,0.9890453834115805,0.0,0.0
openml-kr-vs-kp-3,catboost_native,two_disjoint_pairs64,brier,0.019926234985481454,3.9446560711419747e-07,5.551955978031681e-05
openml-kr-vs-kp-3,catboost_native,two_disjoint_pairs64,log_loss,0.04932561644052545,-1.4994634534345246e-06,9.194466914840956e-05
openml-kr-vs-kp-3,catboost_native,two_disjoint_pairs64,roc_auc,0.9989692745656229,-6.106511362547981e-06,1.3528932138508248e-05
openml-kr-vs-kp-3,catboost_native,two_disjoint_pairs64,accuracy,0.9890453834115805,0.0,0.0
openml-credit-approval-29,native_histgb,disjoint_pair32,brier,0.22059206077455076,0.0,0.0
openml-credit-approval-29,native_histgb,disjoint_pair32,log_loss,0.368959842416616,0.0,0.0
openml-credit-approval-29,native_histgb,disjoint_pair32,roc_auc,0.9316638370118846,0.0,0.0
openml-credit-approval-29,native_histgb,disjoint_pair32,accuracy,0.8405797101449275,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,brier,0.22059206077455076,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,log_loss,0.368959842416616,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,roc_auc,0.9316638370118846,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,accuracy,0.8405797101449275,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,brier,0.22059206077455076,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,log_loss,0.368959842416616,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,roc_auc,0.9316638370118846,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,accuracy,0.8405797101449275,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,brier,0.22059206077455076,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,log_loss,0.368959842416616,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,roc_auc,0.9316638370118846,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,accuracy,0.8405797101449275,0.0,0.0
openml-credit-approval-29,catboost_native,disjoint_pair32,brier,0.16865113167472717,-1.3330724779625432e-05,0.00038197390811467186
openml-credit-approval-29,catboost_native,disjoint_pair32,log_loss,0.2880055148757256,-1.2723029222682996e-05,0.00042008720222609923
openml-credit-approval-29,catboost_native,disjoint_pair32,roc_auc,0.9484295415959253,-0.00012061956175720963,0.0003510579442876006
openml-credit-approval-29,catboost_native,disjoint_pair32,accuracy,0.8913043478260869,-0.0012525475543478163,0.003558929720448734
openml-credit-approval-29,catboost_native,independent_pair32,brier,0.16865113167472717,3.385343025379028e-05,0.0004149168640269457
openml-credit-approval-29,catboost_native,independent_pair32,log_loss,0.2880055148757256,4.505052294020257e-05,0.0004609227503172745
openml-credit-approval-29,catboost_native,independent_pair32,roc_auc,0.9484295415959253,-0.00015129257746179325,0.00039769907551369686
openml-credit-approval-29,catboost_native,independent_pair32,accuracy,0.8913043478260869,-0.0015709918478260736,0.0038695669136401584
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,brier,0.16865113167472717,1.3200630328908801e-05,0.00022737085552118814
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,log_loss,0.2880055148757256,1.6245163447851463e-05,0.0002515022668849415
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,roc_auc,0.9484295415959253,-6.072428109082852e-05,0.0002494726612081252
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,accuracy,0.8913043478260869,-0.00012737771739130307,0.001012711946331417
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,brier,0.16865113167472717,1.4066015437607895e-05,0.00027702337038997763
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,log_loss,0.2880055148757256,1.5772787149215e-05,0.0003112250448754747
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,roc_auc,0.9484295415959253,-0.00010735555496603814,0.000294807284206436
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,accuracy,0.8913043478260869,-0.00030429121376811296,0.0015851449275362177
openml-sick-38,native_histgb,disjoint_pair32,brier,0.024263028712161305,0.0,0.0
openml-sick-38,native_histgb,disjoint_pair32,log_loss,0.043761979403173654,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,disjoint_pair32,roc_auc,0.9964432452321089,0.0,0.0
openml-sick-38,native_histgb,disjoint_pair32,accuracy,0.9867549668874173,0.0,0.0
openml-sick-38,native_histgb,independent_pair32,brier,0.024263028712161305,0.0,0.0
openml-sick-38,native_histgb,independent_pair32,log_loss,0.043761979403173654,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,independent_pair32,roc_auc,0.9964432452321089,0.0,0.0
openml-sick-38,native_histgb,independent_pair32,accuracy,0.9867549668874173,0.0,0.0
openml-sick-38,native_histgb,mutually_disjoint_pack64,brier,0.024263028712161305,0.0,0.0
openml-sick-38,native_histgb,mutually_disjoint_pack64,log_loss,0.043761979403173654,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,mutually_disjoint_pack64,roc_auc,0.9964432452321089,0.0,0.0
openml-sick-38,native_histgb,mutually_disjoint_pack64,accuracy,0.9867549668874173,0.0,0.0
openml-sick-38,native_histgb,two_disjoint_pairs64,brier,0.024263028712161305,0.0,0.0
openml-sick-38,native_histgb,two_disjoint_pairs64,log_loss,0.043761979403173654,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,two_disjoint_pairs64,roc_auc,0.9964432452321089,0.0,0.0
openml-sick-38,native_histgb,two_disjoint_pairs64,accuracy,0.9867549668874173,0.0,0.0
openml-sick-38,catboost_native,disjoint_pair32,brier,0.018680602423095362,3.244298797064844e-06,8.790661947788062e-05
openml-sick-38,catboost_native,disjoint_pair32,log_loss,0.03214796961834973,7.438878956854585e-06,0.0001214488492614852
openml-sick-38,catboost_native,disjoint_pair32,roc_auc,0.9971484638498804,-1.1288528316058793e-05,5.623938565810256e-05
openml-sick-38,catboost_native,disjoint_pair32,accuracy,0.9867549668874173,-9.700951986757564e-05,0.0009838463844374814
openml-sick-38,catboost_native,independent_pair32,brier,0.018680602423095362,3.0215007834073608e-06,9.372510440020855e-05
openml-sick-38,catboost_native,independent_pair32,log_loss,0.03214796961834973,8.733974595166816e-06,0.0001301609868320519
openml-sick-38,catboost_native,independent_pair32,roc_auc,0.9971484638498804,-1.2606022337031172e-05,6.139069295256178e-05
openml-sick-38,catboost_native,independent_pair32,accuracy,0.9867549668874173,-0.00012805256622519631,0.0010397232356854748
openml-sick-38,catboost_native,mutually_disjoint_pack64,brier,0.018680602423095362,-3.797407777508955e-07,4.944143303863733e-05
openml-sick-38,catboost_native,mutually_disjoint_pack64,log_loss,0.03214796961834973,1.5534684873772051e-06,6.907084096091004e-05
openml-sick-38,catboost_native,mutually_disjoint_pack64,roc_auc,0.9971484638498804,-1.5630269976081405e-05,2.9533013060763764e-05
openml-sick-38,catboost_native,mutually_disjoint_pack64,accuracy,0.9867549668874173,-0.0001720302152318022,0.0006813773854782539
openml-sick-38,catboost_native,two_disjoint_pairs64,brier,0.018680602423095362,2.2400626297702247e-06,6.064120171238137e-05
openml-sick-38,catboost_native,two_disjoint_pairs64,log_loss,0.03214796961834973,6.878490486034713e-06,8.202744995355657e-05
openml-sick-38,catboost_native,two_disjoint_pairs64,roc_auc,0.9971484638498804,-1.7127422272640927e-05,3.5979532094184254e-05
openml-sick-38,catboost_native,two_disjoint_pairs64,accuracy,0.9867549668874173,-0.00021471440397352853,0.0007853338560020937
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,brier,0.037146825201290916,0.0,0.0
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,log_loss,0.08806991125817808,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,roc_auc,0.9974747474747475,0.0,0.0
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,native_histgb,independent_pair32,brier,0.037146825201290916,0.0,0.0
openml-tic-tac-toe-50,native_histgb,independent_pair32,log_loss,0.08806991125817808,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,independent_pair32,roc_auc,0.9974747474747475,0.0,0.0
openml-tic-tac-toe-50,native_histgb,independent_pair32,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,brier,0.037146825201290916,0.0,0.0
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,log_loss,0.08806991125817808,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,roc_auc,0.9974747474747475,0.0,0.0
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,brier,0.037146825201290916,0.0,0.0
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,log_loss,0.08806991125817808,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,roc_auc,0.9974747474747475,0.0,0.0
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,brier,0.25578568169327337,4.949065419936332e-05,0.0012055364169534725
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,log_loss,0.4056720769921321,4.0221796933675904e-05,0.0013565482212959557
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,roc_auc,0.8974266474266475,0.0004078404957310937,0.0019942536509477155
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,accuracy,0.8229166666666666,-0.0015258789062499722,0.004958185615796796
openml-tic-tac-toe-50,catboost_native,independent_pair32,brier,0.25578568169327337,7.412128319594355e-05,0.0013832026314106057
openml-tic-tac-toe-50,catboost_native,independent_pair32,log_loss,0.4056720769921321,6.743478724404611e-05,0.001566876948471206
openml-tic-tac-toe-50,catboost_native,independent_pair32,roc_auc,0.8974266474266475,0.0004593930375180063,0.002205124234774608
openml-tic-tac-toe-50,catboost_native,independent_pair32,accuracy,0.8229166666666666,-0.0018819173177083023,0.005338938628534069
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,brier,0.25578568169327337,2.6794956358744545e-05,0.0007016668496992555
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,log_loss,0.4056720769921321,2.7087798097594977e-05,0.0007918873003891295
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,roc_auc,0.8974266474266475,0.00017062834445643812,0.00113030340707605
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,accuracy,0.8229166666666666,-0.0015055338541666375,0.0042877408438539745
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,brier,0.25578568169327337,3.126914646470224e-05,0.0009122464315616242
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,log_loss,0.4056720769921321,3.430724893920998e-05,0.0010296416660378197
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,roc_auc,0.8974266474266475,0.00023709471951655883,0.0014391160711921065
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,accuracy,0.8229166666666666,-0.001988728841145801,0.005061299415841841
openml-mushroom-24,native_histgb,disjoint_pair32,brier,3.7620814005141763e-06,0.0,0.0
openml-mushroom-24,native_histgb,disjoint_pair32,log_loss,0.0004265683786314167,1.1600963245594897e-17,1.1600963245594897e-17
openml-mushroom-24,native_histgb,disjoint_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,disjoint_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,native_histgb,independent_pair32,brier,3.7620814005141763e-06,0.0,0.0
openml-mushroom-24,native_histgb,independent_pair32,log_loss,0.0004265683786314167,1.1600963245594897e-17,1.1600963245594897e-17
openml-mushroom-24,native_histgb,independent_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,independent_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,brier,3.7620814005141763e-06,0.0,0.0
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,log_loss,0.0004265683786314167,1.1600963245594897e-17,1.1600963245594897e-17
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,accuracy,1.0,0.0,0.0
openml-mushroom-24,native_histgb,two_disjoint_pairs64,brier,3.7620814005141763e-06,0.0,0.0
openml-mushroom-24,native_histgb,two_disjoint_pairs64,log_loss,0.0004265683786314167,1.1600963245594897e-17,1.1600963245594897e-17
openml-mushroom-24,native_histgb,two_disjoint_pairs64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,two_disjoint_pairs64,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,disjoint_pair32,brier,2.377990502567422e-05,-9.388455527312851e-09,5.201081489685278e-07
openml-mushroom-24,catboost_native,disjoint_pair32,log_loss,0.001144017567683876,-1.000903530696331e-06,1.4074980319922168e-05
openml-mushroom-24,catboost_native,disjoint_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,disjoint_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,independent_pair32,brier,2.377990502567422e-05,-3.960525666729321e-09,5.696492516367388e-07
openml-mushroom-24,catboost_native,independent_pair32,log_loss,0.001144017567683876,-1.134182134337399e-06,1.5018880944718047e-05
openml-mushroom-24,catboost_native,independent_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,independent_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,brier,2.377990502567422e-05,-1.27749875842304e-08,3.0667101908819166e-07
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,log_loss,0.001144017567683876,-3.4678726280499424e-07,8.157715521822376e-06
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,two_disjoint_pairs64,brier,2.377990502567422e-05,-2.5718652475908653e-09,3.8215804157785765e-07
openml-mushroom-24,catboost_native,two_disjoint_pairs64,log_loss,0.001144017567683876,-3.875128808926387e-07,1.0299470539420442e-05
openml-mushroom-24,catboost_native,two_disjoint_pairs64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,two_disjoint_pairs64,accuracy,1.0,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,brier,0.28141642118124094,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,log_loss,0.4547980773580564,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,roc_auc,0.8849487785657998,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,accuracy,0.8108108108108109,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,brier,0.28141642118124094,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,log_loss,0.4547980773580564,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,roc_auc,0.8849487785657998,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,accuracy,0.8108108108108109,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,brier,0.28141642118124094,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,log_loss,0.4547980773580564,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,roc_auc,0.8849487785657998,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,accuracy,0.8108108108108109,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,brier,0.28141642118124094,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,log_loss,0.4547980773580564,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,roc_auc,0.8849487785657998,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,accuracy,0.8108108108108109,0.0,0.0
openml-colic-25,catboost_native,disjoint_pair32,brier,0.21460488720060378,5.2904549682592406e-05,0.0009441777622136758
openml-colic-25,catboost_native,disjoint_pair32,log_loss,0.356268303868792,0.00011609303384896568,0.0018472648943336828
openml-colic-25,catboost_native,disjoint_pair32,roc_auc,0.9188337273443656,-0.00045788391449960665,0.002112792314696777
openml-colic-25,catboost_native,disjoint_pair32,accuracy,0.8648648648648649,0.0,0.0
openml-colic-25,catboost_native,independent_pair32,brier,0.21460488720060378,9.022328616623107e-05,0.0009974682115349276
openml-colic-25,catboost_native,independent_pair32,log_loss,0.356268303868792,0.0001752459893872726,0.0019925584458055736
openml-colic-25,catboost_native,independent_pair32,roc_auc,0.9188337273443656,-0.000530991430260048,0.002397940347119751
openml-colic-25,catboost_native,independent_pair32,accuracy,0.8648648648648649,0.0,0.0
openml-colic-25,catboost_native,mutually_disjoint_pack64,brier,0.21460488720060378,1.137734174124397e-05,0.0005357864374794703
openml-colic-25,catboost_native,mutually_disjoint_pack64,log_loss,0.356268303868792,2.564178885524433e-05,0.00104630105866374
openml-colic-25,catboost_native,mutually_disjoint_pack64,roc_auc,0.9188337273443656,-0.0006479634554767543,0.0016072861379118147
openml-colic-25,catboost_native,mutually_disjoint_pack64,accuracy,0.8648648648648649,0.0,0.0
openml-colic-25,catboost_native,two_disjoint_pairs64,brier,0.21460488720060378,1.8072870526462194e-05,0.0006160306076423004
openml-colic-25,catboost_native,two_disjoint_pairs64,log_loss,0.356268303868792,2.5874776825555816e-05,0.0012257495566364907
openml-colic-25,catboost_native,two_disjoint_pairs64,roc_auc,0.9188337273443656,-0.0006702804866036259,0.0018211359234125638
openml-colic-25,catboost_native,two_disjoint_pairs64,accuracy,0.8648648648648649,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,brier,0.30494264787716885,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,log_loss,0.43504975496171355,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,roc_auc,0.8273809523809523,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,accuracy,0.7096774193548387,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,brier,0.30494264787716885,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,log_loss,0.43504975496171355,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,roc_auc,0.8273809523809523,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,accuracy,0.7096774193548387,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,brier,0.30494264787716885,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,log_loss,0.43504975496171355,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,roc_auc,0.8273809523809523,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,accuracy,0.7096774193548387,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,brier,0.30494264787716885,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,log_loss,0.43504975496171355,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,roc_auc,0.8273809523809523,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,accuracy,0.7096774193548387,0.0,0.0
openml-hepatitis-55,catboost_native,disjoint_pair32,brier,0.27068375373618336,2.597365300541655e-05,0.0011537739599671978
openml-hepatitis-55,catboost_native,disjoint_pair32,log_loss,0.4063934821362555,4.02609606033193e-05,0.00137696951107365
openml-hepatitis-55,catboost_native,disjoint_pair32,roc_auc,0.8571428571428571,0.0006452287946428785,0.0033841899923103443
openml-hepatitis-55,catboost_native,disjoint_pair32,accuracy,0.7419354838709677,0.00028351814516129007,0.003024193548387094
openml-hepatitis-55,catboost_native,independent_pair32,brier,0.27068375373618336,3.6488142881121045e-05,0.0012120469813013896
openml-hepatitis-55,catboost_native,independent_pair32,log_loss,0.4063934821362555,4.829633208862881e-05,0.0014383175814721343
openml-hepatitis-55,catboost_native,independent_pair32,roc_auc,0.8571428571428571,0.0009881882440476457,0.00369223088565465
openml-hepatitis-55,catboost_native,independent_pair32,accuracy,0.7419354838709677,0.000409526209677419,0.0036346283018790183
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,brier,0.27068375373618336,4.570968752779241e-06,0.0006328316220614522
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,log_loss,0.4063934821362555,9.81191684843954e-06,0.0007452332075520747
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,roc_auc,0.8571428571428571,0.0012555803571428783,0.002987793601973443
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,accuracy,0.7419354838709677,0.0,0.0
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,brier,0.27068375373618336,2.6076785628786892e-05,0.0007902077363354942
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,log_loss,0.4063934821362555,2.6082000145510962e-05,0.0009297354988518963
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,roc_auc,0.8571428571428571,0.0013776506696428822,0.003311847807806005
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,accuracy,0.7419354838709677,0.0,0.0
openml-vote-56,native_histgb,disjoint_pair32,brier,0.06287843451210968,0.0,0.0
openml-vote-56,native_histgb,disjoint_pair32,log_loss,0.09909644464356188,-1.3877787807814457e-17,1.3877787807814457e-17
openml-vote-56,native_histgb,disjoint_pair32,roc_auc,0.9955106621773289,0.0,0.0
openml-vote-56,native_histgb,disjoint_pair32,accuracy,0.9540229885057471,0.0,0.0
openml-vote-56,native_histgb,independent_pair32,brier,0.06287843451210968,0.0,0.0
openml-vote-56,native_histgb,independent_pair32,log_loss,0.09909644464356188,-1.3877787807814457e-17,1.3877787807814457e-17
openml-vote-56,native_histgb,independent_pair32,roc_auc,0.9955106621773289,0.0,0.0
openml-vote-56,native_histgb,independent_pair32,accuracy,0.9540229885057471,0.0,0.0
openml-vote-56,native_histgb,mutually_disjoint_pack64,brier,0.06287843451210968,0.0,0.0
openml-vote-56,native_histgb,mutually_disjoint_pack64,log_loss,0.09909644464356188,-1.3877787807814457e-17,1.3877787807814457e-17
openml-vote-56,native_histgb,mutually_disjoint_pack64,roc_auc,0.9955106621773289,0.0,0.0
openml-vote-56,native_histgb,mutually_disjoint_pack64,accuracy,0.9540229885057471,0.0,0.0
openml-vote-56,native_histgb,two_disjoint_pairs64,brier,0.06287843451210968,0.0,0.0
openml-vote-56,native_histgb,two_disjoint_pairs64,log_loss,0.09909644464356188,-1.3877787807814457e-17,1.3877787807814457e-17
openml-vote-56,native_histgb,two_disjoint_pairs64,roc_auc,0.9955106621773289,0.0,0.0
openml-vote-56,native_histgb,two_disjoint_pairs64,accuracy,0.9540229885057471,0.0,0.0
openml-vote-56,catboost_native,disjoint_pair32,brier,0.04395827552751953,-4.424473424256134e-06,0.00044729507834588117
openml-vote-56,catboost_native,disjoint_pair32,log_loss,0.08901088743632699,-2.0152029895103313e-05,0.0007350121138740357
openml-vote-56,catboost_native,disjoint_pair32,roc_auc,0.9971941638608305,-2.2468609708188765e-05,0.00015388195123792824
openml-vote-56,catboost_native,disjoint_pair32,accuracy,0.9770114942528736,0.0,0.0
openml-vote-56,catboost_native,independent_pair32,brier,0.04395827552751953,8.880320573165774e-06,0.0004732805563107866
openml-vote-56,catboost_native,independent_pair32,log_loss,0.08901088743632699,1.1040958854015856e-05,0.0007827626327079921
openml-vote-56,catboost_native,independent_pair32,roc_auc,0.9971941638608305,-9.864267676763078e-06,0.00016072445619233033
openml-vote-56,catboost_native,independent_pair32,accuracy,0.9770114942528736,0.0,0.0
openml-vote-56,catboost_native,mutually_disjoint_pack64,brier,0.04395827552751953,1.546554664819479e-05,0.00022962576027712642
openml-vote-56,catboost_native,mutually_disjoint_pack64,log_loss,0.08901088743632699,2.403688660696742e-05,0.0003865689067910039
openml-vote-56,catboost_native,mutually_disjoint_pack64,roc_auc,0.9971941638608305,-2.1920594837259236e-06,3.507295173961478e-05
openml-vote-56,catboost_native,mutually_disjoint_pack64,accuracy,0.9770114942528736,0.0,0.0
