dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
openml-kr-vs-kp-3,native_histgb,binclass,validation,3456,27648,3.0190291570156545e-05,0.897837415287511,1.0,0.012858372202646497,0.012828181911076344,1.886893223134784e-06,2.570265183359051e-07,7.547572892539138e-06,2.0390002099432132e-22,2.329340604949326e-21,8.578984678386814e-23,0.012828181911076344,0.9999999999999999,0.9999999999999992,1.0,False,3.723556836129904e-18
openml-kr-vs-kp-3,native_histgb,binclass,test,3456,27648,2.3590728471254333e-05,0.8758068460910395,0.9999999999999999,0.01824195956263986,0.018218368834168608,1.4744205294533958e-06,2.441505809879151e-07,5.897682117813582e-06,3.370760996153588e-23,1.6940658945086007e-21,1.8191383131484067e-22,0.018218368834168608,1.0,0.9999999999999999,1.0,False,1.8465318250143747e-18
openml-kr-vs-kp-3,catboost_native,binclass,validation,3456,27648,0.00018638218850379481,0.3835550352635999,0.8015251197318262,0.019884527203750987,0.019698145015247193,1.1648886781487176e-05,8.546969508659255e-06,1.3062133633448589e-05,4.110242505267866e-06,3.3881317890172014e-20,9.317362419797304e-21,0.01970225525775246,0.6471557684121363,0.5190994303766234,0.68533146110658,True,8.131516293641283e-20
openml-kr-vs-kp-3,catboost_native,binclass,test,3456,27648,0.00024690345528031413,0.37705153732558083,0.8134608029030587,0.02355764002104524,0.023310736565764923,1.5431465955019633e-05,1.1537978093865843e-05,1.447908633852505e-05,5.117463589827804e-06,6.776263578034403e-20,1.2705494208814505e-20,0.02331585402935475,0.6683747607165496,0.556467905538103,0.6465617049183845,True,2.4936649967166602e-18
openml-credit-approval-29,native_histgb,binclass,validation,3456,27648,0.002332002815917519,0.9999999999999998,0.9999999999999998,0.17440795533839926,0.17207595252248173,0.00014575017599484494,-6.3527471044072525e-21,0.0005830007039793797,4.002230675776569e-20,6.965544230655028e-20,1.6761371580572885e-20,0.17207595252248173,0.9999999999999998,7.3,0.9999999999999999,True,8.673617379884035e-18
openml-credit-approval-29,native_histgb,binclass,test,3456,27648,0.0016797340198154056,1.0,1.0,0.27224389558505613,0.2705641615652407,0.00010498337623846285,-2.456395547037471e-20,0.0004199335049538514,1.3870164511289168e-20,2.977978199858797e-20,2.8846112047422165e-21,0.2705641615652407,0.9999999999999999,1.5646551724137931,1.0,True,9.75781955236954e-18
openml-credit-approval-29,catboost_native,binclass,validation,3456,27648,0.0014977505470150003,0.38203757664085924,0.8045042711000477,0.14439658440001962,0.14289883385300461,9.360940918843752e-05,6.899602327676677e-05,7.872360308068759e-05,3.253375943322216e-05,0.0,2.0328790734103208e-20,0.14293136761243783,0.6524520375111963,0.5284690640398495,0.586734369870282,True,8.456776945386935e-18
openml-credit-approval-29,catboost_native,binclass,test,3456,27648,0.001764331089836614,0.38795796091170553,0.7772767808813206,0.2488797421585368,0.24711541106870022,0.00011027069311478837,7.907158037866227e-05,8.254201143819724e-05,4.366194443550871e-05,5.421010862427522e-20,6.776263578034403e-21,0.24715907301313572,0.6040476104556813,0.4478174809910461,0.4710336751582521,True,2.3418766925686896e-17
openml-sick-38,native_histgb,binclass,validation,3456,27648,0.0001392452142271301,0.9453943755001639,0.9999999999999996,0.024856274525614203,0.024717029311387074,8.702825889195631e-06,6.336309901238207e-07,3.481130355678252e-05,-6.220398206398768e-22,7.199780051661553e-21,1.9320715952867385e-21,0.024717029311387074,1.0,1.0000000000000009,1.0,True,1.3552527156068805e-18
openml-sick-38,native_histgb,binclass,test,3456,27648,0.0004890351145097079,0.9673002001913615,1.0,0.027487075563335392,0.026998040448825682,3.056469465685674e-05,1.3326125286551727e-06,0.000122258778627427,3.639594695233322e-21,5.421010862427522e-20,1.1273504002461698e-21,0.026998040448825682,0.9999999999999999,0.9999999999999972,1.0,True,1.6263032587282567e-18
