dataset,model,method,metric,exact_metric,bias,rmse
openml-credit-approval-29,native_histgb,disjoint_pair32,brier,0.17207595252248173,0.0,0.0
openml-credit-approval-29,native_histgb,disjoint_pair32,log_loss,0.2676481442383477,5.551115123125783e-17,5.551115123125783e-17
openml-credit-approval-29,native_histgb,disjoint_pair32,roc_auc,0.9576325314030232,0.0,0.0
openml-credit-approval-29,native_histgb,disjoint_pair32,accuracy,0.8695652173913043,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,brier,0.17207595252248173,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,log_loss,0.2676481442383477,5.551115123125783e-17,5.551115123125783e-17
openml-credit-approval-29,native_histgb,independent_pair32,roc_auc,0.9576325314030232,0.0,0.0
openml-credit-approval-29,native_histgb,independent_pair32,accuracy,0.8695652173913043,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,brier,0.17207595252248173,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,log_loss,0.2676481442383477,5.551115123125783e-17,5.551115123125783e-17
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,roc_auc,0.9576325314030232,0.0,0.0
openml-credit-approval-29,native_histgb,mutually_disjoint_pack64,accuracy,0.8695652173913043,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,brier,0.17207595252248173,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,log_loss,0.2676481442383477,5.551115123125783e-17,5.551115123125783e-17
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,roc_auc,0.9576325314030232,0.0,0.0
openml-credit-approval-29,native_histgb,two_disjoint_pairs64,accuracy,0.8695652173913043,0.0,0.0
openml-credit-approval-29,catboost_native,disjoint_pair32,brier,0.14289883385300461,5.8452300714537326e-06,0.0004928869671571221
openml-credit-approval-29,catboost_native,disjoint_pair32,log_loss,0.24730675303900637,-1.4352648338886674e-06,0.0006693639993145359
openml-credit-approval-29,catboost_native,disjoint_pair32,roc_auc,0.9710453480945285,-1.5801309346429298e-05,0.00052022614973187
openml-credit-approval-29,catboost_native,disjoint_pair32,accuracy,0.8913043478260869,8.491847826086994e-05,0.0007844433005293863
openml-credit-approval-29,catboost_native,independent_pair32,brier,0.14289883385300461,9.664835823703592e-06,0.0005408152371562867
openml-credit-approval-29,catboost_native,independent_pair32,log_loss,0.24730675303900637,5.19934733719449e-06,0.0007391739569608411
openml-credit-approval-29,catboost_native,independent_pair32,roc_auc,0.9710453480945285,-2.1830756333875655e-05,0.0006002999937969515
openml-credit-approval-29,catboost_native,independent_pair32,accuracy,0.8913043478260869,0.00010614809782608743,0.0008770342722390023
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,brier,0.14289883385300461,7.004969250261177e-06,0.0002843724162365713
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,log_loss,0.24730675303900637,6.943981004103368e-06,0.0003798373310712521
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,roc_auc,0.9710453480945285,-5.405711092190712e-05,0.00043475381234577546
openml-credit-approval-29,catboost_native,mutually_disjoint_pack64,accuracy,0.8913043478260869,7.076539855072495e-06,0.00022644927536231985
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,brier,0.14289883385300461,-3.830206084602883e-06,0.00033918641213167194
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,log_loss,0.24730675303900637,-7.881257551248098e-06,0.0004561824544398468
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,roc_auc,0.9710453480945285,-6.965050830321819e-05,0.00047981396987713314
openml-credit-approval-29,catboost_native,two_disjoint_pairs64,accuracy,0.8913043478260869,3.5382699275362476e-05,0.0005063559731657154
openml-sick-38,native_histgb,disjoint_pair32,brier,0.024717029311387074,0.0,0.0
openml-sick-38,native_histgb,disjoint_pair32,log_loss,0.04305782081261644,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,disjoint_pair32,roc_auc,0.9967192003434108,0.0,0.0
openml-sick-38,native_histgb,disjoint_pair32,accuracy,0.9827814569536424,0.0,0.0
openml-sick-38,native_histgb,independent_pair32,brier,0.024717029311387074,0.0,0.0
openml-sick-38,native_histgb,independent_pair32,log_loss,0.04305782081261644,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,independent_pair32,roc_auc,0.9967192003434108,0.0,0.0
openml-sick-38,native_histgb,independent_pair32,accuracy,0.9827814569536424,0.0,0.0
openml-sick-38,native_histgb,mutually_disjoint_pack64,brier,0.024717029311387074,0.0,0.0
openml-sick-38,native_histgb,mutually_disjoint_pack64,log_loss,0.04305782081261644,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,mutually_disjoint_pack64,roc_auc,0.9967192003434108,0.0,0.0
openml-sick-38,native_histgb,mutually_disjoint_pack64,accuracy,0.9827814569536424,0.0,0.0
openml-sick-38,native_histgb,two_disjoint_pairs64,brier,0.024717029311387074,0.0,0.0
openml-sick-38,native_histgb,two_disjoint_pairs64,log_loss,0.04305782081261644,-1.3877787807814457e-17,1.3877787807814457e-17
openml-sick-38,native_histgb,two_disjoint_pairs64,roc_auc,0.9967192003434108,0.0,0.0
openml-sick-38,native_histgb,two_disjoint_pairs64,accuracy,0.9827814569536424,0.0,0.0
openml-sick-38,catboost_native,disjoint_pair32,brier,0.023736664158571036,2.3424987366379383e-06,0.00011712652083397221
openml-sick-38,catboost_native,disjoint_pair32,log_loss,0.040166020664252074,8.74884554003519e-06,0.00015329322065852494
openml-sick-38,catboost_native,disjoint_pair32,roc_auc,0.9969338320966457,2.1558993070450064e-05,6.763131260739853e-05
openml-sick-38,catboost_native,disjoint_pair32,accuracy,0.9841059602649007,-0.00022894246688742942,0.0006398851338468848
openml-sick-38,catboost_native,independent_pair32,brier,0.023736664158571036,5.417989955880094e-06,0.0001275709121023246
openml-sick-38,catboost_native,independent_pair32,log_loss,0.040166020664252074,1.2899366397788662e-05,0.00016703024797613106
openml-sick-38,catboost_native,independent_pair32,roc_auc,0.9969338320966457,2.661936783281962e-05,7.323008832206205e-05
openml-sick-38,catboost_native,independent_pair32,accuracy,0.9841059602649007,-0.0002573985927152453,0.0006737922432160664
openml-sick-38,catboost_native,mutually_disjoint_pack64,brier,0.023736664158571036,6.344294382920431e-07,6.693971052279945e-05
openml-sick-38,catboost_native,mutually_disjoint_pack64,log_loss,0.040166020664252074,2.952365662739137e-06,9.048345390274142e-05
openml-sick-38,catboost_native,mutually_disjoint_pack64,roc_auc,0.9969338320966457,2.9523843288149537e-05,5.753853711596968e-05
openml-sick-38,catboost_native,mutually_disjoint_pack64,accuracy,0.9841059602649007,-6.337955298013512e-05,0.0003013290517086414
openml-sick-38,catboost_native,two_disjoint_pairs64,brier,0.023736664158571036,1.9301113360626127e-06,8.124327290327564e-05
openml-sick-38,catboost_native,two_disjoint_pairs64,log_loss,0.040166020664252074,3.1501897963102552e-06,0.00010953227648285815
openml-sick-38,catboost_native,two_disjoint_pairs64,roc_auc,0.9969338320966457,3.392547104003323e-05,6.607257239244902e-05
openml-sick-38,catboost_native,two_disjoint_pairs64,accuracy,0.9841059602649007,-0.0001112375827814618,0.0004055446594012023
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,brier,0.03969686878247299,0.0,0.0
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,log_loss,0.09165024122222719,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,roc_auc,0.9950697450697451,0.0,0.0
openml-tic-tac-toe-50,native_histgb,disjoint_pair32,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,native_histgb,independent_pair32,brier,0.03969686878247299,0.0,0.0
openml-tic-tac-toe-50,native_histgb,independent_pair32,log_loss,0.09165024122222719,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,independent_pair32,roc_auc,0.9950697450697451,0.0,0.0
openml-tic-tac-toe-50,native_histgb,independent_pair32,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,brier,0.03969686878247299,0.0,0.0
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,log_loss,0.09165024122222719,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,roc_auc,0.9950697450697451,0.0,0.0
openml-tic-tac-toe-50,native_histgb,mutually_disjoint_pack64,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,brier,0.03969686878247299,0.0,0.0
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,log_loss,0.09165024122222719,-2.7755575615628914e-17,2.7755575615628914e-17
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,roc_auc,0.9950697450697451,0.0,0.0
openml-tic-tac-toe-50,native_histgb,two_disjoint_pairs64,accuracy,0.9791666666666666,0.0,0.0
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,brier,0.22820324062862132,-1.8762544271093385e-06,0.0018961259166649991
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,log_loss,0.3739653890087644,-1.969277420637471e-05,0.0021515901272638857
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,roc_auc,0.9493746993746994,1.7849627224585975e-05,0.002239910677893549
openml-tic-tac-toe-50,catboost_native,disjoint_pair32,accuracy,0.8489583333333334,-0.010203043619791696,0.012959654451428661
openml-tic-tac-toe-50,catboost_native,independent_pair32,brier,0.22820324062862132,2.9262349923942204e-05,0.002004204402278012
openml-tic-tac-toe-50,catboost_native,independent_pair32,log_loss,0.3739653890087644,7.167757977239928e-06,0.0022675257327056234
openml-tic-tac-toe-50,catboost_native,independent_pair32,roc_auc,0.9493746993746994,-5.0025928932228e-05,0.002366439847792231
openml-tic-tac-toe-50,catboost_native,independent_pair32,accuracy,0.8489583333333334,-0.012034098307291699,0.014010637510844652
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,brier,0.22820324062862132,-5.428238462563419e-06,0.0010632538964996663
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,log_loss,0.3739653890087644,-1.3654469394968087e-05,0.0012014207959761998
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,roc_auc,0.9493746993746994,3.522952741349082e-07,0.0011601188875148883
openml-tic-tac-toe-50,catboost_native,mutually_disjoint_pack64,accuracy,0.8489583333333334,-0.008173624674479203,0.01023321738907435
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,brier,0.22820324062862132,-1.1593993483804266e-05,0.0013255341717214124
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,log_loss,0.3739653890087644,-3.313130161342585e-05,0.0015086150329865291
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,roc_auc,0.9493746993746994,-1.1743175805720282e-05,0.0014731310753973656
openml-tic-tac-toe-50,catboost_native,two_disjoint_pairs64,accuracy,0.8489583333333334,-0.009724934895833374,0.01143037100656217
openml-mushroom-24,native_histgb,disjoint_pair32,brier,5.451749101199818e-06,-1.2465635562985901e-15,1.9277941848368483e-13
openml-mushroom-24,native_histgb,disjoint_pair32,log_loss,0.00043671630915635137,3.2181883257321743e-13,4.938919145236015e-11
openml-mushroom-24,native_histgb,disjoint_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,disjoint_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,native_histgb,independent_pair32,brier,5.451749101199818e-06,-2.921720594176693e-15,1.8996457797853955e-13
openml-mushroom-24,native_histgb,independent_pair32,log_loss,0.00043671630915635137,7.509170277473117e-13,4.86681426881975e-11
openml-mushroom-24,native_histgb,independent_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,independent_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,brier,5.451749101199818e-06,3.771212345727975e-15,1.0292078135366963e-13
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,log_loss,0.00043671630915635137,-9.654776261624282e-13,2.6367730637755706e-11
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,mutually_disjoint_pack64,accuracy,1.0,0.0,0.0
openml-mushroom-24,native_histgb,two_disjoint_pairs64,brier,5.451749101199818e-06,2.7258152076282477e-15,1.2658340497071288e-13
openml-mushroom-24,native_histgb,two_disjoint_pairs64,log_loss,0.00043671630915635137,-6.972908323495941e-13,3.2430292220144244e-11
openml-mushroom-24,native_histgb,two_disjoint_pairs64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,native_histgb,two_disjoint_pairs64,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,disjoint_pair32,brier,2.8384690246631795e-05,7.181323170369374e-08,1.3609211714887043e-06
openml-mushroom-24,catboost_native,disjoint_pair32,log_loss,0.0012527247151219794,-1.6853391419239776e-07,3.463534405492255e-05
openml-mushroom-24,catboost_native,disjoint_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,disjoint_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,independent_pair32,brier,2.8384690246631795e-05,9.427262177383934e-08,1.493895425496822e-06
openml-mushroom-24,catboost_native,independent_pair32,log_loss,0.0012527247151219794,2.7699097820785124e-07,3.8464797396265896e-05
openml-mushroom-24,catboost_native,independent_pair32,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,independent_pair32,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,brier,2.8384690246631795e-05,7.452404133996216e-08,7.97093601218213e-07
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,log_loss,0.0012527247151219794,1.094129235693518e-06,2.017819662486792e-05
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,mutually_disjoint_pack64,accuracy,1.0,0.0,0.0
openml-mushroom-24,catboost_native,two_disjoint_pairs64,brier,2.8384690246631795e-05,9.897088195753676e-08,9.749531957537322e-07
openml-mushroom-24,catboost_native,two_disjoint_pairs64,log_loss,0.0012527247151219794,1.6341022162898792e-06,2.5086469045815422e-05
openml-mushroom-24,catboost_native,two_disjoint_pairs64,roc_auc,1.0,0.0,0.0
openml-mushroom-24,catboost_native,two_disjoint_pairs64,accuracy,1.0,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,brier,0.20647129562452066,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,log_loss,0.4062436885799199,-1.6653345369377348e-16,1.6653345369377348e-16
openml-colic-25,native_histgb,disjoint_pair32,roc_auc,0.8817966903073287,0.0,0.0
openml-colic-25,native_histgb,disjoint_pair32,accuracy,0.8783783783783784,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,brier,0.20647129562452066,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,log_loss,0.4062436885799199,-1.6653345369377348e-16,1.6653345369377348e-16
openml-colic-25,native_histgb,independent_pair32,roc_auc,0.8817966903073287,0.0,0.0
openml-colic-25,native_histgb,independent_pair32,accuracy,0.8783783783783784,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,brier,0.20647129562452066,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,log_loss,0.4062436885799199,-1.6653345369377348e-16,1.6653345369377348e-16
openml-colic-25,native_histgb,mutually_disjoint_pack64,roc_auc,0.8817966903073287,0.0,0.0
openml-colic-25,native_histgb,mutually_disjoint_pack64,accuracy,0.8783783783783784,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,brier,0.20647129562452066,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,log_loss,0.4062436885799199,-1.6653345369377348e-16,1.6653345369377348e-16
openml-colic-25,native_histgb,two_disjoint_pairs64,roc_auc,0.8817966903073287,0.0,0.0
openml-colic-25,native_histgb,two_disjoint_pairs64,accuracy,0.8783783783783784,0.0,0.0
openml-colic-25,catboost_native,disjoint_pair32,brier,0.18772403315270586,2.0181760546677234e-05,0.0007430710760000357
openml-colic-25,catboost_native,disjoint_pair32,log_loss,0.35764788421018384,0.00010094270483310114,0.0013423522021012355
openml-colic-25,catboost_native,disjoint_pair32,roc_auc,0.8999211977935382,0.00014236726753349114,0.0008689065585292245
openml-colic-25,catboost_native,disjoint_pair32,accuracy,0.9054054054054054,0.0,0.0
openml-colic-25,catboost_native,independent_pair32,brier,0.18772403315270586,1.2489055657478242e-05,0.0008128282018771811
openml-colic-25,catboost_native,independent_pair32,log_loss,0.35764788421018384,0.00010310726940286104,0.0014286986036580354
openml-colic-25,catboost_native,independent_pair32,roc_auc,0.8999211977935382,0.00019315775216706096,0.0009841036841355454
openml-colic-25,catboost_native,independent_pair32,accuracy,0.9054054054054054,0.0,0.0
openml-colic-25,catboost_native,mutually_disjoint_pack64,brier,0.18772403315270586,2.455615822042072e-06,0.0004176824059267863
openml-colic-25,catboost_native,mutually_disjoint_pack64,log_loss,0.35764788421018384,3.0157274618105928e-05,0.0007663734799605863
openml-colic-25,catboost_native,mutually_disjoint_pack64,roc_auc,0.8999211977935382,0.00016545385145784106,0.0005124274046169434
openml-colic-25,catboost_native,mutually_disjoint_pack64,accuracy,0.9054054054054054,0.0,0.0
openml-colic-25,catboost_native,two_disjoint_pairs64,brier,0.18772403315270586,-9.935498686435603e-06,0.0005113164697374095
openml-colic-25,catboost_native,two_disjoint_pairs64,log_loss,0.35764788421018384,5.2643913767275825e-05,0.0009273114324820272
openml-colic-25,catboost_native,two_disjoint_pairs64,roc_auc,0.8999211977935382,0.0001539105594956661,0.0006042082420402538
openml-colic-25,catboost_native,two_disjoint_pairs64,accuracy,0.9054054054054054,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,brier,0.2527423963741427,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,log_loss,0.39654825573854824,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,roc_auc,0.82,0.0,0.0
openml-hepatitis-55,native_histgb,disjoint_pair32,accuracy,0.7741935483870968,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,brier,0.2527423963741427,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,log_loss,0.39654825573854824,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,roc_auc,0.82,0.0,0.0
openml-hepatitis-55,native_histgb,independent_pair32,accuracy,0.7741935483870968,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,brier,0.2527423963741427,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,log_loss,0.39654825573854824,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,roc_auc,0.82,0.0,0.0
openml-hepatitis-55,native_histgb,mutually_disjoint_pack64,accuracy,0.7741935483870968,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,brier,0.2527423963741427,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,log_loss,0.39654825573854824,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,roc_auc,0.82,0.0,0.0
openml-hepatitis-55,native_histgb,two_disjoint_pairs64,accuracy,0.7741935483870968,0.0,0.0
openml-hepatitis-55,catboost_native,disjoint_pair32,brier,0.19811341886178682,3.1068031857684115e-05,0.0007519919140317929
openml-hepatitis-55,catboost_native,disjoint_pair32,log_loss,0.30940279477112764,4.6458827182308796e-05,0.0009771837204190644
openml-hepatitis-55,catboost_native,disjoint_pair32,roc_auc,0.92,0.0,0.0
openml-hepatitis-55,catboost_native,disjoint_pair32,accuracy,0.8387096774193549,0.0,0.0
openml-hepatitis-55,catboost_native,independent_pair32,brier,0.19811341886178682,2.7579582929565934e-05,0.0008435206816103171
openml-hepatitis-55,catboost_native,independent_pair32,log_loss,0.30940279477112764,3.993722593068446e-05,0.0010810729429371572
openml-hepatitis-55,catboost_native,independent_pair32,roc_auc,0.92,0.0,0.0
openml-hepatitis-55,catboost_native,independent_pair32,accuracy,0.8387096774193549,0.0,0.0
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,brier,0.19811341886178682,2.9422277594271873e-05,0.0003958640979973705
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,log_loss,0.30940279477112764,3.8269534469690736e-05,0.0004965194721195993
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,roc_auc,0.92,0.0,0.0
openml-hepatitis-55,catboost_native,mutually_disjoint_pack64,accuracy,0.8387096774193549,0.0,0.0
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,brier,0.19811341886178682,-2.006331419945721e-05,0.0005020896515741632
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,log_loss,0.30940279477112764,-1.3655570902476881e-05,0.0006481639885752425
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,roc_auc,0.92,0.0,0.0
openml-hepatitis-55,catboost_native,two_disjoint_pairs64,accuracy,0.8387096774193549,0.0,0.0
openml-vote-56,native_histgb,disjoint_pair32,brier,0.0810944568720678,0.0,0.0
openml-vote-56,native_histgb,disjoint_pair32,log_loss,0.15454974285492729,-8.326672684688674e-17,8.326672684688674e-17
openml-vote-56,native_histgb,disjoint_pair32,roc_auc,0.9800221975582686,0.0,0.0
openml-vote-56,native_histgb,disjoint_pair32,accuracy,0.9310344827586207,0.0,0.0
openml-vote-56,native_histgb,independent_pair32,brier,0.0810944568720678,0.0,0.0
openml-vote-56,native_histgb,independent_pair32,log_loss,0.15454974285492729,-8.326672684688674e-17,8.326672684688674e-17
openml-vote-56,native_histgb,independent_pair32,roc_auc,0.9800221975582686,0.0,0.0
openml-vote-56,native_histgb,independent_pair32,accuracy,0.9310344827586207,0.0,0.0
openml-vote-56,native_histgb,mutually_disjoint_pack64,brier,0.0810944568720678,0.0,0.0
openml-vote-56,native_histgb,mutually_disjoint_pack64,log_loss,0.15454974285492729,-8.326672684688674e-17,8.326672684688674e-17
openml-vote-56,native_histgb,mutually_disjoint_pack64,roc_auc,0.9800221975582686,0.0,0.0
openml-vote-56,native_histgb,mutually_disjoint_pack64,accuracy,0.9310344827586207,0.0,0.0
openml-vote-56,native_histgb,two_disjoint_pairs64,brier,0.0810944568720678,0.0,0.0
openml-vote-56,native_histgb,two_disjoint_pairs64,log_loss,0.15454974285492729,-8.326672684688674e-17,8.326672684688674e-17
openml-vote-56,native_histgb,two_disjoint_pairs64,roc_auc,0.9800221975582686,0.0,0.0
openml-vote-56,native_histgb,two_disjoint_pairs64,accuracy,0.9310344827586207,0.0,0.0
openml-vote-56,catboost_native,disjoint_pair32,brier,0.10692490996742988,-3.4052497319578766e-07,0.0005942162819870305
openml-vote-56,catboost_native,disjoint_pair32,log_loss,0.18800719439391264,4.359133886496728e-07,0.0007717754176893695
openml-vote-56,catboost_native,disjoint_pair32,roc_auc,0.9772475027746947,0.0005392229120421823,0.0010146089398106427
openml-vote-56,catboost_native,disjoint_pair32,accuracy,0.9195402298850575,0.0,0.0
openml-vote-56,catboost_native,independent_pair32,brier,0.10692490996742988,1.0762771973799572e-05,0.0006476636998840117
openml-vote-56,catboost_native,independent_pair32,log_loss,0.18800719439391264,5.052370517091967e-05,0.0008277646645677493
openml-vote-56,catboost_native,independent_pair32,roc_auc,0.9772475027746947,0.0005717388665371891,0.0010817473760925942
openml-vote-56,catboost_native,independent_pair32,accuracy,0.9195402298850575,0.0,0.0
openml-vote-56,catboost_native,mutually_disjoint_pack64,brier,0.10692490996742988,7.3752888162683625e-06,0.00033287757409782357
openml-vote-56,catboost_native,mutually_disjoint_pack64,log_loss,0.18800719439391264,1.8922623066507235e-05,0.00041597594959336684
openml-vote-56,catboost_native,mutually_disjoint_pack64,roc_auc,0.9772475027746947,0.000482861924250838,0.0007895777218252179
