panel,dataset,task,model,method,product_cells,score_bias,score_rmse,prediction_residual,max_absolute_score_error,family,mean_pack_sampling_attempts
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,disjoint_pair_mean32,128.0,-1.5538630513955987e-06,0.0006620526863906802,8.739233385802678e-06,0.0022786636969947816,pair32,
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,independent_pair_mean32,128.0,1.2708633658431445e-05,0.0007215430601756778,1.0255653305928001e-05,0.0030747508342904017,pair32,
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,disjoint_pair_mean32,128.0,0.0006555296570775471,0.012846686206034096,0.0003515150336835406,0.04980178534166546,pair32,
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,independent_pair_mean32,128.0,0.0011397438355640888,0.013292607672480115,0.00039675527409870445,0.04087495288812465,pair32,
late_source_b,openml-vote-56,binclass,onehot_linear,disjoint_pair_mean32,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pair32,
late_source_b,openml-vote-56,binclass,onehot_linear,independent_pair_mean32,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pair32,
late_source_b,openml-vote-56,binclass,ordinal_forest,disjoint_pair_mean32,128.0,2.5201446248825088e-05,0.0004159619417227497,9.343092622811458e-06,0.0013662972346326699,pair32,
late_source_b,openml-vote-56,binclass,ordinal_forest,independent_pair_mean32,128.0,3.250480726266214e-05,0.0004577657569849052,1.1021215984434532e-05,0.0015619498377065152,pair32,
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,disjoint_pair_mean32,128.0,0.0003551831985500187,0.013987716718957686,0.0005480689300262401,0.04652794014048797,pair32,
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,independent_pair_mean32,128.0,5.5530787955282435e-05,0.015575983295888943,0.0006732363224174244,0.05291812991723294,pair32,
late_source_b,openml-mushroom-24,binclass,onehot_linear,mutually_disjoint_pack64,128.0,-5.414505649392609e-15,1.1475118338005285e-13,1.4790439959894617e-22,3.9084501694125473e-13,pack64,1.0
late_source_b,openml-mushroom-24,binclass,onehot_linear,two_disjoint_pairs64,128.0,-6.789274004104229e-16,1.3665581364318395e-13,2.2027779806556744e-22,4.5032640810793723e-13,pack64,1.0
late_source_b,openml-mushroom-24,binclass,onehot_linear,independent_four64,128.0,-4.11975141501042e-15,1.530222399409072e-13,2.653960688180272e-22,4.554876441298372e-13,pack64,1.0
late_source_b,openml-mushroom-24,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,2.4870848249836444e-07,4.731721289785501e-06,1.3189410173931068e-07,1.6801971702998816e-05,pack64,1.0
late_source_b,openml-mushroom-24,binclass,ordinal_forest,two_disjoint_pairs64,128.0,2.6009310922803794e-07,6.129780626623176e-06,2.0914441687723662e-07,1.8741181321155318e-05,pack64,1.0
late_source_b,openml-mushroom-24,binclass,ordinal_forest,independent_four64,128.0,3.576916709802395e-08,6.3344619181256e-06,2.5115285001322333e-07,2.1011820462232583e-05,pack64,1.0
late_source_b,openml-mushroom-24,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,-1.5096719438868322e-07,4.158066631630659e-05,1.489092857909662e-06,0.00013852211744839723,pack64,1.0
late_source_b,openml-mushroom-24,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,7.416394349621857e-07,5.0595532894045046e-05,2.247136773005414e-06,0.0001471046554806523,pack64,1.0
late_source_b,openml-mushroom-24,binclass,onehot_adam_mlp,independent_four64,128.0,1.1520031682797985e-06,5.49876637547639e-05,2.6099669704188496e-06,0.00016795819489289247,pack64,1.0
late_source_b,openml-colic-25,binclass,onehot_linear,mutually_disjoint_pack64,128.0,-4.884981308350689e-15,5.88338200327931e-12,4.026268097252705e-21,2.0066781569738623e-11,pack64,1.0
late_source_b,openml-colic-25,binclass,onehot_linear,two_disjoint_pairs64,128.0,1.7638668303732175e-13,7.551561656206028e-12,6.6331836882955e-21,2.0066781569738623e-11,pack64,1.0
late_source_b,openml-colic-25,binclass,onehot_linear,independent_four64,128.0,-4.506950368465823e-13,8.174182454828318e-12,7.77209961061716e-21,2.0066781569738623e-11,pack64,1.0
late_source_b,openml-colic-25,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,-1.0580025387507686e-05,0.00036506848831613657,8.839008243007932e-06,0.0013061951559045493,pack64,1.0
late_source_b,openml-colic-25,binclass,ordinal_forest,two_disjoint_pairs64,128.0,1.1414466242115617e-05,0.0004625313456650414,1.4098010225842852e-05,0.0014947750491268452,pack64,1.0
late_source_b,openml-colic-25,binclass,ordinal_forest,independent_four64,128.0,8.33640306746597e-06,0.0004804092896136505,1.650914457206744e-05,0.0017654998028777402,pack64,1.0
late_source_b,openml-colic-25,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,0.00011047538803626855,0.004149260949915658,0.00010814810480122286,0.012611185065292518,pack64,1.0
late_source_b,openml-colic-25,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,0.00026186847640791155,0.005359701173898981,0.00017055412725928667,0.01856889697493752,pack64,1.0
late_source_b,openml-colic-25,binclass,onehot_adam_mlp,independent_four64,128.0,-2.0446745853164305e-05,0.005518828525839366,0.00019166246265990753,0.018606275865873878,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,onehot_linear,mutually_disjoint_pack64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,onehot_linear,two_disjoint_pairs64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,onehot_linear,independent_four64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,-6.178419889868447e-07,0.0003567189452011673,2.736802183211885e-06,0.0011807072588695955,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,two_disjoint_pairs64,128.0,-2.0427293678793035e-07,0.00047941355326874715,4.309340463320129e-06,0.0015703331116163066,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,independent_four64,128.0,3.141324833089154e-06,0.0005034048726491539,5.1326732014331715e-06,0.0016766345391756587,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,0.0002037269327353486,0.007019585763442046,0.00011174959554973925,0.02173501190297711,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,0.00010764890566006269,0.008737183856533777,0.000169138069185744,0.02856560470697489,pack64,1.0
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,independent_four64,128.0,-3.7341194100759534e-05,0.009633484892650144,0.00020126832368360254,0.031881437101375976,pack64,1.0
late_source_b,openml-vote-56,binclass,onehot_linear,mutually_disjoint_pack64,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_b,openml-vote-56,binclass,onehot_linear,two_disjoint_pairs64,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_b,openml-vote-56,binclass,onehot_linear,independent_four64,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_b,openml-vote-56,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,7.656993336789542e-06,0.00023754470002256464,2.9390005577798e-06,0.0007855082173359798,pack64,1.0
late_source_b,openml-vote-56,binclass,ordinal_forest,two_disjoint_pairs64,128.0,1.3160892653560352e-05,0.0002958481409327066,4.581746297970412e-06,0.0009258765780481779,pack64,1.0
late_source_b,openml-vote-56,binclass,ordinal_forest,independent_four64,128.0,1.5005018300998096e-06,0.00032517836666509523,5.5418347092920015e-06,0.0010288668821117827,pack64,1.0
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,0.00047932981398651764,0.00821597000619703,0.00018572847914547625,0.029904813275427156,pack64,1.0
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,0.0006481625833718585,0.0102462956442546,0.0002833440005187839,0.04061806769407533,pack64,1.0
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,independent_four64,128.0,0.000571705787148935,0.01113217958866284,0.0003409229435532454,0.03466549745120734,pack64,1.0
late_source_b,openml-mushroom-24,binclass,onehot_linear,disjoint_pair_cross64,,-9.301370437753143e-16,1.3580589425032162e-13,-9.301370437753143e-16,,pair_cross64,
late_source_b,openml-mushroom-24,binclass,onehot_linear,independent_block_u64,,-6.862999751833243e-16,1.5781970347787546e-13,-6.862999751833243e-16,,pair_cross64,
late_source_b,openml-mushroom-24,binclass,ordinal_forest,disjoint_pair_cross64,,-1.2120488455594344e-07,6.012570249034982e-06,9.269681624292933e-08,,pair_cross64,
late_source_b,openml-mushroom-24,binclass,ordinal_forest,independent_block_u64,,4.037727341221894e-07,6.575610901836975e-06,6.534787864925307e-07,,pair_cross64,
late_source_b,openml-mushroom-24,binclass,onehot_adam_mlp,disjoint_pair_cross64,,-2.2945258032427583e-06,5.085046955583934e-05,-6.078775490923286e-08,,pair_cross64,
late_source_b,openml-mushroom-24,binclass,onehot_adam_mlp,independent_block_u64,,-2.482988462730552e-06,5.6367041214298255e-05,1.5041360092063298e-07,,pair_cross64,
late_source_b,openml-colic-25,binclass,onehot_linear,disjoint_pair_cross64,,-2.1554980023097414e-13,7.463080541531293e-12,-2.1554980023097414e-13,,pair_cross64,
late_source_b,openml-colic-25,binclass,onehot_linear,independent_block_u64,,8.815170815523743e-14,8.083401594991562e-12,8.820721930646869e-14,,pair_cross64,
late_source_b,openml-colic-25,binclass,ordinal_forest,disjoint_pair_cross64,,-7.818808011317291e-07,0.0004424292102504291,1.3252255265272517e-05,,pair_cross64,
late_source_b,openml-colic-25,binclass,ordinal_forest,independent_block_u64,,-1.1225691937177817e-05,0.0004842902927359643,5.215551593190648e-06,,pair_cross64,
late_source_b,openml-colic-25,binclass,onehot_adam_mlp,disjoint_pair_cross64,,0.00011699815819166126,0.005133192238801519,0.0002806559895180971,,pair_cross64,
late_source_b,openml-colic-25,binclass,onehot_adam_mlp,independent_block_u64,,0.0002002515749841005,0.00568545906931071,0.00038968073207895637,,pair_cross64,
late_source_b,openml-hepatitis-55,binclass,onehot_linear,disjoint_pair_cross64,,0.0,0.0,0.0,,pair_cross64,
late_source_b,openml-hepatitis-55,binclass,onehot_linear,independent_block_u64,,0.0,0.0,0.0,,pair_cross64,
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,disjoint_pair_cross64,,1.7789590801009503e-06,0.00047510808672674245,6.0950661951442164e-06,,pair_cross64,
late_source_b,openml-hepatitis-55,binclass,ordinal_forest,independent_block_u64,,-7.850124713548734e-06,0.0005209492791451323,-2.7209528041804987e-06,,pair_cross64,
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,disjoint_pair_cross64,,2.6616386329336716e-05,0.009148204864600799,0.0002098834414634987,,pair_cross64,
late_source_b,openml-hepatitis-55,binclass,onehot_adam_mlp,independent_block_u64,,0.00010991109200048088,0.010064232668241574,0.0003157427072826291,,pair_cross64,
late_source_b,openml-vote-56,binclass,onehot_linear,disjoint_pair_cross64,,1.3877787807814457e-17,1.963095137338261e-17,1.3877787807814457e-17,,pair_cross64,
late_source_b,openml-vote-56,binclass,onehot_linear,independent_block_u64,,1.3877787807814457e-17,1.963095137338261e-17,1.3877787807814457e-17,,pair_cross64,
late_source_b,openml-vote-56,binclass,ordinal_forest,disjoint_pair_cross64,,-1.6123250368725583e-05,0.00029419578771093817,-1.141635062235774e-05,,pair_cross64,
late_source_b,openml-vote-56,binclass,ordinal_forest,independent_block_u64,,1.1098021376630685e-05,0.00032552916179894953,1.6531711299241914e-05,,pair_cross64,
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,disjoint_pair_cross64,,-0.0003913699886815003,0.010009452307481063,-9.470012266366012e-05,,pair_cross64,
late_source_b,openml-vote-56,binclass,onehot_adam_mlp,independent_block_u64,,-0.0004220171601399536,0.011036610154987154,-7.744029264206143e-05,,pair_cross64,
