dataset,model,task,split,strength1_design_count,strength2_design_count,joint_risk,main_fraction,main_plus_pair_fraction,mean_member_loss,quotient_loss,iid16_residual,four_strength1_residual,four_seed_blocks_residual,strength2_residual,strength1_component_reconstruction_error,strength2_component_reconstruction_error,strength2_expected_loss,strength2_vs_iid16_reduction,strength2_vs_four_strength1_reduction,strength2_vs_seed_blocks_reduction,material,ambiguity_error
openml-vehicle-54,onehot_linear,multiclass,validation,576,13824,1.9332083543514913e-14,0.42553369480177666,1.0,0.2507593640937831,0.2507593640937637,1.208255221469682e-15,9.254692170855323e-16,4.833020885878728e-15,1.1218541926055649e-31,7.888609052210118e-31,6.337571868110043e-32,0.2507593640937637,0.9999999999999999,0.9999999999999999,1.0,False,4.130823619406818e-17
openml-vehicle-54,onehot_linear,multiclass,test,576,13824,1.8219027445319875e-14,0.41371817103068376,0.9999999999999998,0.2948616617715013,0.29486166177148304,1.1386892153324922e-15,8.901237277236918e-16,4.554756861329969e-15,9.138537586117434e-32,7.888609052210118e-31,4.5471854633766604e-32,0.29486166177148304,0.9999999999999999,0.9999999999999999,1.0,False,4.414130976395046e-17
openml-vehicle-54,ordinal_forest,multiclass,validation,576,13824,0.0019765888272658405,0.42024901233690637,1.0,0.30047634871692586,0.29849975988966004,0.00012353680170411503,9.54941104009339e-05,9.324125059326897e-05,6.3527471044072525e-21,1.0842021724855044e-19,2.4821125429930006e-21,0.29849975988966004,1.0,0.9999999999999999,0.9999999999999999,True,2.7755575615628914e-17
openml-vehicle-54,ordinal_forest,multiclass,test,576,13824,0.0020036484172146077,0.42064882124691944,0.9999999999999998,0.332189575745823,0.33018592732860835,0.00012522802607591298,9.673467269333554e-05,8.878920143268406e-05,6.776263578034403e-21,1.0842021724855044e-19,2.7722204848514202e-21,0.33018592732860835,1.0,0.9999999999999999,0.9999999999999999,True,1.3010426069826053e-17
openml-vehicle-54,onehot_adam_mlp,multiclass,validation,576,13824,0.032109279107917596,0.34654458363112145,0.7236300804461345,0.3437102594604384,0.3116009803525209,0.0020068299442448497,0.001501997448953297,0.001383291697854622,0.0009860043204430891,2.6020852139652106e-18,0.0,0.312586984672964,0.5086756985709057,0.34353795265750287,0.28720433877228846,True,4.163336342344337e-17
openml-vehicle-54,onehot_adam_mlp,multiclass,test,576,13824,0.03253853225111532,0.34322334398679877,0.7211187436039624,0.36187557031059886,0.3293370380594835,0.0020336582656947074,0.0015288127348589344,0.0013969977269051915,0.0010082651950526701,2.6020852139652106e-18,2.168404344971009e-19,0.33034530325453615,0.5042110997403775,0.3404913681951347,0.278262823457624,True,4.163336342344337e-17
openml-segment-36,onehot_linear,multiclass,validation,576,13824,1.2692773374055857e-14,0.42851456124253146,0.9999999999999999,0.10757315492527632,0.10757315492526362,7.932983358784911e-16,6.044779300601187e-16,3.173193343513964e-15,3.120608363014943e-32,7.888609052210118e-31,5.09095169524315e-34,0.10757315492526362,1.0,1.0,1.0,False,5.402470094370639e-18
openml-segment-36,onehot_linear,multiclass,test,576,13824,1.2448173412988441e-14,0.41667532168357607,1.0,0.10743919854500086,0.1074391985449884,7.780108383117776e-16,6.051105626465451e-16,3.11204335324711e-15,2.1149118201802334e-32,3.944304526105059e-31,9.8472457625312e-33,0.1074391985449884,1.0,1.0,1.0,False,1.408003842894132e-17
openml-segment-36,ordinal_forest,multiclass,validation,576,13824,0.000728173584584089,0.4251236974078116,1.0000000000000002,0.06294871832653062,0.06222054474194654,4.551084903650556e-05,3.4884144829250115e-05,3.490298119439415e-05,0.0,8.131516293641283e-20,1.4392133537377661e-21,0.06222054474194654,1.0,1.0,1.0,True,7.806255641895632e-18
openml-segment-36,ordinal_forest,multiclass,test,576,13824,0.0006475284339642318,0.4239407091483409,1.0,0.053125667539041584,0.052478139105077364,4.047052712276449e-05,3.1084564206310065e-05,2.9593869893324e-05,4.0234064994579266e-21,8.131516293641283e-20,2.728934145179256e-21,0.052478139105077364,0.9999999999999999,0.9999999999999999,0.9999999999999999,True,1.1709383462843448e-17
openml-segment-36,onehot_adam_mlp,multiclass,validation,576,13824,0.005476825352876864,0.35467931916162243,0.6561242073368402,0.07791878052105682,0.07244195516817994,0.000342301584554804,0.0002422105093654427,0.00019896666999282692,0.00020926085105535803,4.336808689942018e-19,2.710505431213761e-20,0.0726512160192353,0.38866525748771563,0.1360372776408758,-0.05173821858154559,True,6.938893903907228e-18
openml-segment-36,onehot_adam_mlp,multiclass,test,576,13824,0.0047884246211165665,0.35423853829537494,0.65098961946535,0.07673922486713436,0.07195080024601778,0.0002992765388197854,0.00021125917635018244,0.00016990209809966624,0.00018568998879748668,3.2526065174565133e-19,5.421010862427522e-20,0.07213649023481528,0.37953710127173335,0.12103231677052628,-0.0929234593004209,True,7.806255641895632e-18
