dataset,model,task,split,strength3_design_count,joint_risk,through_triple_fraction,mean_member_loss,quotient_loss,iid64_residual,four_strength2_residual,sixteen_strength1_residual,sixteen_seed_blocks_residual,strength3_residual,strength3_expected_loss,component_reconstruction_error,ambiguity_error
compustat_kor_direction,onehot_linear,binclass,validation,27648,9.72336579235673e-13,1.0,0.5008093155886676,0.5008093155876953,1.519275905055739e-14,7.804949188316696e-15,1.3690354903110056e-14,6.077103620222956e-14,6.921792220127726e-31,0.5008093155876953,1.5264398836586556e-31,3.254268960858205e-18
compustat_kor_direction,onehot_linear,binclass,test,27648,1.0732809029544155e-12,1.0,0.5014801977094647,0.5014801977083914,1.6770014108662742e-14,8.179873079841326e-15,1.5173959408653937e-14,6.708005643465097e-14,-1.4194103690133928e-31,0.5014801977083914,7.559282409796177e-31,8.271725318587432e-17
compustat_kor_direction,ordinal_forest,binclass,validation,27648,0.0022522032074112678,0.9999999999999998,0.5183710670298205,0.5161188638224092,3.519067511580106e-05,2.4841404709139168e-05,3.1563065238969415e-05,3.310685408827655e-05,1.5881867761018131e-21,0.5161188638224092,4.369871676392458e-22,4.7704895589362195e-18
compustat_kor_direction,ordinal_forest,binclass,test,27648,0.002389520121319212,1.0000000000000002,0.5099692259350667,0.5075797058137475,3.733625189561269e-05,2.663108723380381e-05,3.3813190647074445e-05,3.600937289140898e-05,1.641126335305207e-21,0.5075797058137475,5.034674866155116e-22,1.3010426069826053e-18
compustat_kor_direction,native_histgb,binclass,validation,27648,0.0010762002362396821,0.9999785474723256,0.4985046345869812,0.4974284343507416,1.6815628691245033e-05,4.003959684716445e-06,1.0378957921921228e-05,1.5209589913510183e-05,8.550820500482291e-10,0.49742843520582364,1.8864887845037487e-21,7.155734338404329e-17
compustat_kor_direction,native_histgb,binclass,test,27648,0.0011325190273285047,0.999967066661864,0.4974993278522194,0.4963668088248909,1.7695609802007886e-05,4.458241685985382e-06,1.1381302148982092e-05,1.676686039959836e-05,1.3813937804644443e-09,0.4963668102062847,2.0731214102110256e-21,3.3393426912553537e-17
compustat_kor_direction,catboost_native,binclass,validation,27648,0.0008531542213814086,1.0,0.49663426655941123,0.49578111233802974,1.333053470908451e-05,6.316301771292757e-06,1.1608688663565526e-05,1.1826130820146267e-05,4.166195321525625e-24,0.49578111233802974,5.550038712401729e-22,8.272462576064399e-17
compustat_kor_direction,catboost_native,binclass,test,27648,0.000916409752124766,1.0000000000000004,0.4972613663777241,0.4963449566255994,1.4318902376949468e-05,6.827928745519952e-06,1.2569337291452061e-05,1.1968539244435374e-05,5.679409766937192e-23,0.4963449566255994,4.999103322667203e-22,6.320898665590491e-17
compustat_kor_direction,onehot_adam_mlp,binclass,validation,27648,0.003070630340605824,0.8649702985237765,0.4966679987702577,0.49359736842965185,4.7978599071966e-05,3.122142621179176e-05,3.9876272620821746e-05,3.78825922610067e-05,1.5356529564290348e-05,0.49361272495921615,1.3552527156068805e-20,1.6046192152785466e-17
compustat_kor_direction,onehot_adam_mlp,binclass,test,27648,0.0029057846436641574,0.8651565740306294,0.49794761867411796,0.49504183403045376,4.540288505725246e-05,2.929187845057095e-05,3.7644850301359794e-05,3.59910630271326e-05,1.4512072462254109e-05,0.49505634610291605,8.470329472543003e-21,4.2500725161431774e-17
credit_card_default,onehot_linear,binclass,validation,1152,9.352903922264093e-19,1.0,0.29774480082274235,0.29774480082274235,1.4613912378537646e-20,-9.386965239789072e-37,1.261102650650267e-20,5.845564951415058e-20,-7.52316384526264e-36,0.29774480082274235,7.52316384526264e-36,9.352903922264093e-19
credit_card_default,onehot_linear,binclass,test,1152,9.709245036287663e-19,1.0,0.29188653940621373,0.29188653940621373,1.5170695369199473e-20,2.130583510865396e-38,1.1611174698347906e-20,6.068278147679789e-20,9.780112998841432e-36,0.29188653940621373,9.780112998841432e-36,9.709245036287663e-19
