source_group,material_cells,strength2_residual,iid16_residual,four_strength1_residual,four_seed_blocks_residual,beats_all
segment,2,9.284499439874334e-05,0.00016987353297127493,0.00012117187027824625,9.974798399649512e-05,True
vehicle,2,0.0005041325975263351,0.0010794431458853102,0.000812773703776135,0.0007428934641689378,True
