panel,dataset,task,model,method,product_cells,score_bias,score_rmse,prediction_residual,max_absolute_score_error,family,mean_pack_sampling_attempts
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,disjoint_pair_mean32,128.0,3.469446951953614e-17,2.7696904314071332e-14,2.2479106722815105e-23,4.1994185906446546e-14,pair32,
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,independent_pair_mean32,128.0,-9.853229343548264e-16,2.9417347228372954e-14,2.5358452977198158e-23,4.1994185906446546e-14,pair32,
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,disjoint_pair_mean32,128.0,1.442125443919251e-05,0.0005131576833378293,1.904426179062734e-05,0.0018568893554398863,pair32,
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,independent_pair_mean32,128.0,2.7186510641388772e-05,0.0005479340221907766,2.258180991933313e-05,0.0017314687830772973,pair32,
late_source_c_split,openml-titanic-40945,binclass,native_histgb,disjoint_pair_mean32,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pair32,
late_source_c_split,openml-titanic-40945,binclass,native_histgb,independent_pair_mean32,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pair32,
late_source_c_split,openml-titanic-40945,binclass,catboost_native,disjoint_pair_mean32,128.0,1.480509048766565e-06,4.644981192305453e-05,8.029603879046676e-07,0.0001733837958389564,pair32,
late_source_c_split,openml-titanic-40945,binclass,catboost_native,independent_pair_mean32,128.0,3.615981309448846e-07,4.923428431287071e-05,9.58321182123465e-07,0.0001733837958389564,pair32,
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,disjoint_pair_mean32,128.0,5.401490993445224e-05,0.0013972822667563645,4.761732163979415e-05,0.005532112213097115,pair32,
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,independent_pair_mean32,128.0,4.1966473994410614e-05,0.0014458185660314697,5.25877328410376e-05,0.005455907135719584,pair32,
late_source_c_split,openml-churn-40701,binclass,onehot_linear,disjoint_pair_mean32,128.0,-3.111999546945299e-11,9.702391600573393e-10,3.283488140846794e-16,2.494811857101098e-09,pair32,
late_source_c_split,openml-churn-40701,binclass,onehot_linear,independent_pair_mean32,128.0,6.8515193518692286e-12,1.0480081013285129e-09,3.850424798176485e-16,2.494811857101098e-09,pair32,
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,disjoint_pair_mean32,128.0,1.3056141216410966e-05,0.00015968010164186316,1.3531513299853654e-05,0.0006644768959439828,pair32,
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,independent_pair_mean32,128.0,1.1248429530472115e-05,0.00017796397384819585,1.6223889439212596e-05,0.0005669736433565331,pair32,
late_source_c_split,openml-churn-40701,binclass,native_histgb,disjoint_pair_mean32,128.0,0.0,0.0,0.0,0.0,pair32,
late_source_c_split,openml-churn-40701,binclass,native_histgb,independent_pair_mean32,128.0,0.0,0.0,0.0,0.0,pair32,
late_source_c_split,openml-churn-40701,binclass,catboost_native,disjoint_pair_mean32,128.0,7.483807376418294e-06,0.00013927758025362636,9.378676327632966e-06,0.00043995502832572253,pair32,
late_source_c_split,openml-churn-40701,binclass,catboost_native,independent_pair_mean32,128.0,9.454965425162443e-06,0.00015242185333294133,1.1136337516673955e-05,0.0003872099191629813,pair32,
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,disjoint_pair_mean32,128.0,0.00012920762912621564,0.000610132387154665,0.0001232689403415651,0.0022288647798140854,pair32,
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,independent_pair_mean32,128.0,0.00012598274808219012,0.0006576492201893852,0.0001452066103918342,0.002414386932634502,pair32,
late_source_c_split,openml-adult-1590,binclass,onehot_linear,mutually_disjoint_pack64,128.0,2.054190151312696e-12,2.6932786359814987e-10,8.582630155388497e-16,9.148438395722991e-10,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,onehot_linear,two_disjoint_pairs64,128.0,5.410449865905775e-12,3.297774775128919e-10,1.2898295440143222e-15,1.1920103515361546e-09,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,onehot_linear,independent_four64,128.0,7.881417740662755e-12,3.712364043939743e-10,1.5704890803682176e-15,1.2030636209470202e-09,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,2.42884867868165e-06,2.9102794244426734e-05,3.4681538115986625e-06,0.000128826857955483,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,ordinal_forest,two_disjoint_pairs64,128.0,4.4421185221854564e-06,3.7164171431280235e-05,5.479079184636305e-06,0.00011962246015842504,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,ordinal_forest,independent_four64,128.0,6.2067140450261515e-06,4.038276213973087e-05,6.512431149422356e-06,0.00012384074283558477,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,native_histgb,mutually_disjoint_pack64,128.0,3.251646424340393e-09,7.99964051276833e-08,1.1824932163540643e-10,2.9431774195565197e-07,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,native_histgb,two_disjoint_pairs64,128.0,-5.316662665677541e-10,1.0050097396768794e-07,1.8620520918278623e-10,3.705462839342921e-07,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,native_histgb,independent_four64,128.0,-6.345045489020151e-09,1.0966357564731488e-07,2.2083141692654836e-10,3.801957107196774e-07,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,catboost_native,mutually_disjoint_pack64,128.0,2.120652767445552e-06,2.333188628133657e-05,8.152581921041023e-07,8.475086039058666e-05,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,catboost_native,two_disjoint_pairs64,128.0,3.0319917852517086e-06,2.9845170241084508e-05,1.2951748353195777e-06,9.463316875102379e-05,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,catboost_native,independent_four64,128.0,1.5541583225087141e-06,3.2606587162374574e-05,1.4747489408924954e-06,0.00010432208793351161,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,1.5365163754998967e-05,7.345191418359712e-05,1.5962899166907293e-05,0.00021179517422034722,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,2.4687744223400587e-05,9.014192192099659e-05,2.3575275063218554e-05,0.0003487933372680052,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,onehot_adam_mlp,independent_four64,128.0,2.588269013856226e-05,0.00010127290876745719,2.7694835254583267e-05,0.00031411538338416145,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_linear,mutually_disjoint_pack64,128.0,-5.162981153716828e-12,1.8546287480563394e-10,2.0716416422315817e-16,7.119589917614633e-10,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_linear,two_disjoint_pairs64,128.0,-1.2234740998096072e-11,2.2842262204484438e-10,3.3128549821780862e-16,8.212942548269098e-10,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_linear,independent_four64,128.0,-7.405936974791416e-12,2.617497904016671e-10,4.070018387356994e-16,8.131721684900839e-10,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,5.13082811423593e-06,3.2156305501690455e-05,3.7908856255392443e-06,0.0001282222421377932,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,ordinal_forest,two_disjoint_pairs64,128.0,7.405505144914004e-06,4.106168593378236e-05,5.963178576645326e-06,0.0001581735581936694,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,ordinal_forest,independent_four64,128.0,7.698767069491685e-06,4.4692982555243376e-05,7.199282572725505e-06,0.00018379173792756887,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,native_histgb,mutually_disjoint_pack64,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,native_histgb,two_disjoint_pairs64,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,native_histgb,independent_four64,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.1514064302553528e-06,2.3245568563888626e-05,1.2105318336951204e-06,7.886804641857315e-05,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,catboost_native,two_disjoint_pairs64,128.0,2.8359343019201955e-06,2.9613273557475482e-05,1.9048132106062514e-06,8.804863700173637e-05,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,catboost_native,independent_four64,128.0,2.992985927902092e-06,3.2190192721355396e-05,2.270146777814778e-06,9.014026534415187e-05,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,3.0447427635194035e-05,0.0001087184657260422,3.1735966337257114e-05,0.0003613739442561714,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,5.49034997122666e-05,0.00014071268742427774,4.86252168794606e-05,0.0005279239337533659,pack64,1.0
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_adam_mlp,independent_four64,128.0,6.0905787828413605e-05,0.00014811378904047826,5.6987180807864356e-05,0.0004861976656801992,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,mutually_disjoint_pack64,128.0,4.0939474033052647e-16,1.5891669502212684e-14,7.400425022230141e-24,4.1994185906446546e-14,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,two_disjoint_pairs64,128.0,2.706168622523819e-16,1.915082075526925e-14,1.0747033607368345e-23,4.1994185906446546e-14,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,independent_four64,128.0,-1.0269562977782698e-15,2.0925191334282847e-14,1.2830771028303452e-23,4.1994185906446546e-14,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,1.4222709656494525e-05,0.00028293121391180753,5.962698315475857e-06,0.0011135974649105346,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,two_disjoint_pairs64,128.0,2.8492040125047136e-05,0.0003663265958623779,9.581073952785985e-06,0.0011127807838993836,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,independent_four64,128.0,-9.913692224167159e-06,0.0003992446269864838,1.1517735980617918e-05,0.001529716211223317,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,native_histgb,mutually_disjoint_pack64,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,native_histgb,two_disjoint_pairs64,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,native_histgb,independent_four64,128.0,-1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.2371652543738398e-06,2.719970357996084e-05,2.686053045557337e-07,9.91062186809083e-05,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,catboost_native,two_disjoint_pairs64,128.0,-8.333236466082083e-07,3.312196371050234e-05,4.0488387954270163e-07,0.00011765316186642533,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,catboost_native,independent_four64,128.0,-1.258302941696543e-06,3.7466832523242554e-05,4.986251818611767e-07,0.0001235526491855793,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,3.0805873901959546e-05,0.0008057727504035618,1.623186143591014e-05,0.0026823395418600626,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,3.9685853610194055e-05,0.0009720639465032727,2.3555824365123884e-05,0.0037111256138479473,pack64,1.0
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,independent_four64,128.0,4.604937162795697e-05,0.0010617873748216687,2.7515582817182634e-05,0.003144077857069112,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,onehot_linear,mutually_disjoint_pack64,128.0,-1.4618362076390667e-11,5.399218775176364e-10,9.906534635549073e-17,1.9204793311189405e-09,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,onehot_linear,two_disjoint_pairs64,128.0,-3.83623688371415e-12,6.611350610260519e-10,1.5085311207205367e-16,2.363220036327718e-09,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,onehot_linear,independent_four64,128.0,9.825029678722785e-12,7.34550950094719e-10,1.927677917002181e-16,2.1859645205069e-09,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,mutually_disjoint_pack64,128.0,5.3522737148425925e-06,9.276877764994395e-05,4.294583485353887e-06,0.00031931046564109833,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,two_disjoint_pairs64,128.0,7.289619214811971e-06,0.00011835539326924202,6.841195234724725e-06,0.00040302566003595774,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,independent_four64,128.0,9.593036468164007e-06,0.0001280711468254781,8.099732162646612e-06,0.00044049652806744943,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,native_histgb,mutually_disjoint_pack64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,native_histgb,two_disjoint_pairs64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,native_histgb,independent_four64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,catboost_native,mutually_disjoint_pack64,128.0,3.839954553719327e-06,7.772433837746827e-05,2.9811703423778658e-06,0.0003053365762845095,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,catboost_native,two_disjoint_pairs64,128.0,3.7713675375278255e-06,9.997794085493859e-05,4.701568235162621e-06,0.00034112530981168787,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,catboost_native,independent_four64,128.0,4.301702266437668e-06,0.00011144124735426104,5.709216996238067e-06,0.00034469450634340426,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,mutually_disjoint_pack64,128.0,3.6245031016152174e-05,0.0003421615966367996,4.0196145708805576e-05,0.0013704079766133498,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,two_disjoint_pairs64,128.0,6.630763148213203e-05,0.00042406543539733825,6.0756532254717106e-05,0.0016641713680427689,pack64,1.0
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,independent_four64,128.0,6.857577066635145e-05,0.0004771453954654717,7.382518030560193e-05,0.0017222351478344278,pack64,1.0
late_source_c_split,openml-adult-1590,binclass,onehot_linear,disjoint_pair_cross64,,-7.065154017382724e-12,3.3592559690449446e-10,-7.063877260904405e-12,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,onehot_linear,independent_block_u64,,-6.811551322982723e-12,3.6401793447954737e-10,-6.809997010748248e-12,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,ordinal_forest,disjoint_pair_cross64,,1.5409778416075604e-06,3.740264393911957e-05,7.042884273833483e-06,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,ordinal_forest,independent_block_u64,,1.4367353981525888e-06,3.904630128301907e-05,7.918238624504692e-06,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,native_histgb,disjoint_pair_cross64,,-3.1539137690383967e-09,9.630582655996974e-08,-2.9689716518621623e-09,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,native_histgb,independent_block_u64,,4.160891686755264e-09,1.0851480610194616e-07,4.369731632092311e-09,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,catboost_native,disjoint_pair_cross64,,-1.205132530990305e-07,2.9430721102239496e-05,1.1618173745842064e-06,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,catboost_native,independent_block_u64,,8.683063173753336e-07,3.339470685040356e-05,2.369603262969422e-06,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,onehot_adam_mlp,disjoint_pair_cross64,,1.297666832322797e-07,8.787742464101922e-05,2.408109344839704e-05,,pair_cross64,
late_source_c_split,openml-adult-1590,binclass,onehot_adam_mlp,independent_block_u64,,-1.0784404682606663e-06,9.425498315611552e-05,2.6679906550391985e-05,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_linear,disjoint_pair_cross64,,3.6247116419474423e-12,2.417821189337445e-10,3.6250724644304455e-12,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_linear,independent_block_u64,,3.174405183159479e-12,2.5803129375612805e-10,3.1747937612180976e-12,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,ordinal_forest,disjoint_pair_cross64,,9.376635138058642e-07,4.043682196758874e-05,6.896337748391046e-06,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,ordinal_forest,independent_block_u64,,1.4688367527548873e-06,4.3199428698934625e-05,8.607296045209933e-06,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,native_histgb,disjoint_pair_cross64,,-1.3877787807814457e-17,1.963095137338261e-17,-1.3877787807814457e-17,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,native_histgb,independent_block_u64,,-1.3877787807814457e-17,1.963095137338261e-17,-1.3877787807814457e-17,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,catboost_native,disjoint_pair_cross64,,7.426464694038071e-07,2.9318752984230655e-05,2.6468733812234913e-06,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,catboost_native,independent_block_u64,,-1.6297887791005827e-06,3.2626192984574206e-05,6.466932195581254e-07,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_adam_mlp,disjoint_pair_cross64,,9.360405678782158e-06,0.00012418520767814946,5.786601355989296e-05,,pair_cross64,
late_source_c_split,openml-bank-marketing-1461,binclass,onehot_adam_mlp,independent_block_u64,,-7.227885994220973e-06,0.0001378555515484217,4.949664990722136e-05,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,disjoint_pair_cross64,,-1.2559397966072083e-15,1.8947448428696225e-14,-1.2559397966072083e-15,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,onehot_linear,independent_block_u64,,-3.677613769070831e-16,2.0986801489020286e-14,-3.677613769070831e-16,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,disjoint_pair_cross64,,-2.6176944480371667e-06,0.00037615489585777204,6.794864661943678e-06,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,ordinal_forest,independent_block_u64,,-2.1600647097885783e-05,0.00039070790611073984,-1.0202847275986304e-05,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,native_histgb,disjoint_pair_cross64,,-1.3877787807814457e-17,1.963095137338261e-17,-1.3877787807814457e-17,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,native_histgb,independent_block_u64,,-1.3877787807814457e-17,1.963095137338261e-17,-1.3877787807814457e-17,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,catboost_native,disjoint_pair_cross64,,3.1971948811354567e-07,3.229162028513526e-05,7.240306230185678e-07,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,catboost_native,independent_block_u64,,-1.8074489571626162e-06,3.699692239708136e-05,-1.3083732616561705e-06,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,disjoint_pair_cross64,,1.530402307017842e-05,0.0010012013476986905,3.943144841711543e-05,,pair_cross64,
late_source_c_split,openml-titanic-40945,binclass,onehot_adam_mlp,independent_block_u64,,1.1877881910940524e-05,0.00104179776836928,3.858943560246242e-05,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,onehot_linear,disjoint_pair_cross64,,-8.04228905693094e-12,6.705839117460107e-10,-8.042150279052862e-12,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,onehot_linear,independent_block_u64,,-1.2776446567386301e-11,7.285230820585638e-10,-1.2776280033932608e-11,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,disjoint_pair_cross64,,3.088875683010528e-06,0.00011992163047218243,9.846245481059945e-06,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,ordinal_forest,independent_block_u64,,-2.910710400177985e-06,0.0001281521904394583,5.120851685608274e-06,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,native_histgb,disjoint_pair_cross64,,0.0,0.0,0.0,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,native_histgb,independent_block_u64,,0.0,0.0,0.0,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,catboost_native,disjoint_pair_cross64,,8.931671180448242e-06,0.00010117362928228726,1.3655914260099489e-05,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,catboost_native,independent_block_u64,,-1.0605726660783965e-07,0.0001143047761813882,5.499763874358687e-06,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,disjoint_pair_cross64,,-1.9601906493305066e-05,0.0004105558688607774,4.181964145627548e-05,,pair_cross64,
late_source_c_split,openml-churn-40701,binclass,onehot_adam_mlp,independent_block_u64,,-1.7488662855530412e-06,0.0004503522899720616,7.009657631072697e-05,,pair_cross64,
