panel,dataset,task,model,method,score_bias,score_rmse,mc_standard_error
confirmation,kdd17_stock_direction,binclass,ordinal_forest,strength2_jackknife64,1.1297502294782547e-05,0.0001625864768583488,7.168007385673774e-06
confirmation,kdd17_stock_direction,binclass,ordinal_forest,iid_jackknife64,3.434878052210877e-06,0.00018529225216784445,8.187430859226015e-06
confirmation,kdd17_stock_direction,binclass,native_histgb,strength2_jackknife64,-2.4714785773483072e-11,5.523206029228328e-10,2.438490294736413e-11
confirmation,kdd17_stock_direction,binclass,native_histgb,iid_jackknife64,-7.716420639458654e-06,9.106579564371545e-05,4.010103448229692e-06
confirmation,kdd17_stock_direction,binclass,catboost_native,strength2_jackknife64,2.9932082885597566e-06,8.370597786355718e-05,3.696950663383465e-06
confirmation,kdd17_stock_direction,binclass,catboost_native,iid_jackknife64,-7.92917374892177e-06,0.00011506074124057493,5.072925680313894e-06
confirmation,kdd17_stock_direction,binclass,onehot_adam_mlp,strength2_jackknife64,4.54211466400789e-05,0.0012740167435249328,5.626832309588582e-05
confirmation,kdd17_stock_direction,binclass,onehot_adam_mlp,iid_jackknife64,4.4758776696296465e-05,0.0012843755057893843,5.6727437209727434e-05
confirmation,polish_bankruptcy_1year,binclass,onehot_linear,strength2_jackknife64,-8.326672684688674e-17,1.0010427573204427e-16,2.4556687528088304e-18
confirmation,polish_bankruptcy_1year,binclass,onehot_linear,iid_jackknife64,4.338751580235112e-13,1.9858041725863195e-11,8.774002497762184e-13
confirmation,polish_bankruptcy_1year,binclass,ordinal_forest,strength2_jackknife64,-2.7755575615628914e-17,3.10377490567146e-17,6.139171882022076e-19
confirmation,polish_bankruptcy_1year,binclass,ordinal_forest,iid_jackknife64,-2.106455957356923e-06,0.0002446899438877511,1.0813469201783076e-05
confirmation,polish_bankruptcy_1year,binclass,native_histgb,strength2_jackknife64,0.0,0.0,0.0
confirmation,polish_bankruptcy_1year,binclass,native_histgb,iid_jackknife64,-7.204795335363778e-06,9.696359026576449e-05,4.273379801119297e-06
confirmation,polish_bankruptcy_1year,binclass,catboost_native,strength2_jackknife64,-2.0816681711721685e-17,2.9453632835028834e-17,9.208757823033115e-19
confirmation,polish_bankruptcy_1year,binclass,catboost_native,iid_jackknife64,-3.2968223671880903e-07,0.0002122871643760924,9.381844529427324e-06
confirmation,polish_bankruptcy_1year,binclass,onehot_adam_mlp,strength2_jackknife64,6.995162566980628e-05,0.004252143972346493,0.00018789455950469247
confirmation,polish_bankruptcy_1year,binclass,onehot_adam_mlp,iid_jackknife64,-0.0009138994432086878,0.014010681166025196,0.0006178718113659946
confirmation,polish_bankruptcy_2year,binclass,onehot_linear,strength2_jackknife64,2.7755575615628914e-17,6.211191671328453e-17,2.4556687528088304e-18
confirmation,polish_bankruptcy_2year,binclass,onehot_linear,iid_jackknife64,1.951647454756511e-10,7.228307606388224e-09,3.193326218664056e-10
confirmation,polish_bankruptcy_2year,binclass,ordinal_forest,strength2_jackknife64,2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044152e-18
confirmation,polish_bankruptcy_2year,binclass,ordinal_forest,iid_jackknife64,-3.1465563554711196e-06,0.00022446374969699727,9.919015248416375e-06
confirmation,polish_bankruptcy_2year,binclass,native_histgb,strength2_jackknife64,2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044152e-18
confirmation,polish_bankruptcy_2year,binclass,native_histgb,iid_jackknife64,-8.383382976206999e-06,0.00015686871939754338,6.922776326094303e-06
confirmation,polish_bankruptcy_2year,binclass,catboost_native,strength2_jackknife64,1.3877787807814457e-17,1.3877787807814457e-17,0.0
confirmation,polish_bankruptcy_2year,binclass,catboost_native,iid_jackknife64,-3.183494763636663e-07,0.00015631253185496,6.90808887686752e-06
confirmation,polish_bankruptcy_2year,binclass,onehot_adam_mlp,strength2_jackknife64,3.090583625076082e-06,0.00037547766812556056,1.6593363198991416e-05
confirmation,polish_bankruptcy_2year,binclass,onehot_adam_mlp,iid_jackknife64,-0.000216962961950673,0.003803233701216764,0.00016780705100099196
confirmation,polish_bankruptcy_3year,binclass,onehot_linear,strength2_jackknife64,2.7755575615628914e-17,6.211191671328453e-17,2.4556687528088304e-18
confirmation,polish_bankruptcy_3year,binclass,onehot_linear,iid_jackknife64,1.2193382414871223e-10,2.095252999384725e-09,9.244104195757141e-11
confirmation,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_jackknife64,0.0,0.0,0.0
confirmation,polish_bankruptcy_3year,binclass,ordinal_forest,iid_jackknife64,-2.022926904993172e-05,0.00032426950467275977,1.4302909473361311e-05
confirmation,polish_bankruptcy_3year,binclass,native_histgb,strength2_jackknife64,-2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044152e-18
confirmation,polish_bankruptcy_3year,binclass,native_histgb,iid_jackknife64,-2.8418261223961405e-06,6.270398883639012e-05,2.7683035194058986e-06
confirmation,polish_bankruptcy_3year,binclass,catboost_native,strength2_jackknife64,4.163336342344337e-17,5.890726567005767e-17,1.841751564606623e-18
confirmation,polish_bankruptcy_3year,binclass,catboost_native,iid_jackknife64,1.7038299334831697e-05,0.00028749842650701717,1.2683423113441607e-05
confirmation,polish_bankruptcy_3year,binclass,onehot_adam_mlp,strength2_jackknife64,7.3404387759268275e-06,0.00040213901696763946,1.7769240613075825e-05
confirmation,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_jackknife64,8.26010319820436e-05,0.003235213747796082,0.00014293098929917049
confirmation,polish_bankruptcy_4year,binclass,onehot_linear,strength2_jackknife64,-5.551115123125783e-17,7.854302089341023e-17,2.4556687528088304e-18
confirmation,polish_bankruptcy_4year,binclass,onehot_linear,iid_jackknife64,4.336130343673972e-10,3.816429041366795e-08,1.686530417354673e-09
confirmation,polish_bankruptcy_4year,binclass,ordinal_forest,strength2_jackknife64,-2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044152e-18
confirmation,polish_bankruptcy_4year,binclass,ordinal_forest,iid_jackknife64,5.6761549285799795e-06,0.00020651556196590342,9.123336599172267e-06
confirmation,polish_bankruptcy_4year,binclass,native_histgb,strength2_jackknife64,-2.7755575615628914e-17,3.10377490567146e-17,6.139171882022076e-19
confirmation,polish_bankruptcy_4year,binclass,native_histgb,iid_jackknife64,5.879116540818963e-09,1.4609698505959328e-07,6.451405647494232e-09
confirmation,polish_bankruptcy_4year,binclass,catboost_native,strength2_jackknife64,1.3877787807814457e-17,1.9635755223352558e-17,6.139171882022076e-19
confirmation,polish_bankruptcy_4year,binclass,catboost_native,iid_jackknife64,-2.7149881916266327e-06,0.00020634351039471597,9.118391562644918e-06
confirmation,polish_bankruptcy_4year,binclass,onehot_adam_mlp,strength2_jackknife64,-0.0010071837989644727,0.005038104563399827,0.0002181602692960465
confirmation,polish_bankruptcy_4year,binclass,onehot_adam_mlp,iid_jackknife64,-0.00012827512511293104,0.007019555467454767,0.0003101716524920848
confirmation,polish_bankruptcy_5year,binclass,onehot_linear,strength2_jackknife64,-1.1102230246251565e-16,1.5708604178682046e-16,4.911337505617661e-18
confirmation,polish_bankruptcy_5year,binclass,onehot_linear,iid_jackknife64,1.8617746233573484e-10,3.273624008368169e-09,1.444409488221602e-10
confirmation,polish_bankruptcy_5year,binclass,ordinal_forest,strength2_jackknife64,-5.551115123125783e-17,7.854302089341023e-17,2.4556687528088304e-18
confirmation,polish_bankruptcy_5year,binclass,ordinal_forest,iid_jackknife64,-6.311964962008032e-06,0.00023956996532791295,1.05839212688339e-05
confirmation,polish_bankruptcy_5year,binclass,native_histgb,strength2_jackknife64,0.0,0.0,0.0
confirmation,polish_bankruptcy_5year,binclass,native_histgb,iid_jackknife64,6.669220000754539e-06,0.0002345426539988375,1.0361227497393068e-05
confirmation,polish_bankruptcy_5year,binclass,catboost_native,strength2_jackknife64,4.163336342344337e-17,5.890726567005767e-17,1.841751564606623e-18
confirmation,polish_bankruptcy_5year,binclass,catboost_native,iid_jackknife64,1.2379245840285491e-05,0.000283057043527309,1.249750320086216e-05
confirmation,polish_bankruptcy_5year,binclass,onehot_adam_mlp,strength2_jackknife64,-0.00012522159440780944,0.0034836682114349838,0.0001538583444457247
confirmation,polish_bankruptcy_5year,binclass,onehot_adam_mlp,iid_jackknife64,0.0005030264186609568,0.010087793770630906,0.00044526709764360826
menu_repeat,compustat_kor_direction,binclass,onehot_linear,strength2_jackknife64,1.7224222048639604e-11,2.8151893628020674e-09,1.244126393628082e-10
menu_repeat,compustat_kor_direction,binclass,onehot_linear,iid_jackknife64,-2.795994547000191e-10,3.4313326670254805e-09,1.5114063722298906e-10
menu_repeat,compustat_kor_direction,binclass,ordinal_forest,strength2_jackknife64,-5.431932747712587e-06,0.0001455665578412608,6.428713188387683e-06
menu_repeat,compustat_kor_direction,binclass,ordinal_forest,iid_jackknife64,-1.2655882082213132e-05,0.00021260756738673172,9.379353818071885e-06
menu_repeat,compustat_kor_direction,binclass,native_histgb,strength2_jackknife64,-3.161308534505025e-06,0.00010083396836962825,4.454083297221507e-06
menu_repeat,compustat_kor_direction,binclass,native_histgb,iid_jackknife64,2.329884508434077e-06,0.00022196572583576264,9.809051452530327e-06
menu_repeat,compustat_kor_direction,binclass,catboost_native,strength2_jackknife64,-2.228894105837931e-06,9.361941130638809e-05,4.136259775510609e-06
menu_repeat,compustat_kor_direction,binclass,catboost_native,iid_jackknife64,-6.857275690608233e-07,0.00010993673449693559,4.858468639258031e-06
menu_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,strength2_jackknife64,-5.691120364414992e-06,0.0001415142004230044,6.249043687831112e-06
menu_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,iid_jackknife64,-2.9509223384849292e-06,0.0001871913989589667,8.271741227380641e-06
menu_repeat,credit_card_default,binclass,onehot_linear,strength2_jackknife64,-5.551115123125783e-17,1.2422383342656905e-16,4.911337505617661e-18
menu_repeat,credit_card_default,binclass,onehot_linear,iid_jackknife64,3.5416114485542494e-14,1.8003971876373882e-12,7.955167016935051e-14
menu_repeat,credit_card_default,binclass,ordinal_forest,strength2_jackknife64,1.6653345369377348e-16,2.3562906268023067e-16,7.367006258426492e-18
menu_repeat,credit_card_default,binclass,ordinal_forest,iid_jackknife64,3.716047450808002e-06,0.0001504923345989653,6.6488564812736585e-06
menu_repeat,credit_card_default,binclass,native_histgb,strength2_jackknife64,7.54670105851396e-08,6.699277525221481e-07,2.9418449379463038e-08
menu_repeat,credit_card_default,binclass,native_histgb,iid_jackknife64,9.769815408344762e-07,8.20157735039912e-05,3.6243621773265514e-06
menu_repeat,credit_card_default,binclass,catboost_native,strength2_jackknife64,-1.0706069697441478e-06,5.150040536446062e-05,2.2755260180941966e-06
menu_repeat,credit_card_default,binclass,catboost_native,iid_jackknife64,6.8202403806783e-06,0.00010248104371420539,4.519024162218663e-06
menu_repeat,credit_card_default,binclass,onehot_adam_mlp,strength2_jackknife64,2.0349109108863672e-07,0.00023534642298278125,1.0400936838266326e-05
menu_repeat,credit_card_default,binclass,onehot_adam_mlp,iid_jackknife64,9.987998831617606e-06,0.0005095104391199417,2.2513065974091132e-05
menu_repeat,credit_card_fraud,binclass,onehot_linear,strength2_jackknife64,-2.6020852139652106e-18,3.681704104378604e-18,1.1510947278791393e-19
menu_repeat,credit_card_fraud,binclass,onehot_linear,iid_jackknife64,2.438934471049592e-14,2.061627204024637e-12,9.110553513215794e-14
menu_repeat,credit_card_fraud,binclass,ordinal_forest,strength2_jackknife64,-5.204170427930421e-18,7.363408208757209e-18,2.3021894557582787e-19
menu_repeat,credit_card_fraud,binclass,ordinal_forest,iid_jackknife64,-0.000573577121150335,0.0010674926439941104,3.978825377944157e-05
menu_repeat,credit_card_fraud,binclass,native_histgb,strength2_jackknife64,8.881640286336617e-08,1.8449288378554493e-06,8.144057054040943e-08
menu_repeat,credit_card_fraud,binclass,native_histgb,iid_jackknife64,-1.985231093219568e-06,3.840827443994699e-05,1.6951530183976933e-06
menu_repeat,credit_card_fraud,binclass,catboost_native,strength2_jackknife64,-3.1917127230312453e-07,1.247237711001275e-05,5.510258906570784e-07
menu_repeat,credit_card_fraud,binclass,catboost_native,iid_jackknife64,-2.268239381175187e-06,4.634614608487663e-05,2.0457751563389784e-06
menu_repeat,credit_card_fraud,binclass,onehot_adam_mlp,strength2_jackknife64,1.4680647376936334e-06,3.94307819965567e-05,1.7414026285773923e-06
menu_repeat,credit_card_fraud,binclass,onehot_adam_mlp,iid_jackknife64,-4.882685574449097e-06,6.863213009819183e-05,3.025454725441399e-06
menu_repeat,heloc_credit_risk,binclass,onehot_linear,strength2_jackknife64,1.1102230246251565e-16,1.5708604178682046e-16,4.911337505617661e-18
menu_repeat,heloc_credit_risk,binclass,onehot_linear,iid_jackknife64,-8.912448556941399e-11,2.0330797768265088e-09,8.976390696803391e-11
menu_repeat,heloc_credit_risk,binclass,ordinal_forest,strength2_jackknife64,0.0,0.0,0.0
menu_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_jackknife64,-5.80887439027844e-06,0.00015210017473880552,6.717037591938133e-06
menu_repeat,heloc_credit_risk,binclass,native_histgb,strength2_jackknife64,0.0,0.0,0.0
menu_repeat,heloc_credit_risk,binclass,native_histgb,iid_jackknife64,-6.538996744076542e-08,8.718335518873493e-06,3.852887978613444e-07
menu_repeat,heloc_credit_risk,binclass,catboost_native,strength2_jackknife64,-1.1468446796669696e-06,9.842957776474875e-05,4.349718589637491e-06
menu_repeat,heloc_credit_risk,binclass,catboost_native,iid_jackknife64,5.681857952466451e-06,0.00021423681535364593,9.464688644579306e-06
menu_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,strength2_jackknife64,-7.693761697735724e-07,0.00010822499862933175,4.7827935393752396e-06
menu_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_jackknife64,2.2165730817258478e-05,0.0002768127474302314,1.219422711114979e-05
menu_repeat,polish_bankruptcy_3year,binclass,onehot_linear,strength2_jackknife64,0.0,0.0,0.0
menu_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_jackknife64,9.951564572396876e-11,1.8888150887835812e-09,8.335868323134553e-11
menu_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_jackknife64,-5.551115123125783e-17,7.854302089341023e-17,2.4556687528088304e-18
menu_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_jackknife64,9.798970754537617e-07,0.000459803940420913,2.0320609123090714e-05
menu_repeat,polish_bankruptcy_3year,binclass,native_histgb,strength2_jackknife64,5.551115123125783e-17,7.854302089341023e-17,2.4556687528088304e-18
menu_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_jackknife64,-1.598188313772786e-06,0.0001370225750795577,6.055187580242848e-06
menu_repeat,polish_bankruptcy_3year,binclass,catboost_native,strength2_jackknife64,1.8110695789719244e-06,3.202417738311525e-05,1.4130170265343865e-06
menu_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_jackknife64,-7.349818859053725e-06,0.0002792189541873068,1.2335575183896505e-05
menu_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,strength2_jackknife64,1.4239281930727987e-05,0.0003709238026989237,1.6380587683263282e-05
menu_repeat,polish_bankruptcy_3year,binclass,onehot_adam_mlp,iid_jackknife64,0.0003052575622288223,0.004296700411176682,0.00018940930095767052
subsample_repeat,compustat_kor_direction,binclass,onehot_linear,strength2_jackknife64,1.4817425064705958e-10,3.862018772154729e-09,1.7055306054358167e-10
subsample_repeat,compustat_kor_direction,binclass,onehot_linear,iid_jackknife64,1.6506984668041014e-10,4.2028599918100935e-09,1.8559860953224415e-10
subsample_repeat,compustat_kor_direction,binclass,ordinal_forest,strength2_jackknife64,-6.330614892191555e-06,0.00021172211304070225,9.352700193483843e-06
subsample_repeat,compustat_kor_direction,binclass,ordinal_forest,iid_jackknife64,5.439149007746558e-06,0.00022150445049788235,9.786254435475302e-06
subsample_repeat,compustat_kor_direction,binclass,native_histgb,strength2_jackknife64,1.7528945095435233e-06,5.031600919987574e-05,2.2223246479968934e-06
subsample_repeat,compustat_kor_direction,binclass,native_histgb,iid_jackknife64,4.206365602388296e-06,8.18969522237517e-05,3.6145910016617326e-06
subsample_repeat,compustat_kor_direction,binclass,catboost_native,strength2_jackknife64,-2.3488974942864616e-06,7.840169189669992e-05,3.46334262446362e-06
subsample_repeat,compustat_kor_direction,binclass,catboost_native,iid_jackknife64,3.6604059044931248e-06,9.644291253646024e-05,4.259143841657045e-06
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,strength2_jackknife64,-8.363128003452402e-06,0.00015834797929942913,6.988291077509901e-06
subsample_repeat,compustat_kor_direction,binclass,onehot_adam_mlp,iid_jackknife64,3.1520109611271607e-07,0.00019985053560271168,8.832218324142129e-06
subsample_repeat,credit_card_default,binclass,onehot_linear,strength2_jackknife64,1.6653345369377348e-16,2.3562906268023067e-16,7.367006258426492e-18
subsample_repeat,credit_card_default,binclass,onehot_linear,iid_jackknife64,-7.456812944894864e-13,1.7889617006968183e-11,7.899297289541974e-13
subsample_repeat,credit_card_default,binclass,ordinal_forest,strength2_jackknife64,-1.6653345369377348e-16,2.3562906268023067e-16,7.367006258426492e-18
subsample_repeat,credit_card_default,binclass,ordinal_forest,iid_jackknife64,-1.0911221870468779e-08,0.00014598238502650014,6.4515708811053835e-06
subsample_repeat,credit_card_default,binclass,native_histgb,strength2_jackknife64,8.816726015936638e-09,6.74583429627318e-07,2.9810110912858785e-08
subsample_repeat,credit_card_default,binclass,native_histgb,iid_jackknife64,1.9316845197292487e-06,7.610385022662847e-05,3.3622631812031733e-06
subsample_repeat,credit_card_default,binclass,catboost_native,strength2_jackknife64,2.04236396073032e-07,4.896510052564195e-05,2.163953339747188e-06
subsample_repeat,credit_card_default,binclass,catboost_native,iid_jackknife64,-1.806725046404889e-06,8.885028058002086e-05,3.9258528392117215e-06
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,strength2_jackknife64,-1.5429515809850525e-05,0.0003024264539853225,1.3348081126140168e-05
subsample_repeat,credit_card_default,binclass,onehot_adam_mlp,iid_jackknife64,2.057876214300869e-05,0.0004917850214047788,2.171499616061193e-05
subsample_repeat,credit_card_fraud,binclass,onehot_linear,strength2_jackknife64,-8.673617379884035e-19,1.9409973972901414e-18,7.673964852527595e-20
subsample_repeat,credit_card_fraud,binclass,onehot_linear,iid_jackknife64,1.692650186679856e-11,5.311362370819929e-10,2.3461204507562027e-11
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,strength2_jackknife64,3.469446951953614e-18,4.9089388058381395e-18,1.534792970505519e-19
subsample_repeat,credit_card_fraud,binclass,ordinal_forest,iid_jackknife64,-2.4783534693928466e-07,4.410595934110307e-06,1.9461467405369782e-07
subsample_repeat,credit_card_fraud,binclass,native_histgb,strength2_jackknife64,-1.8688047103646716e-07,3.6516182960126714e-06,1.6116877720192886e-07
subsample_repeat,credit_card_fraud,binclass,native_histgb,iid_jackknife64,-9.550999999141316e-07,5.4658529661817726e-05,2.4152197464003743e-06
subsample_repeat,credit_card_fraud,binclass,catboost_native,strength2_jackknife64,1.8648035868262802e-07,9.243620202450736e-06,4.0843101927476346e-07
subsample_repeat,credit_card_fraud,binclass,catboost_native,iid_jackknife64,-1.3903437978161556e-06,1.5788388229355326e-05,6.950440450925348e-07
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,strength2_jackknife64,9.503337722351068e-07,0.00010394956248399856,4.593773045506834e-06
subsample_repeat,credit_card_fraud,binclass,onehot_adam_mlp,iid_jackknife64,7.760817550070062e-06,0.00011962099208700734,5.275413094539225e-06
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,strength2_jackknife64,0.0,0.0,0.0
subsample_repeat,heloc_credit_risk,binclass,onehot_linear,iid_jackknife64,6.032474519912512e-11,2.6823019192534323e-09,1.1851213439278942e-10
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,strength2_jackknife64,-1.1102230246251565e-16,1.5708604178682046e-16,4.911337505617661e-18
subsample_repeat,heloc_credit_risk,binclass,ordinal_forest,iid_jackknife64,-8.878294011194221e-06,0.00022824427046683456,1.0079432850835827e-05
subsample_repeat,heloc_credit_risk,binclass,native_histgb,strength2_jackknife64,0.0,0.0,0.0
subsample_repeat,heloc_credit_risk,binclass,native_histgb,iid_jackknife64,2.4133958731464844e-07,7.017772546317832e-06,3.0996120824404384e-07
subsample_repeat,heloc_credit_risk,binclass,catboost_native,strength2_jackknife64,5.521241838168933e-07,0.0001192797321531843,5.271412743037957e-06
subsample_repeat,heloc_credit_risk,binclass,catboost_native,iid_jackknife64,9.255615817549412e-06,0.0002457345132127139,1.085232770967674e-05
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,strength2_jackknife64,-2.15747374920916e-06,0.00021723103252699972,9.599872517033581e-06
subsample_repeat,heloc_credit_risk,binclass,onehot_adam_mlp,iid_jackknife64,-2.0152685858976227e-06,0.00031524844168688673,1.393185975270415e-05
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,strength2_jackknife64,2.7755575615628914e-17,6.211191671328453e-17,2.4556687528088304e-18
subsample_repeat,polish_bankruptcy_3year,binclass,onehot_linear,iid_jackknife64,1.0999301469638567e-10,2.0622341937576516e-09,9.100900760945134e-11
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,strength2_jackknife64,0.0,0.0,0.0
subsample_repeat,polish_bankruptcy_3year,binclass,ordinal_forest,iid_jackknife64,1.1299577453133258e-05,0.0003418808473892502,1.510088685833217e-05
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,strength2_jackknife64,-2.7755575615628914e-17,3.9271510446705116e-17,1.2278343764044152e-18
subsample_repeat,polish_bankruptcy_3year,binclass,native_histgb,iid_jackknife64,-3.086738311508519e-06,6.400769064761909e-05,2.825475799477453e-06
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,strength2_jackknife64,4.163336342344337e-17,5.890726567005767e-17,1.841751564606623e-18
subsample_repeat,polish_bankruptcy_3year,binclass,catboost_native,iid_jackknife64,6.272359607650824e-06,0.00027228881537379917,1.203038604711485e-05
