dataset,model,task,split,strength3_design_count,joint_risk,through_triple_fraction,mean_member_loss,quotient_loss,iid64_residual,four_strength2_residual,sixteen_strength1_residual,sixteen_seed_blocks_residual,strength3_residual,strength3_expected_loss,component_reconstruction_error,ambiguity_error
openml-spambase-44,onehot_adam_mlp,binclass,validation,1152,0.006851112020470634,1.0,0.09292010802464785,0.08606899600417724,0.00010704862531985366,3.111590118473793e-05,8.634668067079583e-05,6.694784917646219e-05,1.0333801956502464e-19,0.08606899600417724,1.0333801956502464e-19,1.6479873021779667e-17
openml-spambase-44,onehot_adam_mlp,binclass,test,1152,0.007915996229386612,1.0,0.09911573902718675,0.09119974279780013,0.0001236874410841658,3.98062295237988e-05,9.96076972448767e-05,7.982422786470871e-05,1.5077186461126546e-19,0.09119974279780013,1.5077186461126546e-19,3.469446951953614e-18
openml-banknote-1462,onehot_linear,binclass,validation,1152,0.0,0.0,0.024478564480932562,0.024478564480932562,0.0,0.0,0.0,0.0,0.0,0.024478564480932562,0.0,0.0
openml-banknote-1462,onehot_linear,binclass,test,1152,0.0,0.0,0.0200988524737435,0.0200988524737435,0.0,0.0,0.0,0.0,0.0,0.0200988524737435,0.0,0.0
openml-banknote-1462,ordinal_forest,binclass,validation,1152,0.00036206826655914347,1.0,0.02200655605732409,0.021644487790764947,5.657316664986617e-06,3.1763735522036263e-22,4.26163491248277e-06,3.6095882054079544e-06,4.2616345158731986e-21,0.021644487790764947,4.2616345158731986e-21,5.421010862427522e-19
openml-banknote-1462,ordinal_forest,binclass,test,1152,0.00035666396243922105,1.0000000000000002,0.014711341468351253,0.014354677505912034,5.572874413112829e-06,-2.117582368135751e-22,3.6971410512428516e-06,4.161245073844624e-06,1.045556294267027e-21,0.014354677505912034,1.045556294267027e-21,2.3310346708438345e-18
openml-banknote-1462,onehot_adam_mlp,binclass,validation,1152,0.016188761296022338,0.9999999999999998,0.06022081021129359,0.04403204891527126,0.00025294939525034903,5.9491427119277206e-05,0.0001037543673189705,0.00023252555271863388,-3.6591823321385775e-18,0.04403204891527125,3.6591823321385775e-18,3.469446951953614e-18
openml-banknote-1462,onehot_adam_mlp,binclass,test,1152,0.013317088063103449,1.0,0.04985300546288582,0.03653591739978237,0.0002080795009859914,4.8995440581275755e-05,8.314010055958687e-05,0.00019030913251698452,-3.815036394433369e-18,0.03653591739978236,3.815036394433369e-18,1.734723475976807e-18
openml-qsar-biodeg-1494,onehot_linear,binclass,validation,1152,5.707504812808437e-18,1.0,0.20260981251080587,0.20260981251080584,8.917976270013183e-20,6.947171613359719e-36,4.352142024671056e-20,3.567190508005273e-19,0.0,0.20260981251080584,0.0,2.2048070802820475e-17
openml-qsar-biodeg-1494,onehot_linear,binclass,test,1152,2.7310590269006903e-19,1.0,0.1632983046593477,0.16329830465934772,4.2672797295323286e-21,-1.2526361675950001e-37,2.413976993438796e-21,1.7069118918129314e-20,3.667542374565537e-36,0.16329830465934772,3.667542374565537e-36,2.802868151831898e-17
openml-qsar-biodeg-1494,ordinal_forest,binclass,validation,1152,0.0013863358188110325,1.0000000000000002,0.23010711666857947,0.2287207808497685,2.1661497168922382e-05,0.0,1.5920064189542716e-05,1.5831507851843405e-05,1.5945395232062204e-19,0.2287207808497685,1.5945395232062204e-19,5.2692225582795515e-17
openml-qsar-biodeg-1494,ordinal_forest,binclass,test,1152,0.0013075798935795566,0.9999999999999999,0.18136152021839805,0.1800539403248185,2.0430935837180572e-05,4.235164736271502e-22,1.500123835065322e-05,1.4276113426893407e-05,1.537364799266555e-19,0.1800539403248185,1.537364799266555e-19,9.75781955236954e-18
openml-qsar-biodeg-1494,onehot_adam_mlp,binclass,validation,1152,0.019163780283402317,1.0000000000000002,0.22420705271357153,0.2050432724301692,0.0002994340669281612,0.00011446908591203168,0.00025223727828454573,0.0002573270270844529,-1.548376227580861e-18,0.2050432724301692,1.548376227580861e-18,3.469446951953614e-18
openml-qsar-biodeg-1494,onehot_adam_mlp,binclass,test,1152,0.01753609011930374,0.9999999999999998,0.19235834975646382,0.17482225963716005,0.00027400140811412096,0.00010821599269845438,0.00023061066487066245,0.00024774038397298555,-1.4331797467542762e-18,0.17482225963716005,1.4331797467542762e-18,2.42861286636753e-17
openml-abalone-183,onehot_linear,regression,validation,13824,0.0,0.0,0.5315938236583159,0.5315938236583159,0.0,0.0,0.0,0.0,0.0,0.5315938236583159,0.0,0.0
openml-abalone-183,onehot_linear,regression,test,13824,0.0,0.0,0.423661070847638,0.423661070847638,0.0,0.0,0.0,0.0,0.0,0.423661070847638,0.0,0.0
openml-abalone-183,ordinal_forest,regression,validation,13824,0.0028452353770176556,1.0,0.487306658353459,0.4844614229764413,4.445680276590087e-05,2.45850262225847e-05,3.275660693345312e-05,6.371109886757953e-05,0.0,0.4844614229764413,0.0,4.0766001685454967e-17
openml-abalone-183,ordinal_forest,regression,test,13824,0.0026848534284607314,1.0,0.4009949647683725,0.39831011133991173,4.195083481969893e-05,2.3676110489502308e-05,3.1127960723235634e-05,5.9405131963230604e-05,0.0,0.39831011133991173,0.0,2.2551405187698492e-17
openml-abalone-183,onehot_adam_mlp,regression,validation,13824,0.019748424954605322,1.0000000000000002,0.46487856448602755,0.4451301395314223,0.00030856913991570816,9.691895134752057e-05,0.00025033809879774984,0.00012204045746188446,0.0,0.4451301395314223,0.0,5.204170427930421e-17
openml-abalone-183,onehot_adam_mlp,regression,test,13824,0.005084428994367511,1.0,0.392388324798831,0.38730389580446345,7.944420303699236e-05,3.4843022995219015e-05,5.266801734225916e-05,4.732725276315469e-05,0.0,0.38730389580446345,0.0,5.117434254131581e-17
openml-kin8nm-189,onehot_linear,regression,validation,576,0.0,0.0,0.5934135766466516,0.5934135766466516,0.0,0.0,0.0,0.0,0.0,0.5934135766466516,0.0,0.0
openml-kin8nm-189,onehot_linear,regression,test,576,0.0,0.0,0.5708094015472683,0.5708094015472683,0.0,0.0,0.0,0.0,0.0,0.5708094015472683,0.0,0.0
openml-kin8nm-189,ordinal_forest,regression,validation,576,0.0033682521731266957,1.0000000000000002,0.34958755118990237,0.3462192990167757,5.262894020510462e-05,0.0,4.1533114595623975e-05,4.167955044223694e-05,4.510450444129149e-19,0.3462192990167757,4.510450444129149e-19,0.0
openml-kin8nm-189,ordinal_forest,regression,test,576,0.0032803863398765355,1.0,0.3375794179794033,0.33429903163952673,5.125603656057087e-05,0.0,4.031411519627974e-05,4.087707880819513e-05,5.179606472460047e-19,0.33429903163952673,5.179606472460047e-19,4.336808689942018e-18
openml-kin8nm-189,onehot_adam_mlp,regression,validation,576,0.012882937576645727,1.0,0.0863307651783278,0.07344782760168207,0.00020129589963508948,0.0,0.0001510307940971803,0.00013901493487575387,1.3082423870342669e-18,0.07344782760168207,1.3082423870342669e-18,1.734723475976807e-18
openml-kin8nm-189,onehot_adam_mlp,regression,test,576,0.01257611721522705,1.0,0.08804236030794502,0.07546624309271797,0.00019650183148792264,0.0,0.00014715370556373728,0.00013930093582330453,1.3179832659276913e-18,0.07546624309271797,1.3179832659276913e-18,6.938893903907228e-18
openml-pol-201,onehot_linear,regression,validation,576,0.0,0.0,0.5459924642086859,0.5459924642086859,0.0,0.0,0.0,0.0,0.0,0.5459924642086859,0.0,0.0
openml-pol-201,onehot_linear,regression,test,576,0.0,0.0,0.5197671985060331,0.5197671985060331,0.0,0.0,0.0,0.0,0.0,0.5197671985060331,0.0,0.0
openml-pol-201,ordinal_forest,regression,validation,576,0.0008263066262182587,1.0,0.038149188958296304,0.03732288233207804,1.2911041034660293e-05,0.0,1.0078492724916387e-05,1.0373722356865905e-05,5.72594272343907e-19,0.03732288233207804,5.72594272343907e-19,4.87890977618477e-18
openml-pol-201,ordinal_forest,regression,test,576,0.0008369747056496305,1.0000000000000002,0.03550970921402584,0.0346727345083762,1.3077729775775477e-05,0.0,1.014217709692829e-05,1.0370713726543596e-05,5.876291071576709e-19,0.0346727345083762,5.876291071576709e-19,9.64939933512099e-18
openml-pol-201,onehot_adam_mlp,regression,validation,576,0.002376899689591817,1.0000000000000002,0.007912475629128553,0.005535575939536737,3.713905764987214e-05,0.0,2.7868882575440558e-05,2.8075177580071238e-05,2.1726395097072804e-18,0.005535575939536739,2.1726395097072804e-18,0.0
openml-pol-201,onehot_adam_mlp,regression,test,576,0.002368710794615539,0.9999999999999998,0.007051940253290045,0.004683229458674506,3.70111061658678e-05,0.0,2.7404250242211024e-05,2.8348733190853727e-05,2.0968300609280205e-18,0.004683229458674508,2.0968300609280205e-18,4.336808689942018e-19
openml-puma32h-308,onehot_linear,regression,validation,576,0.0,0.0,0.7916759188469624,0.7916759188469624,0.0,0.0,0.0,0.0,0.0,0.7916759188469624,0.0,0.0
openml-puma32h-308,onehot_linear,regression,test,576,0.0,0.0,0.8050302337934724,0.8050302337934724,0.0,0.0,0.0,0.0,0.0,0.8050302337934724,0.0,0.0
openml-puma32h-308,ordinal_forest,regression,validation,576,0.00490778372464591,1.0,0.390283420986274,0.3853756372616281,7.668412069759234e-05,0.0,6.162795653721765e-05,5.79819318915556e-05,2.534746094658494e-19,0.3853756372616281,2.534746094658494e-19,1.214306433183765e-17
openml-puma32h-308,ordinal_forest,regression,test,576,0.0048749470341213725,1.0000000000000002,0.3952399228007051,0.3903649757665837,7.617104740814645e-05,0.0,6.235027235002121e-05,5.5227476083097334e-05,3.197549375884984e-19,0.3903649757665837,3.197549375884984e-19,1.8214596497756474e-17
openml-puma32h-308,onehot_adam_mlp,regression,validation,576,0.11298187120548966,1.0,0.23890344731406674,0.1259215761085771,0.001765341737585776,0.0,0.0013882997030673534,0.0013098726923570982,-4.228388472693467e-18,0.1259215761085771,4.228388472693467e-18,2.7755575615628914e-17
openml-puma32h-308,onehot_adam_mlp,regression,test,576,0.11326160725275465,1.0,0.2373878869786695,0.12412627972591486,0.0017697126133242914,0.0,0.001424857197544972,0.0012996571193421044,-5.854691731421724e-18,0.12412627972591486,5.854691731421724e-18,1.3877787807814457e-17
