panel,dataset,model,method,metric,product_cells,exact_quotient_metric,bias,rmse,max_absolute_error
confirmation,compustat_kor_direction,native_histgb,two_disjoint_pairs64,log_loss,128,0.6905603147155597,5.225073958830791e-06,0.00010322895782536788,0.0003892836954788592
confirmation,compustat_kor_direction,native_histgb,two_disjoint_pairs64,roc_auc,128,0.48690407239819006,-1.1286587952501626e-05,0.0005698265873816978,0.001921040723981915
confirmation,compustat_kor_direction,native_histgb,two_disjoint_pairs64,accuracy,128,0.533,-0.0015052083333333703,0.0020914425510743916,0.00666666666666671
confirmation,compustat_kor_direction,catboost_native,disjoint_pair32,brier,128,0.49578111233802974,6.895304506354032e-06,0.00010327644295964737,0.00040108418014217495
confirmation,compustat_kor_direction,catboost_native,disjoint_pair32,log_loss,128,0.6889099059824403,6.980418802707972e-06,0.00010505843869970174,0.00040998815850823433
confirmation,compustat_kor_direction,catboost_native,disjoint_pair32,roc_auc,128,0.5051266968325792,-1.2951163037303905e-05,0.0008879080098717608,0.002822624434389076
confirmation,compustat_kor_direction,catboost_native,disjoint_pair32,accuracy,128,0.5456666666666666,-0.001968098958333304,0.0026313580408011275,0.007000000000000006
confirmation,compustat_kor_direction,catboost_native,independent_pair32,brier,128,0.49578111233802974,5.868715345162031e-06,0.00010900775648733086,0.00040108418014217495
confirmation,compustat_kor_direction,catboost_native,independent_pair32,log_loss,128,0.6889099059824403,5.9108811568600724e-06,0.00011084495479475399,0.00040998815850823433
confirmation,compustat_kor_direction,catboost_native,independent_pair32,roc_auc,128,0.5051266968325792,-3.400514352344978e-06,0.0009547932049583652,0.002822624434389076
confirmation,compustat_kor_direction,catboost_native,independent_pair32,accuracy,128,0.5456666666666666,-0.002183268229166633,0.002745004142629917,0.007000000000000006
confirmation,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,brier,128,0.49578111233802974,-1.135971059885207e-06,5.758286609541707e-05,0.00023125988291605726
confirmation,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,log_loss,128,0.6889099059824403,-1.160788734921609e-06,5.8523786245498065e-05,0.00023387588499657053
confirmation,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,roc_auc,128,0.5051266968325792,9.680783371063305e-06,0.0004996201575385253,0.002328054298642468
confirmation,compustat_kor_direction,catboost_native,mutually_disjoint_pack64,accuracy,128,0.5456666666666666,-0.0015934244791666365,0.002062105391543607,0.0050000000000000044
confirmation,compustat_kor_direction,catboost_native,two_disjoint_pairs64,brier,128,0.49578111233802974,3.168674548238346e-06,7.295081491612607e-05,0.00024322650326008555
confirmation,compustat_kor_direction,catboost_native,two_disjoint_pairs64,log_loss,128,0.6889099059824403,3.2303596538338494e-06,7.41642119013799e-05,0.00024831228920985104
confirmation,compustat_kor_direction,catboost_native,two_disjoint_pairs64,roc_auc,128,0.5051266968325792,-7.825314621015913e-06,0.0006224738362701609,0.0019393665158371487
confirmation,compustat_kor_direction,catboost_native,two_disjoint_pairs64,accuracy,128,0.5456666666666666,-0.0019251302083332967,0.0023201356671299924,0.005666666666666598
confirmation,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,brier,128,0.49359736842965185,5.996769719119162e-05,0.00040695601951604794,0.0016126690590225201
confirmation,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,log_loss,128,0.6867330996028792,6.160623479995473e-05,0.0004147325029848978,0.0016500541734656426
confirmation,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,roc_auc,128,0.5032040723981901,-6.844730981339978e-05,0.0010975751066421265,0.003614705882352909
confirmation,compustat_kor_direction,onehot_adam_mlp,disjoint_pair32,accuracy,128,0.555,0.0007262369791666303,0.0034917592718427715,0.01200000000000001
confirmation,compustat_kor_direction,onehot_adam_mlp,independent_pair32,brier,128,0.49359736842965185,5.886542574593716e-05,0.00042855600923892963,0.002767749686152454
confirmation,compustat_kor_direction,onehot_adam_mlp,independent_pair32,log_loss,128,0.6867330996028792,6.056738367065978e-05,0.0004368397704082088,0.0028517543129518153
confirmation,compustat_kor_direction,onehot_adam_mlp,independent_pair32,roc_auc,128,0.5032040723981901,-9.896113192878219e-05,0.001135128784474796,0.004076923076923145
confirmation,compustat_kor_direction,onehot_adam_mlp,independent_pair32,accuracy,128,0.555,0.0007233072916666299,0.0037052011585067776,0.013666666666666716
confirmation,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,brier,128,0.49359736842965185,2.204891783145861e-05,0.00022131368807966345,0.0006979639990941644
confirmation,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,128,0.6867330996028792,2.2616766727835344e-05,0.00022517660254962017,0.0007107317236259014
confirmation,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,128,0.5032040723981901,1.1689143806511352e-05,0.0006015844332244859,0.001734389140271575
confirmation,compustat_kor_direction,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,128,0.555,0.0014016927083332993,0.0022670074805052082,0.007999999999999896
confirmation,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,brier,128,0.49359736842965185,2.4312791937594028e-05,0.00026903241398002045,0.0009435520842804856
confirmation,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,log_loss,128,0.6867330996028792,2.4904574621287907e-05,0.00027373669360349767,0.0009600732630876685
confirmation,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,128,0.5032040723981901,-1.9080970729687158e-05,0.0007629200640569591,0.002661085972850752
confirmation,compustat_kor_direction,onehot_adam_mlp,two_disjoint_pairs64,accuracy,128,0.555,0.0012542317708332962,0.002786239282667176,0.009000000000000008
confirmation,credit_card_default,onehot_linear,disjoint_pair32,brier,32,0.29774480082274235,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,disjoint_pair32,log_loss,32,0.479143487134579,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,disjoint_pair32,roc_auc,32,0.7172023926184189,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,disjoint_pair32,accuracy,32,0.805,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,independent_pair32,brier,32,0.29774480082274235,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,independent_pair32,log_loss,32,0.479143487134579,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,independent_pair32,roc_auc,32,0.7172023926184189,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,independent_pair32,accuracy,32,0.805,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,mutually_disjoint_pack64,brier,32,0.29774480082274235,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,mutually_disjoint_pack64,log_loss,32,0.479143487134579,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,mutually_disjoint_pack64,roc_auc,32,0.7172023926184189,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,mutually_disjoint_pack64,accuracy,32,0.805,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,two_disjoint_pairs64,brier,32,0.29774480082274235,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,two_disjoint_pairs64,log_loss,32,0.479143487134579,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,two_disjoint_pairs64,roc_auc,32,0.7172023926184189,0.0,0.0,0.0
confirmation,credit_card_default,onehot_linear,two_disjoint_pairs64,accuracy,32,0.805,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,disjoint_pair32,brier,32,0.27511796791506343,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,disjoint_pair32,log_loss,32,0.43512075901455555,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,credit_card_default,ordinal_forest,disjoint_pair32,roc_auc,32,0.7757755121513451,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,disjoint_pair32,accuracy,32,0.8103333333333333,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,independent_pair32,brier,32,0.27511796791506343,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,independent_pair32,log_loss,32,0.43512075901455555,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,credit_card_default,ordinal_forest,independent_pair32,roc_auc,32,0.7757755121513451,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,independent_pair32,accuracy,32,0.8103333333333333,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,mutually_disjoint_pack64,brier,32,0.27511796791506343,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,mutually_disjoint_pack64,log_loss,32,0.43512075901455555,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,credit_card_default,ordinal_forest,mutually_disjoint_pack64,roc_auc,32,0.7757755121513451,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,mutually_disjoint_pack64,accuracy,32,0.8103333333333333,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,two_disjoint_pairs64,brier,32,0.27511796791506343,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,two_disjoint_pairs64,log_loss,32,0.43512075901455555,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
confirmation,credit_card_default,ordinal_forest,two_disjoint_pairs64,roc_auc,32,0.7757755121513451,0.0,0.0,0.0
confirmation,credit_card_default,ordinal_forest,two_disjoint_pairs64,accuracy,32,0.8103333333333333,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,disjoint_pair32,brier,32,0.2709560623942328,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,disjoint_pair32,log_loss,32,0.42953877945527963,-3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16
confirmation,credit_card_default,native_histgb,disjoint_pair32,roc_auc,32,0.7860108026283215,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,disjoint_pair32,accuracy,32,0.8116666666666666,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,independent_pair32,brier,32,0.2709560623942328,5.292399707093002e-07,9.31221477045076e-06,1.665552123281122e-05
confirmation,credit_card_default,native_histgb,independent_pair32,log_loss,32,0.42953877945527963,8.074966502742589e-07,2.082136046511254e-05,3.496898912513924e-05
confirmation,credit_card_default,native_histgb,independent_pair32,roc_auc,32,0.7860108026283215,-1.5412409483362387e-06,2.0543103292068386e-05,3.6103317379021505e-05
confirmation,credit_card_default,native_histgb,independent_pair32,accuracy,32,0.8116666666666666,8.528645833335235e-05,0.00016860847975252348,0.00033333333333340764
confirmation,credit_card_default,native_histgb,mutually_disjoint_pack64,brier,32,0.2709560623942328,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,mutually_disjoint_pack64,log_loss,32,0.42953877945527963,-3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16
confirmation,credit_card_default,native_histgb,mutually_disjoint_pack64,roc_auc,32,0.7860108026283215,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,mutually_disjoint_pack64,accuracy,32,0.8116666666666666,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,two_disjoint_pairs64,brier,32,0.2709560623942328,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,two_disjoint_pairs64,log_loss,32,0.42953877945527963,-3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16
confirmation,credit_card_default,native_histgb,two_disjoint_pairs64,roc_auc,32,0.7860108026283215,0.0,0.0,0.0
confirmation,credit_card_default,native_histgb,two_disjoint_pairs64,accuracy,32,0.8116666666666666,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,disjoint_pair32,brier,32,0.27214084266105676,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,disjoint_pair32,log_loss,32,0.43086147346151016,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
confirmation,credit_card_default,catboost_native,disjoint_pair32,roc_auc,32,0.786248697701766,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,disjoint_pair32,accuracy,32,0.813,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,independent_pair32,brier,32,0.27214084266105676,1.0346274250390788e-06,1.6029046055616923e-05,4.024546573361265e-05
confirmation,credit_card_default,catboost_native,independent_pair32,log_loss,32,0.43086147346151016,1.9069643496991942e-06,1.7406251643694024e-05,4.407366391562251e-05
confirmation,credit_card_default,catboost_native,independent_pair32,roc_auc,32,0.786248697701766,-2.8127647307982467e-05,6.750188444061138e-05,0.00013861095065192952
confirmation,credit_card_default,catboost_native,independent_pair32,accuracy,32,0.813,0.00024348958333336008,0.0004200384407011885,0.0010000000000000009
confirmation,credit_card_default,catboost_native,mutually_disjoint_pack64,brier,32,0.27214084266105676,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,mutually_disjoint_pack64,log_loss,32,0.43086147346151016,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
confirmation,credit_card_default,catboost_native,mutually_disjoint_pack64,roc_auc,32,0.786248697701766,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,mutually_disjoint_pack64,accuracy,32,0.813,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,two_disjoint_pairs64,brier,32,0.27214084266105676,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,two_disjoint_pairs64,log_loss,32,0.43086147346151016,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
confirmation,credit_card_default,catboost_native,two_disjoint_pairs64,roc_auc,32,0.786248697701766,0.0,0.0,0.0
confirmation,credit_card_default,catboost_native,two_disjoint_pairs64,accuracy,32,0.813,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,disjoint_pair32,brier,32,0.2780996838633773,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,disjoint_pair32,log_loss,32,0.4423074916800625,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16
confirmation,credit_card_default,onehot_adam_mlp,disjoint_pair32,roc_auc,32,0.7739394005817791,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,disjoint_pair32,accuracy,32,0.8136666666666666,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,independent_pair32,brier,32,0.2780996838633773,4.1630954275205805e-05,0.00016454327872675894,0.0006136489764997366
confirmation,credit_card_default,onehot_adam_mlp,independent_pair32,log_loss,32,0.4423074916800625,9.057438040332636e-05,0.0004089535157861316,0.001539687795833522
confirmation,credit_card_default,onehot_adam_mlp,independent_pair32,roc_auc,32,0.7739394005817791,-4.902317256768576e-05,0.00030216020885518943,0.0008355339164878295
confirmation,credit_card_default,onehot_adam_mlp,independent_pair32,accuracy,32,0.8136666666666666,-0.00016829427083333095,0.0005637524636556122,0.0016666666666665941
confirmation,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,brier,32,0.2780996838633773,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,log_loss,32,0.4423074916800625,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16
confirmation,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,roc_auc,32,0.7739394005817791,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,mutually_disjoint_pack64,accuracy,32,0.8136666666666666,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,brier,32,0.2780996838633773,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,log_loss,32,0.4423074916800625,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16
confirmation,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,roc_auc,32,0.7739394005817791,0.0,0.0,0.0
confirmation,credit_card_default,onehot_adam_mlp,two_disjoint_pairs64,accuracy,32,0.8136666666666666,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,disjoint_pair32,brier,32,0.0014017227620486423,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,disjoint_pair32,log_loss,32,0.006324467704072051,3.0357660829594124e-17,3.0357660829594124e-17,3.0357660829594124e-17
confirmation,credit_card_fraud,onehot_linear,disjoint_pair32,roc_auc,32,0.8450751252086811,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,disjoint_pair32,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,independent_pair32,brier,32,0.0014017227620486423,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,independent_pair32,log_loss,32,0.006324467704072051,3.0357660829594124e-17,3.0357660829594124e-17,3.0357660829594124e-17
confirmation,credit_card_fraud,onehot_linear,independent_pair32,roc_auc,32,0.8450751252086811,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,independent_pair32,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,brier,32,0.0014017227620486423,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,log_loss,32,0.006324467704072051,3.0357660829594124e-17,3.0357660829594124e-17,3.0357660829594124e-17
confirmation,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,roc_auc,32,0.8450751252086811,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,mutually_disjoint_pack64,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,two_disjoint_pairs64,brier,32,0.0014017227620486423,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,two_disjoint_pairs64,log_loss,32,0.006324467704072051,3.0357660829594124e-17,3.0357660829594124e-17,3.0357660829594124e-17
confirmation,credit_card_fraud,onehot_linear,two_disjoint_pairs64,roc_auc,32,0.8450751252086811,0.0,0.0,0.0
confirmation,credit_card_fraud,onehot_linear,two_disjoint_pairs64,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,disjoint_pair32,brier,32,0.0015554948793369732,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,disjoint_pair32,log_loss,32,0.012719646491219164,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18
confirmation,credit_card_fraud,ordinal_forest,disjoint_pair32,roc_auc,32,0.8670116861435726,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,disjoint_pair32,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,independent_pair32,brier,32,0.0015554948793369732,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,independent_pair32,log_loss,32,0.012719646491219164,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18
confirmation,credit_card_fraud,ordinal_forest,independent_pair32,roc_auc,32,0.8670116861435726,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,independent_pair32,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,brier,32,0.0015554948793369732,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,log_loss,32,0.012719646491219164,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18
confirmation,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,roc_auc,32,0.8670116861435726,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,mutually_disjoint_pack64,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,brier,32,0.0015554948793369732,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,log_loss,32,0.012719646491219164,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18
confirmation,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,roc_auc,32,0.8670116861435726,0.0,0.0,0.0
confirmation,credit_card_fraud,ordinal_forest,two_disjoint_pairs64,accuracy,32,0.9993333333333333,0.0,0.0,0.0
confirmation,credit_card_fraud,native_histgb,disjoint_pair32,brier,32,0.0018545050988210802,0.0,0.0,0.0
confirmation,credit_card_fraud,native_histgb,disjoint_pair32,log_loss,32,0.006934332583382689,2.445960101127298e-16,2.445960101127298e-16,2.445960101127298e-16
confirmation,credit_card_fraud,native_histgb,disjoint_pair32,roc_auc,32,0.9325542570951586,0.0,0.0,0.0
confirmation,credit_card_fraud,native_histgb,disjoint_pair32,accuracy,32,0.999,0.0,0.0,0.0
confirmation,credit_card_fraud,native_histgb,independent_pair32,brier,32,0.0018545050988210802,4.70474267559242e-08,5.551826141434336e-07,1.447749051236959e-06
confirmation,credit_card_fraud,native_histgb,independent_pair32,log_loss,32,0.006934332583382689,9.890234623977065e-07,1.6213028829735273e-05,3.513256033026938e-05
