panel,dataset,task,model,method,product_cells,score_bias,score_rmse,prediction_residual,max_absolute_score_error,family,mean_pack_sampling_attempts
modern_model,openml-tic-tac-toe-50,binclass,native_histgb,independent_pair_mean32,128.0,0.0,0.0,0.0,0.0,pair32,
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,disjoint_pair_mean32,128.0,6.252030530523589e-05,0.0016405649011887074,7.532538384791283e-05,0.004402189098286102,pair32,
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,independent_pair_mean32,128.0,8.93462580371096e-05,0.001824690155619458,8.683354797900702e-05,0.004402189098286102,pair32,
modern_model,openml-mushroom-24,binclass,native_histgb,disjoint_pair_mean32,128.0,3.3881317890172014e-21,4.7927127376422385e-21,0.0,0.0,pair32,
modern_model,openml-mushroom-24,binclass,native_histgb,independent_pair_mean32,128.0,3.3881317890172014e-21,4.7927127376422385e-21,0.0,0.0,pair32,
modern_model,openml-mushroom-24,binclass,catboost_native,disjoint_pair_mean32,128.0,4.8532972018837384e-08,7.849599350683641e-07,2.3565390768547157e-08,1.976463370304525e-06,pair32,
modern_model,openml-mushroom-24,binclass,catboost_native,independent_pair_mean32,128.0,6.239590611505482e-08,8.535966397015963e-07,2.770823629566503e-08,2.4539142382825843e-06,pair32,
modern_model,openml-colic-25,binclass,native_histgb,disjoint_pair_mean32,128.0,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,pair32,
modern_model,openml-colic-25,binclass,native_histgb,independent_pair_mean32,128.0,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,pair32,
modern_model,openml-colic-25,binclass,catboost_native,disjoint_pair_mean32,128.0,6.360851416822855e-05,0.0016465947417869879,4.1471565316870427e-05,0.004304148356123,pair32,
modern_model,openml-colic-25,binclass,catboost_native,independent_pair_mean32,128.0,3.280664097354835e-05,0.0018179411235498162,5.080917937534268e-05,0.004304148356123,pair32,
modern_model,openml-hepatitis-55,binclass,native_histgb,disjoint_pair_mean32,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pair32,
modern_model,openml-hepatitis-55,binclass,native_histgb,independent_pair_mean32,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pair32,
modern_model,openml-hepatitis-55,binclass,catboost_native,disjoint_pair_mean32,128.0,5.744385832340271e-05,0.001540440044085053,4.677657476104914e-05,0.004135899059325571,pair32,
modern_model,openml-hepatitis-55,binclass,catboost_native,independent_pair_mean32,128.0,6.810024465520037e-05,0.0016247969906719858,5.407850679025867e-05,0.004135899059325571,pair32,
modern_model,openml-vote-56,binclass,native_histgb,disjoint_pair_mean32,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pair32,
modern_model,openml-vote-56,binclass,native_histgb,independent_pair_mean32,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pair32,
modern_model,openml-vote-56,binclass,catboost_native,disjoint_pair_mean32,128.0,1.640755675471478e-05,0.0004791539571571377,1.715975931661491e-05,0.001388438838939507,pair32,
modern_model,openml-vote-56,binclass,catboost_native,independent_pair_mean32,128.0,1.175075258792041e-05,0.0005425216275175249,2.13893788138063e-05,0.001388438838939507,pair32,
modern_model,openml-kr-vs-kp-3,binclass,native_histgb,mutually_disjoint_pack64,128.0,1.734723475976807e-18,2.453868921672826e-18,0.0,0.0,pack64,1.0
modern_model,openml-kr-vs-kp-3,binclass,native_histgb,two_disjoint_pairs64,128.0,1.734723475976807e-18,2.453868921672826e-18,0.0,0.0,pack64,1.0
modern_model,openml-kr-vs-kp-3,binclass,native_histgb,independent_four64,128.0,1.734723475976807e-18,2.453868921672826e-18,0.0,0.0,pack64,1.0
modern_model,openml-kr-vs-kp-3,binclass,catboost_native,mutually_disjoint_pack64,128.0,2.4269070102462403e-06,6.478523763515453e-05,9.22469179765371e-07,0.0002344828023234137,pack64,1.0
modern_model,openml-kr-vs-kp-3,binclass,catboost_native,two_disjoint_pairs64,128.0,5.490025492610115e-06,8.082505608532856e-05,1.480109754825017e-06,0.00027285250094181805,pack64,1.0
modern_model,openml-kr-vs-kp-3,binclass,catboost_native,independent_four64,128.0,-6.983150012563472e-07,8.966553323387161e-05,1.819417524561395e-06,0.00026691184893349457,pack64,1.0
modern_model,openml-credit-approval-29,binclass,native_histgb,mutually_disjoint_pack64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_model,openml-credit-approval-29,binclass,native_histgb,two_disjoint_pairs64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_model,openml-credit-approval-29,binclass,native_histgb,independent_four64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_model,openml-credit-approval-29,binclass,catboost_native,mutually_disjoint_pack64,128.0,4.9013727669300344e-06,0.00013906925491725643,2.8584883023582585e-06,0.000592465835283662,pack64,1.0
modern_model,openml-credit-approval-29,binclass,catboost_native,two_disjoint_pairs64,128.0,5.123345757862552e-06,0.0001707414051593813,4.418237149458903e-06,0.0006053078532446965,pack64,1.0
modern_model,openml-credit-approval-29,binclass,catboost_native,independent_four64,128.0,1.764539785065189e-06,0.00019643932409144757,5.1311666880077524e-06,0.0006156486409062967,pack64,1.0
modern_model,openml-sick-38,binclass,native_histgb,mutually_disjoint_pack64,128.0,-5.204170427930421e-18,7.361606765018479e-18,0.0,0.0,pack64,1.0
modern_model,openml-sick-38,binclass,native_histgb,two_disjoint_pairs64,128.0,-5.204170427930421e-18,7.361606765018479e-18,0.0,0.0,pack64,1.0
modern_model,openml-sick-38,binclass,native_histgb,independent_four64,128.0,-5.204170427930421e-18,7.361606765018479e-18,0.0,0.0,pack64,1.0
modern_model,openml-sick-38,binclass,catboost_native,mutually_disjoint_pack64,128.0,2.2043828596524095e-07,3.235827257176341e-05,5.458114640089194e-07,0.00011916811232120898,pack64,1.0
modern_model,openml-sick-38,binclass,catboost_native,two_disjoint_pairs64,128.0,2.2790281022384146e-06,3.964732595035951e-05,7.964644312123308e-07,0.00012192635296641961,pack64,1.0
modern_model,openml-sick-38,binclass,catboost_native,independent_four64,128.0,9.183019164960698e-07,4.3837275122906953e-05,9.803976079177764e-07,0.0001201624424978804,pack64,1.0
modern_model,openml-tic-tac-toe-50,binclass,native_histgb,mutually_disjoint_pack64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_model,openml-tic-tac-toe-50,binclass,native_histgb,two_disjoint_pairs64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_model,openml-tic-tac-toe-50,binclass,native_histgb,independent_four64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,mutually_disjoint_pack64,128.0,3.1040310336488686e-05,0.0009139421389042005,2.3122892740348795e-05,0.0031498983266107228,pack64,1.0
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,two_disjoint_pairs64,128.0,5.768510248671532e-05,0.0011549776128884784,3.566479997337972e-05,0.0033133639875828347,pack64,1.0
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,independent_four64,128.0,2.4519298470526696e-05,0.0012791794373344899,4.339930551631614e-05,0.004044219871720406,pack64,1.0
modern_model,openml-mushroom-24,binclass,native_histgb,mutually_disjoint_pack64,128.0,3.3881317890172014e-21,4.7927127376422385e-21,0.0,0.0,pack64,1.0
modern_model,openml-mushroom-24,binclass,native_histgb,two_disjoint_pairs64,128.0,3.3881317890172014e-21,4.7927127376422385e-21,0.0,0.0,pack64,1.0
modern_model,openml-mushroom-24,binclass,native_histgb,independent_four64,128.0,3.3881317890172014e-21,4.7927127376422385e-21,0.0,0.0,pack64,1.0
modern_model,openml-mushroom-24,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.3556829988505405e-08,4.4635497624262615e-07,7.568290007635483e-09,1.727483441224199e-06,pack64,1.0
modern_model,openml-mushroom-24,binclass,catboost_native,two_disjoint_pairs64,128.0,1.4227051320795715e-08,5.575462767174942e-07,1.1476105389400548e-08,1.779068140447892e-06,pack64,1.0
modern_model,openml-mushroom-24,binclass,catboost_native,independent_four64,128.0,4.528837933922452e-09,6.024610511020088e-07,1.4035313605509736e-08,1.8536745845096486e-06,pack64,1.0
modern_model,openml-colic-25,binclass,native_histgb,mutually_disjoint_pack64,128.0,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,pack64,1.0
modern_model,openml-colic-25,binclass,native_histgb,two_disjoint_pairs64,128.0,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,pack64,1.0
modern_model,openml-colic-25,binclass,native_histgb,independent_four64,128.0,-2.7755575615628914e-17,3.926190274676522e-17,0.0,0.0,pack64,1.0
modern_model,openml-colic-25,binclass,catboost_native,mutually_disjoint_pack64,128.0,3.2988719500526287e-06,0.0009205386831718445,1.3264732387941496e-05,0.0030800906804490102,pack64,1.0
modern_model,openml-colic-25,binclass,catboost_native,two_disjoint_pairs64,128.0,5.2641015221760457e-05,0.0011586489707775046,2.087966281842185e-05,0.003906158551894079,pack64,1.0
modern_model,openml-colic-25,binclass,catboost_native,independent_four64,128.0,-7.187549353027123e-06,0.0012541865490111842,2.4260341734434328e-05,0.0038909016722080136,pack64,1.0
modern_model,openml-hepatitis-55,binclass,native_histgb,mutually_disjoint_pack64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_model,openml-hepatitis-55,binclass,native_histgb,two_disjoint_pairs64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_model,openml-hepatitis-55,binclass,native_histgb,independent_four64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_model,openml-hepatitis-55,binclass,catboost_native,mutually_disjoint_pack64,128.0,5.351294692196307e-05,0.0008786451120423662,1.542574436811774e-05,0.0031077077907386286,pack64,1.0
modern_model,openml-hepatitis-55,binclass,catboost_native,two_disjoint_pairs64,128.0,4.9319397406821786e-05,0.0010867569006696026,2.407128343478669e-05,0.0034743645940892853,pack64,1.0
modern_model,openml-hepatitis-55,binclass,catboost_native,independent_four64,128.0,-4.1327742414526414e-05,0.0012012952877457088,2.767824757169231e-05,0.003382005965992557,pack64,1.0
modern_model,openml-vote-56,binclass,native_histgb,mutually_disjoint_pack64,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
modern_model,openml-vote-56,binclass,native_histgb,two_disjoint_pairs64,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
modern_model,openml-vote-56,binclass,native_histgb,independent_four64,128.0,1.3877787807814457e-17,1.963095137338261e-17,0.0,0.0,pack64,1.0
modern_model,openml-vote-56,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.401830676215493e-05,0.00027001518231594,5.245390400876509e-06,0.0009403401215861765,pack64,1.0
modern_model,openml-vote-56,binclass,catboost_native,two_disjoint_pairs64,128.0,1.4704722211787702e-05,0.00034432012415556935,9.019865444367778e-06,0.0010330144640177466,pack64,1.0
modern_model,openml-vote-56,binclass,catboost_native,independent_four64,128.0,1.67581318052043e-05,0.00037373887524746747,1.0339538352667108e-05,0.0012427989099597844,pack64,1.0
modern_model,openml-kr-vs-kp-3,binclass,native_histgb,disjoint_pair_cross64,,1.734723475976807e-18,2.453868921672826e-18,1.734723475976807e-18,,pair_cross64,
modern_model,openml-kr-vs-kp-3,binclass,native_histgb,independent_block_u64,,1.734723475976807e-18,2.453868921672826e-18,1.734723475976807e-18,,pair_cross64,
modern_model,openml-kr-vs-kp-3,binclass,catboost_native,disjoint_pair_cross64,,3.2844947305890604e-06,8.213902615419304e-05,4.781668581027923e-06,,pair_cross64,
modern_model,openml-kr-vs-kp-3,binclass,catboost_native,independent_block_u64,,7.175395440994076e-07,9.312615422066311e-05,2.5162272163804095e-06,,pair_cross64,
modern_model,openml-credit-approval-29,binclass,native_histgb,disjoint_pair_cross64,,-5.551115123125783e-17,7.852380549353044e-17,-5.551115123125783e-17,,pair_cross64,
modern_model,openml-credit-approval-29,binclass,native_histgb,independent_block_u64,,-5.551115123125783e-17,7.852380549353044e-17,-5.551115123125783e-17,,pair_cross64,
modern_model,openml-credit-approval-29,binclass,catboost_native,disjoint_pair_cross64,,2.3959678116802774e-06,0.00017825033794969817,6.9101116969561005e-06,,pair_cross64,
modern_model,openml-credit-approval-29,binclass,catboost_native,independent_block_u64,,7.580277368912647e-06,0.00019366638521996744,1.286347284745748e-05,,pair_cross64,
modern_model,openml-sick-38,binclass,native_histgb,disjoint_pair_cross64,,-5.204170427930421e-18,7.361606765018479e-18,-5.204170427930421e-18,,pair_cross64,
modern_model,openml-sick-38,binclass,native_histgb,independent_block_u64,,-6.938893903907228e-18,7.7586775417121e-18,-5.204170427930421e-18,,pair_cross64,
modern_model,openml-sick-38,binclass,catboost_native,disjoint_pair_cross64,,3.439488226331805e-07,3.9813980727869344e-05,1.1560475214524718e-06,,pair_cross64,
modern_model,openml-sick-38,binclass,catboost_native,independent_block_u64,,-4.455222231015271e-07,4.378904280970063e-05,5.178018616502217e-07,,pair_cross64,
modern_model,openml-tic-tac-toe-50,binclass,native_histgb,disjoint_pair_cross64,,0.0,0.0,0.0,,pair_cross64,
modern_model,openml-tic-tac-toe-50,binclass,native_histgb,independent_block_u64,,0.0,0.0,0.0,,pair_cross64,
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,disjoint_pair_cross64,,2.4267948884104662e-05,0.001116026646317365,6.086684123540742e-05,,pair_cross64,
modern_model,openml-tic-tac-toe-50,binclass,catboost_native,independent_block_u64,,-5.843321652071465e-06,0.001288563811555668,3.757639981580296e-05,,pair_cross64,
modern_model,openml-mushroom-24,binclass,native_histgb,disjoint_pair_cross64,,3.3881317890172014e-21,4.7927127376422385e-21,3.3881317890172014e-21,,pair_cross64,
modern_model,openml-mushroom-24,binclass,native_histgb,independent_block_u64,,3.3881317890172014e-21,4.7927127376422385e-21,3.3881317890172014e-21,,pair_cross64,
modern_model,openml-mushroom-24,binclass,catboost_native,disjoint_pair_cross64,,-2.5984019814972743e-08,5.325613120451672e-07,-1.4210638270569062e-08,,pair_cross64,
modern_model,openml-mushroom-24,binclass,catboost_native,independent_block_u64,,-7.730549923766201e-09,6.203854277934245e-07,6.071216540476918e-09,,pair_cross64,
modern_model,openml-colic-25,binclass,native_histgb,disjoint_pair_cross64,,-2.7755575615628914e-17,3.926190274676522e-17,-2.7755575615628914e-17,,pair_cross64,
modern_model,openml-colic-25,binclass,native_histgb,independent_block_u64,,-2.7755575615628914e-17,3.926190274676522e-17,-2.7755575615628914e-17,,pair_cross64,
modern_model,openml-colic-25,binclass,catboost_native,disjoint_pair_cross64,,-3.1673887379318755e-05,0.0011365324143133087,-1.0448903298515555e-05,,pair_cross64,
modern_model,openml-colic-25,binclass,catboost_native,independent_block_u64,,2.9784573765845312e-05,0.0012777984616934102,5.463763162577573e-05,,pair_cross64,
modern_model,openml-hepatitis-55,binclass,native_histgb,disjoint_pair_cross64,,-5.551115123125783e-17,7.852380549353044e-17,-5.551115123125783e-17,,pair_cross64,
modern_model,openml-hepatitis-55,binclass,native_histgb,independent_block_u64,,-5.551115123125783e-17,7.852380549353044e-17,-5.551115123125783e-17,,pair_cross64,
modern_model,openml-hepatitis-55,binclass,catboost_native,disjoint_pair_cross64,,5.69634925851048e-06,0.001033535500102713,2.9401053561139978e-05,,pair_cross64,
modern_model,openml-hepatitis-55,binclass,catboost_native,independent_block_u64,,4.824065413827627e-06,0.0011351789796862897,3.321973711442605e-05,,pair_cross64,
modern_model,openml-vote-56,binclass,native_histgb,disjoint_pair_cross64,,1.3877787807814457e-17,1.963095137338261e-17,1.3877787807814457e-17,,pair_cross64,
modern_model,openml-vote-56,binclass,native_histgb,independent_block_u64,,1.3877787807814457e-17,1.963095137338261e-17,1.3877787807814457e-17,,pair_cross64,
modern_model,openml-vote-56,binclass,catboost_native,disjoint_pair_cross64,,2.3936381630187964e-06,0.00033583296482505757,1.117375562304651e-05,,pair_cross64,
modern_model,openml-vote-56,binclass,catboost_native,independent_block_u64,,-1.1210810605392918e-05,0.00036662572620131185,-9.536156495640324e-07,,pair_cross64,
