dataset,model,task,split,strength3_design_count,joint_risk,through_triple_fraction,mean_member_loss,quotient_loss,iid64_residual,four_strength2_residual,sixteen_strength1_residual,sixteen_seed_blocks_residual,strength3_residual,strength3_expected_loss,component_reconstruction_error,ambiguity_error
openml-kc1-1067,onehot_adam_mlp,binclass,validation,1152,0.008070786748945274,0.9999999999999998,0.22416290132710193,0.21609211457815666,0.0001261060429522699,2.903153724058448e-05,0.00010195777727104009,9.19911922178293e-05,1.7025362239811437e-19,0.21609211457815666,1.7025362239811437e-19,1.0408340855860843e-17
openml-kc1-1067,onehot_adam_mlp,binclass,test,1152,0.007294062321273575,0.9999999999999999,0.23462082874932574,0.22732676642805225,0.00011396972376989961,2.462667844697148e-05,9.037932297744071e-05,7.418664560136888e-05,-1.4230153513872246e-19,0.22732676642805225,1.4230153513872246e-19,7.719519468096792e-17
openml-blood-transfusion-1464,onehot_linear,binclass,validation,1152,0.0,0.0,0.28314818423628085,0.28314818423628085,0.0,0.0,0.0,0.0,0.0,0.28314818423628085,0.0,0.0
openml-blood-transfusion-1464,onehot_linear,binclass,test,1152,0.0,0.0,0.3191275535340467,0.3191275535340467,0.0,0.0,0.0,0.0,0.0,0.3191275535340467,0.0,0.0
openml-blood-transfusion-1464,ordinal_forest,binclass,validation,1152,0.0006694786387574064,1.0000000000000002,0.34326477394824806,0.3425952953094907,1.0460603730584475e-05,-3.1763735522036263e-22,5.395504354062377e-06,6.055169528557827e-06,5.855115247895351e-20,0.3425952953094907,5.855115247895351e-20,2.4936649967166602e-17
openml-blood-transfusion-1464,ordinal_forest,binclass,test,1152,0.0006608837900267002,1.0,0.3005427404385633,0.2998818566485366,1.0326309219167191e-05,0.0,5.321725738304674e-06,4.851449532959747e-06,7.271248456586134e-20,0.2998818566485366,7.271248456586134e-20,1.1492543028346347e-17
openml-blood-transfusion-1464,native_histgb,binclass,validation,1152,9.726286978661846e-07,1.0,0.372964024337442,0.37296305170874416,1.5197323404159134e-08,-2.1325750167382745e-24,4.342698215903395e-24,6.078929361663654e-08,-2.3161057151484775e-23,0.37296305170874416,2.3161057151484775e-23,6.6612788554446314e-18
openml-blood-transfusion-1464,native_histgb,binclass,test,1152,4.863143489330923e-07,1.0,0.32800250781253704,0.32800202149818813,7.598661702079567e-09,-1.0662875083691372e-24,2.1713491079516976e-24,3.039464680831827e-08,-1.1580528575742387e-23,0.32800202149818813,1.1580528575742387e-23,3.108621504335123e-17
openml-blood-transfusion-1464,onehot_adam_mlp,binclass,validation,1152,0.030998608580343992,1.0000000000000002,0.38663549983738227,0.35563689125703823,0.0004843532590678749,4.313713470881298e-05,0.0004114704585227168,0.0001119386279657411,-8.504210790433175e-18,0.35563689125703823,8.504210790433175e-18,4.163336342344337e-17
openml-blood-transfusion-1464,onehot_adam_mlp,binclass,test,1152,0.02922479678331218,1.0000000000000002,0.38193567643730747,0.3527108796539953,0.0004566374497392528,4.1224541378312734e-05,0.0003829047312289413,0.00010608602953748507,-6.417121608398579e-18,0.3527108796539953,6.417121608398579e-18,1.0408340855860843e-17
openml-ilpd-1480,onehot_linear,binclass,validation,2304,1.7999267216189712e-17,1.0,0.3557516206907763,0.3557516206907763,2.8123855025296424e-19,1.476420904632793e-35,2.7680224885239343e-19,1.124954201011857e-18,0.0,0.3557516206907763,0.0,1.7999267216189712e-17
openml-ilpd-1480,onehot_linear,binclass,test,2304,4.698209414373117e-18,1.0,0.3423418773692636,0.3423418773692635,7.340952209957995e-20,-6.25362994637457e-36,5.605057527831176e-20,2.936380883983198e-19,0.0,0.3423418773692635,0.0,5.081294181688471e-17
openml-ilpd-1480,ordinal_forest,binclass,validation,2304,0.001715447478123305,1.0,0.35877986477200674,0.35706441729388344,2.680386684567664e-05,2.07146960259387e-06,2.0010730749634214e-05,1.932306889715758e-05,0.0,0.35706441729388344,0.0,5.204170427930421e-18
openml-ilpd-1480,ordinal_forest,binclass,test,2304,0.001425185868747197,1.0,0.3898110709546647,0.3883858850859174,2.2268529199174954e-05,2.0438540620993985e-06,1.8083768777561016e-05,1.6064325483543527e-05,0.0,0.3883858850859174,0.0,9.475926987523309e-17
openml-ilpd-1480,native_histgb,binclass,validation,2304,2.700891245332521e-06,1.0,0.4323628523902441,0.4323601514989987,4.220142570832064e-08,2.274746684520826e-24,1.0339757656912846e-24,1.6880570283328257e-07,0.0,0.4323601514989987,0.0,4.490248708337134e-17
openml-ilpd-1480,native_histgb,binclass,test,2304,2.6873018739943e-06,1.0,0.445285470983889,0.44528278368201496,4.1989091781160934e-08,1.1063540692896745e-23,7.031035206700735e-24,1.6795636712464374e-07,0.0,0.44528278368201496,0.0,3.269293066517423e-17
openml-ilpd-1480,onehot_adam_mlp,binclass,validation,2304,0.007614494834644157,0.930592278034359,0.4199067497919407,0.41229225495729654,0.00011897648179131495,8.593330091631162e-05,0.00011305250808437991,8.732855435737983e-05,0.0,0.41229225495729654,0.0,1.734723475976807e-18
openml-ilpd-1480,onehot_adam_mlp,binclass,test,2304,0.008011824511101164,0.9287088994153362,0.4260696601347736,0.4180578356236725,0.00012518475798595569,9.072179095683603e-05,0.00012015490625453077,8.694967611973249e-05,0.0,0.4180578356236725,0.0,5.724587470723463e-17
openml-wdbc-1510,onehot_linear,binclass,validation,1152,2.408900764197766e-35,1.0,0.05461289811819292,0.05461289811819292,3.7639074440590095e-37,2.463302436669443e-52,3.3890800080667337e-53,1.5055629776236038e-36,0.0,0.05461289811819292,0.0,2.408900764197766e-35
openml-wdbc-1510,onehot_linear,binclass,test,1152,2.7030595710698046e-35,1.0,0.0468844331857535,0.0468844331857535,4.22353057979657e-37,1.879287686783575e-52,2.871133965919351e-53,1.689412231918628e-36,0.0,0.0468844331857535,0.0,2.7030595710698046e-35
openml-wdbc-1510,ordinal_forest,binclass,validation,1152,0.0004492934446895645,1.0000000000000002,0.06617963312382395,0.0657303396791344,7.020210073274445e-06,4.235164736271502e-22,6.097612659896818e-06,4.181151309544692e-06,3.758708703440958e-21,0.0657303396791344,3.758708703440958e-21,1.2034644114589099e-17
openml-wdbc-1510,ordinal_forest,binclass,test,1152,0.0005878636339387418,1.0,0.09943380304144425,0.0988459394075055,9.18536928029284e-06,2.117582368135751e-22,7.522031213725591e-06,6.321905599295439e-06,-1.376428539288238e-21,0.0988459394075055,1.376428539288238e-21,1.485356976305141e-17
openml-wdbc-1510,native_histgb,binclass,validation,1152,2.6138291970910227e-05,1.0,0.043773296115220114,0.04374715782324921,4.084108120454723e-07,-4.3840572465310467e-23,1.0587911840678754e-22,1.6336432481818892e-06,-3.5998900258307764e-21,0.04374715782324921,3.5998900258307764e-21,2.5038293920837118e-18
openml-wdbc-1510,native_histgb,binclass,test,1152,2.136088672428606e-05,1.0,0.08287272135022514,0.08285136046350088,3.337638550669697e-07,-2.895132143935597e-23,-3.308722450212111e-24,1.3350554202678788e-06,8.205631676526035e-22,0.08285136046350088,8.205631676526035e-22,2.4553791075007658e-17
openml-wdbc-1510,onehot_adam_mlp,binclass,validation,1152,0.03404219005508788,1.0,0.11710675336644387,0.08306456331135599,0.0005319092196107481,0.00011063849835210206,0.0005933772477067774,0.00036272725622530126,-4.0115480381963664e-18,0.08306456331135599,4.0115480381963664e-18,0.0
openml-wdbc-1510,onehot_adam_mlp,binclass,test,1152,0.03378258234196136,1.0,0.1400028689017696,0.1062202865598083,0.0005278528490931463,9.883523701708112e-05,0.0005871030476730349,0.000377077253046748,-3.6591823321385775e-18,0.1062202865598083,3.6591823321385775e-18,4.85722573273506e-17
openml-mammography-310,onehot_linear,binclass,validation,1152,1.1779681047515424e-21,1.0,0.0290556882579453,0.029055688257945304,1.840575163674285e-23,2.489602903658043e-40,1.0517572363853025e-23,7.36230065469714e-23,7.346839692639297e-39,0.029055688257945304,7.346839692639297e-39,3.470624920058366e-18
openml-mammography-310,onehot_linear,binclass,test,1152,7.282327309174373e-23,1.0,0.02680608560082792,0.02680608560082792,1.1378636420584957e-24,7.840545167590216e-41,6.502077954619648e-25,4.551454568233984e-24,1.3775324423698682e-39,0.02680608560082792,1.3775324423698682e-39,7.282327309174373e-23
openml-mammography-310,ordinal_forest,binclass,validation,1152,0.00010122654199476874,1.0000000000000002,0.022337600065467256,0.022236373523472484,1.5816647186682615e-06,5.293955920339377e-23,1.1961420256316788e-06,1.1633175405504412e-06,-4.235164736271502e-21,0.022236373523472484,4.235164736271502e-21,2.642742795433417e-18
openml-mammography-310,ordinal_forest,binclass,test,1152,9.297213057796655e-05,1.0000000000000002,0.023744144664141827,0.023651172533563865,1.4526895402807273e-06,0.0,1.0989220853625773e-06,1.1002114171659605e-06,-1.0058516248644817e-21,0.023651172533563865,1.0058516248644817e-21,4.716279450311944e-18
openml-mammography-310,native_histgb,binclass,validation,1152,0.0,0.0,0.02138929330811993,0.02138929330811993,0.0,0.0,0.0,0.0,0.0,0.02138929330811993,0.0,0.0
openml-mammography-310,native_histgb,binclass,test,1152,0.0,0.0,0.022872225217038744,0.022872225217038744,0.0,0.0,0.0,0.0,0.0,0.022872225217038744,0.0,0.0
openml-mammography-310,onehot_adam_mlp,binclass,validation,1152,0.0016822348854946658,1.0,0.028236992979611266,0.0265547580941166,2.6284920085854153e-05,4.373678788627134e-06,1.9500948373788443e-05,8.800081126629105e-06,5.573476792933296e-19,0.0265547580941166,5.573476792933296e-19,8.673617379884035e-19
openml-mammography-310,onehot_adam_mlp,binclass,test,1152,0.0014958796987140795,1.0,0.027392145320391033,0.02589626562167695,2.3373120292407493e-05,3.4719269577759254e-06,1.7101010936557803e-05,7.555114929261991e-06,6.916024014331362e-19,0.02589626562167695,6.916024014331362e-19,2.168404344971009e-18
