panel,dataset,task,model,method,product_cells,score_bias,score_rmse,prediction_residual,max_absolute_score_error,family,mean_pack_sampling_attempts
modern_split_2026082901,openml-kr-vs-kp-3,binclass,native_histgb,mutually_disjoint_pack64,128.0,1.734723475976807e-18,2.453868921672826e-18,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-kr-vs-kp-3,binclass,native_histgb,two_disjoint_pairs64,128.0,1.734723475976807e-18,2.453868921672826e-18,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-kr-vs-kp-3,binclass,native_histgb,independent_four64,128.0,1.734723475976807e-18,2.453868921672826e-18,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-kr-vs-kp-3,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.7806869304776152e-06,4.860164057860936e-05,5.656357343166332e-07,0.00017826495546047552,pack64,1.0
modern_split_2026082901,openml-kr-vs-kp-3,binclass,catboost_native,two_disjoint_pairs64,128.0,4.089852404277894e-06,6.0421354240103007e-05,8.809249120228522e-07,0.00017601359278932374,pack64,1.0
modern_split_2026082901,openml-kr-vs-kp-3,binclass,catboost_native,independent_four64,128.0,-3.9659380483836326e-07,6.40070578150517e-05,1.001342150872058e-06,0.00017357454820670845,pack64,1.0
modern_split_2026082901,openml-credit-approval-29,binclass,native_histgb,mutually_disjoint_pack64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-credit-approval-29,binclass,native_histgb,two_disjoint_pairs64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-credit-approval-29,binclass,native_histgb,independent_four64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-credit-approval-29,binclass,catboost_native,mutually_disjoint_pack64,128.0,4.9667135498809856e-06,0.0002819713754637861,4.294326956906646e-06,0.0011787864824295002,pack64,1.0
modern_split_2026082901,openml-credit-approval-29,binclass,catboost_native,two_disjoint_pairs64,128.0,-8.788758649652673e-06,0.00035821509250471114,6.973670834671484e-06,0.0011466785898675835,pack64,1.0
modern_split_2026082901,openml-credit-approval-29,binclass,catboost_native,independent_four64,128.0,-1.3369135596352777e-06,0.00037992445320431947,7.86939697333277e-06,0.001070019468026484,pack64,1.0
modern_split_2026082901,openml-sick-38,binclass,native_histgb,mutually_disjoint_pack64,128.0,6.938893903907228e-18,9.815475686691304e-18,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-sick-38,binclass,native_histgb,two_disjoint_pairs64,128.0,6.938893903907228e-18,9.815475686691304e-18,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-sick-38,binclass,native_histgb,independent_four64,128.0,6.938893903907228e-18,9.815475686691304e-18,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-sick-38,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.501097069922519e-06,6.743174024225681e-05,1.04578455441398e-06,0.00026772124566344646,pack64,1.0
modern_split_2026082901,openml-sick-38,binclass,catboost_native,two_disjoint_pairs64,128.0,2.404981244472082e-06,8.107752581642795e-05,1.575288454033761e-06,0.0003055299314396083,pack64,1.0
modern_split_2026082901,openml-sick-38,binclass,catboost_native,independent_four64,128.0,3.7348260722366855e-06,9.242467550994789e-05,1.9322401513705595e-06,0.00027340057953910077,pack64,1.0
modern_split_2026082901,openml-tic-tac-toe-50,binclass,native_histgb,mutually_disjoint_pack64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-tic-tac-toe-50,binclass,native_histgb,two_disjoint_pairs64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-tic-tac-toe-50,binclass,native_histgb,independent_four64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-tic-tac-toe-50,binclass,catboost_native,mutually_disjoint_pack64,128.0,-1.6351684056697957e-05,0.0010875788071942308,1.916402261565113e-05,0.004435847772013168,pack64,1.0
modern_split_2026082901,openml-tic-tac-toe-50,binclass,catboost_native,two_disjoint_pairs64,128.0,-1.6678659316982092e-06,0.0013722248911715452,3.0741775558063655e-05,0.0044486447867195245,pack64,1.0
modern_split_2026082901,openml-tic-tac-toe-50,binclass,catboost_native,independent_four64,128.0,-1.2492886400677916e-05,0.00138202339438789,3.5010429240823785e-05,0.0044750223483081,pack64,1.0
modern_split_2026082901,openml-mushroom-24,binclass,native_histgb,mutually_disjoint_pack64,128.0,2.1210552032194935e-16,1.03188298137146e-13,2.74658677183465e-18,4.288164671983376e-13,pack64,1.0
modern_split_2026082901,openml-mushroom-24,binclass,native_histgb,two_disjoint_pairs64,128.0,1.6792343476021779e-15,1.2997170469782343e-13,4.357454119028812e-18,4.288164671983376e-13,pack64,1.0
modern_split_2026082901,openml-mushroom-24,binclass,native_histgb,independent_four64,128.0,4.611362561333238e-15,1.4531393033137457e-13,5.446817648786014e-18,6.432603041333783e-13,pack64,1.0
modern_split_2026082901,openml-mushroom-24,binclass,catboost_native,mutually_disjoint_pack64,128.0,2.7138309347696937e-08,7.873294893436078e-07,1.4385752719534796e-08,2.8353645858891438e-06,pack64,1.0
modern_split_2026082901,openml-mushroom-24,binclass,catboost_native,two_disjoint_pairs64,128.0,2.423421352323177e-08,9.569420218924593e-07,2.1487390987849377e-08,2.8549020447592987e-06,pack64,1.0
modern_split_2026082901,openml-mushroom-24,binclass,catboost_native,independent_four64,128.0,5.964967348461668e-08,1.0506603816653993e-06,2.5830520154666066e-08,3.5273776766929206e-06,pack64,1.0
modern_split_2026082901,openml-colic-25,binclass,native_histgb,mutually_disjoint_pack64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-colic-25,binclass,native_histgb,two_disjoint_pairs64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-colic-25,binclass,native_histgb,independent_four64,128.0,-5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-colic-25,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.2855908763098611e-06,0.00041413776300893714,1.528355740308743e-05,0.001396641266428661,pack64,1.0
modern_split_2026082901,openml-colic-25,binclass,catboost_native,two_disjoint_pairs64,128.0,2.1512511037324877e-05,0.0005178588624977656,2.3930608327299066e-05,0.0019318048188550208,pack64,1.0
modern_split_2026082901,openml-colic-25,binclass,catboost_native,independent_four64,128.0,3.792543413835836e-05,0.0005584680072119825,2.9469846596540618e-05,0.001740017525759724,pack64,1.0
modern_split_2026082901,openml-hepatitis-55,binclass,native_histgb,mutually_disjoint_pack64,128.0,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-hepatitis-55,binclass,native_histgb,two_disjoint_pairs64,128.0,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-hepatitis-55,binclass,native_histgb,independent_four64,128.0,5.551115123125783e-17,7.852380549353044e-17,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-hepatitis-55,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.4002746714647518e-05,0.000406583232920142,4.667918115592334e-06,0.001519391053430963,pack64,1.0
modern_split_2026082901,openml-hepatitis-55,binclass,catboost_native,two_disjoint_pairs64,128.0,3.628307009867493e-06,0.0005178369089095611,7.227795814501332e-06,0.0016178576686812218,pack64,1.0
modern_split_2026082901,openml-hepatitis-55,binclass,catboost_native,independent_four64,128.0,2.5377406562193672e-05,0.0005653612230849118,8.740708957700939e-06,0.0017829856853516235,pack64,1.0
modern_split_2026082901,openml-vote-56,binclass,native_histgb,mutually_disjoint_pack64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-vote-56,binclass,native_histgb,two_disjoint_pairs64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-vote-56,binclass,native_histgb,independent_four64,128.0,0.0,0.0,0.0,0.0,pack64,1.0
modern_split_2026082901,openml-vote-56,binclass,catboost_native,mutually_disjoint_pack64,128.0,1.840340793826667e-06,0.0003289683876488116,4.647729498755658e-06,0.0013454140567265155,pack64,1.0
modern_split_2026082901,openml-vote-56,binclass,catboost_native,two_disjoint_pairs64,128.0,-1.254419636241566e-05,0.000408573193480517,7.065912679899412e-06,0.0013126499466613317,pack64,1.0
modern_split_2026082901,openml-vote-56,binclass,catboost_native,independent_four64,128.0,9.398313907185707e-06,0.0004788337338510763,9.200447177565234e-06,0.0013759026654583811,pack64,1.0
modern_split_2026082901,openml-kr-vs-kp-3,binclass,native_histgb,disjoint_pair_cross64,,1.734723475976807e-18,2.453868921672826e-18,1.734723475976807e-18,,pair_cross64,
modern_split_2026082901,openml-kr-vs-kp-3,binclass,native_histgb,independent_block_u64,,1.734723475976807e-18,2.453868921672826e-18,1.734723475976807e-18,,pair_cross64,
modern_split_2026082901,openml-kr-vs-kp-3,binclass,catboost_native,disjoint_pair_cross64,,-5.745147306224219e-07,6.0372709815801294e-05,3.1488793096612344e-07,,pair_cross64,
modern_split_2026082901,openml-kr-vs-kp-3,binclass,catboost_native,independent_block_u64,,6.820080958105934e-07,6.721263742731826e-05,1.7186249185452418e-06,,pair_cross64,
modern_split_2026082901,openml-credit-approval-29,binclass,native_histgb,disjoint_pair_cross64,,0.0,0.0,0.0,,pair_cross64,
modern_split_2026082901,openml-credit-approval-29,binclass,native_histgb,independent_block_u64,,0.0,0.0,0.0,,pair_cross64,
modern_split_2026082901,openml-credit-approval-29,binclass,catboost_native,disjoint_pair_cross64,,6.809632034809887e-06,0.00035405508828363906,1.3523197607057114e-05,,pair_cross64,
modern_split_2026082901,openml-credit-approval-29,binclass,catboost_native,independent_block_u64,,-6.195705046396771e-06,0.00040203431547285694,1.930331113036976e-06,,pair_cross64,
modern_split_2026082901,openml-sick-38,binclass,native_histgb,disjoint_pair_cross64,,6.938893903907228e-18,9.815475686691304e-18,6.938893903907228e-18,,pair_cross64,
modern_split_2026082901,openml-sick-38,binclass,native_histgb,independent_block_u64,,6.938893903907228e-18,9.815475686691304e-18,6.938893903907228e-18,,pair_cross64,
modern_split_2026082901,openml-sick-38,binclass,catboost_native,disjoint_pair_cross64,,-3.804328207228369e-06,8.184809693676514e-05,-2.22348556315477e-06,,pair_cross64,
modern_split_2026082901,openml-sick-38,binclass,catboost_native,independent_block_u64,,1.220618220595937e-06,9.070273248002419e-05,3.136411428315833e-06,,pair_cross64,
modern_split_2026082901,openml-tic-tac-toe-50,binclass,native_histgb,disjoint_pair_cross64,,0.0,0.0,0.0,,pair_cross64,
modern_split_2026082901,openml-tic-tac-toe-50,binclass,native_histgb,independent_block_u64,,0.0,0.0,0.0,,pair_cross64,
modern_split_2026082901,openml-tic-tac-toe-50,binclass,catboost_native,disjoint_pair_cross64,,8.282860525399283e-06,0.0012973753857514448,3.7455950239018154e-05,,pair_cross64,
modern_split_2026082901,openml-tic-tac-toe-50,binclass,catboost_native,independent_block_u64,,-8.235797741015793e-05,0.0014236731605716943,-4.6709477192069526e-05,,pair_cross64,
modern_split_2026082901,openml-mushroom-24,binclass,native_histgb,disjoint_pair_cross64,,-1.4652890717187922e-15,1.3186043381639715e-13,-1.461035272257681e-15,,pair_cross64,
modern_split_2026082901,openml-mushroom-24,binclass,native_histgb,independent_block_u64,,-4.1896875373334183e-16,1.3338362286896684e-13,-4.141321956045198e-16,,pair_cross64,
modern_split_2026082901,openml-mushroom-24,binclass,catboost_native,disjoint_pair_cross64,,6.384783146847582e-08,9.806776156733412e-07,8.537495154582162e-08,,pair_cross64,
modern_split_2026082901,openml-mushroom-24,binclass,catboost_native,independent_block_u64,,-2.240843790665898e-08,1.0324379988109695e-06,3.968579623711793e-09,,pair_cross64,
modern_split_2026082901,openml-colic-25,binclass,native_histgb,disjoint_pair_cross64,,-5.551115123125783e-17,7.852380549353044e-17,-5.551115123125783e-17,,pair_cross64,
modern_split_2026082901,openml-colic-25,binclass,native_histgb,independent_block_u64,,-5.551115123125783e-17,7.852380549353044e-17,-5.551115123125783e-17,,pair_cross64,
modern_split_2026082901,openml-colic-25,binclass,catboost_native,disjoint_pair_cross64,,2.2448203881919593e-05,0.0005508083884953106,4.693062904448375e-05,,pair_cross64,
modern_split_2026082901,openml-colic-25,binclass,catboost_native,independent_block_u64,,1.1487878751270664e-05,0.0005520554612102533,4.063535933424012e-05,,pair_cross64,
modern_split_2026082901,openml-hepatitis-55,binclass,native_histgb,disjoint_pair_cross64,,5.551115123125783e-17,7.852380549353044e-17,5.551115123125783e-17,,pair_cross64,
modern_split_2026082901,openml-hepatitis-55,binclass,native_histgb,independent_block_u64,,5.551115123125783e-17,7.852380549353044e-17,5.551115123125783e-17,,pair_cross64,
modern_split_2026082901,openml-hepatitis-55,binclass,catboost_native,disjoint_pair_cross64,,-3.075053114642845e-06,0.0005167484333531254,4.087628525245579e-06,,pair_cross64,
modern_split_2026082901,openml-hepatitis-55,binclass,catboost_native,independent_block_u64,,2.7603455072910954e-05,0.0005711415639069087,3.621965254194115e-05,,pair_cross64,
modern_split_2026082901,openml-vote-56,binclass,native_histgb,disjoint_pair_cross64,,0.0,0.0,0.0,,pair_cross64,
modern_split_2026082901,openml-vote-56,binclass,native_histgb,independent_block_u64,,0.0,0.0,0.0,,pair_cross64,
modern_split_2026082901,openml-vote-56,binclass,catboost_native,disjoint_pair_cross64,,1.3594371141859019e-05,0.00040941067894212916,2.076900629886802e-05,,pair_cross64,
modern_split_2026082901,openml-vote-56,binclass,catboost_native,independent_block_u64,,2.225531842404982e-05,0.0004468958166174009,3.0935047163130336e-05,,pair_cross64,
