git_commit,git_dirty,dataset,task_generation_seed,seed,split,model,hyperparameters,training_seconds,extrapolation_multiplier,parameter_count,program_complexity,regime_count,residual_usage,compiled_metric,status,error,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.240226614056155,8.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.240226614056155,8.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,iid_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008746839594095945,1.0,-1,,1,0.0,,ok,,7.697199180256575e-07,9.36206665646722e-07,0.9999999999998656,3.667146868992076e-07,3.698937656568107e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008746839594095945,2.0,-1,,1,0.0,,ok,,2.3030443117022514e-06,2.6455633694539954e-06,0.9999999999998614,3.72182711793629e-07,3.6735888549877324e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008746839594095945,4.0,-1,,1,0.0,,ok,,3.6214514693710953e-06,4.295503316912746e-06,0.9999999999998624,3.7082810477315367e-07,3.741544807492087e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008746839594095945,8.0,-1,,1,0.0,,ok,,6.949827366042882e-06,8.252025474644446e-06,0.9999999999998664,3.654584230023165e-07,3.624706058310418e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,iid_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4025721070356667,1.0,-1,,1,0.0,,ok,,0.11702351646457879,0.1534580073134901,0.9963867978606258,0.06010991714662534,0.051569514819573864
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4025721070356667,2.0,-1,,1,0.0,,ok,,2.5681322281074404,3.0491974941696016,0.8159875690137848,0.42896670148883953,0.4041225102580591
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4025721070356667,4.0,-1,,1,0.0,,ok,,6.524277765063743,7.8627796664995815,0.5392457207184721,0.6787888326140376,0.6567146410434366
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4025721070356667,8.0,-1,,1,0.0,,ok,,15.893350435857972,18.930259000985323,0.29714143156218065,0.8383666074205361,0.8254665553519798
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,iid_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.013357063056901097,1.0,-1,,1,0.0,,ok,,1.0639341780915856e-06,1.3411750419583017e-06,0.999999999999724,5.253418968652825e-07,5.048015992712333e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.013357063056901097,2.0,-1,,1,0.0,,ok,,2.8600916266441345e-06,3.728150223621261e-06,0.9999999999997249,5.24483017954605e-07,4.637932410466242e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.013357063056901097,4.0,-1,,1,0.0,,ok,,4.6706118155270815e-06,6.007451798381941e-06,0.999999999999731,5.186195424733508e-07,4.826580126961027e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.013357063056901097,8.0,-1,,1,0.0,,ok,,9.645955287851393e-06,1.1964011625183568e-05,0.9999999999997192,5.298515903465942e-07,5.235215002177328e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,iid_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1760391460265964,1.0,-1,,1,0.0,,ok,,0.007893804744526278,0.010537953332428948,0.999982961722328,0.004127744865168889,0.003277795048021671
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1760391460265964,2.0,-1,,1,0.0,,ok,,0.192223958671093,0.2262849637275544,0.9989865847205976,0.03183418413282075,0.02889913396190525
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1760391460265964,4.0,-1,,1,0.0,,ok,,0.6521542679402046,0.8086392247612286,0.9951266593107468,0.06980931663648621,0.06440240691587096
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1760391460265964,8.0,-1,,1,0.0,,ok,,1.7206328879547073,2.1103746143133293,0.9912647781378623,0.09346240881840008,0.08591986961952378
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,iid_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.9822678870987147,1.0,-1,,1,0.0,,ok,,0.0151242410793202,0.019142420401821573,0.9999437779276765,0.0074981379237433554,0.007024925653929406
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.9822678870987147,2.0,-1,,1,0.0,,ok,,0.455259338254109,0.592396882218653,0.9930545309117336,0.08333948096950444,0.06928723719828386
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.9822678870987147,4.0,-1,,1,0.0,,ok,,3.6876865706872195,5.142756561863791,0.8028897995234104,0.44397094553201294,0.3326070550170665
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,0,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.9822678870987147,8.0,-1,,1,0.0,,ok,,45.09461809680215,67.92726891684345,-8.049886637779936,3.0083029498007567,1.7936993009164959
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,1.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,1.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,1.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,2.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,2.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,2.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,4.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,4.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,4.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,8.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,8.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.223838640144095,8.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010168191511183977,1.0,-1,,1,0.0,,ok,,7.697199180256575e-07,9.36206665646722e-07,0.9999999999998656,3.667146868992076e-07,3.698937656568107e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010168191511183977,2.0,-1,,1,0.0,,ok,,2.3030443117022514e-06,2.6455633694539954e-06,0.9999999999998614,3.72182711793629e-07,3.6735888549877324e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010168191511183977,4.0,-1,,1,0.0,,ok,,3.6214514693710953e-06,4.295503316912746e-06,0.9999999999998624,3.7082810477315367e-07,3.741544807492087e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010168191511183977,8.0,-1,,1,0.0,,ok,,6.949827366042882e-06,8.252025474644446e-06,0.9999999999998664,3.654584230023165e-07,3.624706058310418e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40951651404611766,1.0,-1,,1,0.0,,ok,,0.11442608994363426,0.14954738635094608,0.9965686042880916,0.058578116322637236,0.05189538306352924
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40951651404611766,2.0,-1,,1,0.0,,ok,,2.571694586419678,3.0510991376441545,0.8157579773552351,0.429234228184059,0.4042546646911003
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40951651404611766,4.0,-1,,1,0.0,,ok,,6.5281863333861345,7.864788320394533,0.5390102787673549,0.6789622384438218,0.6564687623595558
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40951651404611766,8.0,-1,,1,0.0,,ok,,15.89576811235368,18.932245374150884,0.2969939203581673,0.8384545781626055,0.825651178847227
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.025591715006157756,1.0,-1,,1,0.0,,ok,,1.0639341780915856e-06,1.3411750419583017e-06,0.999999999999724,5.253418968652825e-07,5.048015992712333e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.025591715006157756,2.0,-1,,1,0.0,,ok,,2.8600916266441345e-06,3.728150223621261e-06,0.9999999999997249,5.24483017954605e-07,4.637932410466242e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.025591715006157756,4.0,-1,,1,0.0,,ok,,4.6706118155270815e-06,6.007451798381941e-06,0.999999999999731,5.186195424733508e-07,4.826580126961027e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.025591715006157756,8.0,-1,,1,0.0,,ok,,9.645955287851393e-06,1.1964011625183568e-05,0.9999999999997192,5.298515903465942e-07,5.235215002177328e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.030168758938089,1.0,-1,,1,0.0,,ok,,0.007093021777109243,0.009576806661986388,0.9999859280400784,0.003751261110834498,0.00302919794150585
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.030168758938089,2.0,-1,,1,0.0,,ok,,0.15235810074955225,0.18150389456262947,0.9993479994668586,0.02553430110931956,0.01871277644336255
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.030168758938089,4.0,-1,,1,0.0,,ok,,0.5164373301522573,0.6333678863174551,0.9970102887562314,0.054678252018225834,0.045378346098706265
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.030168758938089,8.0,-1,,1,0.0,,ok,,1.4196796357937274,1.7580349627688707,0.9939380849312024,0.07785830121957185,0.06503226479097743
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,iid_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.974231326021254,1.0,-1,,1,0.0,,ok,,0.008619472602731548,0.012530165733877033,0.9999759105557716,0.0049080998592546015,0.0033321446272968937
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608310,202608310,1,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.974231326021254,2.0,-1,,1,0.0,,ok,,0.32902089625713415,0.49192035400548323,0.995210770603246,0.06920425851603342,0.034211929991606715
