dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,catboost,2,Raw,representation,rbf_reference,-1,True,validation,0.26532265330656407,0.0,0.6615120018832386,False
phoneme,classification,catboost,2,Raw,representation,rbf_reference,-1,True,test,0.29703545914043605,0.0,0.6615120018832386,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m0,0,False,validation,0.27512903572712755,0.08224231860643946,0.7643203600309789,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m0,0,False,test,0.31354387898133074,0.08252991951757344,0.7643203600309789,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m1,1,False,validation,0.27263703949206614,0.08262640809521303,0.740411375882104,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m1,1,False,test,0.30888476395782527,0.0668098839215091,0.740411375882104,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m2,2,False,validation,0.2701781159542574,0.08384708501386386,0.7564460339490324,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m2,2,False,test,0.30610523526241884,0.07904136968213904,0.7564460339490324,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m3,3,False,validation,0.25987517056563614,0.08248756783040337,0.7776823278982192,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m3,3,False,test,0.3118656383248922,0.07647862547642109,0.7776823278982192,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m4,4,False,validation,0.2757487215870717,0.09859673859093347,0.6473038310650736,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m4,4,False,test,0.31414322083903323,0.08390205284746656,0.6473038310650736,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m5,5,False,validation,0.2667894065520053,0.09147650150739245,0.7286822660826147,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m5,5,False,test,0.30507933353328637,0.08424209609748988,0.7286822660826147,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m6,6,False,validation,0.2700004454456828,0.07961771300862606,0.675724864937365,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m6,6,False,test,0.31598223693654415,0.09295051115949501,0.675724864937365,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m7,7,False,validation,0.271661095553131,0.0784085282434046,0.7423556200228631,False
phoneme,classification,catboost,2,Raw,representation,orthogonal_all__m7,7,False,test,0.3064061451883574,0.07686006191283452,0.7423556200228631,False
phoneme,classification,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.2737502887007632,0.0,0.8256017430685461,False
phoneme,classification,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.3123092111910618,0.0,0.8256017430685461,False
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.2737502887007632,0.0,0.0,True
phoneme,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.3123092111910618,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.2822201575038238,0.0,1.4729103529825807,False
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.3033690432607913,0.0,1.4729103529825807,False
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.2822201575038238,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.3033690432607913,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.2681873593210056,0.0,1.1389760770834982,False
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.29594504591872917,0.0,1.1389760770834982,False
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.2681873593210056,0.0,0.0,True
phoneme,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.29594504591872917,0.0,0.0,True
phoneme,classification,catboost,2,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,validation,0.278198260941368,0.0,1.4255483918823302,False
phoneme,classification,catboost,2,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,test,0.31648650163833625,0.0,1.4255483918823302,False
phoneme,classification,catboost,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.278198260941368,0.0,0.0,True
phoneme,classification,catboost,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.31648650163833625,0.0,0.0,True
phoneme,classification,catboost,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.278198260941368,0.0,0.0,True
phoneme,classification,catboost,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.31648650163833625,0.0,0.0,True
