dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
california_housing,regression,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,validation,61679.386922539285,0.0,1.81594467908144,False
california_housing,regression,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,test,65093.576452405825,0.0,1.81594467908144,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,validation,61538.395779785475,0.11800669517888074,2.0407113030087203,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,test,66544.53607425741,0.11539030058044435,2.0407113030087203,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,validation,62775.05514098193,0.21476677985149337,1.147978528868407,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,test,65384.81865722734,0.2179028303977134,1.147978528868407,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,validation,60457.99996551808,0.12626405555503473,1.8385863879229876,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,test,65094.86291660661,0.12246746820309097,1.8385863879229876,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,validation,63674.248128017374,0.19619269537604336,1.476983237080276,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,test,65314.930341264364,0.1812670251331843,1.476983237080276,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,validation,61754.62365664208,0.09920002358470198,1.9064799919724464,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,test,66257.07746548447,0.10078619372398123,1.9064799919724464,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,validation,61136.91120204421,0.10243143289655272,2.061406679917127,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,test,65893.1390277276,0.10882733137700874,2.061406679917127,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,validation,62333.61351120027,0.1409346359716989,1.447888241847977,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,test,65562.10562772106,0.1310281373482605,1.447888241847977,False
california_housing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,validation,63311.806808347676,0.23408347678857905,1.1433446870651096,False
