dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,rbf_reference,-1,True,validation,0.6345329943556799,0.0,1.714994384907186,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,rbf_reference,-1,True,test,0.6487749137296394,0.0,1.714994384907186,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m0,0,False,validation,0.6324260926883034,0.2386780484731977,0.1823824278544634,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m0,0,False,test,0.6304244186440128,0.2419291188784418,0.1823824278544634,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m1,1,False,validation,0.6208615289211499,0.20793750658020227,0.1551077871117741,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m1,1,False,test,0.6253194968742231,0.21922509255981376,0.1551077871117741,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m2,2,False,validation,0.6139865380885484,0.2747581663718973,0.1698397719301283,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m2,2,False,test,0.6218144790154307,0.26430273157314466,0.1698397719301283,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m3,3,False,validation,0.6203710629957807,0.2652278441872728,0.1834470829926431,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m3,3,False,test,0.6228946987220626,0.278927378013822,0.1834470829926431,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m4,4,False,validation,0.6371397018118716,0.2500621175988639,0.2500790769699961,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m4,4,False,test,0.6298295600603171,0.24880804155396014,0.2500790769699961,False
wine-quality-red,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m5,5,False,validation,0.6258986814990559,0.2612752027124044,0.2229220739100128,False
