dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
house_16H,regression,tabicl_v2,2,Raw,representation,rbf_reference,-1,True,validation,40809.222579681096,0.0,1.66043540998362,False
house_16H,regression,tabicl_v2,2,Raw,representation,rbf_reference,-1,True,test,31199.829036407562,0.0,1.66043540998362,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m0,0,False,validation,44861.28664077784,0.23315632047349755,1.1242350831162184,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m0,0,False,test,33214.65281737282,0.34897459756300137,1.1242350831162184,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m1,1,False,validation,44582.9808529535,0.25305173182340573,1.6709821980912238,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m1,1,False,test,32996.305726476625,0.36989728745849015,1.6709821980912238,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m2,2,False,validation,47132.26104195193,0.2687269620650857,1.339446172118187,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m2,2,False,test,29974.234463539953,0.30766823437923785,1.339446172118187,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m3,3,False,validation,47372.281569513034,0.28434772404992154,1.544858496170491,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m3,3,False,test,30733.33333362486,0.29308831897472326,1.544858496170491,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m4,4,False,validation,47630.48205927751,0.3151993335610792,1.5712589549366385,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m4,4,False,test,32336.372358694967,0.33718489950911934,1.5712589549366385,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m5,5,False,validation,44014.379261598384,0.2566575628224865,1.7458255719393492,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m5,5,False,test,30362.279298871872,0.28902151468104864,1.7458255719393492,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m6,6,False,validation,47665.0025728712,0.27580924271339313,1.3693049368448555,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m6,6,False,test,32342.271117708922,0.34483026034547726,1.3693049368448555,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m7,7,False,validation,47374.88724878077,0.29510178209838717,1.6151952121872457,False
house_16H,regression,tabicl_v2,2,Raw,representation,orthogonal_all__m7,7,False,test,31687.324078145073,0.33123055970469034,1.6151952121872457,False
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,49619.288969133566,0.0,0.3144962477963418,False
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,32009.806270459467,0.0,0.3144962477963418,False
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,49619.288969133566,0.0,0.0,True
house_16H,regression,tabicl_v2,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,32009.806270459467,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,42903.624878519055,0.0,0.32365093706175685,False
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,30782.26873264699,0.0,0.32365093706175685,False
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,42903.624878519055,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,30782.26873264699,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,44293.189317029624,0.0,3.374602793948725,False
house_16H,regression,tabicl_v2,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,31987.804829286735,0.0,3.374602793948725,False
house_16H,regression,tabicl_v2,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,44293.189317029624,0.0,0.0,True
house_16H,regression,tabicl_v2,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,31987.804829286735,0.0,0.0,True
