dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
bike-sharing,regression,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,validation,71.14862399696966,0.0,2.158455536002293,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,test,79.1057565708493,0.0,2.158455536002293,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,validation,71.555789697899,0.16096173815125575,2.436100434977561,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,test,73.83616836829987,0.1561499514310861,2.436100434977561,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,validation,72.48327860207048,0.16242687572594314,2.2872732640244067,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,test,74.20112259459808,0.14724684167675886,2.2872732640244067,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,validation,76.6867730022676,0.16017095464103526,1.956613975809887,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,test,76.50284619759641,0.16486894831716112,1.956613975809887,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,validation,71.80255700623226,0.15182365820580215,2.3710390320047736,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,test,77.88479914881417,0.15630386066506607,2.3710390320047736,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,validation,71.61760692149399,0.13537198496476427,2.263374947011471,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,test,78.51447862815421,0.13771711973908557,2.263374947011471,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,validation,69.35051548307108,0.15955178450732174,2.194873502943665,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,test,73.81894127551432,0.15525415160307934,2.194873502943665,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,validation,73.8434730757569,0.18094953953008946,1.573954144027084,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,test,79.65519674283632,0.18183133980229876,1.573954144027084,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,validation,72.62815425119916,0.15547210826243155,2.2990674779284745,False
bike-sharing,regression,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,test,73.18281916659667,0.1569909027584149,2.2990674779284745,False
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,71.84058869732415,0.0,0.6493648518808186,False
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,74.60267207966183,0.0,0.6493648518808186,False
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,71.84058869732415,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,74.60267207966183,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,71.84058869732415,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,74.60267207966183,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,71.84058869732415,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,74.60267207966183,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,71.84058869732415,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,74.60267207966183,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,71.84058869732415,0.0,0.0,True
bike-sharing,regression,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,74.60267207966183,0.0,0.0,True
