dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
california_housing,regression,tabpfn_2_6,0,Raw,representation,rbf_reference,-1,True,validation,48065.465098210334,0.0,0.1625557239167392,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,rbf_reference,-1,True,test,52551.071898163886,0.0,0.1625557239167392,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m0,0,False,validation,48787.49835470192,0.1471346261087045,0.1546962689608335,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m0,0,False,test,54497.02847718461,0.16338728592988264,0.1546962689608335,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m1,1,False,validation,48708.94049508446,0.161678145032813,0.1530087150167673,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m1,1,False,test,54948.90970483212,0.17210576954815301,0.1530087150167673,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m2,2,False,validation,50403.84490321837,0.1699677600380243,0.1540216910652816,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m2,2,False,test,56050.15042455398,0.1694039145574561,0.1540216910652816,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m3,3,False,validation,49870.53263891056,0.18732816391623489,0.1697567470837384,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m3,3,False,test,55884.279340345085,0.16640476447456684,0.1697567470837384,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m4,4,False,validation,48780.90521420913,0.14494255792956734,0.1546396319754421,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m4,4,False,test,55323.67214266828,0.1616884793037672,0.1546396319754421,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m5,5,False,validation,48311.097912277495,0.14293261474163765,0.1532743349671363,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m5,5,False,test,55330.68700684439,0.16017027995969732,0.1532743349671363,False
california_housing,regression,tabpfn_2_6,0,Raw,representation,orthogonal_all__m6,6,False,validation,47842.137563039854,0.1798159694621432,0.1531279338523745,False
