dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,catboost,0,Raw,representation,rbf_reference,-1,True,validation,0.26336398579293674,0.0,0.8709193370305002,False
phoneme,classification,catboost,0,Raw,representation,rbf_reference,-1,True,test,0.29941843953678904,0.0,0.8709193370305002,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m0,0,False,validation,0.2807876991249584,0.08169821048097761,0.7473684230353683,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m0,0,False,test,0.31612933807763033,0.08913412362621154,0.7473684230353683,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m1,1,False,validation,0.2648791591102385,0.07838337485046658,0.660332826897502,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m1,1,False,test,0.2983259616832595,0.07572244963333369,0.660332826897502,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m2,2,False,validation,0.26932978629512927,0.08228659960847066,0.6107814370188862,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m2,2,False,test,0.3105730293024438,0.08247343063474097,0.6107814370188862,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m3,3,False,validation,0.26932698568233565,0.07820850011564837,0.8211088720709085,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m3,3,False,test,0.3095717900769443,0.08436331851681818,0.8211088720709085,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m4,4,False,validation,0.27416699166360436,0.08291685753790601,0.7446596759837121,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m4,4,False,test,0.31301528471735196,0.09217393690813225,0.7446596759837121,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m5,5,False,validation,0.27255045138855344,0.0800828162480212,0.8233615849167109,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m5,5,False,test,0.3135298716348385,0.08678941692493708,0.8233615849167109,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m6,6,False,validation,0.2692000159794061,0.07369175944168097,0.7411448250059038,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m6,6,False,test,0.30411705705431025,0.08408053221583955,0.7411448250059038,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m7,7,False,validation,0.2686357046231324,0.0780605154066676,0.6968951160088181,False
phoneme,classification,catboost,0,Raw,representation,orthogonal_all__m7,7,False,test,0.3058313388028432,0.07637937542878259,0.6968951160088181,False
phoneme,classification,catboost,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.2783128414852887,0.0,0.8607709999196231,False
