dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,controlled_mlp,1,Raw,representation,rbf_reference,-1,True,validation,0.28825938611357127,0.0,0.957975956844166,False
phoneme,classification,controlled_mlp,1,Raw,representation,rbf_reference,-1,True,test,0.35069573378005625,0.0,0.957975956844166,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.2970848736376126,0.044619563485265544,0.9257931620813906,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m0,0,False,test,0.35255386752059875,0.04172588375114232,0.9257931620813906,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.29027761470989794,0.03666614975080716,1.0255246120505035,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m1,1,False,test,0.35076430010903087,0.03538660288220488,1.0255246120505035,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.2945245441297858,0.04590275724137181,0.988146770047024,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m2,2,False,test,0.35861126680962385,0.03992217972095503,0.988146770047024,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.27882090292685896,0.04839545940881384,0.9582687278743832,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m3,3,False,test,0.34246746652807125,0.05815947738740987,0.9582687278743832,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.28662323925812544,0.04719154661680413,1.202402082970366,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m4,4,False,test,0.3514568373156292,0.051068629067333865,1.202402082970366,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.28513624446004115,0.04343386053887429,1.0285079560708257,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m5,5,False,test,0.35579459488336496,0.04138802421160294,1.0285079560708257,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.27333398890739,0.05217908140711841,0.5777371320873499,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m6,6,False,test,0.357751380476272,0.04655607913319107,0.5777371320873499,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.2978516736588588,0.04400608218920259,0.3608375759795308,False
phoneme,classification,controlled_mlp,1,Raw,representation,orthogonal_all__m7,7,False,test,0.3464457193085187,0.04337677516638337,0.3608375759795308,False
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.2886648314342756,0.0,0.37794876703992486,False
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.3474486734771094,0.0,0.37794876703992486,False
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.2886648314342756,0.0,0.0,True
phoneme,classification,controlled_mlp,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.3474486734771094,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.2957856715849285,0.0,0.24483174015767872,False
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.36293875419738764,0.0,0.24483174015767872,False
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.2957856715849285,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.36293875419738764,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.2957856715849285,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.36293875419738764,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.2957856715849285,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.36293875419738764,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.2957856715849285,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.36293875419738764,0.0,0.0,True
phoneme,classification,controlled_mlp,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.2957856715849285,0.0,0.0,True
