dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
house_16H,regression,tabpfn_2_6,2,Raw,representation,rbf_reference,-1,True,validation,42187.0260186049,0.0,2.376301493961364,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,rbf_reference,-1,True,test,30246.287282577952,0.0,2.376301493961364,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m0,0,False,validation,47415.81583198016,0.16347578430232554,1.6049494550097734,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m0,0,False,test,33132.21782822562,0.20827566661442126,1.6049494550097734,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m1,1,False,validation,45836.586852780696,0.14049053174937295,3.024824188090861,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m1,1,False,test,32479.585775353036,0.19016452889183033,3.024824188090861,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m2,2,False,validation,45114.092819348,0.16278523843801582,1.2293873720336703,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m2,2,False,test,31819.8526972815,0.17836647214323123,1.2293873720336703,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m3,3,False,validation,45183.76315665463,0.14703649914691386,1.4774673630017787,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m3,3,False,test,32767.524368903334,0.19959946940927237,1.4774673630017787,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m4,4,False,validation,46854.36716454686,0.15007033286174873,1.5940296838525685,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m4,4,False,test,31934.163996807005,0.1795387375125017,1.5940296838525685,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m5,5,False,validation,45352.16518984101,0.14522537875801184,3.181571978144348,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m5,5,False,test,32981.440498506556,0.20079635708811008,3.181571978144348,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m6,6,False,validation,47115.3383071004,0.18472226559480942,3.170607581967488,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m6,6,False,test,32061.720224578883,0.20063626365235615,3.170607581967488,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m7,7,False,validation,46331.02709748366,0.15805775117027232,3.169489942956716,False
house_16H,regression,tabpfn_2_6,2,Raw,representation,orthogonal_all__m7,7,False,test,32133.623798029606,0.1993312723766517,3.169489942956716,False
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,44739.428483297655,0.0,0.2565256131347269,False
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,33295.39582114488,0.0,0.2565256131347269,False
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,44739.428483297655,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,33295.39582114488,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,43385.869976012495,0.0,0.4382087248377502,False
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,31540.069579410825,0.0,0.4382087248377502,False
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,43385.869976012495,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,31540.069579410825,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,42381.083485259056,0.0,6.960093770874664,False
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,30500.998476046527,0.0,6.960093770874664,False
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,42381.083485259056,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,30500.998476046527,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,validation,47053.18631553094,0.0,0.44457064010202885,False
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,test,32953.09303497997,0.0,0.44457064010202885,False
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,validation,47053.18631553094,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,test,32953.09303497997,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,validation,45034.25533163878,0.0,0.3576692738570273,False
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,test,31786.0899729494,0.0,0.3576692738570273,False
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m6,6,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m6,6,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m7,7,False,validation,45034.25533163878,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m7,7,False,test,31786.0899729494,0.0,0.0,True
house_16H,regression,tabpfn_2_6,2,HybridSpectral-t0.01,representation,hybrid_spectral__pivot_tie_v2__rbf_reference,-1,True,validation,44995.36038497015,0.0,0.25854802783578634,False
house_16H,regression,tabpfn_2_6,2,HybridSpectral-t0.01,representation,hybrid_spectral__pivot_tie_v2__rbf_reference,-1,True,test,33413.35487974774,0.0,0.25854802783578634,False
house_16H,regression,tabpfn_2_6,2,HybridSpectral-t0.01,representation,hybrid_spectral__pivot_tie_v2__orthogonal_all__m0,0,False,validation,44995.36038497015,0.0,0.0,True
