dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
wine-quality-red,regression,tabm_d,1,Raw,representation,rbf_reference,-1,True,validation,0.6601965175612169,0.0,0.3349251900799572,False
wine-quality-red,regression,tabm_d,1,Raw,representation,rbf_reference,-1,True,test,0.6722873576048889,0.0,0.3349251900799572,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.6570832812935354,0.30843520037171085,0.4267144750338048,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,test,0.6967152351854645,0.3228621226221575,0.4267144750338048,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.6658162388121693,0.3164468663918817,0.4160353560000658,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,test,0.6927305082827778,0.33200522105705876,0.4160353560000658,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.6530557321592148,0.2917480118149713,0.3980582030490041,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,test,0.7145806442156685,0.32519621888234457,0.3980582030490041,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.6474799577364276,0.28752894792150385,0.43298548203893,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,test,0.7184818557750159,0.32673600168492556,0.43298548203893,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.6469780805275553,0.2974645386668035,0.4325534719973802,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,test,0.6973911030841545,0.3318498712705027,0.4325534719973802,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.6593130218643988,0.22096622588064177,0.3498081320431083,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,test,0.7023318658670232,0.2391672445882416,0.3498081320431083,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.6388811518670328,0.2563052127597932,0.389051463920623,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,test,0.6878892631733107,0.28915481329055387,0.389051463920623,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.6493455474337727,0.2895073932865723,0.4450120311230421,False
wine-quality-red,regression,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,test,0.697605015552454,0.3134651143384023,0.4450120311230421,False
wine-quality-red,regression,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.6312701120507348,0.0,0.40068838209845126,False
wine-quality-red,regression,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.6776574557407478,0.0,0.40068838209845126,False
