dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,validation,0.2809325888675167,0.0,0.4756939210928976,False
phoneme,classification,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,test,0.3612658719901438,0.0,0.4756939210928976,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,validation,0.2853518024615118,0.05751462440421931,0.3706771489232778,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,test,0.3506118214053914,0.06104765014219858,0.3706771489232778,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,validation,0.2820960175317978,0.04519596525149153,0.3555785119533539,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,test,0.3479209175305412,0.046597692895951705,0.3555785119533539,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,validation,0.2872514706492818,0.05569827140575894,0.3375311130657792,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,test,0.34855421022657473,0.05109580003773084,0.3375311130657792,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,validation,0.2764840449284012,0.057793380889108036,0.4246876568067819,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,test,0.36100087109604084,0.0551781559494969,0.4246876568067819,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,validation,0.28365520301499275,0.0592662160088523,0.3245406718924641,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,test,0.343917225677983,0.055549387002844404,0.3245406718924641,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,validation,0.2782452503900885,0.05416348683071884,0.3620610991492867,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,test,0.34511991462258096,0.05533335537155878,0.3620610991492867,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,validation,0.2915462491517277,0.05416300498926052,0.3227528079878539,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,test,0.3516983709883493,0.052815475634210816,0.3227528079878539,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,validation,0.28596852882642754,0.05454087981748167,0.3103161829058081,False
phoneme,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,test,0.3487533583948632,0.054323335395248876,0.3103161829058081,False
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.30133644059210946,0.0,0.3933188000228256,False
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.36345881058398494,0.0,0.3933188000228256,False
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.30133644059210946,0.0,0.0,True
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.36345881058398494,0.0,0.0,True
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.30133644059210946,0.0,0.0,True
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.36345881058398494,0.0,0.0,True
phoneme,classification,controlled_mlp,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.30133644059210946,0.0,0.0,True
