dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
bike-sharing,regression,tabm_d,2,Raw,representation,rbf_reference,-1,True,validation,61.14263967412792,0.0,0.4536884448025375,False
bike-sharing,regression,tabm_d,2,Raw,representation,rbf_reference,-1,True,test,63.282525195760606,0.0,0.4536884448025375,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m0,0,False,validation,58.520678914205014,0.12746528744196275,0.439414779888466,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m0,0,False,test,58.39861081265506,0.13177657451365277,0.439414779888466,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m1,1,False,validation,66.18027017559751,0.13263666886702635,0.4545524471905082,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m1,1,False,test,63.45405768394322,0.13975083933436153,0.4545524471905082,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m2,2,False,validation,57.54445877944652,0.14013917328273978,0.4475916100200265,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m2,2,False,test,59.79190691714216,0.1384845630762731,0.4475916100200265,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m3,3,False,validation,61.52552775652438,0.13577987325700983,0.4938852740451693,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m3,3,False,test,60.705118510696906,0.1419731209937401,0.4938852740451693,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m4,4,False,validation,57.41853202665029,0.17362942038247606,0.4389299289323389,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m4,4,False,test,58.88582318457118,0.180330876374527,0.4389299289323389,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m5,5,False,validation,62.05075937260257,0.14160048305742004,0.459096492966637,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m5,5,False,test,60.26469106386762,0.1545124557784794,0.459096492966637,False
bike-sharing,regression,tabm_d,2,Raw,representation,orthogonal_all__m6,6,False,validation,67.36735498721033,0.1265278238235381,0.4899266809225082,False
